idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
7.0,0.541,0.53900003,0.646,-0.105000004,0.063,0.22600001,0.252,0.105000004,0.11800001,0.163,0.142,0.123,0.033,0.42400002,0.67,1.0,0.89800006,Linear_oracle,dynamic
7.0,0.74100006,0.71400005,0.646,0.095000006,0.16700001,0.19000001,0.379,0.095000006,0.15,0.14600001,0.19900002,0.086,0.082,0.49500003,1.149,1.0,1.0,BYM_oracle,dynamic
7.0,2.2220001,2.2120001,2.6460001,-0.42400002,0.26200002,0.43300003,0.518,0.42400002,0.44200003,0.16000001,0.17,0.027,0.037,1.7350001,2.7580001,1.0,0.85,Linear_oracle,stoch
7.0,3.0300002,2.9220002,2.6460001,0.384,0.683,0.39400002,0.81500006,0.384,0.56700003,0.14500001,0.215,0.022000002,0.09,2.022,4.691,1.0,1.0,BYM_oracle,stoch
7.0,0.31500003,0.31500003,0.646,-0.33100003,0.07,0.47200003,0.48400003,0.35000002,0.35500002,0.54200006,829.2341,0.53300005,11595410.0,0.18100001,0.45700002,0.0,0.312,Linear_observed,dynamic
7.0,0.551,0.47100002,0.646,-0.095000006,0.28,0.36100003,0.67600006,0.273,0.37600002,0.423,1596.9601,0.31100002,53000372.0,0.21400002,1.274,1.0,0.772,BYM_observed,dynamic
7.0,1.1750001,1.174,2.6460001,-1.4710001,0.23900001,1.639,1.659,1.4710001,1.473,0.55600005,0.52900004,0.384,0.30400002,0.71900004,1.654,0.0,0.05,Linear_observed,stoch
7.0,2.045,1.7490001,2.6460001,-0.601,1.011,0.93200004,1.3950001,0.703,1.1220001,0.266,0.416,0.124000005,0.25800002,0.846,4.6670003,1.0,0.98200005,BYM_observed,stoch
7.0,0.38300002,0.37800002,0.646,-0.263,0.069000006,0.42100003,0.44500002,0.30100003,0.31800002,0.46600002,1272.1991,0.425,27062834.0,0.26000002,0.531,0.0,0.582,Linear_3S,dynamic
7.0,1.5330001,1.5170001,2.6460001,-1.113,0.277,1.2420001,1.292,1.1140001,1.125,0.42100003,0.404,0.22000001,0.18800001,1.034,2.1160002,0.0,0.24200001,Linear_3S,stoch
7.0,0.46800002,0.49500003,0.646,-0.178,0.307,0.29700002,0.71400005,0.22500001,0.40100002,0.34800002,1420.749,0.21200001,41269536.0,-0.022000002,1.041,1.0,0.86800003,BYM_3S,dynamic
7.0,1.8700001,1.9770001,2.6460001,-0.776,1.2290001,0.95000005,1.588,0.78700006,1.213,0.29700002,0.45800003,0.12900001,0.33800003,-0.081,4.17,1.0,1.0,BYM_3S,stoch
7.0,0.51000005,0.507,0.646,-0.136,0.078,0.34500003,0.36400002,0.24700001,0.254,0.38200003,2268.03,0.284,55303500.0,0.36400002,0.671,1.0,0.39200002,Linear_1S,dynamic
