idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
29.0,0.52900004,0.527,0.646,-0.117000006,0.079,0.298,0.32700002,0.117000006,0.147,0.18100001,0.162,0.21200001,0.044000003,0.38300002,0.69000006,1.0,0.89800006,Linear_oracle,dynamic
29.0,0.82400006,0.791,0.646,0.178,0.23600002,0.34,0.58500004,0.177,0.24100001,0.275,0.317,0.277,0.19900002,0.46400002,1.36,1.0,1.0,BYM_oracle,dynamic
29.0,2.18,2.17,2.6460001,-0.46600002,0.32900003,0.47000003,0.59300005,0.467,0.50100005,0.17600001,0.19500001,0.032,0.05,1.5660001,2.8530002,1.0,0.878,Linear_oracle,stoch
29.0,3.3680003,3.236,2.6460001,0.72200006,0.96300006,0.744,1.2540001,0.72200006,0.91400003,0.273,0.347,0.079,0.21200001,1.8960001,5.5480003,1.0,1.0,BYM_oracle,stoch
29.0,0.25300002,0.252,0.646,-0.393,0.08800001,0.554,0.57100004,0.40300003,0.409,0.624,664.68005,0.73600006,8381708.5,0.086,0.42900002,0.0,0.28800002,Linear_observed,dynamic
29.0,0.34600002,0.363,0.646,-0.3,0.48600003,0.89400005,1.0960001,0.46500003,0.72200006,0.71900004,4987.098,1.9150001,366357920.0,-0.35700002,1.014,1.0,0.77400005,BYM_observed,dynamic
29.0,0.952,0.94900006,2.6460001,-1.6940001,0.293,1.8460001,1.8720001,1.6940001,1.695,0.64000005,0.61700004,0.48700002,0.40500003,0.386,1.5380001,0.0,0.022000002,Linear_observed,stoch
29.0,1.125,1.1290001,2.6460001,-1.521,1.5380001,1.6930001,2.411,1.5220001,2.002,0.57500005,0.763,0.41000003,0.80500007,-1.0530001,3.2940001,1.0,0.68600005,BYM_observed,stoch
29.0,0.43600002,0.43400002,0.646,-0.21000001,0.098000005,0.42900002,0.47400004,0.284,0.32200003,0.439,1856.608,0.44000003,60365456.0,0.25100002,0.63600004,0.0,0.822,Linear_3S,dynamic
29.0,1.667,1.6620001,2.6460001,-0.97900003,0.363,1.093,1.1880001,0.98,1.0150001,0.37,0.36900002,0.171,0.165,0.96900004,2.397,0.0,0.49600002,Linear_3S,stoch
29.0,0.665,0.643,0.646,0.019000001,0.31,0.35700002,0.69200003,0.25100002,0.397,0.388,2300.935,0.30600002,107554660.0,0.058000002,1.314,1.0,0.994,BYM_3S,dynamic
29.0,2.555,2.473,2.6460001,-0.091000006,1.177,0.462,1.3460001,0.36,1.0220001,0.136,0.395,0.030000001,0.268,0.259,5.01,1.0,1.0,BYM_3S,stoch
29.0,0.721,0.716,0.646,0.075,0.13000001,0.37300003,0.409,0.28800002,0.305,0.44500002,4066.1353,0.333,180764820.0,0.48000002,0.98800004,1.0,0.49800003,Linear_1S,dynamic
29.0,1.044,1.001,0.646,0.39800003,0.303,0.51500005,0.72,0.416,0.469,0.64400005,5288.9004,0.634,321137900.0,0.573,1.7400001,1.0,0.56200004,BYM_1S,dynamic
