idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
47.0,0.439,0.43800002,0.646,-0.20700002,0.057000004,0.39100003,0.404,0.208,0.208,0.321,0.26500002,0.365,0.093,0.33100003,0.55300003,0.0,0.104,Linear_oracle,dynamic
47.0,0.52500004,0.504,0.646,-0.12100001,0.11800001,0.18900001,0.31800002,0.12100001,0.15900001,0.18800001,0.22600001,0.085,0.07700001,0.35700002,0.813,1.0,1.0,BYM_oracle,dynamic
47.0,1.8000001,1.7960001,2.6460001,-0.846,0.238,0.873,0.9110001,0.846,0.846,0.32000002,0.32200003,0.109000005,0.112,1.3490001,2.2770002,0.0,0.0,Linear_oracle,stoch
47.0,2.1450002,2.061,2.6460001,-0.50100005,0.48200002,0.528,0.73,0.50100005,0.61300004,0.18900001,0.231,0.040000003,0.07,1.4530001,3.301,1.0,1.0,BYM_oracle,stoch
47.0,0.36,0.35900003,0.646,-0.286,0.07300001,0.492,0.504,0.33600003,0.342,0.52000004,1563.5231,0.57900006,34739584.0,0.216,0.507,0.0,0.30400002,Linear_observed,dynamic
47.0,0.551,0.47900003,0.646,-0.095000006,0.259,0.282,0.536,0.21200001,0.33100003,0.328,2421.1882,0.19100001,101636184.0,0.256,1.264,1.0,0.708,BYM_observed,dynamic
47.0,1.2880001,1.286,2.6460001,-1.358,0.24400002,1.5350001,1.557,1.3590001,1.3640001,0.513,0.48800004,0.33600003,0.26700002,0.81200004,1.774,0.0,0.11000001,Linear_observed,stoch
47.0,1.9700001,1.7110001,2.6460001,-0.67600006,0.906,0.99200004,1.3640001,0.771,1.0960001,0.291,0.40300003,0.141,0.24100001,0.957,4.484,1.0,0.96400005,BYM_observed,stoch
47.0,0.381,0.37600002,0.646,-0.26500002,0.07700001,0.483,0.509,0.314,0.33900002,0.48600003,1441.545,0.559,37342940.0,0.245,0.541,0.0,0.726,Linear_3S,dynamic
47.0,1.48,1.4670001,2.6460001,-1.166,0.291,1.2720001,1.325,1.166,1.174,0.441,0.42800003,0.231,0.208,0.96000004,2.075,0.0,0.202,Linear_3S,stoch
47.0,0.51900005,0.467,0.646,-0.127,0.19800001,0.26000002,0.541,0.19500001,0.323,0.30200002,1699.2361,0.162,54813884.0,0.282,1.074,1.0,0.91800004,BYM_3S,dynamic
47.0,2.02,1.8180001,2.6460001,-0.62600005,0.76400006,0.78300005,1.1340001,0.64500004,0.93500006,0.24400002,0.347,0.08800001,0.16600001,1.108,4.1740003,1.0,1.0,BYM_3S,stoch
47.0,0.55300003,0.55200005,0.646,-0.093,0.08400001,0.39900002,0.41500002,0.26000002,0.27100003,0.402,2699.008,0.381,80178240.0,0.39400002,0.725,1.0,0.43600002,Linear_1S,dynamic
47.0,0.67200005,0.64100003,0.646,0.026,0.16800001,0.25100002,0.395,0.19700001,0.263,0.305,3073.3772,0.15,106691120.0,0.432,1.103,1.0,0.6,BYM_1S,dynamic
47.0,2.151,2.1450002,2.6460001,-0.49500003,0.32700002,0.625,0.716,0.51900005,0.57600003,0.19600001,0.209,0.056,0.061000004,1.5320001,2.815,1.0,0.69000006,Linear_1S,stoch
47.0,2.611,2.4910002,2.6460001,-0.035,0.65300006,0.37500003,0.77400005,0.296,0.582,0.112,0.223,0.020000001,0.08800001,1.682,4.289,1.0,0.99600005,BYM_1S,stoch
102.0,0.591,0.588,0.646,-0.055000003,0.071,0.28500003,0.31,0.124000005,0.14,0.192,0.155,0.194,0.041,0.45900002,0.734,1.0,0.90000004,Linear_oracle,dynamic
