idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
25.0,1.7360001,1.7360001,1.715,0.021000002,0.041,0.046000004,1.6530001,1.815,1.0,Linear_oracle,dynamic
25.0,1.72,1.72,1.715,0.0050000004,0.036000002,0.037,1.649,1.7910001,1.0,GP_oracle,dynamic
25.0,1.963,1.9640001,1.9410001,0.022000002,0.044000003,0.049000002,1.8770001,2.048,1.0,Linear_oracle,stoch
25.0,1.9030001,1.9030001,1.9410001,-0.038000003,0.040000003,0.056,1.8230001,1.9820001,1.0,GP_oracle,stoch
25.0,2.104,2.105,1.715,0.38900003,0.07700001,0.39600003,1.9510001,2.2570002,0.0,Linear_observed,dynamic
25.0,1.7260001,2.0600002,1.715,0.011000001,0.841,0.841,-0.95300007,2.249,1.0,GP_observed,dynamic
25.0,1.8850001,1.8850001,1.9410001,-0.056,0.076000005,0.094000004,1.7350001,2.0340002,1.0,Linear_observed,stoch
25.0,1.562,1.8370001,1.9410001,-0.379,0.744,0.83500004,-0.87000006,2.0270002,1.0,GP_observed,stoch
25.0,1.7730001,1.7720001,1.715,0.058000002,0.07700001,0.097,1.6270001,1.9280001,1.0,Linear_2S,dynamic
25.0,1.7800001,1.7800001,1.715,0.065000005,0.075,0.09900001,1.6320001,1.927,1.0,GP_2S,dynamic
25.0,1.8180001,1.817,1.9410001,-0.123,0.085,0.15,1.6550001,1.9870001,1.0,Linear_2S,stoch
25.0,1.7720001,1.7730001,1.9410001,-0.16900001,0.089,0.19000001,1.598,1.9460001,1.0,GP_2S,stoch
25.0,1.7730001,1.7720001,1.715,0.058000002,0.083000004,0.101,1.616,1.94,1.0,Linear_3S,dynamic
25.0,1.7800001,1.7800001,1.715,0.065000005,0.080000006,0.10300001,1.6220001,1.9390001,1.0,GP_3S,dynamic
25.0,1.8190001,1.8180001,1.9410001,-0.12200001,0.087000005,0.15,1.6520001,1.9950001,1.0,Linear_3S,stoch
25.0,1.7730001,1.7730001,1.9410001,-0.16800001,0.091000006,0.19100001,1.595,1.9530001,1.0,GP_3S,stoch
25.0,1.8190001,1.8190001,1.715,0.104,0.057000004,0.11800001,1.7070001,1.9300001,1.0,Linear_1S,dynamic
25.0,1.8050001,1.8040001,1.715,0.09,0.057000004,0.106000006,1.6930001,1.9180001,1.0,GP_1S,dynamic
25.0,2.056,2.056,1.9410001,0.115,0.066,0.133,1.9250001,2.1880002,1.0,Linear_1S,stoch
25.0,2.065,2.0670002,1.9410001,0.124000005,0.093,0.155,1.876,2.2470002,1.0,GP_1S,stoch
58.0,1.8780001,1.8780001,1.8780001,0.0,0.044000003,0.044000003,1.7900001,1.9640001,1.0,Linear_oracle,dynamic
58.0,1.8770001,1.8770001,1.8780001,-0.001,0.040000003,0.040000003,1.8010001,1.955,1.0,GP_oracle,dynamic
58.0,1.7800001,1.7800001,1.728,0.052,0.044000003,0.068,1.692,1.866,1.0,Linear_oracle,stoch
58.0,1.7620001,1.761,1.728,0.034,0.041,0.053000003,1.682,1.8440001,1.0,GP_oracle,stoch
58.0,2.4910002,2.489,1.8780001,0.61300004,0.086,0.619,2.3240001,2.66,0.0,Linear_observed,dynamic
58.0,2.505,2.505,1.8780001,0.62700003,0.096,0.63500005,2.3170002,2.6950002,0.0,GP_observed,dynamic
58.0,1.8590001,1.858,1.728,0.13100001,0.07300001,0.15,1.7160001,2.0010002,1.0,Linear_observed,stoch
58.0,1.863,1.863,1.728,0.135,0.076000005,0.156,1.7140001,2.0140002,1.0,GP_observed,stoch
58.0,1.8920001,1.8930001,1.8780001,0.014,0.080000006,0.081,1.733,2.046,1.0,Linear_2S,dynamic
58.0,1.899,1.899,1.8780001,0.021000002,0.078,0.081,1.7450001,2.052,1.0,GP_2S,dynamic
58.0,1.6730001,1.6730001,1.728,-0.055000003,0.07300001,0.091000006,1.529,1.817,1.0,Linear_2S,stoch
58.0,1.6530001,1.6520001,1.728,-0.075,0.074,0.105000004,1.5120001,1.7990001,1.0,GP_2S,stoch
58.0,1.8920001,1.891,1.8780001,0.014,0.085,0.086,1.7260001,2.0600002,1.0,Linear_3S,dynamic
58.0,1.8980001,1.8970001,1.8780001,0.020000001,0.083000004,0.086,1.738,2.062,1.0,GP_3S,dynamic
58.0,1.6710001,1.6710001,1.728,-0.057000004,0.076000005,0.095000006,1.5220001,1.8230001,1.0,Linear_3S,stoch
58.0,1.6500001,1.6480001,1.728,-0.078,0.076000005,0.109000005,1.506,1.8030001,1.0,GP_3S,stoch
58.0,1.937,1.937,1.8780001,0.059000004,0.061000004,0.085,1.815,2.058,1.0,Linear_1S,dynamic
58.0,1.9100001,1.909,1.8780001,0.032,0.062000003,0.07,1.7900001,2.0310001,1.0,GP_1S,dynamic
58.0,1.7950001,1.7960001,1.728,0.067,0.062000003,0.09200001,1.6730001,1.9160001,1.0,Linear_1S,stoch
58.0,1.8160001,1.8160001,1.728,0.08800001,0.067,0.112,1.6840001,1.9490001,1.0,GP_1S,stoch
91.0,2.1850002,2.1850002,2.206,-0.021000002,0.045,0.049000002,2.098,2.2740002,1.0,Linear_oracle,dynamic
91.0,2.19,2.19,2.206,-0.016,0.037,0.041,2.117,2.2640002,1.0,GP_oracle,dynamic
91.0,1.894,1.894,1.891,0.003,0.043,0.044000003,1.8100001,1.9790001,1.0,Linear_oracle,stoch
91.0,1.866,1.8670001,1.891,-0.025,0.036000002,0.044000003,1.7950001,1.9380001,1.0,GP_oracle,stoch
91.0,2.5900002,2.5900002,2.206,0.384,0.08400001,0.393,2.426,2.7540002,0.0,Linear_observed,dynamic
91.0,2.5,2.538,2.206,0.294,0.284,0.409,2.059,2.71,1.0,GP_observed,dynamic
91.0,1.8670001,1.868,1.891,-0.024,0.068,0.07300001,1.7300001,2.002,1.0,Linear_observed,stoch
91.0,1.8310001,1.853,1.891,-0.060000002,0.18,0.19000001,1.6400001,1.9900001,1.0,GP_observed,stoch
91.0,2.18,2.18,2.206,-0.026,0.07700001,0.081,2.028,2.3300002,1.0,Linear_2S,dynamic
91.0,2.184,2.183,2.206,-0.022000002,0.07700001,0.080000006,2.036,2.3370001,1.0,GP_2S,dynamic
91.0,1.807,1.8080001,1.891,-0.08400001,0.069000006,0.109000005,1.6700001,1.9380001,1.0,Linear_2S,stoch
91.0,1.7860001,1.7850001,1.891,-0.105000004,0.07,0.127,1.651,1.9260001,1.0,GP_2S,stoch
91.0,2.187,2.187,2.206,-0.019000001,0.083000004,0.085,2.0240002,2.352,1.0,Linear_3S,dynamic
91.0,2.1820002,2.186,2.206,-0.024,0.18400002,0.186,2.0300002,2.351,1.0,GP_3S,dynamic
91.0,1.8090001,1.8100001,1.891,-0.082,0.074,0.11000001,1.664,1.9520001,1.0,Linear_3S,stoch
91.0,1.7810001,1.7850001,1.891,-0.11000001,0.15900001,0.193,1.6470001,1.932,1.0,GP_3S,stoch
91.0,2.252,2.252,2.206,0.046000004,0.063,0.078,2.128,2.374,1.0,Linear_1S,dynamic
91.0,2.239,2.24,2.206,0.033,0.061000004,0.069000006,2.1220002,2.3560002,1.0,GP_1S,dynamic
91.0,1.8930001,1.8930001,1.891,0.002,0.061000004,0.061000004,1.7730001,2.0110002,1.0,Linear_1S,stoch
91.0,1.8640001,1.8640001,1.891,-0.027,0.062000003,0.068,1.7440001,1.9850001,1.0,GP_1S,stoch
124.0,1.7980001,1.7980001,1.8280001,-0.030000001,0.043,0.053000003,1.713,1.8830001,1.0,Linear_oracle,dynamic
124.0,1.8180001,1.8180001,1.8280001,-0.010000001,0.039,0.040000003,1.743,1.8960001,1.0,GP_oracle,dynamic
124.0,1.7620001,1.7620001,1.8080001,-0.046000004,0.045,0.064,1.674,1.848,1.0,Linear_oracle,stoch
124.0,1.7630001,1.7630001,1.8080001,-0.045,0.041,0.061000004,1.6830001,1.8440001,1.0,GP_oracle,stoch
124.0,2.1690001,2.1690001,1.8280001,0.34100002,0.082,0.351,2.0080001,2.331,0.0,Linear_observed,dynamic
124.0,2.153,2.153,1.8280001,0.32500002,0.09,0.33800003,1.9790001,2.332,0.0,GP_observed,dynamic
124.0,1.7530001,1.7530001,1.8080001,-0.055000003,0.074,0.09200001,1.6090001,1.9000001,1.0,Linear_observed,stoch
124.0,1.741,1.741,1.8080001,-0.067,0.079,0.10300001,1.5890001,1.8970001,1.0,GP_observed,stoch
124.0,1.6790001,1.677,1.8280001,-0.149,0.07300001,0.165,1.539,1.8260001,0.0,Linear_2S,dynamic
124.0,1.6930001,1.692,1.8280001,-0.135,0.071,0.15300001,1.5550001,1.8340001,1.0,GP_2S,dynamic
124.0,1.5730001,1.5710001,1.8080001,-0.23500001,0.07300001,0.246,1.434,1.7190001,0.0,Linear_2S,stoch
124.0,1.552,1.5510001,1.8080001,-0.256,0.072000004,0.266,1.414,1.695,0.0,GP_2S,stoch
124.0,1.682,1.6800001,1.8280001,-0.14600001,0.078,0.165,1.5330001,1.8390001,1.0,Linear_3S,dynamic
124.0,1.695,1.6940001,1.8280001,-0.133,0.075,0.15300001,1.549,1.843,1.0,GP_3S,dynamic
124.0,1.5730001,1.5710001,1.8080001,-0.23500001,0.075,0.24700001,1.4310001,1.725,0.0,Linear_3S,stoch
124.0,1.552,1.5510001,1.8080001,-0.256,0.07300001,0.26700002,1.4120001,1.6990001,0.0,GP_3S,stoch
124.0,1.6880001,1.6880001,1.8280001,-0.14,0.057000004,0.15100001,1.577,1.7980001,0.0,Linear_1S,dynamic
124.0,1.664,1.6650001,1.8280001,-0.164,0.058000002,0.17300001,1.5530001,1.779,0.0,GP_1S,dynamic
124.0,1.6990001,1.6990001,1.8080001,-0.109000005,0.059000004,0.125,1.5810001,1.815,1.0,Linear_1S,stoch
124.0,1.728,1.728,1.8080001,-0.080000006,0.07,0.106000006,1.588,1.8620001,1.0,GP_1S,stoch
157.0,2.1620002,2.161,2.1720002,-0.010000001,0.047000002,0.048,2.0700002,2.253,1.0,Linear_oracle,dynamic
157.0,2.176,2.176,2.1720002,0.004,0.040000003,0.040000003,2.098,2.2540002,1.0,GP_oracle,dynamic
157.0,1.7080001,1.7080001,1.728,-0.020000001,0.045,0.049000002,1.6190001,1.797,1.0,Linear_oracle,stoch
157.0,1.723,1.723,1.728,-0.0050000004,0.037,0.038000003,1.649,1.7960001,1.0,GP_oracle,stoch
157.0,2.868,2.867,2.1720002,0.69600004,0.08400001,0.70000005,2.7040002,3.0360003,0.0,Linear_observed,dynamic
157.0,2.8460002,2.845,2.1720002,0.674,0.08800001,0.679,2.674,3.019,0.0,GP_observed,dynamic
157.0,1.8160001,1.815,1.728,0.08800001,0.063,0.108,1.692,1.9390001,1.0,Linear_observed,stoch
157.0,1.8190001,1.8180001,1.728,0.091000006,0.063,0.11100001,1.6960001,1.9430001,1.0,GP_observed,stoch
157.0,2.229,2.229,2.1720002,0.057000004,0.074,0.094000004,2.084,2.3760002,1.0,Linear_2S,dynamic
157.0,2.2350001,2.2350001,2.1720002,0.063,0.075,0.098000005,2.088,2.38,1.0,GP_2S,dynamic
157.0,1.7,1.7,1.728,-0.028,0.064,0.069000006,1.572,1.825,1.0,Linear_2S,stoch
157.0,1.7,1.7,1.728,-0.028,0.063,0.069000006,1.5730001,1.8240001,1.0,GP_2S,stoch
157.0,2.2310002,2.2310002,2.1720002,0.059000004,0.078,0.097,2.0800002,2.3850002,1.0,Linear_3S,dynamic
157.0,2.236,2.236,2.1720002,0.064,0.078,0.101,2.081,2.388,1.0,GP_3S,dynamic
157.0,1.7,1.6990001,1.728,-0.028,0.064,0.07,1.5710001,1.8260001,1.0,Linear_3S,stoch
157.0,1.6990001,1.6990001,1.728,-0.029000001,0.064,0.07,1.5710001,1.8240001,1.0,GP_3S,stoch
157.0,2.282,2.283,2.1720002,0.11000001,0.058000002,0.125,2.167,2.3960001,1.0,Linear_1S,dynamic
157.0,2.256,2.256,2.1720002,0.08400001,0.059000004,0.102000006,2.1420002,2.374,1.0,GP_1S,dynamic
157.0,1.748,1.7490001,1.728,0.020000001,0.056,0.059000004,1.639,1.8570001,1.0,Linear_1S,stoch
157.0,1.756,1.756,1.728,0.028,0.056,0.063,1.6470001,1.8670001,1.0,GP_1S,stoch
190.0,1.815,1.815,1.8110001,0.004,0.045,0.045,1.728,1.9050001,1.0,Linear_oracle,dynamic
190.0,1.8030001,1.8030001,1.8110001,-0.008,0.041,0.042000003,1.7220001,1.8820001,1.0,GP_oracle,dynamic
190.0,1.6340001,1.6340001,1.636,-0.002,0.044000003,0.044000003,1.5480001,1.7210001,1.0,Linear_oracle,stoch
190.0,1.631,1.6300001,1.636,-0.0050000004,0.039,0.039,1.554,1.7080001,1.0,GP_oracle,stoch
190.0,2.344,2.344,1.8110001,0.53300005,0.08400001,0.53900003,2.176,2.5080001,0.0,Linear_observed,dynamic
190.0,2.3200002,2.319,1.8110001,0.509,0.086,0.51600003,2.154,2.4910002,0.0,GP_observed,dynamic
190.0,1.7080001,1.7080001,1.636,0.072000004,0.071,0.101,1.567,1.8440001,1.0,Linear_observed,stoch
190.0,1.697,1.6960001,1.636,0.061000004,0.071,0.093,1.5600001,1.8370001,1.0,GP_observed,stoch
190.0,1.8540001,1.8550001,1.8110001,0.043,0.080000006,0.091000006,1.697,2.01,1.0,Linear_2S,dynamic
190.0,1.8720001,1.8740001,1.8110001,0.061000004,0.081,0.101,1.71,2.028,1.0,GP_2S,dynamic
190.0,1.605,1.605,1.636,-0.031000001,0.07300001,0.079,1.4660001,1.7470001,1.0,Linear_2S,stoch
190.0,1.5910001,1.5920001,1.636,-0.045,0.07300001,0.085,1.447,1.733,1.0,GP_2S,stoch
190.0,1.8560001,1.8560001,1.8110001,0.045,0.089,0.1,1.6850001,2.032,1.0,Linear_3S,dynamic
190.0,1.8740001,1.8740001,1.8110001,0.063,0.08800001,0.10700001,1.7010001,2.045,1.0,GP_3S,dynamic
190.0,1.6060001,1.6040001,1.636,-0.030000001,0.078,0.083000004,1.4580001,1.7590001,1.0,Linear_3S,stoch
190.0,1.5910001,1.5910001,1.636,-0.045,0.076000005,0.08800001,1.442,1.7390001,1.0,GP_3S,stoch
190.0,1.8970001,1.8970001,1.8110001,0.086,0.059000004,0.104,1.7810001,2.015,1.0,Linear_1S,dynamic
190.0,1.8870001,1.8870001,1.8110001,0.076000005,0.061000004,0.097,1.769,2.006,1.0,GP_1S,dynamic
190.0,1.7310001,1.7310001,1.636,0.095000006,0.060000002,0.112,1.613,1.8500001,1.0,Linear_1S,stoch
190.0,1.7210001,1.7210001,1.636,0.085,0.061000004,0.105000004,1.6010001,1.8420001,1.0,GP_1S,stoch
223.0,1.682,1.682,1.6100001,0.072000004,0.046000004,0.085,1.59,1.7700001,1.0,Linear_oracle,dynamic
223.0,1.6500001,1.6500001,1.6100001,0.040000003,0.039,0.056,1.572,1.728,1.0,GP_oracle,dynamic
223.0,1.9920001,1.9930001,1.9260001,0.066,0.048,0.082,1.8970001,2.0860002,1.0,Linear_oracle,stoch
223.0,1.9900001,1.9900001,1.9260001,0.064,0.042000003,0.07700001,1.9060001,2.0730002,1.0,GP_oracle,stoch
223.0,2.308,2.308,1.6100001,0.698,0.08400001,0.703,2.147,2.4750001,0.0,Linear_observed,dynamic
223.0,2.302,2.3030002,1.6100001,0.69200003,0.089,0.697,2.128,2.4770002,0.0,GP_observed,dynamic
223.0,2.161,2.161,1.9260001,0.23500001,0.086,0.25,1.996,2.3300002,0.0,Linear_observed,stoch
223.0,2.137,2.137,1.9260001,0.21100001,0.097,0.23200001,1.9460001,2.328,0.0,GP_observed,stoch
223.0,1.7370001,1.7340001,1.6100001,0.127,0.081,0.15,1.5840001,1.9010001,1.0,Linear_2S,dynamic
223.0,1.748,1.748,1.6100001,0.13800001,0.083000004,0.16100001,1.5870001,1.914,1.0,GP_2S,dynamic
223.0,1.8850001,1.8820001,1.9260001,-0.041,0.08400001,0.093,1.7290001,2.0570002,1.0,Linear_2S,stoch
223.0,1.8440001,1.8420001,1.9260001,-0.082,0.091000006,0.123,1.667,2.025,1.0,GP_2S,stoch
223.0,1.743,1.7400001,1.6100001,0.133,0.09200001,0.16100001,1.5690001,1.9310001,1.0,Linear_3S,dynamic
223.0,1.7540001,1.7530001,1.6100001,0.14400001,0.093,0.171,1.5740001,1.94,1.0,GP_3S,dynamic
223.0,1.8880001,1.8840001,1.9260001,-0.038000003,0.095000006,0.102000006,1.7120001,2.084,1.0,Linear_3S,stoch
223.0,1.8440001,1.84,1.9260001,-0.082,0.09900001,0.12900001,1.6580001,2.0470002,1.0,GP_3S,stoch
223.0,1.7810001,1.7810001,1.6100001,0.171,0.059000004,0.18100001,1.664,1.8980001,0.0,Linear_1S,dynamic
223.0,1.764,1.7630001,1.6100001,0.15400001,0.060000002,0.165,1.6480001,1.881,0.0,GP_1S,dynamic
223.0,2.1450002,2.1460001,1.9260001,0.21900001,0.069000006,0.23,2.009,2.282,0.0,Linear_1S,stoch
223.0,2.0770001,2.0760002,1.9260001,0.15100001,0.09,0.17600001,1.9010001,2.2540002,1.0,GP_1S,stoch
