idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
29.0,1.544,1.5450001,1.3870001,0.157,0.136,0.208,1.281,1.8110001,1.0,Linear_oracle,dynamic
29.0,1.488,1.488,1.3870001,0.101,0.132,0.16700001,1.2240001,1.748,1.0,GP_oracle,dynamic
29.0,1.4280001,1.429,1.455,-0.027,0.14400001,0.147,1.148,1.7140001,1.0,Linear_oracle,stoch
29.0,1.498,1.498,1.455,0.043,0.142,0.149,1.2190001,1.7800001,1.0,GP_oracle,stoch
29.0,1.6600001,1.6630001,1.3870001,0.273,0.16100001,0.31800002,1.343,1.973,1.0,Linear_observed,dynamic
29.0,1.677,1.674,1.3870001,0.29000002,0.17,0.33600003,1.353,2.015,1.0,GP_observed,dynamic
29.0,1.4480001,1.45,1.455,-0.007,0.158,0.158,1.139,1.7530001,1.0,Linear_observed,stoch
29.0,1.4720001,1.468,1.455,0.017,0.171,0.172,1.146,1.8160001,1.0,GP_observed,stoch
29.0,1.5550001,1.557,1.3870001,0.16800001,0.13700001,0.21700001,1.2750001,1.845,1.0,Linear_2S,dynamic
29.0,1.542,1.542,1.3870001,0.155,0.123,0.19800001,1.302,1.779,1.0,GP_2S,dynamic
29.0,1.404,1.4080001,1.455,-0.051000003,0.15900001,0.16700001,1.092,1.733,1.0,Linear_2S,stoch
29.0,1.424,1.419,1.455,-0.031000001,0.15100001,0.155,1.1400001,1.7350001,1.0,GP_2S,stoch
29.0,1.5560001,1.557,1.3870001,0.16900001,0.13800001,0.21800001,1.2770001,1.845,1.0,Linear_3S,dynamic
29.0,1.542,1.542,1.3870001,0.155,0.124000005,0.19900002,1.3000001,1.7800001,1.0,GP_3S,dynamic
29.0,1.4070001,1.411,1.455,-0.048,0.15900001,0.16600001,1.097,1.7360001,1.0,Linear_3S,stoch
29.0,1.4250001,1.419,1.455,-0.030000001,0.15200001,0.155,1.1400001,1.7390001,1.0,GP_3S,stoch
29.0,1.565,1.567,1.3870001,0.178,0.13800001,0.22500001,1.2950001,1.8370001,1.0,Linear_1S,dynamic
29.0,1.524,1.5250001,1.3870001,0.13700001,0.13900001,0.19500001,1.2570001,1.7990001,1.0,GP_1S,dynamic
29.0,1.452,1.452,1.455,-0.003,0.16000001,0.16000001,1.139,1.7680001,1.0,Linear_1S,stoch
29.0,1.6750001,1.677,1.455,0.22000001,0.21000001,0.303,1.2620001,2.081,1.0,GP_1S,stoch
62.0,1.764,1.7630001,1.48,0.284,0.13800001,0.316,1.4950001,2.0370002,0.0,Linear_oracle,dynamic
62.0,1.7030001,1.705,1.48,0.223,0.134,0.26000002,1.4430001,1.96,1.0,GP_oracle,dynamic
62.0,1.371,1.371,1.391,-0.020000001,0.13700001,0.13800001,1.102,1.641,1.0,Linear_oracle,stoch
62.0,1.429,1.429,1.391,0.038000003,0.132,0.13800001,1.1680001,1.687,1.0,GP_oracle,stoch
62.0,1.955,1.955,1.48,0.47500002,0.17400001,0.50600004,1.618,2.299,0.0,Linear_observed,dynamic
62.0,1.9190001,1.9180001,1.48,0.439,0.18,0.47500002,1.5740001,2.278,0.0,GP_observed,dynamic
62.0,1.4430001,1.4410001,1.391,0.052,0.147,0.156,1.1550001,1.7340001,1.0,Linear_observed,stoch
62.0,1.417,1.417,1.391,0.026,0.149,0.15100001,1.1240001,1.7090001,1.0,GP_observed,stoch
62.0,1.7570001,1.7570001,1.48,0.277,0.13100001,0.307,1.491,2.003,0.0,Linear_2S,dynamic
62.0,1.733,1.7310001,1.48,0.25300002,0.14400001,0.291,1.455,2.023,1.0,GP_2S,dynamic
62.0,1.335,1.337,1.391,-0.056,0.132,0.143,1.072,1.5870001,1.0,Linear_2S,stoch
62.0,1.36,1.3590001,1.391,-0.031000001,0.14400001,0.147,1.082,1.649,1.0,GP_2S,stoch
62.0,1.7570001,1.7580001,1.48,0.277,0.13100001,0.307,1.493,2.005,0.0,Linear_3S,dynamic
62.0,1.733,1.7320001,1.48,0.25300002,0.14500001,0.29200003,1.4530001,2.0240002,1.0,GP_3S,dynamic
62.0,1.3360001,1.337,1.391,-0.055000003,0.132,0.143,1.074,1.5870001,1.0,Linear_3S,stoch
62.0,1.3620001,1.36,1.391,-0.029000001,0.14500001,0.147,1.082,1.654,1.0,GP_3S,stoch
62.0,1.764,1.7630001,1.48,0.284,0.14,0.316,1.4860001,2.0440001,0.0,Linear_1S,dynamic
62.0,1.6890001,1.6890001,1.48,0.209,0.14,0.252,1.4210001,1.9640001,1.0,GP_1S,dynamic
62.0,1.35,1.35,1.391,-0.041,0.142,0.148,1.0710001,1.6300001,1.0,Linear_1S,stoch
62.0,1.4740001,1.4740001,1.391,0.083000004,0.148,0.17,1.184,1.766,1.0,GP_1S,stoch
95.0,1.69,1.69,1.9190001,-0.22900002,0.134,0.26500002,1.4250001,1.955,1.0,Linear_oracle,dynamic
95.0,1.6840001,1.6850001,1.9190001,-0.23500001,0.134,0.27,1.4150001,1.9460001,1.0,GP_oracle,dynamic
95.0,1.3030001,1.302,1.4640001,-0.16100001,0.13100001,0.20700002,1.0450001,1.559,1.0,Linear_oracle,stoch
