idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
22.0,1.7350001,1.7360001,1.715,0.020000001,0.041,0.046000004,1.6520001,1.817,1.0,Linear_oracle,dynamic
22.0,1.7190001,1.7190001,1.715,0.004,0.036000002,0.037,1.6480001,1.7900001,1.0,GP_oracle,dynamic
22.0,1.963,1.963,1.9410001,0.022000002,0.044000003,0.049000002,1.876,2.049,1.0,Linear_oracle,stoch
22.0,1.9020001,1.9020001,1.9410001,-0.039,0.040000003,0.056,1.8240001,1.9800001,1.0,GP_oracle,stoch
22.0,2.1030002,2.1030002,1.715,0.388,0.079,0.395,1.95,2.2580001,0.0,Linear_observed,dynamic
22.0,2.094,2.094,1.715,0.379,0.082,0.388,1.9330001,2.255,0.0,GP_observed,dynamic
22.0,1.8830001,1.8830001,1.9410001,-0.058000002,0.07700001,0.096,1.733,2.036,1.0,Linear_observed,stoch
22.0,1.8700001,1.8690001,1.9410001,-0.071,0.083000004,0.109000005,1.7070001,2.035,1.0,GP_observed,stoch
22.0,1.7650001,1.7650001,1.715,0.05,0.07700001,0.091000006,1.618,1.9180001,1.0,Linear_2S,dynamic
22.0,1.771,1.7720001,1.715,0.056,0.07,0.09,1.6340001,1.9100001,1.0,GP_2S,dynamic
22.0,1.8140001,1.812,1.9410001,-0.127,0.082,0.15100001,1.6610001,1.9800001,1.0,Linear_2S,stoch
22.0,1.7630001,1.7630001,1.9410001,-0.178,0.083000004,0.19600001,1.6010001,1.9280001,0.0,GP_2S,stoch
22.0,1.7630001,1.7630001,1.715,0.048,0.083000004,0.096,1.605,1.9300001,1.0,Linear_3S,dynamic
22.0,1.7700001,1.7700001,1.715,0.055000003,0.076000005,0.093,1.623,1.9200001,1.0,GP_3S,dynamic
22.0,1.812,1.8100001,1.9410001,-0.12900001,0.086,0.155,1.6520001,1.988,1.0,Linear_3S,stoch
22.0,1.7620001,1.761,1.9410001,-0.179,0.086,0.19900002,1.5960001,1.9330001,0.0,GP_3S,stoch
22.0,1.817,1.8180001,1.715,0.102000006,0.057000004,0.117000006,1.7070001,1.9290001,1.0,Linear_1S,dynamic
22.0,1.8050001,1.8040001,1.715,0.09,0.057000004,0.106000006,1.692,1.914,1.0,GP_1S,dynamic
22.0,2.056,2.056,1.9410001,0.115,0.067,0.133,1.9260001,2.186,1.0,Linear_1S,stoch
22.0,2.0640001,2.0670002,1.9410001,0.123,0.09200001,0.15400001,1.8800001,2.239,1.0,GP_1S,stoch
55.0,1.8790001,1.8790001,1.8780001,0.001,0.045,0.045,1.7900001,1.9670001,1.0,Linear_oracle,dynamic
55.0,1.8780001,1.8780001,1.8780001,0.0,0.039,0.039,1.8010001,1.955,1.0,GP_oracle,dynamic
55.0,1.7800001,1.7800001,1.728,0.052,0.044000003,0.069000006,1.6930001,1.868,1.0,Linear_oracle,stoch
55.0,1.7620001,1.7630001,1.728,0.034,0.041,0.053000003,1.682,1.8390001,1.0,GP_oracle,stoch
55.0,2.493,2.492,1.8780001,0.615,0.087000005,0.62100005,2.3260002,2.6660001,0.0,Linear_observed,dynamic
55.0,2.5070002,2.5070002,1.8780001,0.629,0.097,0.637,2.319,2.696,0.0,GP_observed,dynamic
55.0,1.8600001,1.8590001,1.728,0.132,0.07300001,0.15200001,1.718,2.006,1.0,Linear_observed,stoch
55.0,1.8650001,1.866,1.728,0.13700001,0.07700001,0.158,1.7170001,2.015,1.0,GP_observed,stoch
55.0,1.8920001,1.8930001,1.8780001,0.014,0.082,0.08400001,1.7300001,2.052,1.0,Linear_2S,dynamic
55.0,1.8960001,1.8970001,1.8780001,0.018000001,0.081,0.083000004,1.7360001,2.0540001,1.0,GP_2S,dynamic
55.0,1.6750001,1.6760001,1.728,-0.053000003,0.07700001,0.094000004,1.5220001,1.8270001,1.0,Linear_2S,stoch
55.0,1.651,1.651,1.728,-0.07700001,0.07700001,0.109000005,1.5000001,1.8000001,1.0,GP_2S,stoch
55.0,1.891,1.891,1.8780001,0.013,0.087000005,0.08800001,1.72,2.0630002,1.0,Linear_3S,dynamic
55.0,1.8950001,1.894,1.8780001,0.017,0.085,0.087000005,1.7290001,2.0630002,1.0,GP_3S,dynamic
55.0,1.674,1.674,1.728,-0.054,0.081,0.097,1.516,1.8330001,1.0,Linear_3S,stoch
55.0,1.649,1.6480001,1.728,-0.079,0.079,0.112,1.4950001,1.8060001,1.0,GP_3S,stoch
55.0,1.9380001,1.9380001,1.8780001,0.060000002,0.062000003,0.086,1.817,2.061,1.0,Linear_1S,dynamic
55.0,1.9130001,1.9130001,1.8780001,0.035,0.062000003,0.071,1.7910001,2.0340002,1.0,GP_1S,dynamic
55.0,1.7960001,1.7950001,1.728,0.068,0.063,0.093,1.674,1.9190001,1.0,Linear_1S,stoch
55.0,1.817,1.8180001,1.728,0.089,0.067,0.112,1.6850001,1.95,1.0,GP_1S,stoch
88.0,2.1850002,2.184,2.206,-0.021000002,0.045,0.05,2.098,2.2740002,1.0,Linear_oracle,dynamic
88.0,2.19,2.19,2.206,-0.016,0.037,0.040000003,2.117,2.2610002,1.0,GP_oracle,dynamic
88.0,1.894,1.894,1.891,0.003,0.044000003,0.044000003,1.8080001,1.9800001,1.0,Linear_oracle,stoch
88.0,1.866,1.866,1.891,-0.025,0.036000002,0.044000003,1.7960001,1.937,1.0,GP_oracle,stoch
88.0,2.5900002,2.5890002,2.206,0.384,0.086,0.393,2.423,2.7600002,0.0,Linear_observed,dynamic
88.0,2.5410001,2.5410001,2.206,0.335,0.09,0.34600002,2.3660002,2.7150002,0.0,GP_observed,dynamic
88.0,1.8670001,1.868,1.891,-0.024,0.07,0.074,1.7310001,2.005,1.0,Linear_observed,stoch
88.0,1.8550001,1.8540001,1.891,-0.036000002,0.07,0.079,1.7170001,1.991,1.0,GP_observed,stoch
88.0,2.183,2.183,2.206,-0.023000002,0.079,0.082,2.0270002,2.335,1.0,Linear_2S,dynamic
88.0,2.1850002,2.184,2.206,-0.021000002,0.075,0.078,2.038,2.3330002,1.0,GP_2S,dynamic
88.0,1.8080001,1.8080001,1.891,-0.083000004,0.071,0.109000005,1.667,1.9440001,1.0,Linear_2S,stoch
88.0,1.7870001,1.7860001,1.891,-0.104,0.068,0.125,1.6520001,1.9200001,1.0,GP_2S,stoch
88.0,2.186,2.1850002,2.206,-0.020000001,0.086,0.08800001,2.0180001,2.354,1.0,Linear_3S,dynamic
88.0,2.186,2.1850002,2.206,-0.020000001,0.080000006,0.082,2.0310001,2.345,1.0,GP_3S,dynamic
88.0,1.807,1.807,1.891,-0.08400001,0.075,0.113000005,1.6580001,1.9530001,1.0,Linear_3S,stoch
88.0,1.7850001,1.784,1.891,-0.106000006,0.071,0.127,1.6470001,1.9240001,1.0,GP_3S,stoch
88.0,2.255,2.255,2.206,0.049000002,0.062000003,0.079,2.1330001,2.375,1.0,Linear_1S,dynamic
88.0,2.2410002,2.2410002,2.206,0.035,0.060000002,0.07,2.125,2.3590002,1.0,GP_1S,dynamic
88.0,1.8960001,1.8970001,1.891,0.0050000004,0.060000002,0.061000004,1.7800001,2.015,1.0,Linear_1S,stoch
88.0,1.866,1.8650001,1.891,-0.025,0.062000003,0.067,1.7450001,1.988,1.0,GP_1S,stoch
121.0,1.7980001,1.7980001,1.8280001,-0.030000001,0.044000003,0.053000003,1.7110001,1.8840001,1.0,Linear_oracle,dynamic
121.0,1.8180001,1.8180001,1.8280001,-0.010000001,0.038000003,0.039,1.7440001,1.8920001,1.0,GP_oracle,dynamic
121.0,1.761,1.761,1.8080001,-0.047000002,0.045,0.065000005,1.672,1.8510001,1.0,Linear_oracle,stoch
121.0,1.7620001,1.761,1.8080001,-0.046000004,0.040000003,0.061000004,1.6840001,1.8410001,1.0,GP_oracle,stoch
121.0,2.1680002,2.1680002,1.8280001,0.34,0.082,0.35000002,2.0070002,2.328,0.0,Linear_observed,dynamic
121.0,2.153,2.154,1.8280001,0.32500002,0.09,0.337,1.9750001,2.328,0.0,GP_observed,dynamic
121.0,1.7530001,1.7530001,1.8080001,-0.055000003,0.074,0.09200001,1.6070001,1.8970001,1.0,Linear_observed,stoch
121.0,1.741,1.7420001,1.8080001,-0.067,0.078,0.10300001,1.585,1.8930001,1.0,GP_observed,stoch
121.0,1.6830001,1.6830001,1.8280001,-0.14500001,0.076000005,0.163,1.5370001,1.838,1.0,Linear_2S,dynamic
121.0,1.6880001,1.6880001,1.8280001,-0.14,0.075,0.15900001,1.5400001,1.838,1.0,GP_2S,dynamic
121.0,1.5780001,1.577,1.8080001,-0.23,0.075,0.24200001,1.432,1.725,0.0,Linear_2S,stoch
121.0,1.547,1.5460001,1.8080001,-0.261,0.076000005,0.272,1.399,1.7010001,0.0,GP_2S,stoch
121.0,1.6840001,1.6830001,1.8280001,-0.14400001,0.082,0.165,1.5270001,1.8490001,1.0,Linear_3S,dynamic
121.0,1.6890001,1.6890001,1.8280001,-0.13900001,0.079,0.16000001,1.534,1.848,1.0,GP_3S,dynamic
121.0,1.577,1.5760001,1.8080001,-0.231,0.07700001,0.24400002,1.427,1.7290001,0.0,Linear_3S,stoch
121.0,1.5460001,1.544,1.8080001,-0.26200002,0.078,0.27400002,1.3950001,1.7040001,0.0,GP_3S,stoch
121.0,1.6890001,1.687,1.8280001,-0.13900001,0.057000004,0.15100001,1.577,1.8030001,0.0,Linear_1S,dynamic
121.0,1.667,1.6660001,1.8280001,-0.16100001,0.057000004,0.17,1.557,1.779,0.0,GP_1S,dynamic
121.0,1.6980001,1.6980001,1.8080001,-0.11000001,0.060000002,0.125,1.582,1.8180001,1.0,Linear_1S,stoch
121.0,1.728,1.7260001,1.8080001,-0.080000006,0.069000006,0.106000006,1.593,1.8640001,1.0,GP_1S,stoch
154.0,2.1620002,2.1620002,2.1720002,-0.010000001,0.047000002,0.048,2.071,2.253,1.0,Linear_oracle,dynamic
154.0,2.176,2.176,2.1720002,0.004,0.039,0.039,2.098,2.252,1.0,GP_oracle,dynamic
154.0,1.7080001,1.7080001,1.728,-0.020000001,0.045,0.049000002,1.621,1.7950001,1.0,Linear_oracle,stoch
154.0,1.723,1.723,1.728,-0.0050000004,0.037,0.037,1.6500001,1.7950001,1.0,GP_oracle,stoch
154.0,2.868,2.868,2.1720002,0.69600004,0.08400001,0.70100003,2.7040002,3.035,0.0,Linear_observed,dynamic
154.0,2.8460002,2.845,2.1720002,0.674,0.09,0.68,2.673,3.022,0.0,GP_observed,dynamic
154.0,1.8160001,1.8160001,1.728,0.08800001,0.064,0.109000005,1.6910001,1.9410001,1.0,Linear_observed,stoch
154.0,1.8190001,1.8190001,1.728,0.091000006,0.063,0.11100001,1.695,1.9440001,1.0,GP_observed,stoch
154.0,2.229,2.229,2.1720002,0.057000004,0.078,0.097,2.0770001,2.3860002,1.0,Linear_2S,dynamic
154.0,2.23,2.2310002,2.1720002,0.058000002,0.075,0.094000004,2.081,2.3760002,1.0,GP_2S,dynamic
154.0,1.6990001,1.6990001,1.728,-0.029000001,0.067,0.07300001,1.5680001,1.8310001,1.0,Linear_2S,stoch
154.0,1.6930001,1.6940001,1.728,-0.035,0.065000005,0.074,1.562,1.82,1.0,GP_2S,stoch
154.0,2.2310002,2.2310002,2.1720002,0.059000004,0.083000004,0.101,2.068,2.3950002,1.0,Linear_3S,dynamic
154.0,2.2310002,2.232,2.1720002,0.059000004,0.079,0.09900001,2.0740001,2.3860002,1.0,GP_3S,dynamic
154.0,1.6980001,1.6980001,1.728,-0.030000001,0.067,0.07300001,1.567,1.8310001,1.0,Linear_3S,stoch
154.0,1.6930001,1.6940001,1.728,-0.035,0.065000005,0.074,1.562,1.82,1.0,GP_3S,stoch
154.0,2.283,2.2840002,2.1720002,0.11100001,0.059000004,0.126,2.1680002,2.398,1.0,Linear_1S,dynamic
154.0,2.2570002,2.2570002,2.1720002,0.085,0.058000002,0.10300001,2.1450002,2.371,1.0,GP_1S,dynamic
154.0,1.748,1.748,1.728,0.020000001,0.056,0.060000002,1.6370001,1.8570001,1.0,Linear_1S,stoch
154.0,1.756,1.756,1.728,0.028,0.055000003,0.062000003,1.649,1.8640001,1.0,GP_1S,stoch
187.0,1.8160001,1.8160001,1.8110001,0.0050000004,0.045,0.045,1.728,1.9050001,1.0,Linear_oracle,dynamic
187.0,1.8030001,1.802,1.8110001,-0.008,0.041,0.042000003,1.7220001,1.8840001,1.0,GP_oracle,dynamic
187.0,1.6350001,1.6350001,1.636,-0.001,0.044000003,0.044000003,1.5480001,1.7220001,1.0,Linear_oracle,stoch
187.0,1.631,1.631,1.636,-0.0050000004,0.039,0.040000003,1.554,1.7080001,1.0,GP_oracle,stoch
187.0,2.3460002,2.3460002,1.8110001,0.535,0.083000004,0.541,2.183,2.506,0.0,Linear_observed,dynamic
187.0,2.319,2.3200002,1.8110001,0.508,0.086,0.51500005,2.1490002,2.4840002,0.0,GP_observed,dynamic
187.0,1.7090001,1.7090001,1.636,0.07300001,0.07,0.102000006,1.5690001,1.8460001,1.0,Linear_observed,stoch
187.0,1.6960001,1.6960001,1.636,0.060000002,0.072000004,0.093,1.5530001,1.8330001,1.0,GP_observed,stoch
187.0,1.858,1.8570001,1.8110001,0.047000002,0.080000006,0.093,1.7040001,2.019,1.0,Linear_2S,dynamic
