idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
5,6.9810004,6.9800005,8.517,-1.536,0.132,3.0640001,2.1680002,0.36600003,6.7200003,7.2420006,0,0.12200001,Linear_oracle,dynamic
5,8.239,8.238,8.517,-0.27800003,0.108,1.649,1.0120001,0.23200001,8.030001,8.454,0,0.282,GP_oracle,dynamic
5,8.267,8.264,9.287001,-1.0200001,0.163,2.2,1.547,0.15100001,7.9470005,8.584001,0,0.14400001,Linear_oracle,stoch
5,9.044001,9.042001,9.287001,-0.24300002,0.155,1.8570001,1.051,0.09900001,8.748,9.349,1,0.33800003,GP_oracle,stoch
5,5.552,5.552,8.517,-2.9650002,0.135,4.2640004,3.3950002,0.578,5.2830005,5.813,0,0.038000003,Linear_observed,dynamic
5,6.096,6.0980005,8.517,-2.421,0.19700001,3.486,2.9050002,0.771,5.71,6.4810004,0,0.13800001,GP_observed,dynamic
5,6.0540004,6.0550003,9.287001,-3.233,0.208,3.8690002,3.2990003,0.33200002,5.6410003,6.4600005,0,0.028,Linear_observed,stoch
5,8.206,8.205,9.287001,-1.0810001,0.312,2.127,1.44,0.15100001,7.596,8.819,0,0.42400002,GP_observed,stoch
5,6.584,6.5810003,8.517,-1.9330001,0.16700001,3.3910003,2.582,0.48200002,6.255,6.9220004,0,0.25800002,Linear_3S,dynamic
5,7.1850004,7.1840005,8.517,-1.332,0.178,2.3760002,1.876,0.418,6.8360004,7.5350003,0,0.508,GP_3S,dynamic
5,7.6400003,7.6370006,9.287001,-1.6470001,0.19800001,2.456,1.835,0.187,7.241,8.033,0,0.42000002,Linear_3S,stoch
5,7.5120006,7.5140004,9.287001,-1.7750001,0.21200001,2.3660002,1.8720001,0.19500001,7.084,7.925,0,0.532,GP_3S,stoch
5,6.7860003,6.7840004,8.517,-1.7310001,0.147,3.302,2.466,0.476,6.4950004,7.0750003,0,0.082,Linear_1S,dynamic
5,7.9760003,7.9740005,8.517,-0.541,0.16900001,2.135,1.4120001,0.39800003,7.6450005,8.31,0,0.39800003,GP_1S,dynamic
5,7.938,7.9360003,9.287001,-1.3490001,0.18100001,2.348,1.741,0.17600001,7.5840006,8.294001,0,0.126,Linear_1S,stoch
5,8.481,8.4800005,9.287001,-0.80600005,0.201,2.18,1.22,0.123,8.084001,8.882,0,0.532,GP_1S,stoch
60,6.3360004,6.3350005,7.5730004,-1.2370001,0.11400001,2.989,2.1290002,0.42000002,6.1130004,6.5590005,0,0.09200001,Linear_oracle,dynamic
60,6.9900002,6.9890003,7.5730004,-0.583,0.104,1.2800001,0.873,0.223,6.787,7.1940002,0,0.354,GP_oracle,dynamic
60,8.612,8.611,9.475,-0.86300004,0.17300001,2.335,1.651,0.163,8.274,8.950001,0,0.15,Linear_oracle,stoch
60,8.989,8.988001,9.475,-0.48600003,0.18,1.9520001,1.001,0.094000004,8.643001,9.348001,0,0.384,GP_oracle,stoch
60,5.0540004,5.0540004,7.5730004,-2.519,0.132,3.9390001,3.1030002,0.60700005,4.795,5.314,0,0.058000002,Linear_observed,dynamic
60,5.4230003,5.4240003,7.5730004,-2.15,0.21900001,3.3750002,2.858,1.0940001,4.998,5.8510003,0,0.16600001,GP_observed,dynamic
60,5.8750005,5.8760004,9.475,-3.6000001,0.231,4.111,3.6210003,0.372,5.425,6.327,0,0.010000001,Linear_observed,stoch
60,8.507,8.509001,9.475,-0.96800005,0.42200002,2.2810001,1.338,0.136,7.6770005,9.336,0,0.6,GP_observed,stoch
60,6.1330004,6.129,7.5730004,-1.44,0.155,3.1250002,2.3820002,0.522,5.8370004,6.4480004,0,0.34,Linear_3S,dynamic
60,6.433,6.433,7.5730004,-1.1400001,0.17600001,2.127,1.7960001,0.43600002,6.0850005,6.7760005,0,0.462,GP_3S,dynamic
60,7.9620004,7.958,9.475,-1.5130001,0.215,2.3990002,1.8720001,0.193,7.5390005,8.39,0,0.50200003,Linear_3S,stoch
60,7.629,7.6380005,9.475,-1.8460001,0.256,2.5740001,1.9020001,0.192,7.102,8.120001,0,0.648,GP_3S,stoch
60,6.3710003,6.3710003,7.5730004,-1.202,0.13100001,3.108,2.3530002,0.531,6.1120005,6.63,0,0.08400001,Linear_1S,dynamic
