idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
18.0,1.7360001,1.7360001,1.715,0.021000002,0.042000003,0.047000002,1.6530001,1.8180001,1.0,Linear_oracle,dynamic
18.0,1.7190001,1.7190001,1.715,0.004,0.036000002,0.036000002,1.6480001,1.7900001,1.0,GP_oracle,dynamic
18.0,1.963,1.963,1.9410001,0.022000002,0.045,0.05,1.8750001,2.051,1.0,Linear_oracle,stoch
18.0,1.9020001,1.9020001,1.9410001,-0.039,0.040000003,0.056,1.8260001,1.9800001,1.0,GP_oracle,stoch
18.0,2.1030002,2.1030002,1.715,0.388,0.080000006,0.39600003,1.9460001,2.259,0.0,Linear_observed,dynamic
18.0,2.0960002,2.0960002,1.715,0.381,0.083000004,0.39000002,1.9360001,2.2610002,0.0,GP_observed,dynamic
18.0,1.8830001,1.8830001,1.9410001,-0.058000002,0.078,0.097,1.7300001,2.036,1.0,Linear_observed,stoch
18.0,1.8730001,1.8730001,1.9410001,-0.068,0.08400001,0.108,1.71,2.039,1.0,GP_observed,stoch
18.0,1.7680001,1.7670001,1.715,0.053000003,0.07300001,0.09,1.628,1.909,1.0,Linear_2S,dynamic
18.0,1.7720001,1.7730001,1.715,0.057000004,0.07,0.091000006,1.6340001,1.909,1.0,GP_2S,dynamic
18.0,1.815,1.8140001,1.9410001,-0.126,0.079,0.148,1.6650001,1.973,1.0,Linear_2S,stoch
18.0,1.7650001,1.7650001,1.9410001,-0.17600001,0.08400001,0.19500001,1.6020001,1.9300001,0.0,GP_2S,stoch
18.0,1.7680001,1.7680001,1.715,0.053000003,0.079,0.095000006,1.616,1.9230001,1.0,Linear_3S,dynamic
18.0,1.7730001,1.7730001,1.715,0.058000002,0.076000005,0.095000006,1.6250001,1.9230001,1.0,GP_3S,dynamic
18.0,1.817,1.815,1.9410001,-0.124000005,0.082,0.149,1.6610001,1.9820001,1.0,Linear_3S,stoch
18.0,1.766,1.7650001,1.9410001,-0.17500001,0.086,0.19500001,1.6,1.937,0.0,GP_3S,stoch
