idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
24.0,1.7360001,1.7350001,1.715,0.021000002,0.041,0.045,1.6570001,1.8160001,1.0,Linear_oracle,dynamic
24.0,1.72,1.72,1.715,0.0050000004,0.036000002,0.036000002,1.649,1.7900001,1.0,GP_oracle,dynamic
24.0,1.963,1.963,1.9410001,0.022000002,0.043,0.048,1.8790001,2.0470002,1.0,Linear_oracle,stoch
24.0,1.9020001,1.9030001,1.9410001,-0.039,0.039,0.055000003,1.825,1.9790001,1.0,GP_oracle,stoch
24.0,2.1030002,2.104,1.715,0.388,0.07700001,0.395,1.9520001,2.2540002,0.0,Linear_observed,dynamic
24.0,2.095,2.094,1.715,0.38000003,0.083000004,0.38900003,1.9330001,2.2580001,0.0,GP_observed,dynamic
24.0,1.8840001,1.8850001,1.9410001,-0.057000004,0.075,0.095000006,1.7370001,2.0310001,1.0,Linear_observed,stoch
24.0,1.8720001,1.871,1.9410001,-0.069000006,0.085,0.109000005,1.7080001,2.039,1.0,GP_observed,stoch
24.0,1.769,1.771,1.715,0.054,0.07300001,0.09,1.6270001,1.9070001,1.0,Linear_2S,dynamic
24.0,1.771,1.771,1.715,0.056,0.07300001,0.09200001,1.6290001,1.9160001,1.0,GP_2S,dynamic
24.0,1.817,1.8180001,1.9410001,-0.124000005,0.078,0.14600001,1.6620001,1.9640001,1.0,Linear_2S,stoch
24.0,1.764,1.764,1.9410001,-0.177,0.087000005,0.19700001,1.5960001,1.937,0.0,GP_2S,stoch
24.0,1.7680001,1.7680001,1.715,0.053000003,0.079,0.095000006,1.6150001,1.922,1.0,Linear_3S,dynamic
24.0,1.7700001,1.769,1.715,0.055000003,0.078,0.096,1.6190001,1.927,1.0,GP_3S,dynamic
24.0,1.815,1.8160001,1.9410001,-0.126,0.081,0.15,1.654,1.9710001,1.0,Linear_3S,stoch
24.0,1.7630001,1.761,1.9410001,-0.178,0.089,0.19900002,1.5910001,1.9420002,1.0,GP_3S,stoch
24.0,1.8180001,1.8180001,1.715,0.10300001,0.058000002,0.11800001,1.705,1.9330001,1.0,Linear_1S,dynamic
24.0,1.8050001,1.8040001,1.715,0.09,0.057000004,0.106000006,1.6960001,1.9150001,1.0,GP_1S,dynamic
24.0,2.0570002,2.056,1.9410001,0.116000004,0.067,0.134,1.927,2.19,1.0,Linear_1S,stoch
24.0,2.0670002,2.068,1.9410001,0.126,0.093,0.157,1.8780001,2.25,1.0,GP_1S,stoch
57.0,1.8780001,1.8780001,1.8780001,0.0,0.044000003,0.044000003,1.7900001,1.9650002,1.0,Linear_oracle,dynamic
57.0,1.8780001,1.8780001,1.8780001,0.0,0.039,0.039,1.8000001,1.9540001,1.0,GP_oracle,dynamic
57.0,1.7800001,1.7800001,1.728,0.052,0.044000003,0.069000006,1.6930001,1.8670001,1.0,Linear_oracle,stoch
57.0,1.7620001,1.7630001,1.728,0.034,0.041,0.053000003,1.6830001,1.8420001,1.0,GP_oracle,stoch
57.0,2.493,2.493,1.8780001,0.615,0.087000005,0.62100005,2.321,2.6620002,0.0,Linear_observed,dynamic
57.0,2.506,2.5040002,1.8780001,0.628,0.096,0.63500005,2.318,2.7010002,0.0,GP_observed,dynamic
57.0,1.8600001,1.8610001,1.728,0.132,0.074,0.15200001,1.7160001,2.006,1.0,Linear_observed,stoch
57.0,1.863,1.863,1.728,0.135,0.076000005,0.156,1.715,2.0170002,1.0,GP_observed,stoch
57.0,1.899,1.8970001,1.8780001,0.021000002,0.083000004,0.085,1.7420001,2.0700002,1.0,Linear_2S,dynamic
57.0,1.904,1.9030001,1.8780001,0.026,0.081,0.085,1.7470001,2.0640001,1.0,GP_2S,dynamic
57.0,1.6800001,1.677,1.728,-0.048,0.076000005,0.09,1.5380001,1.838,1.0,Linear_2S,stoch
57.0,1.6580001,1.6570001,1.728,-0.07,0.07700001,0.104,1.5120001,1.8130001,1.0,GP_2S,stoch
57.0,1.8980001,1.8950001,1.8780001,0.020000001,0.08800001,0.09,1.733,2.079,1.0,Linear_3S,dynamic
57.0,1.9030001,1.9010001,1.8780001,0.025,0.086,0.09,1.7370001,2.0740001,1.0,GP_3S,dynamic
57.0,1.6800001,1.677,1.728,-0.048,0.080000006,0.093,1.5300001,1.845,1.0,Linear_3S,stoch
57.0,1.6580001,1.6560001,1.728,-0.07,0.081,0.10700001,1.506,1.8210001,1.0,GP_3S,stoch
57.0,1.937,1.937,1.8780001,0.059000004,0.061000004,0.085,1.817,2.056,1.0,Linear_1S,dynamic
57.0,1.9100001,1.9100001,1.8780001,0.032,0.062000003,0.07,1.789,2.0300002,1.0,GP_1S,dynamic
57.0,1.7960001,1.797,1.728,0.068,0.062000003,0.093,1.6750001,1.917,1.0,Linear_1S,stoch
57.0,1.817,1.817,1.728,0.089,0.067,0.11100001,1.6860001,1.945,1.0,GP_1S,stoch
90.0,2.1850002,2.184,2.206,-0.021000002,0.045,0.05,2.0990002,2.273,1.0,Linear_oracle,dynamic
90.0,2.19,2.19,2.206,-0.016,0.037,0.041,2.118,2.262,1.0,GP_oracle,dynamic
90.0,1.894,1.8930001,1.891,0.003,0.044000003,0.044000003,1.8100001,1.9810001,1.0,Linear_oracle,stoch
90.0,1.866,1.866,1.891,-0.025,0.036000002,0.044000003,1.7960001,1.9360001,1.0,GP_oracle,stoch
90.0,2.5890002,2.588,2.206,0.38300002,0.085,0.39200002,2.424,2.7540002,0.0,Linear_observed,dynamic
90.0,2.539,2.5400002,2.206,0.333,0.08800001,0.34500003,2.3660002,2.7110002,0.0,GP_observed,dynamic
90.0,1.866,1.866,1.891,-0.025,0.069000006,0.074,1.7300001,2.0010002,1.0,Linear_observed,stoch
90.0,1.8540001,1.8540001,1.891,-0.037,0.069000006,0.078,1.7190001,1.9860001,1.0,GP_observed,stoch
90.0,2.1790001,2.18,2.206,-0.027,0.076000005,0.081,2.029,2.328,1.0,Linear_2S,dynamic
90.0,2.181,2.181,2.206,-0.025,0.075,0.079,2.036,2.331,1.0,GP_2S,dynamic
90.0,1.8040001,1.8060001,1.891,-0.087000005,0.069000006,0.11100001,1.6660001,1.937,1.0,Linear_2S,stoch
90.0,1.7850001,1.7850001,1.891,-0.106000006,0.069000006,0.126,1.6520001,1.9230001,1.0,GP_2S,stoch
90.0,2.183,2.183,2.206,-0.023000002,0.083000004,0.086,2.022,2.3470001,1.0,Linear_3S,dynamic
90.0,2.184,2.183,2.206,-0.022000002,0.080000006,0.083000004,2.0300002,2.344,1.0,GP_3S,dynamic
90.0,1.8040001,1.8050001,1.891,-0.087000005,0.07300001,0.113000005,1.6580001,1.945,1.0,Linear_3S,stoch
90.0,1.7850001,1.784,1.891,-0.106000006,0.071,0.128,1.6470001,1.927,1.0,GP_3S,stoch
90.0,2.253,2.253,2.206,0.047000002,0.062000003,0.07700001,2.131,2.374,1.0,Linear_1S,dynamic
90.0,2.24,2.24,2.206,0.034,0.060000002,0.069000006,2.1230001,2.358,1.0,GP_1S,dynamic
90.0,1.894,1.894,1.891,0.003,0.061000004,0.061000004,1.7770001,2.0140002,1.0,Linear_1S,stoch
90.0,1.8650001,1.8650001,1.891,-0.026,0.061000004,0.067,1.746,1.9860001,1.0,GP_1S,stoch
123.0,1.7980001,1.7980001,1.8280001,-0.030000001,0.044000003,0.053000003,1.7110001,1.8850001,1.0,Linear_oracle,dynamic
123.0,1.8180001,1.8190001,1.8280001,-0.010000001,0.039,0.040000003,1.741,1.8920001,1.0,GP_oracle,dynamic
123.0,1.761,1.761,1.8080001,-0.047000002,0.045,0.065000005,1.672,1.8500001,1.0,Linear_oracle,stoch
123.0,1.7620001,1.7620001,1.8080001,-0.046000004,0.041,0.062000003,1.6800001,1.84,1.0,GP_oracle,stoch
123.0,2.167,2.167,1.8280001,0.33900002,0.082,0.349,2.005,2.3270001,0.0,Linear_observed,dynamic
123.0,2.153,2.153,1.8280001,0.32500002,0.09,0.337,1.9770001,2.331,0.0,GP_observed,dynamic
123.0,1.751,1.7520001,1.8080001,-0.057000004,0.07300001,0.093,1.6060001,1.8960001,1.0,Linear_observed,stoch
123.0,1.741,1.7420001,1.8080001,-0.067,0.079,0.10300001,1.5890001,1.8960001,1.0,GP_observed,stoch
123.0,1.6730001,1.672,1.8280001,-0.155,0.072000004,0.171,1.534,1.815,0.0,Linear_2S,dynamic
123.0,1.677,1.677,1.8280001,-0.15100001,0.071,0.16600001,1.542,1.8180001,0.0,GP_2S,dynamic
123.0,1.567,1.567,1.8080001,-0.24100001,0.071,0.25100002,1.4310001,1.7070001,0.0,Linear_2S,stoch
123.0,1.5400001,1.539,1.8080001,-0.268,0.072000004,0.27800003,1.401,1.6830001,0.0,GP_2S,stoch
123.0,1.6750001,1.674,1.8280001,-0.15300001,0.07700001,0.171,1.526,1.8270001,0.0,Linear_3S,dynamic
123.0,1.6790001,1.6780001,1.8280001,-0.149,0.075,0.16700001,1.5330001,1.8280001,0.0,GP_3S,dynamic
123.0,1.567,1.567,1.8080001,-0.24100001,0.072000004,0.25100002,1.4280001,1.71,0.0,Linear_3S,stoch
123.0,1.539,1.5380001,1.8080001,-0.26900002,0.074,0.279,1.3970001,1.6860001,0.0,GP_3S,stoch
123.0,1.6880001,1.687,1.8280001,-0.14,0.057000004,0.15100001,1.5780001,1.7990001,0.0,Linear_1S,dynamic
123.0,1.664,1.664,1.8280001,-0.164,0.056,0.17300001,1.5560001,1.7750001,0.0,GP_1S,dynamic
123.0,1.7,1.6990001,1.8080001,-0.108,0.060000002,0.124000005,1.5830001,1.8180001,1.0,Linear_1S,stoch
123.0,1.7300001,1.7300001,1.8080001,-0.078,0.069000006,0.105000004,1.593,1.8640001,1.0,GP_1S,stoch
156.0,2.1620002,2.1620002,2.1720002,-0.010000001,0.047000002,0.048,2.069,2.253,1.0,Linear_oracle,dynamic
156.0,2.176,2.176,2.1720002,0.004,0.040000003,0.040000003,2.0970001,2.255,1.0,GP_oracle,dynamic
156.0,1.7080001,1.7080001,1.728,-0.020000001,0.045,0.049000002,1.6190001,1.7960001,1.0,Linear_oracle,stoch
156.0,1.723,1.7240001,1.728,-0.0050000004,0.038000003,0.038000003,1.649,1.797,1.0,GP_oracle,stoch
156.0,2.867,2.868,2.1720002,0.69500005,0.08400001,0.70000005,2.7020001,3.029,0.0,Linear_observed,dynamic
156.0,2.8470001,2.848,2.1720002,0.675,0.09,0.68100005,2.67,3.0210001,0.0,GP_observed,dynamic
156.0,1.8160001,1.817,1.728,0.08800001,0.063,0.109000005,1.6910001,1.9380001,1.0,Linear_observed,stoch
156.0,1.82,1.82,1.728,0.09200001,0.065000005,0.113000005,1.69,1.9470001,1.0,GP_observed,stoch
156.0,2.23,2.229,2.1720002,0.058000002,0.079,0.098000005,2.075,2.3850002,1.0,Linear_2S,dynamic
156.0,2.233,2.2310002,2.1720002,0.061000004,0.079,0.1,2.0830002,2.3930001,1.0,GP_2S,dynamic
156.0,1.7,1.6990001,1.728,-0.028,0.068,0.074,1.565,1.8310001,1.0,Linear_2S,stoch
156.0,1.6960001,1.6940001,1.728,-0.032,0.07,0.07700001,1.5640001,1.8390001,1.0,GP_2S,stoch
156.0,2.233,2.233,2.1720002,0.061000004,0.083000004,0.10300001,2.072,2.397,1.0,Linear_3S,dynamic
156.0,2.236,2.2340002,2.1720002,0.064,0.083000004,0.105000004,2.078,2.404,1.0,GP_3S,dynamic
