idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
21.0,1.7360001,1.7360001,1.715,0.021000002,0.041,0.046000004,1.6560001,1.817,1.0,Linear_oracle,dynamic
21.0,0.646,1.7030001,1.715,-1.069,1.8610001,2.1460001,-2.68,1.7870001,1.0,GP_oracle,dynamic
21.0,1.963,1.963,1.9410001,0.022000002,0.044000003,0.049000002,1.8780001,2.049,1.0,Linear_oracle,stoch
21.0,0.762,1.8850001,1.9410001,-1.179,1.9760001,2.301,-2.7640002,1.9760001,1.0,GP_oracle,stoch
21.0,2.104,2.1030002,1.715,0.38900003,0.07700001,0.39600003,1.9510001,2.253,0.0,Linear_observed,dynamic
21.0,2.061,2.095,1.715,0.34600002,0.33600003,0.48200002,1.8970001,2.2610002,0.0,GP_observed,dynamic
21.0,1.8840001,1.8840001,1.9410001,-0.057000004,0.076000005,0.094000004,1.7350001,2.0300002,1.0,Linear_observed,stoch
21.0,1.8410001,1.8720001,1.9410001,-0.1,0.31,0.32500002,1.6710001,2.043,1.0,GP_observed,stoch
21.0,1.769,1.769,1.715,0.054,0.071,0.089,1.628,1.9110001,1.0,Linear_2S,dynamic
21.0,1.774,1.774,1.715,0.059000004,0.07,0.09200001,1.6350001,1.9100001,1.0,GP_2S,dynamic
21.0,1.817,1.8160001,1.9410001,-0.124000005,0.076000005,0.14600001,1.6680001,1.9690001,1.0,Linear_2S,stoch
21.0,1.766,1.7650001,1.9410001,-0.17500001,0.085,0.19500001,1.5990001,1.9330001,0.0,GP_2S,stoch
21.0,1.7670001,1.766,1.715,0.052,0.07700001,0.093,1.6140001,1.9210001,1.0,Linear_3S,dynamic
21.0,1.7720001,1.7730001,1.715,0.057000004,0.075,0.094000004,1.623,1.9180001,1.0,GP_3S,dynamic
21.0,1.817,1.8160001,1.9410001,-0.124000005,0.080000006,0.147,1.6630001,1.9770001,1.0,Linear_3S,stoch
21.0,1.7650001,1.764,1.9410001,-0.17600001,0.087000005,0.19600001,1.5970001,1.937,0.0,GP_3S,stoch
21.0,1.817,1.817,1.715,0.102000006,0.057000004,0.116000004,1.7060001,1.9280001,1.0,Linear_1S,dynamic
21.0,1.8040001,1.8040001,1.715,0.089,0.058000002,0.106000006,1.692,1.9160001,1.0,GP_1S,dynamic
21.0,2.0540001,2.0540001,1.9410001,0.113000005,0.066,0.13100001,1.922,2.1820002,1.0,Linear_1S,stoch
21.0,2.0640001,2.065,1.9410001,0.123,0.093,0.15400001,1.8750001,2.2450001,1.0,GP_1S,stoch
54.0,1.8790001,1.8790001,1.8780001,0.001,0.044000003,0.044000003,1.792,1.9670001,1.0,Linear_oracle,dynamic
54.0,1.8780001,1.8790001,1.8780001,0.0,0.039,0.039,1.8000001,1.955,1.0,GP_oracle,dynamic
54.0,1.7810001,1.7810001,1.728,0.053000003,0.044000003,0.069000006,1.6940001,1.8670001,1.0,Linear_oracle,stoch
54.0,1.7620001,1.7630001,1.728,0.034,0.041,0.054,1.6810001,1.84,1.0,GP_oracle,stoch
54.0,2.493,2.492,1.8780001,0.615,0.087000005,0.62100005,2.325,2.6620002,0.0,Linear_observed,dynamic
54.0,2.5070002,2.506,1.8780001,0.629,0.097,0.63600004,2.319,2.7,0.0,GP_observed,dynamic
54.0,1.8600001,1.8600001,1.728,0.132,0.07300001,0.15200001,1.718,2.0040002,1.0,Linear_observed,stoch
54.0,1.8650001,1.8640001,1.728,0.13700001,0.076000005,0.157,1.7170001,2.0170002,1.0,GP_observed,stoch
54.0,1.889,1.8880001,1.8780001,0.011000001,0.079,0.080000006,1.7360001,2.0470002,1.0,Linear_2S,dynamic
54.0,1.8960001,1.8970001,1.8780001,0.018000001,0.080000006,0.082,1.7400001,2.051,1.0,GP_2S,dynamic
54.0,1.672,1.6700001,1.728,-0.056,0.074,0.09200001,1.529,1.8210001,1.0,Linear_2S,stoch
54.0,1.6530001,1.6530001,1.728,-0.075,0.076000005,0.106000006,1.5050001,1.802,1.0,GP_2S,stoch
54.0,1.889,1.8870001,1.8780001,0.011000001,0.08400001,0.085,1.7270001,2.059,1.0,Linear_3S,dynamic
54.0,1.8970001,1.8960001,1.8780001,0.019000001,0.08400001,0.086,1.733,2.062,1.0,GP_3S,dynamic
54.0,1.6730001,1.6710001,1.728,-0.055000003,0.07700001,0.095000006,1.5230001,1.8280001,1.0,Linear_3S,stoch
54.0,1.654,1.6530001,1.728,-0.074,0.079,0.108,1.5020001,1.8100001,1.0,GP_3S,stoch
54.0,1.937,1.937,1.8780001,0.059000004,0.061000004,0.085,1.8180001,2.0530002,1.0,Linear_1S,dynamic
54.0,1.9100001,1.909,1.8780001,0.032,0.062000003,0.07,1.7880001,2.032,1.0,GP_1S,dynamic
54.0,1.797,1.797,1.728,0.069000006,0.062000003,0.093,1.674,1.917,1.0,Linear_1S,stoch
54.0,1.8180001,1.8180001,1.728,0.09,0.067,0.112,1.6860001,1.9490001,1.0,GP_1S,stoch
87.0,2.1850002,2.1850002,2.206,-0.021000002,0.045,0.049000002,2.098,2.2740002,1.0,Linear_oracle,dynamic
87.0,2.1890001,2.1890001,2.206,-0.017,0.037,0.041,2.117,2.263,1.0,GP_oracle,dynamic
87.0,1.894,1.894,1.891,0.003,0.044000003,0.044000003,1.8080001,1.9800001,1.0,Linear_oracle,stoch
87.0,1.866,1.8650001,1.891,-0.025,0.036000002,0.044000003,1.7960001,1.937,1.0,GP_oracle,stoch
87.0,2.5890002,2.5890002,2.206,0.38300002,0.08400001,0.39200002,2.4250002,2.756,0.0,Linear_observed,dynamic
87.0,2.5400002,2.539,2.206,0.33400002,0.089,0.34500003,2.364,2.713,0.0,GP_observed,dynamic
87.0,1.866,1.866,1.891,-0.025,0.069000006,0.07300001,1.7320001,2.0,1.0,Linear_observed,stoch
87.0,1.8540001,1.8540001,1.891,-0.037,0.07,0.079,1.715,1.9920001,1.0,GP_observed,stoch
87.0,2.181,2.181,2.206,-0.025,0.07700001,0.081,2.033,2.331,1.0,Linear_2S,dynamic
