idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
6,7.2650003,7.267,8.746,-1.4810001,0.13700001,3.13,2.174,0.37100002,6.9960003,7.5320005,0,0.112,Linear_oracle,dynamic
6,8.718,8.719001,8.746,-0.028,0.10300001,1.169,0.80300003,0.23500001,8.515,8.92,1,0.344,GP_oracle,dynamic
6,8.2890005,8.29,9.253,-0.96400005,0.15900001,2.2680001,1.526,0.15300001,7.9760003,8.599,0,0.17600001,Linear_oracle,stoch
6,9.244,9.245001,9.253,-0.009000001,0.124000005,1.0300001,0.64100003,0.063,9,9.488001,1,0.418,GP_oracle,stoch
6,6.0740004,6.0730004,8.746,-2.6720002,0.147,4.1920004,3.232,0.58100003,5.7850003,6.3620005,0,0.052,Linear_observed,dynamic
6,6.8740005,6.8750005,8.746,-1.8720001,0.20300001,2.894,2.39,0.66200006,6.4760003,7.267,0,0.192,GP_observed,dynamic
6,6.6150002,6.6140003,9.253,-2.638,0.21400002,3.5460002,2.8260002,0.286,6.195,7.0360003,0,0.068,Linear_observed,stoch
6,8.401,8.401,9.253,-0.85200006,0.23400001,1.835,1.2650001,0.136,7.9360003,8.854,0,0.39200002,GP_observed,stoch
6,6.945,6.9440002,8.746,-1.8010001,0.16600001,3.4060001,2.568,0.499,6.622,7.281,0,0.22200002,Linear_3S,dynamic
6,7.688,7.6900005,8.746,-1.0580001,0.17300001,2.137,1.718,0.43600002,7.3440003,8.025001,0,0.592,GP_3S,dynamic
6,7.8310003,7.827,9.253,-1.422,0.19000001,2.4610002,1.792,0.18800001,7.451,8.218,0,0.44200003,Linear_3S,stoch
6,7.8630004,7.8630004,9.253,-1.3900001,0.20300001,1.9800001,1.5580001,0.164,7.4600005,8.262,0,0.666,GP_3S,stoch
6,7.0680003,7.0680003,8.746,-1.6780001,0.15300001,3.357,2.5040002,0.49500003,6.7690005,7.3690004,0,0.080000006,Linear_1S,dynamic
6,8.579,8.579,8.746,-0.16700001,0.16800001,2.0070002,1.34,0.44200003,8.25,8.909,1,0.45600003,GP_1S,dynamic
6,8.017,8.017,9.253,-1.2360001,0.179,2.407,1.7520001,0.18300001,7.6660004,8.368,0,0.128,Linear_1S,stoch
6,9.068001,9.070001,9.253,-0.185,0.19900002,1.9510001,1.166,0.128,8.678,9.454,1,0.518,GP_1S,stoch
61,7.761,7.761,8.738001,-0.97700006,0.136,3.1750002,1.996,0.35000002,7.4930005,8.029,0,0.15200001,Linear_oracle,dynamic
61,8.3,8.299001,8.738001,-0.43800002,0.11400001,1.577,0.93100005,0.208,8.079,8.524,0,0.33600003,GP_oracle,dynamic
61,9.129001,9.1310005,9.307,-0.178,0.16100001,2.483,1.5250001,0.147,8.814,9.448001,1,0.238,Linear_oracle,stoch
61,8.828,8.826,9.307,-0.47900003,0.17600001,1.769,0.89000005,0.081,8.489,9.179001,0,0.36,GP_oracle,stoch
61,5.7890005,5.788,8.738001,-2.9490001,0.136,4.412,3.3390002,0.572,5.5200005,6.0540004,0,0.022000002,Linear_observed,dynamic
61,6.6280003,6.6270003,8.738001,-2.1100001,0.172,3.3620002,2.6290002,0.76100004,6.2920003,6.965,0,0.186,GP_observed,dynamic
61,6.7510004,6.7520003,9.307,-2.5560002,0.23900001,3.617,2.703,0.268,6.2780004,7.2170005,0,0.108,Linear_observed,stoch
61,8.806001,8.805,9.307,-0.50100005,0.42200002,2.0970001,1.233,0.134,7.9790006,9.639001,1,0.61,GP_observed,stoch
61,7.1130004,7.1110005,8.738001,-1.6250001,0.17500001,3.41,2.2870002,0.43400002,6.7690005,7.458,0,0.46400002,Linear_3S,dynamic
