idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
26.0,2.066,2.066,2.1620002,-0.096,0.087000005,0.13000001,1.8980001,2.24,1.0,Linear_oracle,dynamic
26.0,2.1690001,2.1690001,2.1620002,0.007,0.036000002,0.036000002,2.0990002,2.239,1.0,GP_oracle,dynamic
26.0,1.348,1.3490001,1.475,-0.127,0.09200001,0.156,1.1700001,1.5280001,1.0,Linear_oracle,stoch
26.0,1.4380001,1.4380001,1.475,-0.037,0.040000003,0.054,1.3590001,1.5170001,1.0,GP_oracle,stoch
26.0,1.677,1.6760001,2.1620002,-0.485,0.123,0.50100005,1.437,1.9200001,0.0,Linear_observed,dynamic
26.0,1.748,1.748,2.1620002,-0.41400003,0.13100001,0.43500003,1.491,2.002,0.0,GP_observed,dynamic
26.0,1.4640001,1.462,1.475,-0.011000001,0.120000005,0.12100001,1.2290001,1.7010001,1.0,Linear_observed,stoch
26.0,1.559,1.5580001,1.475,0.08400001,0.134,0.15900001,1.299,1.8240001,1.0,GP_observed,stoch
26.0,2.039,2.039,2.1620002,-0.123,0.109000005,0.165,1.815,2.252,1.0,Linear_2S,dynamic
26.0,2.052,2.0540001,2.1620002,-0.11000001,0.11000001,0.156,1.8290001,2.2610002,1.0,GP_2S,dynamic
26.0,1.565,1.5660001,1.475,0.09,0.12200001,0.15100001,1.32,1.8040001,1.0,Linear_2S,stoch
26.0,1.608,1.6110001,1.475,0.133,0.132,0.18800001,1.34,1.8590001,1.0,GP_2S,stoch
26.0,2.0410001,2.0410001,2.1620002,-0.12100001,0.113000005,0.16600001,1.812,2.262,1.0,Linear_3S,dynamic
26.0,2.0530002,2.055,2.1620002,-0.109000005,0.115,0.15900001,1.8220001,2.273,1.0,GP_3S,dynamic
26.0,1.5680001,1.5690001,1.475,0.093,0.123,0.155,1.3210001,1.8090001,1.0,Linear_3S,stoch
26.0,1.6120001,1.616,1.475,0.13700001,0.133,0.192,1.3410001,1.8650001,1.0,GP_3S,stoch
26.0,1.9950001,1.9950001,2.1620002,-0.16700001,0.101,0.19500001,1.794,2.1920002,1.0,Linear_1S,dynamic
26.0,2.0400002,2.0400002,2.1620002,-0.12200001,0.096,0.156,1.853,2.223,1.0,GP_1S,dynamic
26.0,1.343,1.343,1.475,-0.132,0.119,0.177,1.113,1.575,1.0,Linear_1S,stoch
26.0,1.529,1.529,1.475,0.054,0.155,0.164,1.22,1.835,1.0,GP_1S,stoch
59.0,2.072,2.0730002,2.068,0.004,0.093,0.093,1.8880001,2.253,1.0,Linear_oracle,dynamic
59.0,2.0700002,2.0700002,2.068,0.002,0.039,0.039,1.9940001,2.1450002,1.0,GP_oracle,dynamic
59.0,1.4000001,1.4000001,1.462,-0.062000003,0.093,0.11100001,1.2210001,1.577,1.0,Linear_oracle,stoch
59.0,1.4950001,1.4950001,1.462,0.033,0.041,0.053000003,1.416,1.575,1.0,GP_oracle,stoch
59.0,1.4300001,1.4300001,2.068,-0.638,0.13000001,0.651,1.1730001,1.6830001,0.0,Linear_observed,dynamic
59.0,1.4460001,1.4460001,2.068,-0.62200004,0.14600001,0.63900006,1.1580001,1.7310001,0.0,GP_observed,dynamic
59.0,1.273,1.273,1.462,-0.18900001,0.11000001,0.21900001,1.057,1.4860001,1.0,Linear_observed,stoch
59.0,1.2820001,1.281,1.462,-0.18,0.115,0.21400002,1.054,1.5070001,1.0,GP_observed,stoch
59.0,2.0630002,2.0640001,2.068,-0.0050000004,0.10700001,0.108,1.8500001,2.2700002,1.0,Linear_2S,dynamic
59.0,2.098,2.0990002,2.068,0.030000001,0.11100001,0.115,1.8830001,2.315,1.0,GP_2S,dynamic
59.0,1.5070001,1.5090001,1.462,0.045,0.10700001,0.116000004,1.291,1.715,1.0,Linear_2S,stoch
59.0,1.511,1.5120001,1.462,0.049000002,0.106000006,0.117000006,1.3010001,1.7170001,1.0,GP_2S,stoch
59.0,2.0630002,2.0640001,2.068,-0.0050000004,0.11100001,0.11100001,1.843,2.276,1.0,Linear_3S,dynamic
59.0,2.0970001,2.098,2.068,0.029000001,0.116000004,0.120000005,1.8690001,2.322,1.0,GP_3S,dynamic
59.0,1.508,1.5100001,1.462,0.046000004,0.109000005,0.11800001,1.2880001,1.718,1.0,Linear_3S,stoch
59.0,1.5100001,1.5120001,1.462,0.048,0.109000005,0.119,1.291,1.72,1.0,GP_3S,stoch
59.0,2.0210001,2.019,2.068,-0.047000002,0.104,0.11400001,1.8190001,2.227,1.0,Linear_1S,dynamic
59.0,2.107,2.107,2.068,0.039,0.094000004,0.102000006,1.9210001,2.288,1.0,GP_1S,dynamic
59.0,1.3980001,1.396,1.462,-0.064,0.104,0.123,1.195,1.605,1.0,Linear_1S,stoch
59.0,1.3750001,1.3770001,1.462,-0.087000005,0.101,0.133,1.174,1.572,1.0,GP_1S,stoch
92.0,1.9380001,1.9380001,1.9520001,-0.014,0.093,0.094000004,1.7550001,2.1230001,1.0,Linear_oracle,dynamic
92.0,1.9350001,1.9360001,1.9520001,-0.017,0.037,0.041,1.8620001,2.0080001,1.0,GP_oracle,dynamic
92.0,1.381,1.3800001,1.4720001,-0.091000006,0.091000006,0.12900001,1.2040001,1.5610001,1.0,Linear_oracle,stoch
92.0,1.4460001,1.4460001,1.4720001,-0.026,0.036000002,0.045,1.373,1.5170001,1.0,GP_oracle,stoch
92.0,1.529,1.5270001,1.9520001,-0.423,0.134,0.44300002,1.2720001,1.7900001,0.0,Linear_observed,dynamic
92.0,1.565,1.565,1.9520001,-0.38700002,0.13800001,0.411,1.2870001,1.8370001,0.0,GP_observed,dynamic
92.0,1.419,1.4180001,1.4720001,-0.053000003,0.108,0.120000005,1.21,1.6290001,1.0,Linear_observed,stoch
92.0,1.422,1.4210001,1.4720001,-0.05,0.109000005,0.120000005,1.2080001,1.6330001,1.0,GP_observed,stoch
92.0,1.9570001,1.96,1.9520001,0.0050000004,0.11400001,0.11400001,1.7270001,2.1780002,1.0,Linear_2S,dynamic
92.0,1.963,1.9640001,1.9520001,0.011000001,0.119,0.120000005,1.725,2.1920002,1.0,GP_2S,dynamic
92.0,1.4920001,1.4950001,1.4720001,0.020000001,0.106000006,0.108,1.276,1.6960001,1.0,Linear_2S,stoch
92.0,1.5000001,1.501,1.4720001,0.028,0.112,0.116000004,1.2770001,1.7160001,1.0,GP_2S,stoch
92.0,1.9520001,1.9540001,1.9520001,0.0,0.11800001,0.11800001,1.715,2.1820002,1.0,Linear_3S,dynamic
92.0,1.9580001,1.9590001,1.9520001,0.006,0.123,0.123,1.7120001,2.194,1.0,GP_3S,dynamic
92.0,1.4920001,1.4950001,1.4720001,0.020000001,0.108,0.11000001,1.274,1.7010001,1.0,Linear_3S,stoch
92.0,1.5000001,1.501,1.4720001,0.028,0.11400001,0.117000006,1.2720001,1.7190001,1.0,GP_3S,stoch
92.0,1.8790001,1.8780001,1.9520001,-0.07300001,0.106000006,0.12900001,1.6700001,2.0870001,1.0,Linear_1S,dynamic
92.0,1.909,1.9080001,1.9520001,-0.043,0.101,0.11000001,1.7120001,2.1090002,1.0,GP_1S,dynamic
92.0,1.3950001,1.394,1.4720001,-0.07700001,0.104,0.12900001,1.1930001,1.5990001,1.0,Linear_1S,stoch
92.0,1.404,1.4030001,1.4720001,-0.068,0.102000006,0.123,1.2080001,1.605,1.0,GP_1S,stoch
125.0,2.101,2.101,2.039,0.062000003,0.093,0.112,1.917,2.283,1.0,Linear_oracle,dynamic
125.0,2.042,2.042,2.039,0.003,0.038000003,0.038000003,1.9670001,2.115,1.0,GP_oracle,dynamic
125.0,1.4900001,1.491,1.36,0.13000001,0.096,0.162,1.3030001,1.6760001,1.0,Linear_oracle,stoch
125.0,1.3210001,1.322,1.36,-0.039,0.040000003,0.056,1.24,1.3970001,1.0,GP_oracle,stoch
125.0,1.6560001,1.6560001,2.039,-0.38300002,0.135,0.40600002,1.393,1.9260001,0.0,Linear_observed,dynamic
125.0,1.5960001,1.5970001,2.039,-0.44300002,0.148,0.46600002,1.3060001,1.8830001,0.0,GP_observed,dynamic
125.0,1.47,1.47,1.36,0.11000001,0.12200001,0.164,1.23,1.71,1.0,Linear_observed,stoch
125.0,1.4250001,1.4250001,1.36,0.065000005,0.128,0.143,1.1730001,1.674,1.0,GP_observed,stoch
125.0,2.236,2.2380002,2.039,0.19700001,0.117000006,0.23,1.9980001,2.4650002,1.0,Linear_2S,dynamic
125.0,2.272,2.2740002,2.039,0.23300001,0.11400001,0.259,2.0440001,2.4880002,0.0,GP_2S,dynamic
125.0,1.7170001,1.72,1.36,0.35700002,0.12100001,0.377,1.473,1.9520001,0.0,Linear_2S,stoch
125.0,1.6910001,1.6940001,1.36,0.33100003,0.11800001,0.351,1.4530001,1.914,0.0,GP_2S,stoch
125.0,2.2350001,2.237,2.039,0.19600001,0.120000005,0.23,1.9940001,2.469,1.0,Linear_3S,dynamic
125.0,2.269,2.2700002,2.039,0.23,0.119,0.259,2.0310001,2.4980001,1.0,GP_3S,dynamic
125.0,1.718,1.7210001,1.36,0.358,0.12100001,0.37800002,1.4760001,1.9520001,0.0,Linear_3S,stoch
125.0,1.6930001,1.695,1.36,0.333,0.120000005,0.354,1.4490001,1.9190001,0.0,GP_3S,stoch
125.0,2.226,2.226,2.039,0.187,0.10300001,0.21400002,2.025,2.4280002,1.0,Linear_1S,dynamic
125.0,2.348,2.348,2.039,0.30900002,0.096,0.324,2.1650002,2.5370002,0.0,GP_1S,dynamic
125.0,1.5920001,1.593,1.36,0.23200001,0.108,0.256,1.3820001,1.8010001,0.0,Linear_1S,stoch
125.0,1.4280001,1.429,1.36,0.068,0.12200001,0.14,1.19,1.667,1.0,GP_1S,stoch
158.0,2.236,2.237,2.1990001,0.037,0.093,0.1,2.0570002,2.4180002,1.0,Linear_oracle,dynamic
158.0,2.194,2.194,2.1990001,-0.0050000004,0.039,0.039,2.118,2.2700002,1.0,GP_oracle,dynamic
158.0,1.6250001,1.626,1.5810001,0.044000003,0.089,0.1,1.452,1.8000001,1.0,Linear_oracle,stoch
158.0,1.577,1.577,1.5810001,-0.004,0.036000002,0.037,1.5050001,1.6480001,1.0,GP_oracle,stoch
158.0,1.59,1.59,2.1990001,-0.609,0.13700001,0.624,1.319,1.8560001,0.0,Linear_observed,dynamic
158.0,1.6380001,1.6370001,2.1990001,-0.56100005,0.14600001,0.58000004,1.35,1.927,0.0,GP_observed,dynamic
158.0,1.5400001,1.5410001,1.5810001,-0.041,0.104,0.112,1.3340001,1.7420001,1.0,Linear_observed,stoch
158.0,1.5410001,1.5400001,1.5810001,-0.040000003,0.106000006,0.113000005,1.3340001,1.7500001,1.0,GP_observed,stoch
158.0,2.1620002,2.1620002,2.1990001,-0.037,0.11800001,0.123,1.9330001,2.3920002,1.0,Linear_2S,dynamic
158.0,2.167,2.167,2.1990001,-0.032,0.113000005,0.11800001,1.9440001,2.3890002,1.0,GP_2S,dynamic
158.0,1.6330001,1.6320001,1.5810001,0.052,0.108,0.120000005,1.427,1.8390001,1.0,Linear_2S,stoch
158.0,1.6350001,1.636,1.5810001,0.054,0.10300001,0.116000004,1.4330001,1.838,1.0,GP_2S,stoch
158.0,2.16,2.1590002,2.1990001,-0.039,0.12100001,0.127,1.9260001,2.397,1.0,Linear_3S,dynamic
158.0,2.164,2.1650002,2.1990001,-0.035,0.116000004,0.12100001,1.9380001,2.3930001,1.0,GP_3S,dynamic
158.0,1.6330001,1.6320001,1.5810001,0.052,0.108,0.120000005,1.4260001,1.8410001,1.0,Linear_3S,stoch
158.0,1.6350001,1.636,1.5810001,0.054,0.10300001,0.116000004,1.432,1.8390001,1.0,GP_3S,stoch
158.0,2.107,2.108,2.1990001,-0.09200001,0.09900001,0.135,1.9130001,2.2970002,1.0,Linear_1S,dynamic
158.0,2.1620002,2.161,2.1990001,-0.037,0.095000006,0.102000006,1.973,2.3490002,1.0,GP_1S,dynamic
158.0,1.5840001,1.5840001,1.5810001,0.003,0.095000006,0.095000006,1.3980001,1.7670001,1.0,Linear_1S,stoch
158.0,1.58,1.5810001,1.5810001,-0.001,0.09,0.09,1.4020001,1.7590001,1.0,GP_1S,stoch
191.0,2.173,2.1720002,2.296,-0.123,0.097,0.157,1.9800001,2.3620002,1.0,Linear_oracle,dynamic
191.0,2.296,2.296,2.296,0.0,0.041,0.041,2.217,2.375,1.0,GP_oracle,dynamic
191.0,1.5840001,1.5840001,1.5790001,0.0050000004,0.096,0.096,1.393,1.7720001,1.0,Linear_oracle,stoch
191.0,1.5760001,1.5760001,1.5790001,-0.003,0.039,0.039,1.5000001,1.6520001,1.0,GP_oracle,stoch
191.0,1.7320001,1.733,2.296,-0.564,0.13700001,0.58000004,1.4610001,2.0,0.0,Linear_observed,dynamic
191.0,1.7190001,1.7190001,2.296,-0.577,0.13700001,0.592,1.4530001,1.9860001,0.0,GP_observed,dynamic
191.0,1.5530001,1.5530001,1.5790001,-0.026,0.116000004,0.119,1.325,1.7800001,1.0,Linear_observed,stoch
191.0,1.552,1.552,1.5790001,-0.027,0.11400001,0.117000006,1.332,1.7720001,1.0,GP_observed,stoch
191.0,2.128,2.127,2.296,-0.16800001,0.12100001,0.20700002,1.8880001,2.364,1.0,Linear_2S,dynamic
191.0,2.148,2.148,2.296,-0.148,0.126,0.194,1.9010001,2.3950002,1.0,GP_2S,dynamic
191.0,1.616,1.6150001,1.5790001,0.037,0.11800001,0.124000005,1.3820001,1.843,1.0,Linear_2S,stoch
191.0,1.621,1.6220001,1.5790001,0.042000003,0.115,0.123,1.388,1.8440001,1.0,GP_2S,stoch
191.0,2.1260002,2.125,2.296,-0.17,0.127,0.21200001,1.8750001,2.3700001,1.0,Linear_3S,dynamic
191.0,2.1430001,2.144,2.296,-0.15300001,0.13000001,0.201,1.8870001,2.398,1.0,GP_3S,dynamic
191.0,1.616,1.6170001,1.5790001,0.037,0.120000005,0.126,1.3790001,1.8470001,1.0,Linear_3S,stoch
191.0,1.6220001,1.6240001,1.5790001,0.043,0.11800001,0.125,1.3840001,1.8490001,1.0,GP_3S,stoch
191.0,2.0960002,2.0960002,2.296,-0.2,0.106000006,0.22700001,1.886,2.305,1.0,Linear_1S,dynamic
191.0,2.1790001,2.1780002,2.296,-0.117000006,0.102000006,0.155,1.9800001,2.3790002,1.0,GP_1S,dynamic
191.0,1.5100001,1.5090001,1.5790001,-0.069000006,0.108,0.128,1.2980001,1.7210001,1.0,Linear_1S,stoch
191.0,1.506,1.5070001,1.5790001,-0.07300001,0.102000006,0.125,1.3100001,1.7060001,1.0,GP_1S,stoch
224.0,2.167,2.167,2.236,-0.069000006,0.093,0.116000004,1.9840001,2.3500001,1.0,Linear_oracle,dynamic
224.0,2.266,2.266,2.236,0.030000001,0.039,0.049000002,2.19,2.341,1.0,GP_oracle,dynamic
224.0,1.493,1.493,1.4410001,0.052,0.09900001,0.112,1.299,1.6860001,1.0,Linear_oracle,stoch
224.0,1.503,1.503,1.4410001,0.062000003,0.042000003,0.075,1.4230001,1.5830001,1.0,GP_oracle,stoch
224.0,1.577,1.5760001,2.236,-0.65900004,0.12900001,0.67200005,1.325,1.8320001,0.0,Linear_observed,dynamic
224.0,1.6480001,1.6500001,2.236,-0.588,0.133,0.60300004,1.3850001,1.904,0.0,GP_observed,dynamic
224.0,1.3240001,1.3240001,1.4410001,-0.117000006,0.132,0.17600001,1.067,1.5870001,1.0,Linear_observed,stoch
224.0,1.526,1.5270001,1.4410001,0.085,0.14400001,0.16800001,1.2420001,1.807,1.0,GP_observed,stoch
224.0,2.117,2.117,2.236,-0.119,0.116000004,0.16600001,1.891,2.3400002,1.0,Linear_2S,dynamic
224.0,2.127,2.128,2.236,-0.109000005,0.12100001,0.163,1.886,2.3600001,1.0,GP_2S,dynamic
224.0,1.605,1.605,1.4410001,0.164,0.126,0.20700002,1.3560001,1.845,1.0,Linear_2S,stoch
224.0,1.646,1.6480001,1.4410001,0.20500001,0.134,0.246,1.3770001,1.9070001,1.0,GP_2S,stoch
224.0,2.1160002,2.117,2.236,-0.120000005,0.12200001,0.172,1.8750001,2.352,1.0,Linear_3S,dynamic
224.0,2.124,2.1260002,2.236,-0.112,0.13000001,0.172,1.8650001,2.375,1.0,GP_3S,dynamic
