idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
14,6.4280005,6.4280005,8.269,-1.8410001,0.13900001,3.1940002,2.273,0.57100004,6.157,6.6990004,0,0.108,Linear_oracle,dynamic
14,7.7720003,7.7730002,8.269,-0.497,0.11000001,1.2240001,0.88900006,0.851,7.5580006,7.9860005,0,0.384,GP_oracle,dynamic
14,8.1380005,8.139,9.346001,-1.2080001,0.17500001,2.377,1.7060001,0.16900001,7.7960005,8.485001,0,0.116000004,Linear_oracle,stoch
14,8.824,8.8220005,9.346001,-0.522,0.155,1.654,0.92300004,0.089,8.519,9.128,0,0.354,GP_oracle,stoch
14,4.7650003,4.7640004,8.269,-3.5040002,0.15,4.728,3.8650002,1.1190001,4.4760003,5.0600004,0,0.040000003,Linear_observed,dynamic
14,4.808,4.808,8.269,-3.4610002,0.201,4.132,3.64,2.8520002,4.418,5.1990004,0,0.07,GP_observed,dynamic
14,5.459,5.458,9.346001,-3.887,0.23600002,4.46,3.926,0.4,4.998,5.925,0,0.028,Linear_observed,stoch
14,7.4490004,7.4500003,9.346001,-1.8970001,0.409,2.854,2.0870001,0.22200002,6.6380005,8.255,0,0.24800001,GP_observed,stoch
14,6.0340004,6.031,8.269,-2.2350001,0.177,3.6090002,2.7900002,1.21,5.6870003,6.3890004,0,0.20400001,Linear_3S,dynamic
14,6.8170004,6.8160005,8.269,-1.452,0.186,2.196,1.899,1.2060001,6.453,7.1800003,0,0.49400002,GP_3S,dynamic
14,7.5520005,7.5490003,9.346001,-1.794,0.21700001,2.65,2.0140002,0.20700002,7.116,7.9870005,0,0.402,Linear_3S,stoch
14,7.4870005,7.4900002,9.346001,-1.8590001,0.23700002,2.502,1.9440001,0.201,7.0030003,7.9430003,0,0.67800003,GP_3S,stoch
14,6.2110004,6.2120004,8.269,-2.058,0.15400001,3.5060003,2.6690001,1.223,5.906,6.5130005,0,0.060000002,Linear_1S,dynamic
