idx,mean,median,TRUE,bias,std,RMSE,q025,q975,covering,method,estimand
20,2.066,2.066,2.1620002,-0.096,0.08800001,0.13100001,1.8950001,2.2380002,1,Linear_oracle,dynamic
20,2.1690001,2.1690001,2.1620002,0.007,0.036000002,0.037,2.0970001,2.239,1,GP_oracle,dynamic
20,1.3470001,1.348,1.475,-0.128,0.093,0.158,1.1630001,1.529,1,Linear_oracle,stoch
20,1.4380001,1.439,1.475,-0.037,0.040000003,0.054,1.3590001,1.516,1,GP_oracle,stoch
20,1.677,1.677,2.1620002,-0.485,0.127,0.50200003,1.424,1.9210001,0,Linear_observed,dynamic
20,1.7500001,1.751,2.1620002,-0.41200003,0.13100001,0.43300003,1.4970001,2.005,0,GP_observed,dynamic
20,1.463,1.4640001,1.475,-0.012,0.124000005,0.125,1.217,1.7030001,1,Linear_observed,stoch
20,1.562,1.562,1.475,0.087000005,0.134,0.16000001,1.307,1.8260001,1,GP_observed,stoch
20,2.036,2.0340002,2.1620002,-0.126,0.116000004,0.172,1.8040001,2.263,1,Linear_2S,dynamic
20,2.0500002,2.051,2.1620002,-0.112,0.11400001,0.16000001,1.8190001,2.2680001,1,GP_2S,dynamic
20,1.565,1.5660001,1.475,0.09,0.12900001,0.158,1.2980001,1.8140001,1,Linear_2S,stoch
20,1.6060001,1.6090001,1.475,0.13100001,0.136,0.18900001,1.3330001,1.8670001,1,GP_2S,stoch
20,2.0370002,2.0370002,2.1620002,-0.125,0.12100001,0.17400001,1.794,2.2700002,1,Linear_3S,dynamic
20,2.051,2.0530002,2.1620002,-0.11100001,0.119,0.163,1.8080001,2.2800002,1,GP_3S,dynamic
20,1.5680001,1.57,1.475,0.093,0.13100001,0.16100001,1.2980001,1.8190001,1,Linear_3S,stoch
20,1.6110001,1.6140001,1.475,0.136,0.13800001,0.194,1.3290001,1.8740001,1,GP_3S,stoch
20,1.9940001,1.9920001,2.1620002,-0.16800001,0.102000006,0.19700001,1.7960001,2.1950002,1,Linear_1S,dynamic
20,2.0340002,2.032,2.1620002,-0.128,0.097,0.16100001,1.8440001,2.226,1,GP_1S,dynamic
20,1.3440001,1.343,1.475,-0.13100001,0.119,0.17600001,1.113,1.5790001,1,Linear_1S,stoch
20,1.5280001,1.5270001,1.475,0.053000003,0.157,0.165,1.2240001,1.835,1,GP_1S,stoch
53,2.071,2.0700002,2.068,0.003,0.093,0.093,1.8880001,2.253,1,Linear_oracle,dynamic
53,2.0700002,2.0700002,2.068,0.002,0.039,0.039,1.9950001,2.1460001,1,GP_oracle,dynamic
53,1.399,1.399,1.462,-0.063,0.09200001,0.112,1.2190001,1.5810001,1,Linear_oracle,stoch
53,1.4950001,1.4950001,1.462,0.033,0.041,0.052,1.416,1.5740001,1,GP_oracle,stoch
53,1.429,1.429,2.068,-0.63900006,0.13100001,0.652,1.1700001,1.6850001,0,Linear_observed,dynamic
53,1.447,1.4460001,2.068,-0.62100005,0.14400001,0.638,1.164,1.7300001,0,GP_observed,dynamic
53,1.2720001,1.2720001,1.462,-0.19000001,0.11100001,0.21900001,1.052,1.4890001,1,Linear_observed,stoch
53,1.2820001,1.281,1.462,-0.18,0.113000005,0.21300001,1.0600001,1.506,1,GP_observed,stoch
53,2.0700002,2.0730002,2.068,0.002,0.12100001,0.12100001,1.8310001,2.3040001,1,Linear_2S,dynamic
53,2.1030002,2.102,2.068,0.035,0.120000005,0.125,1.8670001,2.341,1,GP_2S,dynamic
53,1.511,1.5130001,1.462,0.049000002,0.117000006,0.127,1.2870001,1.7390001,1,Linear_2S,stoch
53,1.5150001,1.514,1.462,0.053000003,0.115,0.126,1.2880001,1.741,1,GP_2S,stoch
53,2.071,2.0730002,2.068,0.003,0.123,0.123,1.8280001,2.308,1,Linear_3S,dynamic
53,2.1030002,2.1030002,2.068,0.035,0.124000005,0.12900001,1.8590001,2.3500001,1,GP_3S,dynamic
53,1.511,1.5130001,1.462,0.049000002,0.11800001,0.128,1.284,1.741,1,Linear_3S,stoch
53,1.514,1.514,1.462,0.052,0.11800001,0.12900001,1.2800001,1.7440001,1,GP_3S,stoch
53,2.019,2.019,2.068,-0.049000002,0.102000006,0.113000005,1.8190001,2.219,1,Linear_1S,dynamic
53,2.1060002,2.107,2.068,0.038000003,0.093,0.101,1.9200001,2.285,1,GP_1S,dynamic
53,1.3970001,1.3970001,1.462,-0.065000005,0.10300001,0.12200001,1.194,1.6,1,Linear_1S,stoch
53,1.376,1.3770001,1.462,-0.086,0.101,0.133,1.176,1.572,1,GP_1S,stoch
86,1.9380001,1.9380001,1.9520001,-0.014,0.094000004,0.095000006,1.7570001,2.1220002,1,Linear_oracle,dynamic
86,1.9350001,1.9350001,1.9520001,-0.017,0.037,0.041,1.863,2.009,1,GP_oracle,dynamic
86,1.381,1.3800001,1.4720001,-0.091000006,0.091000006,0.12900001,1.202,1.5610001,1,Linear_oracle,stoch
86,1.4460001,1.445,1.4720001,-0.026,0.037,0.045,1.3750001,1.516,1,GP_oracle,stoch
86,1.534,1.534,1.9520001,-0.418,0.135,0.439,1.273,1.797,0,Linear_observed,dynamic
86,1.565,1.5640001,1.9520001,-0.38700002,0.13700001,0.411,1.297,1.8370001,0,GP_observed,dynamic
86,1.4200001,1.4210001,1.4720001,-0.052,0.109000005,0.12100001,1.2040001,1.6300001,1,Linear_observed,stoch
86,1.422,1.422,1.4720001,-0.05,0.10700001,0.11800001,1.2110001,1.628,1,GP_observed,stoch
86,1.94,1.9420002,1.9520001,-0.012,0.116000004,0.117000006,1.702,2.1650002,1,Linear_2S,dynamic
86,1.9560001,1.955,1.9520001,0.004,0.115,0.115,1.7320001,2.181,1,GP_2S,dynamic
86,1.4740001,1.475,1.4720001,0.002,0.109000005,0.109000005,1.248,1.69,1,Linear_2S,stoch
86,1.493,1.491,1.4720001,0.021000002,0.109000005,0.11100001,1.2800001,1.7110001,1,GP_2S,stoch
86,1.9350001,1.9380001,1.9520001,-0.017,0.12100001,0.12200001,1.6890001,2.1690001,1,Linear_3S,dynamic
86,1.9520001,1.9520001,1.9520001,0,0.119,0.119,1.7190001,2.184,1,GP_3S,dynamic
86,1.4740001,1.475,1.4720001,0.002,0.112,0.112,1.245,1.695,1,Linear_3S,stoch
86,1.493,1.4920001,1.4720001,0.021000002,0.112,0.11400001,1.274,1.7140001,1,GP_3S,stoch
86,1.8750001,1.8750001,1.9520001,-0.07700001,0.10700001,0.132,1.664,2.084,1,Linear_1S,dynamic
86,1.9060001,1.904,1.9520001,-0.046000004,0.101,0.11100001,1.7090001,2.105,1,GP_1S,dynamic
86,1.393,1.394,1.4720001,-0.079,0.104,0.13100001,1.187,1.595,1,Linear_1S,stoch
86,1.4020001,1.4020001,1.4720001,-0.07,0.101,0.123,1.2040001,1.6010001,1,GP_1S,stoch
119,2.1030002,2.101,2.039,0.064,0.093,0.113000005,1.922,2.288,1,Linear_oracle,dynamic
119,2.042,2.042,2.039,0.003,0.038000003,0.038000003,1.968,2.1160002,1,GP_oracle,dynamic
119,1.4920001,1.491,1.36,0.132,0.096,0.163,1.309,1.6810001,1,Linear_oracle,stoch
119,1.3210001,1.3210001,1.36,-0.039,0.040000003,0.056,1.243,1.401,1,GP_oracle,stoch
119,1.6580001,1.6580001,2.039,-0.381,0.135,0.404,1.394,1.9250001,0,Linear_observed,dynamic
119,1.6,1.598,2.039,-0.439,0.15100001,0.46400002,1.3030001,1.8960001,0,GP_observed,dynamic
119,1.4720001,1.4720001,1.36,0.112,0.12100001,0.165,1.2340001,1.7120001,1,Linear_observed,stoch
119,1.4280001,1.427,1.36,0.068,0.13000001,0.147,1.1730001,1.6860001,1,GP_observed,stoch
119,2.2480001,2.253,2.039,0.209,0.11400001,0.238,2.0070002,2.469,1,Linear_2S,dynamic
119,2.285,2.286,2.039,0.246,0.115,0.27100003,2.055,2.506,0,GP_2S,dynamic
119,1.7290001,1.7360001,1.36,0.36900002,0.11400001,0.386,1.4900001,1.9490001,0,Linear_2S,stoch
119,1.7060001,1.7070001,1.36,0.34600002,0.119,0.365,1.4660001,1.9330001,0,GP_2S,stoch
119,2.249,2.2540002,2.039,0.21000001,0.117000006,0.24000001,2.0040002,2.4740002,1,Linear_3S,dynamic
119,2.2840002,2.285,2.039,0.245,0.120000005,0.273,2.046,2.5170002,0,GP_3S,dynamic
119,1.733,1.7400001,1.36,0.37300003,0.11400001,0.39000002,1.4950001,1.9530001,0,Linear_3S,stoch
119,1.7110001,1.713,1.36,0.351,0.119,0.37100002,1.47,1.9390001,0,GP_3S,stoch
119,2.2250001,2.2250001,2.039,0.186,0.101,0.21200001,2.026,2.423,1,Linear_1S,dynamic
119,2.3460002,2.3470001,2.039,0.307,0.094000004,0.321,2.16,2.525,0,GP_1S,dynamic
119,1.5920001,1.593,1.36,0.23200001,0.106000006,0.25500003,1.381,1.7980001,0,Linear_1S,stoch
119,1.4280001,1.427,1.36,0.068,0.12100001,0.13900001,1.192,1.664,1,GP_1S,stoch
152,2.239,2.239,2.1990001,0.040000003,0.091000006,0.1,2.061,2.4180002,1,Linear_oracle,dynamic
152,2.1950002,2.1950002,2.1990001,-0.004,0.039,0.039,2.1190002,2.2710001,1,GP_oracle,dynamic
152,1.628,1.628,1.5810001,0.047000002,0.08800001,0.09900001,1.4560001,1.7990001,1,Linear_oracle,stoch
152,1.5780001,1.5780001,1.5810001,-0.003,0.037,0.037,1.5050001,1.649,1,GP_oracle,stoch
152,1.5920001,1.5920001,2.1990001,-0.60700005,0.13700001,0.62200004,1.325,1.8610001,0,Linear_observed,dynamic
152,1.641,1.6400001,2.1990001,-0.558,0.143,0.57600003,1.358,1.9200001,0,GP_observed,dynamic
152,1.542,1.542,1.5810001,-0.039,0.104,0.11100001,1.342,1.746,1,Linear_observed,stoch
152,1.5430001,1.5430001,1.5810001,-0.038000003,0.104,0.11100001,1.338,1.7470001,1,GP_observed,stoch
152,2.1660001,2.167,2.1990001,-0.033,0.10700001,0.112,1.9510001,2.371,1,Linear_2S,dynamic
152,2.173,2.174,2.1990001,-0.026,0.108,0.11100001,1.9560001,2.378,1,GP_2S,dynamic
152,1.6370001,1.6350001,1.5810001,0.056,0.095000006,0.11000001,1.4490001,1.8190001,1,Linear_2S,stoch
152,1.6400001,1.6420001,1.5810001,0.059000004,0.098000005,0.11400001,1.445,1.8270001,1,GP_2S,stoch
152,2.1650002,2.1660001,2.1990001,-0.034,0.11100001,0.116000004,1.9420002,2.377,1,Linear_3S,dynamic
152,2.171,2.173,2.1990001,-0.028,0.11100001,0.115,1.9470001,2.3830001,1,GP_3S,dynamic
152,1.6380001,1.6370001,1.5810001,0.057000004,0.096,0.11100001,1.447,1.8220001,1,Linear_3S,stoch
152,1.6420001,1.6430001,1.5810001,0.061000004,0.098000005,0.115,1.447,1.8280001,1,GP_3S,stoch
152,2.1090002,2.1090002,2.1990001,-0.09,0.09900001,0.134,1.914,2.2970002,1,Linear_1S,dynamic
152,2.1650002,2.1650002,2.1990001,-0.034,0.095000006,0.101,1.9810001,2.3500001,1,GP_1S,dynamic
152,1.5840001,1.585,1.5810001,0.003,0.095000006,0.095000006,1.399,1.7680001,1,Linear_1S,stoch
152,1.5810001,1.5810001,1.5810001,0,0.09,0.09,1.4030001,1.7570001,1,GP_1S,stoch
185,2.171,2.17,2.296,-0.125,0.097,0.158,1.9790001,2.357,1,Linear_oracle,dynamic
185,2.296,2.296,2.296,0,0.041,0.041,2.2150002,2.377,1,GP_oracle,dynamic
185,1.5830001,1.582,1.5790001,0.004,0.095000006,0.095000006,1.3970001,1.7680001,1,Linear_oracle,stoch
185,1.5760001,1.5760001,1.5790001,-0.003,0.039,0.039,1.4990001,1.654,1,GP_oracle,stoch
185,1.7300001,1.7290001,2.296,-0.56600004,0.13700001,0.582,1.4590001,1.9980001,0,Linear_observed,dynamic
185,1.72,1.7190001,2.296,-0.57600003,0.136,0.592,1.4580001,1.9930001,0,GP_observed,dynamic
185,1.552,1.5530001,1.5790001,-0.027,0.116000004,0.119,1.325,1.7770001,1,Linear_observed,stoch
185,1.552,1.5510001,1.5790001,-0.027,0.115,0.11800001,1.332,1.779,1,GP_observed,stoch
185,2.135,2.135,2.296,-0.16100001,0.116000004,0.19800001,1.9050001,2.3630002,1,Linear_2S,dynamic
185,2.157,2.157,2.296,-0.13900001,0.12100001,0.185,1.9180001,2.397,1,GP_2S,dynamic
185,1.6220001,1.6200001,1.5790001,0.043,0.113000005,0.12100001,1.4030001,1.8510001,1,Linear_2S,stoch
185,1.6290001,1.6300001,1.5790001,0.05,0.112,0.123,1.404,1.8460001,1,GP_2S,stoch
185,2.1330001,2.1330001,2.296,-0.163,0.12100001,0.20300001,1.8950001,2.3690002,1,Linear_3S,dynamic
185,2.153,2.154,2.296,-0.143,0.126,0.19000001,1.904,2.4,1,GP_3S,dynamic
185,1.623,1.621,1.5790001,0.044000003,0.115,0.123,1.401,1.8520001,1,Linear_3S,stoch
185,1.6290001,1.631,1.5790001,0.05,0.11400001,0.125,1.399,1.8500001,1,GP_3S,stoch
185,2.098,2.098,2.296,-0.19800001,0.10700001,0.22500001,1.886,2.3030002,1,Linear_1S,dynamic
185,2.183,2.1820002,2.296,-0.113000005,0.105000004,0.155,1.9790001,2.3920002,1,GP_1S,dynamic
185,1.5100001,1.5100001,1.5790001,-0.069000006,0.108,0.128,1.299,1.723,1,Linear_1S,stoch
185,1.5050001,1.5050001,1.5790001,-0.074,0.104,0.128,1.302,1.7080001,1,GP_1S,stoch
218,2.1680002,2.1690001,2.236,-0.068,0.094000004,0.116000004,1.9850001,2.351,1,Linear_oracle,dynamic
218,2.2670002,2.2670002,2.236,0.031000001,0.038000003,0.049000002,2.1910002,2.342,1,GP_oracle,dynamic
218,1.4940001,1.4950001,1.4410001,0.053000003,0.1,0.113000005,1.3000001,1.6880001,1,Linear_oracle,stoch
218,1.5040001,1.5050001,1.4410001,0.063,0.041,0.076000005,1.424,1.585,1,GP_oracle,stoch
218,1.577,1.577,2.236,-0.65900004,0.13000001,0.67200005,1.322,1.8330001,0,Linear_observed,dynamic
218,1.6470001,1.6480001,2.236,-0.58900005,0.135,0.60400003,1.383,1.9100001,0,GP_observed,dynamic
218,1.3240001,1.325,1.4410001,-0.117000006,0.133,0.177,1.065,1.5860001,1,Linear_observed,stoch
218,1.526,1.526,1.4410001,0.085,0.147,0.17,1.235,1.812,1,GP_observed,stoch
218,2.112,2.1130002,2.236,-0.124000005,0.11100001,0.16700001,1.876,2.328,1,Linear_2S,dynamic
218,2.127,2.127,2.236,-0.109000005,0.115,0.158,1.9030001,2.3530002,1,GP_2S,dynamic
218,1.598,1.603,1.4410001,0.157,0.119,0.19700001,1.3510001,1.8210001,1,Linear_2S,stoch
218,1.6470001,1.646,1.4410001,0.20600002,0.13000001,0.24400002,1.394,1.9030001,1,GP_2S,stoch
218,2.107,2.1100001,2.236,-0.12900001,0.117000006,0.17400001,1.863,2.3330002,1,Linear_3S,dynamic
218,2.1200001,2.1190002,2.236,-0.116000004,0.124000005,0.17,1.8780001,2.364,1,GP_3S,dynamic
218,1.595,1.6010001,1.4410001,0.15400001,0.124000005,0.19800001,1.3390001,1.8260001,1,Linear_3S,stoch
218,1.6450001,1.6470001,1.4410001,0.20400001,0.13800001,0.246,1.3690001,1.9100001,1,GP_3S,stoch
218,2.079,2.079,2.236,-0.157,0.1,0.186,1.8790001,2.2740002,1,Linear_1S,dynamic
218,2.124,2.124,2.236,-0.112,0.095000006,0.147,1.9380001,2.312,1,GP_1S,dynamic
218,1.3790001,1.378,1.4410001,-0.062000003,0.117000006,0.132,1.1470001,1.6060001,1,Linear_1S,stoch
218,1.6190001,1.6170001,1.4410001,0.178,0.133,0.22200002,1.365,1.8820001,1,GP_1S,stoch
251,1.9000001,1.899,2.092,-0.192,0.098000005,0.216,1.71,2.092,0,Linear_oracle,dynamic
251,2.13,2.13,2.092,0.038000003,0.036000002,0.052,2.0600002,2.2010002,1,GP_oracle,dynamic
251,1.302,1.302,1.399,-0.097,0.096,0.13700001,1.1120001,1.488,1,Linear_oracle,stoch
251,1.434,1.434,1.399,0.035,0.035,0.05,1.365,1.503,1,GP_oracle,stoch
251,1.368,1.3690001,2.092,-0.72400004,0.123,0.734,1.128,1.6100001,0,Linear_observed,dynamic
251,1.4310001,1.4300001,2.092,-0.661,0.127,0.674,1.182,1.6800001,0,GP_observed,dynamic
251,1.2010001,1.2,1.399,-0.19800001,0.112,0.22700001,0.98200005,1.4230001,1,Linear_observed,stoch
251,1.2420001,1.2420001,1.399,-0.157,0.11400001,0.194,1.0200001,1.4670001,1,GP_observed,stoch
251,1.8780001,1.8780001,2.092,-0.21400002,0.109000005,0.24100001,1.6700001,2.095,1,Linear_2S,dynamic
251,1.899,1.8970001,2.092,-0.193,0.123,0.22900002,1.6650001,2.15,1,GP_2S,dynamic
251,1.332,1.3310001,1.399,-0.067,0.10300001,0.123,1.1370001,1.542,1,Linear_2S,stoch
251,1.3520001,1.3510001,1.399,-0.047000002,0.112,0.12200001,1.138,1.5780001,1,GP_2S,stoch
251,1.8790001,1.8790001,2.092,-0.21300001,0.112,0.24100001,1.664,2.101,1,Linear_3S,dynamic
251,1.9010001,1.8980001,2.092,-0.19100001,0.127,0.23,1.659,2.1590002,1,GP_3S,dynamic
251,1.335,1.3340001,1.399,-0.064,0.104,0.12200001,1.138,1.5460001,1,Linear_3S,stoch
251,1.355,1.3540001,1.399,-0.044000003,0.113000005,0.12100001,1.1400001,1.5790001,1,GP_3S,stoch
251,1.9330001,1.9330001,2.092,-0.15900001,0.104,0.19000001,1.7270001,2.137,1,Linear_1S,dynamic
251,2.0540001,2.0540001,2.092,-0.038000003,0.10300001,0.11000001,1.8540001,2.2540002,1,GP_1S,dynamic
251,1.2650001,1.266,1.399,-0.134,0.102000006,0.16900001,1.062,1.4670001,1,Linear_1S,stoch
251,1.2950001,1.2950001,1.399,-0.104,0.1,0.14400001,1.0990001,1.491,1,GP_1S,stoch
284,2.1290002,2.1290002,2.0500002,0.079,0.1,0.128,1.9340001,2.325,1,Linear_oracle,dynamic
284,2.009,2.01,2.0500002,-0.041,0.043,0.059000004,1.9260001,2.091,1,GP_oracle,dynamic
284,1.539,1.539,1.447,0.09200001,0.101,0.13700001,1.3410001,1.7370001,1,Linear_oracle,stoch
284,1.338,1.338,1.447,-0.109000005,0.069000006,0.12900001,1.205,1.473,1,GP_oracle,stoch
284,1.6560001,1.6570001,2.0500002,-0.39400002,0.17600001,0.43100002,1.3050001,2,0,Linear_observed,dynamic
284,1.1910001,1.189,2.0500002,-0.859,0.23500001,0.89000005,0.731,1.6580001,0,GP_observed,dynamic
284,1.5130001,1.5130001,1.447,0.066,0.13900001,0.15400001,1.235,1.7850001,1,Linear_observed,stoch
284,1.241,1.24,1.447,-0.20600002,0.157,0.259,0.933,1.549,1,GP_observed,stoch
284,2.4120002,2.4120002,2.0500002,0.36200002,0.112,0.379,2.1880002,2.6230001,0,Linear_2S,dynamic
284,2.4160001,2.4180002,2.0500002,0.36600003,0.12200001,0.386,2.174,2.6520002,0,GP_2S,dynamic
284,1.8950001,1.8960001,1.447,0.448,0.112,0.46100003,1.6730001,2.1100001,0,Linear_2S,stoch
284,1.8090001,1.8110001,1.447,0.36200002,0.135,0.386,1.539,2.069,0,GP_2S,stoch
284,2.4080002,2.4090002,2.0500002,0.358,0.115,0.377,2.1780002,2.6260002,0,Linear_3S,dynamic
284,2.407,2.41,2.0500002,0.35700002,0.128,0.38000003,2.1490002,2.653,0,GP_3S,dynamic
284,1.894,1.8950001,1.447,0.44700003,0.113000005,0.46100003,1.6710001,2.1130002,0,Linear_3S,stoch
284,1.807,1.8090001,1.447,0.36,0.13900001,0.38500002,1.5280001,2.075,0,GP_3S,stoch
284,2.3200002,2.321,2.0500002,0.27,0.109000005,0.291,2.1030002,2.5310001,0,Linear_1S,dynamic
284,2.237,2.2380002,2.0500002,0.187,0.1,0.21200001,2.0410001,2.4320002,1,GP_1S,dynamic
284,1.7440001,1.7470001,1.447,0.29700002,0.115,0.31800002,1.5150001,1.9650002,0,Linear_1S,stoch
284,1.3160001,1.3160001,1.447,-0.13100001,0.14500001,0.19500001,1.031,1.6,1,GP_1S,stoch
317,2.233,2.2340002,2.3270001,-0.094000004,0.09200001,0.132,2.0530002,2.4150002,1,Linear_oracle,dynamic
317,2.3690002,2.3690002,2.3270001,0.042000003,0.038000003,0.056,2.2930002,2.4420002,1,GP_oracle,dynamic
317,1.5660001,1.567,1.6040001,-0.038000003,0.09,0.098000005,1.3900001,1.7470001,1,Linear_oracle,stoch
317,1.6420001,1.6420001,1.6040001,0.038000003,0.038000003,0.053000003,1.5660001,1.7160001,1,GP_oracle,stoch
317,1.557,1.5580001,2.3270001,-0.77000004,0.14400001,0.78300005,1.2750001,1.8370001,0,Linear_observed,dynamic
317,1.7270001,1.7290001,2.3270001,-0.6,0.186,0.628,1.3570001,2.081,0,GP_observed,dynamic
317,1.4770001,1.48,1.6040001,-0.127,0.115,0.172,1.251,1.6980001,1,Linear_observed,stoch
317,1.552,1.5530001,1.6040001,-0.052,0.128,0.13800001,1.302,1.8000001,1,GP_observed,stoch
317,2.2380002,2.236,2.3270001,-0.089,0.11100001,0.143,2.019,2.4550002,1,Linear_2S,dynamic
317,2.2930002,2.2930002,2.3270001,-0.034,0.120000005,0.125,2.0540001,2.526,1,GP_2S,dynamic
317,1.6810001,1.6800001,1.6040001,0.07700001,0.109000005,0.133,1.46,1.8920001,1,Linear_2S,stoch
317,1.6880001,1.6890001,1.6040001,0.08400001,0.11000001,0.13800001,1.4640001,1.899,1,GP_2S,stoch
317,2.2380002,2.237,2.3270001,-0.089,0.11400001,0.14500001,2.0140002,2.4610002,1,Linear_3S,dynamic
317,2.2900002,2.2900002,2.3270001,-0.037,0.125,0.13000001,2.043,2.5340002,1,GP_3S,dynamic
317,1.6830001,1.6830001,1.6040001,0.079,0.108,0.134,1.4640001,1.8930001,1,Linear_3S,stoch
317,1.6890001,1.6910001,1.6040001,0.085,0.11100001,0.14,1.463,1.9020001,1,GP_3S,stoch
317,2.2410002,2.24,2.3270001,-0.086,0.10300001,0.134,2.0410001,2.4420002,1,Linear_1S,dynamic
317,2.457,2.457,2.3270001,0.13000001,0.101,0.164,2.256,2.654,1,GP_1S,dynamic
317,1.5960001,1.595,1.6040001,-0.008,0.10300001,0.10300001,1.3950001,1.7960001,1,Linear_1S,stoch
317,1.593,1.5920001,1.6040001,-0.011000001,0.09900001,0.1,1.399,1.789,1,GP_1S,stoch
