idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
11,6.1610003,6.1610003,7.2320004,-1.0710001,0.113000005,3.0470002,2.0270002,0.42100003,5.94,6.38,0,0.116000004,Linear_oracle,dynamic
11,6.6940002,6.695,7.2320004,-0.53800005,0.09,1.9980001,1.006,0.303,6.5140004,6.8690004,0,0.30400002,GP_oracle,dynamic
11,8.293,8.293,9.022,-0.72900003,0.157,2.3390002,1.4940001,0.148,7.984,8.601001,0,0.192,Linear_oracle,stoch
11,8.382,8.3810005,9.022,-0.64000005,0.12900001,2.072,0.93200004,0.085,8.126,8.637,0,0.35200003,GP_oracle,stoch
11,5.05,5.05,7.2320004,-2.1820002,0.13900001,4.097,3.0800002,0.63900006,4.7770004,5.32,0,0.074,Linear_observed,dynamic
11,5.15,5.15,7.2320004,-2.082,0.18300001,3.6230001,2.782,1.1110001,4.7900004,5.504,0,0.132,GP_observed,dynamic
11,5.879,5.881,9.022,-3.1430001,0.23,3.9900002,3.2450001,0.33100003,5.4240003,6.3300004,0,0.05,Linear_observed,stoch
11,8.582001,8.583,9.022,-0.44000003,0.333,2.3700001,1.363,0.155,7.9260006,9.237,1,0.46,GP_observed,stoch
11,5.8770003,5.874,7.2320004,-1.355,0.15300001,3.2910001,2.4180002,0.56600004,5.5810003,6.188,0,0.30800003,Linear_3S,dynamic
11,6.1340003,6.1340003,7.2320004,-1.098,0.16000001,2.661,1.9330001,0.48000002,5.8190002,6.4480004,0,0.39800003,GP_3S,dynamic
11,7.6840005,7.6800003,9.022,-1.338,0.209,2.476,1.7810001,0.187,7.2660003,8.097,0,0.52000004,Linear_3S,stoch
11,7.3310003,7.3320003,9.022,-1.6910001,0.22800002,2.6810002,1.8390001,0.19000001,6.88,7.7720003,0,0.65000004,GP_3S,stoch
11,6.065,6.064,7.2320004,-1.167,0.13000001,3.2380002,2.364,0.57500005,5.808,6.3180003,0,0.076000005,Linear_1S,dynamic
11,6.6470003,6.6470003,7.2320004,-0.58500004,0.13700001,2.526,1.687,0.504,6.38,6.9150004,0,0.19000001,GP_1S,dynamic
11,8.097,8.097,9.022,-0.9250001,0.19000001,2.4160001,1.6940001,0.177,7.7220006,8.472,0,0.16600001,Linear_1S,stoch
11,8.295,8.2960005,9.022,-0.72700006,0.19700001,2.611,1.337,0.13900001,7.912,8.678,0,0.44000003,GP_1S,stoch
66,7.8500004,7.8510003,8.745001,-0.89500004,0.109000005,2.999,1.8080001,0.32700002,7.6370006,8.063001,0,0.192,Linear_oracle,dynamic
66,8.574,8.574,8.745001,-0.171,0.076000005,1.327,0.64100003,0.16100001,8.424001,8.721001,0,0.43400002,GP_oracle,dynamic
66,9.316,9.316,9.526,-0.21000001,0.133,2.1950002,1.355,0.13100001,9.056001,9.576,1,0.16800001,Linear_oracle,stoch
66,9.558001,9.558001,9.526,0.032,0.094000004,0.90900004,0.423,0.040000003,9.374001,9.744,1,0.54200006,GP_oracle,stoch
66,7.3610005,7.359,8.745001,-1.3840001,0.14500001,3.4510002,2.227,0.48200002,7.0750003,7.642,0,0.13000001,Linear_observed,dynamic
66,7.3540006,7.3550005,8.745001,-1.391,0.19900002,2.8600001,2.043,0.49400002,6.9630003,7.741,0,0.24400002,GP_observed,dynamic
66,7.807,7.8080006,9.526,-1.7190001,0.18,2.9570003,2.051,0.19800001,7.4540005,8.163,0,0.16000001,Linear_observed,stoch
66,9.374001,9.373,9.526,-0.15200001,0.20700002,1.7470001,0.97300005,0.11000001,8.967,9.779,1,0.544,GP_observed,stoch
