idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
28.0,1.5450001,1.5430001,1.3870001,0.158,0.136,0.209,1.2820001,1.817,1.0,Linear_oracle,dynamic
28.0,1.4890001,1.488,1.3870001,0.102000006,0.132,0.16700001,1.2270001,1.751,1.0,GP_oracle,dynamic
28.0,1.429,1.427,1.455,-0.026,0.14400001,0.147,1.149,1.715,1.0,Linear_oracle,stoch
28.0,1.4970001,1.496,1.455,0.042000003,0.142,0.148,1.22,1.7770001,1.0,GP_oracle,stoch
28.0,1.6630001,1.6630001,1.3870001,0.27600002,0.163,0.321,1.3490001,1.9850001,1.0,Linear_observed,dynamic
28.0,0.57100004,1.5970001,1.3870001,-0.81600004,1.914,2.0800002,-2.8070002,1.9970001,1.0,GP_observed,dynamic
28.0,1.4510001,1.452,1.455,-0.004,0.16000001,0.16000001,1.141,1.7680001,1.0,Linear_observed,stoch
28.0,0.44900003,1.393,1.455,-1.006,1.7700001,2.036,-2.6790001,1.7930001,1.0,GP_observed,stoch
28.0,1.5410001,1.5400001,1.3870001,0.15400001,0.135,0.20500001,1.261,1.8060001,1.0,Linear_2S,dynamic
28.0,1.521,1.5220001,1.3870001,0.134,0.134,0.19000001,1.2550001,1.7810001,1.0,GP_2S,dynamic
28.0,1.3920001,1.3920001,1.455,-0.063,0.15200001,0.165,1.095,1.695,1.0,Linear_2S,stoch
28.0,1.4150001,1.4120001,1.455,-0.040000003,0.163,0.16700001,1.103,1.746,1.0,GP_2S,stoch
28.0,1.5400001,1.539,1.3870001,0.15300001,0.135,0.20500001,1.2590001,1.8060001,1.0,Linear_3S,dynamic
28.0,1.5220001,1.5230001,1.3870001,0.135,0.134,0.19100001,1.2550001,1.7850001,1.0,GP_3S,dynamic
28.0,1.3920001,1.3920001,1.455,-0.063,0.15300001,0.16600001,1.092,1.695,1.0,Linear_3S,stoch
28.0,1.414,1.411,1.455,-0.041,0.164,0.16900001,1.0990001,1.748,1.0,GP_3S,stoch
28.0,1.562,1.562,1.3870001,0.17500001,0.13800001,0.223,1.2870001,1.8360001,1.0,Linear_1S,dynamic
28.0,1.5200001,1.5180001,1.3870001,0.133,0.13700001,0.19100001,1.251,1.7910001,1.0,GP_1S,dynamic
28.0,1.452,1.452,1.455,-0.003,0.162,0.162,1.1350001,1.769,1.0,Linear_1S,stoch
28.0,1.6700001,1.669,1.455,0.215,0.208,0.29900002,1.269,2.082,1.0,GP_1S,stoch
61.0,1.7630001,1.761,1.48,0.28300002,0.13900001,0.31500003,1.496,2.0370002,0.0,Linear_oracle,dynamic
61.0,1.7030001,1.702,1.48,0.223,0.134,0.261,1.439,1.9670001,1.0,GP_oracle,dynamic
61.0,1.3700001,1.368,1.391,-0.021000002,0.13800001,0.13900001,1.1060001,1.6400001,1.0,Linear_oracle,stoch
61.0,1.429,1.427,1.391,0.038000003,0.133,0.13900001,1.167,1.69,1.0,GP_oracle,stoch
61.0,1.9560001,1.9540001,1.48,0.476,0.17600001,0.507,1.616,2.302,0.0,Linear_observed,dynamic
61.0,1.9250001,1.9210001,1.48,0.44500002,0.18,0.48000002,1.5830001,2.2870002,0.0,GP_observed,dynamic
61.0,1.4440001,1.4430001,1.391,0.053000003,0.149,0.158,1.159,1.7370001,1.0,Linear_observed,stoch
61.0,1.419,1.417,1.391,0.028,0.148,0.15100001,1.133,1.7090001,1.0,GP_observed,stoch
61.0,1.7720001,1.7730001,1.48,0.29200003,0.134,0.321,1.5180001,2.045,0.0,Linear_2S,dynamic
61.0,1.7440001,1.7450001,1.48,0.264,0.134,0.296,1.4760001,2.0,1.0,GP_2S,dynamic
61.0,1.353,1.3520001,1.391,-0.038000003,0.135,0.14,1.097,1.6240001,1.0,Linear_2S,stoch
61.0,1.371,1.3720001,1.391,-0.020000001,0.13700001,0.13800001,1.098,1.636,1.0,GP_2S,stoch
61.0,1.771,1.7720001,1.48,0.291,0.135,0.321,1.5170001,2.0470002,0.0,Linear_3S,dynamic
