idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
123,6.4070005,6.4070005,7.3180003,-0.9110001,0.147,2.048,1.725,1.3240001,6.1200004,6.6980004,0,0.40600002,GP_3S,dynamic
123,7.8370004,7.8320003,9.196,-1.3590001,0.21400002,2.411,1.705,0.17600001,7.4090004,8.269,0,0.504,Linear_3S,stoch
123,7.5710006,7.5750003,9.196,-1.6250001,0.21000001,2.3600001,1.771,0.187,7.1470003,7.9750004,0,0.61,GP_3S,stoch
123,6.1060004,6.1060004,7.3180003,-1.212,0.13700001,3.1350002,2.259,1.5320001,5.834,6.374,0,0.09200001,Linear_1S,dynamic
123,6.7560005,6.755,7.3180003,-0.56200004,0.133,1.9110001,1.534,1.792,6.4930005,7.0190005,0,0.22000001,GP_1S,dynamic
123,8.124001,8.124001,9.196,-1.072,0.19800001,2.3490002,1.6320001,0.16700001,7.7360005,8.512,0,0.178,Linear_1S,stoch
123,8.177,8.177,9.196,-1.019,0.193,2.3360002,1.388,0.143,7.794,8.551001,0,0.356,GP_1S,stoch
178,8.181001,8.181001,9.229,-1.0480001,0.132,2.937,1.8500001,0.31300002,7.919,8.443001,0,0.2,Linear_oracle,dynamic
178,9.048,9.048,9.229,-0.18100001,0.106000006,1.172,0.72,0.165,8.839001,9.254001,1,0.42000002,GP_oracle,dynamic
178,9.228001,9.229,9.633,-0.40500003,0.155,2.171,1.332,0.125,8.924001,9.531,0,0.31800002,Linear_oracle,stoch
178,9.587001,9.586,9.633,-0.046000004,0.120000005,0.90700006,0.554,0.053000003,9.351001,9.821,1,0.50600004,GP_oracle,stoch
178,6.8320003,6.8320003,9.229,-2.397,0.13900001,3.8760002,2.841,0.48600003,6.557,7.102,0,0.048,Linear_observed,dynamic
178,7.6460004,7.6460004,9.229,-1.5830001,0.16600001,2.881,2.2440002,0.59800005,7.3220005,7.9690003,0,0.22000001,GP_observed,dynamic
178,7.3740005,7.373,9.633,-2.259,0.22600001,3.2680001,2.4610002,0.23600002,6.9300003,7.8170004,0,0.1,Linear_observed,stoch
178,9.509001,9.5130005,9.633,-0.124000005,0.27800003,1.9490001,1.2080001,0.13000001,8.957001,10.0460005,1,0.48800004,GP_observed,stoch
178,7.813,7.8090005,9.229,-1.416,0.16600001,3.1250002,2.1200001,0.42400002,7.491,8.154,0,0.42000002,Linear_3S,dynamic
178,8.097,8.099,9.229,-1.1320001,0.177,2.144,1.639,0.36600003,7.7440004,8.444,0,0.572,GP_3S,dynamic
178,8.776,8.77,9.633,-0.85700005,0.194,2.23,1.434,0.141,8.392,9.1710005,0,0.61,Linear_3S,stoch
178,8.463,8.467,9.633,-1.1700001,0.216,1.9590001,1.363,0.136,8.026,8.88,0,0.768,GP_3S,stoch
178,7.9930005,7.9930005,9.229,-1.2360001,0.15100001,3.0890002,2.051,0.425,7.701,8.288,0,0.16800001,Linear_1S,dynamic
178,8.835,8.834001,9.229,-0.39400002,0.172,1.922,1.233,0.35200003,8.495001,9.176001,0,0.462,GP_1S,dynamic
178,9.041,9.042001,9.633,-0.592,0.18200001,2.2340002,1.45,0.142,8.688001,9.399,0,0.23,Linear_1S,stoch
178,9.35,9.351001,9.633,-0.28300002,0.20700002,1.876,1.085,0.11100001,8.938001,9.757001,1,0.52000004,GP_1S,stoch
233,7.346,7.3450003,8.466001,-1.12,0.132,3.0080001,2.082,0.42800003,7.0870004,7.6040006,0,0.14,Linear_oracle,dynamic
233,8.367001,8.368,8.466001,-0.09900001,0.1,0.814,0.65900004,0.25,8.169001,8.561001,1,0.42000002,GP_oracle,dynamic
233,9.25,9.25,9.785001,-0.535,0.18200001,2.256,1.4770001,0.134,8.896001,9.607,0,0.31,Linear_oracle,stoch
233,9.878,9.879001,9.785001,0.093,0.143,0.68700004,0.53400004,0.053000003,9.598001,10.161,1,0.45200002,GP_oracle,stoch
233,6.301,6.3020005,8.466001,-2.1650002,0.148,3.6220002,2.775,0.647,6.01,6.5810003,0,0.058000002,Linear_observed,dynamic
233,6.635,6.635,8.466001,-1.8310001,0.201,2.805,2.334,0.823,6.2450004,7.025,0,0.202,GP_observed,dynamic
233,7.0540004,7.0520005,9.785001,-2.7310002,0.246,3.4370003,2.7710001,0.263,6.5750003,7.531,0,0.05,Linear_observed,stoch
233,9.505,9.508,9.785001,-0.28,0.30200002,1.6700001,1.1880001,0.125,8.908,10.099001,1,0.45600003,GP_observed,stoch
233,7.097,7.0950003,8.466001,-1.3690001,0.165,3.0530002,2.2470002,0.56,6.7780004,7.4330006,0,0.344,Linear_3S,dynamic
233,7.4330006,7.4340005,8.466001,-1.033,0.164,1.8900001,1.5860001,0.46600002,7.1110005,7.754,0,0.50600004,GP_3S,dynamic
233,8.677,8.674001,9.785001,-1.108,0.22100002,2.2310002,1.5120001,0.142,8.233001,9.117001,0,0.596,Linear_3S,stoch
233,8.467,8.471001,9.785001,-1.3180001,0.215,1.8470001,1.378,0.13800001,8.035001,8.877001,0,0.75200003,GP_3S,stoch
233,7.2300005,7.2310004,8.466001,-1.2360001,0.148,3.0590003,2.236,0.565,6.938,7.5230002,0,0.116000004,Linear_1S,dynamic
233,7.8480005,7.8480005,8.466001,-0.61800003,0.147,1.6940001,1.3010001,0.45000002,7.563,8.141001,0,0.33200002,GP_1S,dynamic
233,8.97,8.969001,9.785001,-0.81500006,0.208,2.226,1.524,0.142,8.563001,9.375,0,0.23400001,Linear_1S,stoch
233,9.1710005,9.173,9.785001,-0.614,0.194,1.6860001,1,0.096,8.785001,9.551001,0,0.528,GP_1S,stoch
288,7.998,7.997,8.742001,-0.744,0.124000005,2.822,1.8560001,0.316,7.754,8.243,0,0.15200001,Linear_oracle,dynamic
288,8.743,8.744,8.742001,0.001,0.096,0.75000006,0.56100005,0.13700001,8.551001,8.929001,1,0.51000005,GP_oracle,dynamic
288,9.373,9.371,9.565001,-0.192,0.156,2.0960002,1.3470001,0.124000005,9.067,9.685,1,0.272,Linear_oracle,stoch
288,9.586,9.586,9.565001,0.021000002,0.13800001,0.703,0.45100003,0.045,9.319,9.857,1,0.60800004,GP_oracle,stoch
288,6.977,6.9760003,8.742001,-1.7650001,0.142,3.5400002,2.5170002,0.40100002,6.6980004,7.2560005,0,0.086,Linear_observed,dynamic
288,7.826,7.826,8.742001,-0.91600007,0.194,2.4970002,1.9710001,0.48700002,7.4470005,8.207001,0,0.266,GP_observed,dynamic
288,7.6740003,7.6740003,9.565001,-1.891,0.21900001,2.9150002,2.094,0.19700001,7.241,8.107,0,0.15200001,Linear_observed,stoch
288,9.281,9.281,9.565001,-0.284,0.28,1.838,1.1320001,0.120000005,8.731,9.837001,1,0.54,GP_observed,stoch
288,7.7970004,7.794,8.742001,-0.94500005,0.162,2.947,2.0400002,0.367,7.484,8.128,0,0.446,Linear_3S,dynamic
288,8.093,8.095,8.742001,-0.64900005,0.16800001,1.9000001,1.4380001,0.291,7.76,8.4210005,0,0.652,GP_3S,dynamic
288,8.874001,8.871,9.565001,-0.69100004,0.19700001,1.9850001,1.2830001,0.124000005,8.481,9.268001,0,0.652,Linear_3S,stoch
288,8.610001,8.617001,9.565001,-0.95500004,0.20400001,1.7730001,1.166,0.115,8.191,8.996,0,0.772,GP_3S,stoch
288,7.958,7.958,8.742001,-0.78400004,0.14500001,2.96,2.0440001,0.377,7.6700006,8.242001,0,0.19600001,Linear_1S,dynamic
288,8.52,8.52,8.742001,-0.22200002,0.15400001,1.8880001,1.3210001,0.282,8.221001,8.821,1,0.44400004,GP_1S,dynamic
288,9.156,9.154,9.565001,-0.409,0.185,2.019,1.3290001,0.128,8.7890005,9.52,0,0.27,Linear_1S,stoch
288,9.255,9.254001,9.565001,-0.31,0.186,1.899,1.1350001,0.117000006,8.8880005,9.614,1,0.43,GP_1S,stoch
343,6.2890005,6.2900004,8.029,-1.7400001,0.134,3.2680001,2.278,0.38300002,6.025,6.551,0,0.09200001,Linear_oracle,dynamic
343,7.681,7.681,8.029,-0.34800002,0.109000005,1.7770001,1.041,0.245,7.4690003,7.8950005,0,0.312,GP_oracle,dynamic
343,7.7850003,7.787,9.087001,-1.302,0.16600001,2.4080002,1.6990001,0.17300001,7.4600005,8.110001,0,0.104,Linear_oracle,stoch
343,8.658,8.657001,9.087001,-0.42900002,0.15100001,2.144,1.0860001,0.102000006,8.361,8.952001,0,0.37800002,GP_oracle,stoch
343,4.964,4.964,8.029,-3.065,0.148,4.556,3.6060002,0.64400005,4.671,5.2500005,0,0.036000002,Linear_observed,dynamic
343,5.0860004,5.0870004,8.029,-2.943,0.208,3.9700003,3.328,1.093,4.6780005,5.4900002,0,0.086,GP_observed,dynamic
343,5.4880004,5.4880004,9.087001,-3.5990002,0.21200001,4.313,3.663,0.377,5.07,5.9020004,0,0.034,Linear_observed,stoch
343,7.7640004,7.7640004,9.087001,-1.3230001,0.28,2.3430002,1.628,0.177,7.2180004,8.312,0,0.268,GP_observed,stoch
343,5.966,5.9600005,8.029,-2.0630002,0.16900001,3.64,2.7630002,0.528,5.6380005,6.3100004,0,0.18,Linear_3S,dynamic
343,6.761,6.7590003,8.029,-1.268,0.18400002,2.4640002,1.9660001,0.47000003,6.406,7.1280003,0,0.404,GP_3S,dynamic
343,7.2310004,7.2240005,9.087001,-1.8560001,0.2,2.7600002,2.0760002,0.21800001,6.8300004,7.6380005,0,0.30600002,Linear_3S,stoch
343,7.2030005,7.2040005,9.087001,-1.8840001,0.23600002,2.5890002,2.0210001,0.215,6.734,7.6640005,0,0.448,GP_3S,stoch
343,6.123,6.122,8.029,-1.9060001,0.15100001,3.5500002,2.657,0.51900005,5.8250003,6.4170003,0,0.066,Linear_1S,dynamic
343,7.669,7.668,8.029,-0.36,0.186,2.2010002,1.503,0.46400002,7.3040004,8.04,1,0.35000002,GP_1S,dynamic
343,7.4700003,7.471,9.087001,-1.6170001,0.185,2.653,1.9700001,0.20700002,7.102,7.8340006,0,0.116000004,Linear_1S,stoch
343,8.373,8.370001,9.087001,-0.71400005,0.24100001,2.2910001,1.3280001,0.142,7.9070005,8.847,0,0.45200002,GP_1S,stoch
398,7.9210005,7.9200006,8.803,-0.882,0.15400001,2.9340003,1.8360001,0.284,7.6170006,8.224,0,0.22200002,Linear_oracle,dynamic
398,8.993,8.993,8.803,0.19000001,0.094000004,0.98300004,0.78400004,0.155,8.808001,9.176001,0,0.314,GP_oracle,dynamic
398,9.126,9.125,9.317,-0.19100001,0.179,2.285,1.4200001,0.13700001,8.771001,9.474,1,0.3,Linear_oracle,stoch
398,9.444,9.444,9.317,0.127,0.12900001,1.074,0.74,0.074,9.191,9.6970005,1,0.342,GP_oracle,stoch
398,6.4010005,6.4010005,8.803,-2.4020002,0.156,3.88,2.9340003,0.453,6.0950003,6.7030005,0,0.044000003,Linear_observed,dynamic
398,7.4760003,7.478,8.803,-1.327,0.194,2.5790002,2.131,0.51500005,7.09,7.852,0,0.23200001,GP_observed,dynamic
398,6.794,6.794,9.317,-2.523,0.25300002,3.3530002,2.657,0.27100003,6.2960005,7.2840004,0,0.074,Linear_observed,stoch
398,9.165,9.166,9.317,-0.15200001,0.326,1.922,1.093,0.125,8.519,9.7960005,1,0.624,GP_observed,stoch
398,7.491,7.4880004,8.803,-1.312,0.19500001,3.1230001,2.0700002,0.351,7.1050005,7.8800006,0,0.522,Linear_3S,dynamic
398,8.143001,8.142,8.803,-0.66,0.186,1.8080001,1.3590001,0.27800003,7.78,8.512,0,0.74,GP_3S,dynamic
398,8.478001,8.473001,9.317,-0.83900005,0.21800001,2.187,1.3920001,0.14500001,8.037001,8.909,0,0.66200006,Linear_3S,stoch
398,8.257,8.26,9.317,-1.0600001,0.22000001,1.9990001,1.2850001,0.134,7.8220005,8.688001,0,0.83000004,GP_3S,stoch
398,7.7230005,7.721,8.803,-1.08,0.18100001,3.0760002,2.0140002,0.349,7.3670006,8.078,0,0.21200001,Linear_1S,dynamic
398,8.935,8.935,8.803,0.132,0.165,2.039,1.3520001,0.273,8.612,9.2560005,1,0.45800003,GP_1S,dynamic
398,8.775001,8.773001,9.317,-0.54200006,0.209,2.2080002,1.434,0.148,8.368,9.189,0,0.272,Linear_1S,stoch
398,9.218,9.218,9.317,-0.09900001,0.19700001,2.306,1.381,0.14600001,8.833,9.604,1,0.33,GP_1S,stoch
453,6.7510004,6.7510004,7.4430003,-0.69200003,0.115,2.5600002,1.7720001,0.53000003,6.525,6.9760003,0,0.12200001,Linear_oracle,dynamic
453,7.3780003,7.3780003,7.4430003,-0.065000005,0.080000006,0.859,0.669,0.4,7.221,7.537,1,0.39200002,GP_oracle,dynamic
453,8.966001,8.967,9.275001,-0.30900002,0.16000001,2.0070002,1.279,0.125,8.651,9.280001,1,0.32200003,Linear_oracle,stoch
453,9.169001,9.17,9.275001,-0.106000006,0.11400001,0.74300003,0.43400002,0.042000003,8.9470005,9.391001,1,0.66800004,GP_oracle,stoch
453,6.2990003,6.2990003,7.4430003,-1.144,0.156,3.1150002,2.421,1.026,5.9940004,6.6050005,0,0.062000003,Linear_observed,dynamic
453,5.7380004,5.7380004,7.4430003,-1.705,0.22700001,3.246,2.6810002,1.649,5.294,6.1850004,0,0.186,GP_observed,dynamic
453,6.9040003,6.9030004,9.275001,-2.371,0.21700001,3.072,2.5,0.254,6.4760003,7.3240004,0,0.05,Linear_observed,stoch
453,9.173,9.175,9.275001,-0.102000006,0.27,1.536,0.96500003,0.11000001,8.636001,9.702001,1,0.60400003,GP_observed,stoch
453,6.5090003,6.51,7.4430003,-0.934,0.142,2.753,2.094,0.837,6.2390003,6.7900004,0,0.268,Linear_3S,dynamic
453,6.9750004,6.977,7.4430003,-0.46800002,0.14600001,1.8690001,1.575,0.76100004,6.6850004,7.2630005,0,0.42800003,GP_3S,dynamic
453,8.306001,8.302,9.275001,-0.96900004,0.194,1.9920001,1.3640001,0.143,7.9220004,8.692,0,0.582,Linear_3S,stoch
453,8.109,8.113,9.275001,-1.166,0.18900001,1.6680001,1.3180001,0.141,7.728,8.474,0,0.624,GP_3S,stoch
453,6.5800004,6.5810003,7.4430003,-0.86300004,0.128,2.7600002,2.072,0.82100004,6.328,6.8320003,0,0.108,Linear_1S,dynamic
453,7.1660004,7.1670003,7.4430003,-0.277,0.125,1.751,1.3690001,0.795,6.9210005,7.4090004,0,0.33600003,GP_1S,dynamic
453,8.584001,8.584001,9.275001,-0.69100004,0.18400002,1.9860001,1.3700001,0.142,8.217,8.944,0,0.23200001,Linear_1S,stoch
453,8.812,8.812,9.275001,-0.46300003,0.172,1.4510001,0.93500006,0.09900001,8.471001,9.150001,0,0.48800004,GP_1S,stoch
508,6.096,6.0950003,7.1210003,-1.0250001,0.127,2.9650002,2.0860002,0.64000005,5.848,6.341,0,0.11800001,Linear_oracle,dynamic
508,6.8440003,6.8450003,7.1210003,-0.277,0.082,1.011,0.83400005,0.90000004,6.6840005,7.004,0,0.272,GP_oracle,dynamic
508,8.044001,8.0460005,8.971001,-0.92700005,0.172,2.285,1.4940001,0.15100001,7.702,8.379001,0,0.20600002,Linear_oracle,stoch
508,8.712001,8.712001,8.971001,-0.259,0.127,1.01,0.577,0.060000002,8.461,8.961,0,0.51600003,GP_oracle,stoch
508,5.602,5.602,7.1210003,-1.519,0.15200001,3.5560002,2.7810001,1.414,5.3050003,5.894,0,0.048,Linear_observed,dynamic
508,5.451,5.4480004,7.1210003,-1.6700001,0.19500001,2.887,2.446,2.8430002,5.0730004,5.8350005,0,0.15400001,GP_observed,dynamic
508,5.952,5.9500003,8.971001,-3.019,0.23,3.7700002,3.157,0.33,5.504,6.405,0,0.068,Linear_observed,stoch
508,8.161,8.162001,8.971001,-0.81000006,0.29500002,2.058,1.3870001,0.15900001,7.5850005,8.736,0,0.45800003,GP_observed,stoch
508,5.972,5.971,7.1210003,-1.149,0.15,3.1380002,2.364,0.90200007,5.682,6.2690005,0,0.18800001,Linear_3S,dynamic
508,6.4140005,6.413,7.1210003,-0.707,0.14,1.9760001,1.7240001,0.91800004,6.143,6.6910005,0,0.33400002,GP_3S,dynamic
508,7.51,7.5080004,8.971001,-1.4610001,0.20500001,2.546,1.8140001,0.19500001,7.0990005,7.9210005,0,0.39800003,Linear_3S,stoch
508,7.4040003,7.406,8.971001,-1.567,0.19600001,2.088,1.7570001,0.19800001,7.0080004,7.7820005,0,0.44200003,GP_3S,stoch
508,6.038,6.037,7.1210003,-1.0830001,0.142,3.1160002,2.338,0.87600005,5.7590003,6.3120003,0,0.072000004,Linear_1S,dynamic
508,6.6540003,6.655,7.1210003,-0.467,0.128,1.815,1.5450001,1.039,6.4,6.9030004,0,0.186,GP_1S,dynamic
508,7.701,7.701,8.971001,-1.2700001,0.194,2.4750001,1.7530001,0.18900001,7.3160005,8.081,0,0.158,Linear_1S,stoch
508,8.005,8.005,8.971001,-0.966,0.186,1.8090001,1.3030001,0.15,7.6370006,8.368,0,0.284,GP_1S,stoch
