idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
7,5.486,5.486,7.037,-1.5510001,0.116000004,2.96,2.1990001,0.42600003,5.255,5.716,0,0.094000004,Linear_oracle,dynamic
7,6.4350004,6.4350004,7.037,-0.60200006,0.1,1.756,1.042,0.27100003,6.236,6.63,0,0.314,GP_oracle,dynamic
7,7.4110003,7.4090004,8.958,-1.547,0.165,2.39,1.8360001,0.19500001,7.0920005,7.7360005,0,0.05,Linear_oracle,stoch
7,8.1710005,8.1710005,8.958,-0.78700006,0.163,2.7630002,1.274,0.12100001,7.853,8.489,0,0.36600003,GP_oracle,stoch
7,4.348,4.347,7.037,-2.6890001,0.127,4.096,3.232,0.634,4.1000004,4.597,0,0.054,Linear_observed,dynamic
7,4.4610004,4.4610004,7.037,-2.5760002,0.18400002,3.538,3.039,1.2550001,4.097,4.822,0,0.1,GP_observed,dynamic
7,5.1190004,5.1200004,8.958,-3.8390002,0.22700001,4.3710003,3.877,0.41200003,4.6790004,5.563,0,0.020000001,Linear_observed,stoch
7,7.6520004,7.655,8.958,-1.3060001,0.367,2.262,1.5840001,0.17300001,6.9330006,8.370001,0,0.386,GP_observed,stoch
7,5.3100004,5.308,7.037,-1.7270001,0.14500001,3.223,2.5330002,0.549,5.0280004,5.602,0,0.19000001,Linear_3S,dynamic
7,5.6970005,5.695,7.037,-1.34,0.15300001,2.2800002,1.9290001,0.47100002,5.401,6.0010004,0,0.38200003,GP_3S,dynamic
7,7.044,7.0420003,8.958,-1.914,0.19900002,2.627,2.0670002,0.224,6.6450005,7.4410005,0,0.294,Linear_3S,stoch
7,6.9800005,6.9830003,8.958,-1.978,0.223,2.6430001,2.071,0.224,6.5270004,7.4110003,0,0.536,GP_3S,stoch
7,5.4500003,5.451,7.037,-1.5870001,0.126,3.16,2.4750001,0.55200005,5.203,5.6970005,0,0.060000002,Linear_1S,dynamic
7,6.2650003,6.2650003,7.037,-0.772,0.14400001,2.069,1.6840001,0.49400002,5.9800005,6.551,0,0.192,GP_1S,dynamic
7,7.3310003,7.3310003,8.958,-1.6270001,0.18,2.489,1.9390001,0.209,6.9810004,7.6850004,0,0.106000006,Linear_1S,stoch
7,7.8740005,7.8700004,8.958,-1.0840001,0.224,2.5930002,1.4540001,0.15200001,7.4360003,8.317,0,0.42200002,GP_1S,stoch
62,7.7250004,7.7250004,8.781,-1.056,0.125,2.881,1.9570001,0.35300002,7.4800005,7.971,0,0.158,Linear_oracle,dynamic
62,8.441,8.441,8.781,-0.34,0.11000001,1.6,0.95600003,0.202,8.227,8.654,0,0.33400002,GP_oracle,dynamic
62,8.842,8.841001,9.299001,-0.45700002,0.15,2.176,1.414,0.136,8.549001,9.135,0,0.254,Linear_oracle,stoch
62,8.938001,8.938001,9.299001,-0.36100003,0.128,1.6370001,0.851,0.080000006,8.689,9.188001,0,0.36,GP_oracle,stoch
62,6.334,6.334,8.781,-2.447,0.134,3.759,2.9180002,0.51900005,6.07,6.5930004,0,0.032,Linear_observed,dynamic
62,7.2490005,7.2490005,8.781,-1.5320001,0.18300001,2.9020002,2.2450001,0.60400003,6.8900003,7.6130004,0,0.23,GP_observed,dynamic
62,6.9760003,6.9750004,9.299001,-2.3230002,0.20500001,3.1580002,2.4780002,0.245,6.5690002,7.379,0,0.082,Linear_observed,stoch
62,9.083,9.083,9.299001,-0.216,0.26500002,1.8290001,1.0840001,0.119,8.565001,9.603001,1,0.528,GP_observed,stoch
62,7.293,7.2920003,8.781,-1.488,0.16100001,3.019,2.232,0.45600003,6.9790006,7.609,0,0.42200002,Linear_3S,dynamic
62,7.5720005,7.5740004,8.781,-1.2090001,0.18400002,2.2610002,1.738,0.388,7.208,7.9330006,0,0.55,GP_3S,dynamic
62,8.215,8.213,9.299001,-1.0840001,0.18400002,2.1560001,1.5400001,0.157,7.8500004,8.573,0,0.582,Linear_3S,stoch
62,7.8740005,7.8770003,9.299001,-1.4250001,0.21100001,2.0730002,1.5410001,0.15900001,7.4500003,8.282001,0,0.666,GP_3S,stoch
62,7.543,7.543,8.781,-1.238,0.14500001,3.009,2.1850002,0.46,7.2580004,7.8230004,0,0.116000004,Linear_1S,dynamic
62,8.082001,8.082001,8.781,-0.69900006,0.16600001,2.141,1.399,0.36100003,7.7570004,8.409,0,0.372,GP_1S,dynamic
62,8.574,8.574,9.299001,-0.725,0.17300001,2.1890001,1.542,0.155,8.233001,8.909,0,0.18400002,Linear_1S,stoch
62,8.544001,8.545,9.299001,-0.75500005,0.19000001,2.025,1.151,0.117000006,8.167001,8.915,0,0.46800002,GP_1S,stoch
117,7.043,7.043,8.905001,-1.8620001,0.15400001,3.3500001,2.3300002,0.36100003,6.7450004,7.3480005,0,0.128,Linear_oracle,dynamic
117,8.378,8.377001,8.905001,-0.527,0.132,2.015,1.069,0.19800001,8.115001,8.639,0,0.36800003,GP_oracle,dynamic
117,7.872,7.872,9.288,-1.416,0.177,2.4710002,1.7750001,0.18200001,7.531,8.222,0,0.098000005,Linear_oracle,stoch
117,8.63,8.628,9.288,-0.65800005,0.16700001,2.227,1.0660001,0.1,8.303,8.958,0,0.35000002,GP_oracle,stoch
117,5.3110003,5.3110003,8.905001,-3.594,0.13900001,4.827,3.8830001,0.596,5.038,5.583,0,0.038000003,Linear_observed,dynamic
117,6.5750003,6.5750003,8.905001,-2.3300002,0.17600001,3.127,2.7410002,0.754,6.228,6.9150004,0,0.104,GP_observed,dynamic
117,5.749,5.747,9.288,-3.5390003,0.23700002,4.2460003,3.5970001,0.37,5.2900004,6.2110004,0,0.042000003,Linear_observed,stoch
117,8.362,8.367001,9.288,-0.92600006,0.293,2.028,1.389,0.15,7.7790003,8.926001,0,0.42000002,GP_observed,stoch
117,6.6870003,6.6840005,8.905001,-2.2180002,0.193,3.653,2.7570002,0.47500002,6.3050003,7.0740004,0,0.208,Linear_3S,dynamic
117,7.0940003,7.0930004,8.905001,-1.8110001,0.19900002,2.569,2.1820002,0.44200003,6.7040005,7.4890003,0,0.40600002,GP_3S,dynamic
117,7.4160004,7.412,9.288,-1.8720001,0.216,2.753,2.0970001,0.22000001,6.9830003,7.8480005,0,0.316,Linear_3S,stoch
117,7.1730003,7.1740003,9.288,-2.115,0.23600002,2.7830002,2.1980002,0.22800002,6.702,7.6330004,0,0.47000003,GP_3S,stoch
117,6.905,6.905,8.905001,-2,0.17300001,3.5370002,2.624,0.47100002,6.5670004,7.2460003,0,0.086,Linear_1S,dynamic
117,7.9960003,7.9950004,8.905001,-0.90900004,0.20400001,2.1780002,1.5450001,0.441,7.5970006,8.393001,0,0.31800002,GP_1S,dynamic
117,7.6900005,7.6910005,9.288,-1.598,0.19900002,2.6330001,1.9990001,0.209,7.2980003,8.082001,0,0.09200001,Linear_1S,stoch
117,8.135,8.132,9.288,-1.153,0.238,2.426,1.4350001,0.147,7.6710005,8.601001,0,0.388,GP_1S,stoch
172,7.3880005,7.3880005,8.365001,-0.97700006,0.11800001,3.022,2.0010002,0.381,7.155,7.6180005,0,0.124000005,Linear_oracle,dynamic
