idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
9,7.7180004,7.7190003,8.925,-1.207,0.141,3.1890001,2.114,0.35500002,7.439,7.9940004,0,0.14600001,Linear_oracle,dynamic
9,8.563001,8.563001,8.925,-0.36200002,0.128,1.5830001,1.047,0.24300002,8.315001,8.814,0,0.296,GP_oracle,dynamic
9,8.603001,8.604,9.203,-0.6,0.16100001,2.305,1.4530001,0.141,8.285001,8.918,0,0.31800002,Linear_oracle,stoch
9,8.942,8.940001,9.203,-0.261,0.15100001,1.631,0.89400005,0.085,8.647,9.239,1,0.386,GP_oracle,stoch
9,6.117,6.117,8.925,-2.808,0.147,4.256,3.321,0.55700004,5.8310003,6.405,0,0.034,Linear_observed,dynamic
9,7.214,7.214,8.925,-1.7110001,0.177,2.894,2.3700001,0.86100006,6.8700004,7.5610003,0,0.2,GP_observed,dynamic
9,6.5190005,6.518,9.203,-2.684,0.24800001,3.5980003,2.8650002,0.291,6.038,7.0070004,0,0.094000004,Linear_observed,stoch
9,8.792001,8.791,9.203,-0.411,0.32900003,2.0640001,1.2880001,0.148,8.146001,9.434,1,0.514,GP_observed,stoch
9,7.2360005,7.2320004,8.925,-1.6890001,0.179,3.387,2.473,0.43300003,6.886,7.5990005,0,0.33200002,Linear_3S,dynamic
9,7.5620003,7.563,8.925,-1.363,0.18800001,2.3490002,1.886,0.36800003,7.1910005,7.9290004,0,0.514,GP_3S,dynamic
9,8.052,8.047,9.203,-1.151,0.20300001,2.403,1.6940001,0.177,7.643,8.458,0,0.546,Linear_3S,stoch
9,7.807,7.8090005,9.203,-1.396,0.21300001,2.16,1.588,0.16800001,7.3780003,8.218,0,0.688,GP_3S,stoch
9,7.477,7.477,8.925,-1.4480001,0.162,3.3400002,2.387,0.42400002,7.162,7.7960005,0,0.126,Linear_1S,dynamic
9,8.27,8.271001,8.925,-0.65500003,0.17400001,2.214,1.514,0.33,7.9260006,8.612,0,0.33600003,GP_1S,dynamic
9,8.383,8.384001,9.203,-0.82000005,0.19100001,2.3850002,1.6630001,0.17300001,8.0130005,8.759001,0,0.2,Linear_1S,stoch
9,8.684,8.684,9.203,-0.51900005,0.201,2.1520002,1.2160001,0.13100001,8.29,9.082001,0,0.47800002,GP_1S,stoch
64,5.8190002,5.8190002,7.537,-1.718,0.123,3.2170002,2.237,0.423,5.5800004,6.057,0,0.108,Linear_oracle,dynamic
64,6.872,6.872,7.537,-0.665,0.105000004,1.389,1.0020001,0.25300002,6.6660004,7.0780005,0,0.282,GP_oracle,dynamic
64,7.5030003,7.504,9.076,-1.5730001,0.16600001,2.548,1.9350001,0.209,7.1790004,7.8240004,0,0.048,Linear_oracle,stoch
64,8.285001,8.283,9.076,-0.791,0.157,1.9120001,1.006,0.101,7.978,8.596001,0,0.33600003,GP_oracle,stoch
64,4.533,4.5340004,7.537,-3.0040002,0.13800001,4.451,3.4180002,0.65400004,4.262,4.802,0,0.068,Linear_observed,dynamic
64,4.135,4.135,7.537,-3.4020002,0.2,4.368,3.805,1.6400001,3.7460003,4.5270004,0,0.068,GP_observed,dynamic
64,5.0790005,5.078,9.076,-3.9970002,0.20600002,4.597,4.038,0.43300003,4.677,5.4870005,0,0.012,Linear_observed,stoch
64,7.7620006,7.7620006,9.076,-1.314,0.24100001,2.02,1.585,0.178,7.2880006,8.231,0,0.254,GP_observed,stoch
64,5.5480003,5.543,7.537,-1.9890001,0.15900001,3.535,2.664,0.545,5.2400002,5.8700004,0,0.22800002,Linear_3S,dynamic
64,5.8980002,5.8970003,7.537,-1.639,0.16800001,2.545,2.161,0.483,5.571,6.2310004,0,0.33600003,GP_3S,dynamic
64,7.0130005,7.0060005,9.076,-2.0630002,0.20600002,2.855,2.2570002,0.24900001,6.6010003,7.432,0,0.24400002,Linear_3S,stoch
64,6.7200003,6.7250004,9.076,-2.3560002,0.245,2.903,2.423,0.263,6.2230005,7.188,0,0.36800003,GP_3S,stoch
64,5.715,5.715,7.537,-1.8220001,0.13700001,3.4480002,2.5760002,0.544,5.4430003,5.9830003,0,0.078,Linear_1S,dynamic
64,6.5550003,6.556,7.537,-0.98200005,0.172,2.147,1.84,0.47800002,6.2110004,6.8910003,0,0.13000001,GP_1S,dynamic
64,7.3230004,7.3230004,9.076,-1.7530001,0.18800001,2.707,2.1230001,0.23300001,6.9480004,7.689,0,0.068,Linear_1S,stoch
64,7.6480002,7.6510005,9.076,-1.4280001,0.252,2.4810002,1.6610001,0.177,7.1460004,8.133,0,0.26000002,GP_1S,stoch
119,6.2630005,6.2630005,7.5070004,-1.2440001,0.12900001,2.9580002,2.112,0.44200003,6.005,6.5190005,0,0.094000004,Linear_oracle,dynamic
119,7.228,7.228,7.5070004,-0.279,0.097,1.139,0.81100005,0.273,7.0350003,7.418,0,0.33200002,GP_oracle,dynamic
119,7.6130004,7.6130004,8.725,-1.1120001,0.16100001,2.266,1.608,0.17500001,7.2920003,7.9300003,0,0.116000004,Linear_oracle,stoch
119,8.393001,8.393001,8.725,-0.33200002,0.135,1.128,0.70000005,0.075,8.125,8.660001,0,0.328,GP_oracle,stoch
119,5.098,5.097,7.5070004,-2.4090002,0.13700001,4.03,3.167,0.669,4.8300004,5.367,0,0.068,Linear_observed,dynamic
119,5.8100004,5.8100004,7.5070004,-1.697,0.19100001,3.009,2.5300002,1.0120001,5.4350004,6.1870003,0,0.13800001,GP_observed,dynamic
119,5.392,5.3910003,8.725,-3.3330002,0.23600002,4.01,3.4410002,0.372,4.9300003,5.8570004,0,0.040000003,Linear_observed,stoch
119,8.344001,8.345,8.725,-0.381,0.321,1.8930001,1.35,0.171,7.7060003,8.976001,1,0.45200002,GP_observed,stoch
119,6.065,6.0620003,7.5070004,-1.442,0.165,3.1750002,2.446,0.56,5.748,6.3970003,0,0.26200002,Linear_3S,dynamic
119,6.497,6.497,7.5070004,-1.01,0.17300001,2.16,1.8080001,0.453,6.157,6.8350005,0,0.43400002,GP_3S,dynamic
119,7.2260003,7.221,8.725,-1.4990001,0.202,2.43,1.8800001,0.21400002,6.8280005,7.6310005,0,0.39200002,Linear_3S,stoch
119,7.089,7.0920005,8.725,-1.636,0.216,2.1920002,1.7960001,0.20600002,6.656,7.5090003,0,0.59400004,GP_3S,stoch
119,6.2370005,6.236,7.5070004,-1.2700001,0.14500001,3.1280003,2.3730001,0.555,5.951,6.5190005,0,0.094000004,Linear_1S,dynamic
