idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
0,true_net,dynamic,0.0,4.3273997,3.85143,4.2985597,0.02884,0.02104,0.0357,0.0083,0.030399999,0.00707,4.2870655,4.3687387,True,1.0
0,true_net,stoch,0.0,4.71491,4.50987,4.68366,0.03125,0.02289,0.038739998,0.00827,0.03297,0.0070399996,4.671018,4.75983,True,1.0
0,obs_net,dynamic,0.0,5.89331,5.37426,4.2985597,1.5947499,0.22581999,1.61065,0.37469998,1.5947499,0.371,5.448287,6.3390555,False,0.067999996
0,obs_net,stoch,0.0,6.46723,6.42202,4.68366,1.78358,0.24772999,1.8007,0.38446,1.78358,0.38081,5.978926,6.956244,False,0.031999998
0,MWG,dynamic,0.0,5.20684,4.21034,4.2985597,0.90827996,0.00976,0.90832996,0.21131,0.90827996,0.2113,5.196642,5.2237167,False,0.01
0,MWG,stochastic,0.0,5.6360497,5.46584,4.68366,0.95239997,0.14495,0.96335995,0.20569,0.95239997,0.20334,5.392778,5.8714275,False,0.118
idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
0,true_net,dynamic,0.0,4.3280697,3.85214,4.2985597,0.029509999,0.021459999,0.03649,0.00849,0.0311,0.0072399997,4.2863884,4.3714986,True,1.0
0,true_net,stoch,0.0,4.71564,4.51052,4.68366,0.03198,0.02334,0.0396,0.00845,0.03374,0.0072,4.6702347,4.7629504,True,1.0
0,obs_net,dynamic,0.0,5.89835,5.38209,4.2985597,1.59978,0.23291999,1.61665,0.37609,1.59978,0.37217,5.43771,6.349753,False,0.07
0,obs_net,stoch,0.0,6.4727597,6.42757,4.68366,1.7890999,0.25551,1.8072599,0.38586,1.78911,0.38199,5.967393,6.9679327,False,0.033999998
0,MWG,dynamic,0.0,5.19757,4.33331,4.2985597,0.89901,0.014959999,0.89913,0.20917,0.89901,0.20913999,5.175177,5.22146,False,0.022
0,MWG,stochastic,0.0,5.6714697,5.5045,4.68366,0.98780996,0.14529,0.99843997,0.21317999,0.98780996,0.21090999,5.3847504,5.8737626,False,0.192
idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
0,true_net,dynamic,0.2,4.3280697,3.85214,4.2985597,0.029509999,0.021459999,0.03649,0.00849,0.0311,0.0072399997,4.2863884,4.3714986,True,1.0
0,true_net,stoch,0.2,4.71564,4.51052,4.68366,0.03198,0.02334,0.0396,0.00845,0.03374,0.0072,4.6702347,4.7629504,True,1.0
0,obs_net,dynamic,0.2,5.4966097,4.94825,4.2985597,1.19805,0.19167,1.21329,0.28225,1.19805,0.27871,5.1280923,5.8684325,False,0.098
0,obs_net,stoch,0.2,5.9007597,5.83714,4.68366,1.2171099,0.20475,1.23421,0.26351,1.2171099,0.25985998,5.5059843,6.297574,False,0.076
0,MWG,dynamic,0.2,3.29383,2.77284,4.2985597,-1.00474,0.09578,1.00929,0.2348,1.00473,0.23373999,3.129303,3.445481,False,0.103999995
0,MWG,stochastic,0.2,3.5606399,3.41082,4.68366,-1.1230099,0.13035999,1.13055,0.24137999,1.1230099,0.23977,3.3508353,3.8218017,False,0.162
idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
0,true_net,dynamic,0.0,8.57805,8.17079,8.604569,-0.02653,0.018989999,0.032619998,0.00379,0.027999999,0.0032499998,8.540823,8.615875,True,1.0
0,true_net,stoch,0.0,9.37096,9.026239,9.39991,-0.02895,0.020739999,0.035609998,0.00379,0.03056,0.0032499998,9.330309,9.412271,True,1.0
0,obs_net,dynamic,0.0,12.23431,12.0273,8.604569,3.62974,0.38454998,3.65005,0.4242,3.62974,0.42183998,11.479916,12.998806,False,0.02
0,obs_net,stoch,0.0,13.42968,13.23578,9.39991,4.02977,0.42207998,4.05182,0.43105,4.02977,0.4287,12.601787,14.268761,False,0.006
0,MWG,dynamic,0.0,7.8950596,7.0734396,8.604569,-0.70950997,0.00488,0.70953,0.08246,0.70950997,0.08246,7.8870006,7.903116,False,0.012
0,MWG,stochastic,0.0,8.51632,8.133699,9.39991,-0.8836,0.25388,0.91934997,0.097799994,0.8836,0.094,8.041536,8.836111,False,0.354
idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
0,true_net,dynamic,0.1,8.5782995,8.17087,8.604569,-0.026279999,0.018919999,0.03238,0.00376,0.027789999,0.00323,8.541264,8.616091,True,1.0
0,true_net,stoch,0.1,9.37124,9.02642,9.39991,-0.028679999,0.020669999,0.03535,0.00376,0.030329999,0.00323,9.33074,9.412493,True,1.0
0,obs_net,dynamic,0.1,12.48592,12.304689,8.604569,3.8813498,0.42894998,3.90498,0.45382997,3.8813498,0.45108,11.660141,13.314765,False,0.022
0,obs_net,stoch,0.1,13.525789,13.355909,9.39991,4.12588,0.46418,4.15191,0.44169998,4.12588,0.43892998,12.633303,14.422505,False,0.007999999
0,MWG,dynamic,0.1,6.80789,5.94134,8.604569,-1.79668,0.01856,1.79678,0.20882,1.79668,0.20881,6.776165,6.8375196,False,0.0139999995
0,MWG,stochastic,0.1,7.34118,6.93704,9.39991,-2.05873,0.25366,2.0743,0.22067,2.05873,0.21902,6.854061,7.6675124,False,0.067999996
