idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
50,true_net,dynamic,1.2,4.3277397,3.85193,4.2985597,0.02918,0.021669999,0.03634,0.00846,0.03104,0.00722,4.2842927,4.370599,True,1.0
50,true_net,stoch,1.2,4.71528,4.51013,4.68366,0.03163,0.02357,0.039449997,0.00842,0.03367,0.00719,4.6680665,4.761885,True,1.0
50,obs_net,dynamic,1.2,1.7046,0.75955,4.2985597,-2.59396,0.18308,2.60041,0.60495,2.59396,0.60345,1.3411944,2.0548635,False,0.007999999
50,obs_net,stoch,1.2,1.81281,1.8083299,4.68366,-2.8708498,0.18469,2.87678,0.61421996,2.8708498,0.61294997,1.4470469,2.1658638,False,0.0
50,MWG,dynamic,1.2,4.04466,3.53964,4.2985597,-0.2539,0.15276,0.29630998,0.06893,0.2539,0.05907,3.766742,4.264893,False,0.25
50,MWG,stochastic,1.2,4.34975,4.24012,4.68366,-0.33391,0.19398,0.38617,0.082449995,0.33391,0.07129,3.9469256,4.561716,False,0.59999996
