idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
11,true_net,dynamic,0.1,4.3273997,3.85143,4.2985597,0.02884,0.02104,0.0357,0.0083,0.030399999,0.00707,4.2870655,4.3687387,True,1.0
11,true_net,stoch,0.1,4.71491,4.50987,4.68366,0.03125,0.02289,0.038739998,0.00827,0.03297,0.0070399996,4.671018,4.75983,True,1.0
11,obs_net,dynamic,0.1,5.93421,5.4149,4.2985597,1.6356499,0.25134,1.65485,0.38498,1.6356499,0.38051,5.4455433,6.4264646,False,0.048
11,obs_net,stoch,0.1,6.4460497,6.40911,4.68366,1.7623999,0.27236998,1.78332,0.38075,1.7623999,0.37629,5.9168973,6.9800277,False,0.053999998
11,MWG,dynamic,0.1,3.5565598,2.75891,4.2985597,-0.742,0.06667,0.74499,0.17331,0.742,0.17262,3.4234858,3.6295457,False,0.092
11,MWG,stochastic,0.1,3.8220098,3.65813,4.68366,-0.86164,0.12999,0.87139,0.18605,0.86164,0.18396999,3.544847,3.984671,False,0.248
