idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover
40,true_net,dynamic,1.0,4.32731,3.8513699,4.2985597,0.028749999,0.02144,0.03587,0.00834,0.030539999,0.0071,4.28519,4.369586,True,1.0
40,true_net,stoch,1.0,4.71482,4.5096498,4.68366,0.031159999,0.023319999,0.03892,0.0083099995,0.03312,0.00707,4.6690736,4.760892,True,1.0
40,obs_net,dynamic,1.0,1.87585,0.93904,4.2985597,-2.42271,0.18085,2.42945,0.56518,2.42271,0.56360996,1.5261567,2.2316902,False,0.007999999
40,obs_net,stoch,1.0,1.9878199,1.9786099,4.68366,-2.6958299,0.18314,2.70205,0.57690996,2.6958299,0.57558,1.6340138,2.347257,False,0.0
40,MWG,dynamic,1.0,1.49105,1.47819,4.2985597,-2.80751,0.7682,2.9107099,0.67714,2.80751,0.65313,0.12661791,2.628875,False,0.085999995
40,MWG,stochastic,1.0,1.6075699,1.55092,4.68366,-3.0760798,0.82611996,3.1850898,0.68004,3.0760798,0.65677,0.14357777,2.8775165,False,0.02
