idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
10.0,2.1260002,2.1230001,3.0000002,-0.874,0.22200002,0.874,0.90200007,0.874,0.874,0.291,0.291,0.291,0.30100003,1.697,2.5740001,0.0,0.0,Linear_oracle,dynamic
10.0,3.8420002,3.542,3.0000002,0.84200007,1.4020001,0.84200007,1.636,0.84200007,1.098,0.36600003,0.36600003,0.28100002,0.545,2.13,7.3540006,1.0,1.0,BYM_oracle,dynamic
10.0,2.1260002,2.1230001,3.0000002,-0.874,0.22200002,0.874,0.90200007,0.874,0.874,0.291,0.291,0.291,0.30100003,1.697,2.5740001,0.0,0.0,Linear_oracle,stoch
10.0,3.8420002,3.542,3.0000002,0.84200007,1.4020001,0.84200007,1.636,0.84200007,1.098,0.36600003,0.36600003,0.28100002,0.545,2.13,7.3540006,1.0,1.0,BYM_oracle,stoch
10.0,2.1260002,2.1230001,3.0000002,-0.874,0.22200002,0.874,0.90200007,0.874,0.874,0.291,0.291,0.291,0.30100003,1.697,2.5740001,0.0,0.0,Linear_observed,dynamic
10.0,-0.259,-0.656,3.0000002,-3.259,1.2850001,3.259,3.5030003,3.259,3.259,1.0860001,1.0860001,1.0860001,1.1680001,-1.5050001,1.7800001,0.0,0.0,BYM_observed,dynamic
10.0,2.1260002,2.1230001,3.0000002,-0.874,0.22200002,0.874,0.90200007,0.874,0.874,0.291,0.291,0.291,0.30100003,1.697,2.5740001,0.0,0.0,Linear_observed,stoch
10.0,-0.259,-0.656,3.0000002,-3.259,1.2850001,3.259,3.5030003,3.259,3.259,1.0860001,1.0860001,1.0860001,1.1680001,-1.5050001,1.7800001,0.0,0.0,BYM_observed,stoch
10.0,2.13,2.1220002,3.0000002,-0.87000006,0.194,0.87000006,0.89100003,0.87000006,0.87000006,0.29000002,0.29000002,0.29000002,0.29700002,1.766,2.5010002,0.0,0.0,Linear_3S,dynamic
10.0,2.13,2.1220002,3.0000002,-0.87000006,0.194,0.87000006,0.89100003,0.87000006,0.87000006,0.29000002,0.29000002,0.29000002,0.29700002,1.766,2.5010002,0.0,0.0,Linear_3S,stoch
10.0,3.568,3.43,3.0000002,0.568,1.1930001,0.568,1.3210001,0.568,0.98700005,0.32900003,0.32900003,0.18900001,0.44000003,1.7120001,6.3180003,1.0,1.0,BYM_3S,dynamic
10.0,3.568,3.43,3.0000002,0.568,1.1930001,0.568,1.3210001,0.568,0.98700005,0.32900003,0.32900003,0.18900001,0.44000003,1.7120001,6.3180003,1.0,1.0,BYM_3S,stoch
10.0,2.1260002,2.1230001,3.0000002,-0.874,0.22200002,0.874,0.90200007,0.874,0.874,0.291,0.291,0.291,0.30100003,1.697,2.5740001,0.0,0.0,Linear_1S,dynamic
10.0,4.6790004,4.36,3.0000002,1.6790001,1.705,1.6790001,2.3930001,1.6790001,1.7780001,0.59300005,0.59300005,0.56,0.79800004,2.3590002,8.792001,1.0,1.0,BYM_1S,dynamic
10.0,2.1260002,2.1230001,3.0000002,-0.874,0.22200002,0.874,0.90200007,0.874,0.874,0.291,0.291,0.291,0.30100003,1.697,2.5740001,0.0,0.0,Linear_1S,stoch
10.0,4.6790004,4.36,3.0000002,1.6790001,1.705,1.6790001,2.3930001,1.6790001,1.7780001,0.59300005,0.59300005,0.56,0.79800004,2.3590002,8.792001,1.0,1.0,BYM_1S,stoch
65.0,1.96,1.9580001,3.0000002,-1.0400001,0.20500001,1.0400001,1.0600001,1.0400001,1.0400001,0.347,0.347,0.347,0.35300002,1.559,2.367,0.0,0.0,Linear_oracle,dynamic
65.0,3.1490002,2.904,3.0000002,0.149,1.023,0.149,1.033,0.149,0.717,0.23900001,0.23900001,0.05,0.344,1.9350001,5.9040003,1.0,1.0,BYM_oracle,dynamic
65.0,1.96,1.9580001,3.0000002,-1.0400001,0.20500001,1.0400001,1.0600001,1.0400001,1.0400001,0.347,0.347,0.347,0.35300002,1.559,2.367,0.0,0.0,Linear_oracle,stoch
65.0,3.1490002,2.904,3.0000002,0.149,1.023,0.149,1.033,0.149,0.717,0.23900001,0.23900001,0.05,0.344,1.9350001,5.9040003,1.0,1.0,BYM_oracle,stoch
65.0,1.96,1.9580001,3.0000002,-1.0400001,0.20500001,1.0400001,1.0600001,1.0400001,1.0400001,0.347,0.347,0.347,0.35300002,1.559,2.367,0.0,0.0,Linear_observed,dynamic
65.0,3.8580003,3.5030003,3.0000002,0.85800004,1.516,0.85800004,1.7420001,0.85800004,1.177,0.39200002,0.39200002,0.286,0.58100003,1.9990001,7.7960005,1.0,1.0,BYM_observed,dynamic
65.0,1.96,1.9580001,3.0000002,-1.0400001,0.20500001,1.0400001,1.0600001,1.0400001,1.0400001,0.347,0.347,0.347,0.35300002,1.559,2.367,0.0,0.0,Linear_observed,stoch
65.0,3.8580003,3.5030003,3.0000002,0.85800004,1.516,0.85800004,1.7420001,0.85800004,1.177,0.39200002,0.39200002,0.286,0.58100003,1.9990001,7.7960005,1.0,1.0,BYM_observed,stoch
