idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
7.0,2.302,2.302,3.0000002,-0.698,0.22600001,0.698,0.734,0.698,0.698,0.23300001,0.23300001,0.23300001,0.245,1.8650001,2.755,0.0,0.0,Linear_oracle,dynamic
7.0,4.453,4.123,3.0000002,1.4530001,1.5600001,1.4530001,2.1320002,1.4530001,1.5370001,0.512,0.512,0.48400003,0.711,2.466,8.267,1.0,1.0,BYM_oracle,dynamic
7.0,2.302,2.302,3.0000002,-0.698,0.22600001,0.698,0.734,0.698,0.698,0.23300001,0.23300001,0.23300001,0.245,1.8650001,2.755,0.0,0.0,Linear_oracle,stoch
7.0,4.453,4.123,3.0000002,1.4530001,1.5600001,1.4530001,2.1320002,1.4530001,1.5370001,0.512,0.512,0.48400003,0.711,2.466,8.267,1.0,1.0,BYM_oracle,stoch
7.0,2.302,2.302,3.0000002,-0.698,0.22600001,0.698,0.734,0.698,0.698,0.23300001,0.23300001,0.23300001,0.245,1.8650001,2.755,0.0,0.0,Linear_observed,dynamic
7.0,-0.26700002,-0.24000001,3.0000002,-3.2670002,0.35200003,3.2670002,3.2860003,3.2670002,3.2670002,1.0890001,1.0890001,1.0890001,1.095,-0.75600004,0.17,0.0,0.0,BYM_observed,dynamic
7.0,2.302,2.302,3.0000002,-0.698,0.22600001,0.698,0.734,0.698,0.698,0.23300001,0.23300001,0.23300001,0.245,1.8650001,2.755,0.0,0.0,Linear_observed,stoch
7.0,-0.26700002,-0.24000001,3.0000002,-3.2670002,0.35200003,3.2670002,3.2860003,3.2670002,3.2670002,1.0890001,1.0890001,1.0890001,1.095,-0.75600004,0.17,0.0,0.0,BYM_observed,stoch
7.0,2.3170002,2.315,3.0000002,-0.683,0.21900001,0.683,0.71800005,0.683,0.683,0.22800002,0.22800002,0.22800002,0.23900001,1.9720001,2.7730002,0.0,0.0,Linear_3S,dynamic
7.0,2.3170002,2.315,3.0000002,-0.683,0.21900001,0.683,0.71800005,0.683,0.683,0.22800002,0.22800002,0.22800002,0.23900001,1.9720001,2.7730002,0.0,0.0,Linear_3S,stoch
7.0,3.64,3.2900002,3.0000002,0.64000005,1.371,0.64000005,1.5130001,0.64000005,1.041,0.347,0.347,0.21300001,0.504,1.7220001,7.143,1.0,1.0,BYM_3S,dynamic
7.0,3.64,3.2900002,3.0000002,0.64000005,1.371,0.64000005,1.5130001,0.64000005,1.041,0.347,0.347,0.21300001,0.504,1.7220001,7.143,1.0,1.0,BYM_3S,stoch
7.0,2.302,2.302,3.0000002,-0.698,0.22600001,0.698,0.734,0.698,0.698,0.23300001,0.23300001,0.23300001,0.245,1.8650001,2.755,0.0,0.0,Linear_1S,dynamic
7.0,4.385,4.01,3.0000002,1.3850001,1.7,1.3850001,2.193,1.3850001,1.5400001,0.513,0.513,0.462,0.731,2.2840002,8.639,1.0,1.0,BYM_1S,dynamic
7.0,2.302,2.302,3.0000002,-0.698,0.22600001,0.698,0.734,0.698,0.698,0.23300001,0.23300001,0.23300001,0.245,1.8650001,2.755,0.0,0.0,Linear_1S,stoch
7.0,4.385,4.01,3.0000002,1.3850001,1.7,1.3850001,2.193,1.3850001,1.5400001,0.513,0.513,0.462,0.731,2.2840002,8.639,1.0,1.0,BYM_1S,stoch
62.0,2.095,2.091,3.0000002,-0.90500003,0.21400002,0.90500003,0.93000007,0.90500003,0.90500003,0.30200002,0.30200002,0.30200002,0.31,1.6810001,2.525,0.0,0.0,Linear_oracle,dynamic
62.0,2.996,2.822,3.0000002,-0.004,0.80600005,0.004,0.80600005,0.004,0.587,0.19600001,0.19600001,0.001,0.26900002,1.9870001,5.005,1.0,1.0,BYM_oracle,dynamic
62.0,2.095,2.091,3.0000002,-0.90500003,0.21400002,0.90500003,0.93000007,0.90500003,0.90500003,0.30200002,0.30200002,0.30200002,0.31,1.6810001,2.525,0.0,0.0,Linear_oracle,stoch
62.0,2.996,2.822,3.0000002,-0.004,0.80600005,0.004,0.80600005,0.004,0.587,0.19600001,0.19600001,0.001,0.26900002,1.9870001,5.005,1.0,1.0,BYM_oracle,stoch
62.0,2.095,2.091,3.0000002,-0.90500003,0.21400002,0.90500003,0.93000007,0.90500003,0.90500003,0.30200002,0.30200002,0.30200002,0.31,1.6810001,2.525,0.0,0.0,Linear_observed,dynamic
62.0,2.608,2.411,3.0000002,-0.39200002,0.717,0.39200002,0.81700003,0.39200002,0.68500006,0.22800002,0.22800002,0.13100001,0.272,1.825,4.5870004,1.0,1.0,BYM_observed,dynamic
62.0,2.095,2.091,3.0000002,-0.90500003,0.21400002,0.90500003,0.93000007,0.90500003,0.90500003,0.30200002,0.30200002,0.30200002,0.31,1.6810001,2.525,0.0,0.0,Linear_observed,stoch
62.0,2.608,2.411,3.0000002,-0.39200002,0.717,0.39200002,0.81700003,0.39200002,0.68500006,0.22800002,0.22800002,0.13100001,0.272,1.825,4.5870004,1.0,1.0,BYM_observed,stoch
62.0,2.0870001,2.094,3.0000002,-0.91300005,0.177,0.91300005,0.93000007,0.91300005,0.91300005,0.30400002,0.30400002,0.30400002,0.31,1.7650001,2.44,0.0,0.0,Linear_3S,dynamic
62.0,2.0870001,2.094,3.0000002,-0.91300005,0.177,0.91300005,0.93000007,0.91300005,0.91300005,0.30400002,0.30400002,0.30400002,0.31,1.7650001,2.44,0.0,0.0,Linear_3S,stoch
62.0,1.8040001,0.67,3.0000002,-1.1960001,1.3410001,1.1960001,1.7960001,1.1960001,1.5430001,0.514,0.514,0.39900002,0.59900004,0.67,5.1060004,1.0,1.0,BYM_3S,dynamic
62.0,1.8040001,0.67,3.0000002,-1.1960001,1.3410001,1.1960001,1.7960001,1.1960001,1.5430001,0.514,0.514,0.39900002,0.59900004,0.67,5.1060004,1.0,1.0,BYM_3S,stoch
62.0,2.095,2.091,3.0000002,-0.90500003,0.21400002,0.90500003,0.93000007,0.90500003,0.90500003,0.30200002,0.30200002,0.30200002,0.31,1.6810001,2.525,0.0,0.0,Linear_1S,dynamic
62.0,-0.16700001,-0.134,3.0000002,-3.167,0.98,3.167,3.3160002,3.167,3.167,1.056,1.056,1.056,1.105,-1.585,1.184,0.0,0.0,BYM_1S,dynamic
62.0,2.095,2.091,3.0000002,-0.90500003,0.21400002,0.90500003,0.93000007,0.90500003,0.90500003,0.30200002,0.30200002,0.30200002,0.31,1.6810001,2.525,0.0,0.0,Linear_1S,stoch
62.0,-0.16700001,-0.134,3.0000002,-3.167,0.98,3.167,3.3160002,3.167,3.167,1.056,1.056,1.056,1.105,-1.585,1.184,0.0,0.0,BYM_1S,stoch
117.0,2.2570002,2.255,3.0000002,-0.74300003,0.22100002,0.74300003,0.77500004,0.74300003,0.74300003,0.24800001,0.24800001,0.24800001,0.25800002,1.8270001,2.693,0.0,0.0,Linear_oracle,dynamic
117.0,3.016,2.8170002,3.0000002,0.016,0.78900003,0.016,0.78900003,0.016,0.582,0.194,0.194,0.0050000004,0.263,2.043,5.043,1.0,1.0,BYM_oracle,dynamic
117.0,2.2570002,2.255,3.0000002,-0.74300003,0.22100002,0.74300003,0.77500004,0.74300003,0.74300003,0.24800001,0.24800001,0.24800001,0.25800002,1.8270001,2.693,0.0,0.0,Linear_oracle,stoch
117.0,3.016,2.8170002,3.0000002,0.016,0.78900003,0.016,0.78900003,0.016,0.582,0.194,0.194,0.0050000004,0.263,2.043,5.043,1.0,1.0,BYM_oracle,stoch
117.0,2.2570002,2.255,3.0000002,-0.74300003,0.22100002,0.74300003,0.77500004,0.74300003,0.74300003,0.24800001,0.24800001,0.24800001,0.25800002,1.8270001,2.693,0.0,0.0,Linear_observed,dynamic
117.0,-0.97700006,-0.96400005,3.0000002,-3.9770002,0.711,3.9770002,4.0410004,3.9770002,3.9770002,1.3260001,1.3260001,1.3260001,1.3470001,-1.9820001,0.0,0.0,0.0,BYM_observed,dynamic
117.0,2.2570002,2.255,3.0000002,-0.74300003,0.22100002,0.74300003,0.77500004,0.74300003,0.74300003,0.24800001,0.24800001,0.24800001,0.25800002,1.8270001,2.693,0.0,0.0,Linear_observed,stoch
117.0,-0.97700006,-0.96400005,3.0000002,-3.9770002,0.711,3.9770002,4.0410004,3.9770002,3.9770002,1.3260001,1.3260001,1.3260001,1.3470001,-1.9820001,0.0,0.0,0.0,BYM_observed,stoch
117.0,2.2640002,2.2580001,3.0000002,-0.73600006,0.21100001,0.73600006,0.76500005,0.73600006,0.73600006,0.245,0.245,0.245,0.25500003,1.866,2.6490002,0.0,0.0,Linear_3S,dynamic
117.0,2.2640002,2.2580001,3.0000002,-0.73600006,0.21100001,0.73600006,0.76500005,0.73600006,0.73600006,0.245,0.245,0.245,0.25500003,1.866,2.6490002,0.0,0.0,Linear_3S,stoch
117.0,2.447,2.5470002,3.0000002,-0.55300003,1.2520001,0.55300003,1.3690001,0.55300003,0.88400006,0.29500002,0.29500002,0.18400002,0.45600003,-0.786,4.7510004,1.0,1.0,BYM_3S,dynamic
117.0,2.447,2.5470002,3.0000002,-0.55300003,1.2520001,0.55300003,1.3690001,0.55300003,0.88400006,0.29500002,0.29500002,0.18400002,0.45600003,-0.786,4.7510004,1.0,1.0,BYM_3S,stoch
117.0,2.2570002,2.255,3.0000002,-0.74300003,0.22100002,0.74300003,0.77500004,0.74300003,0.74300003,0.24800001,0.24800001,0.24800001,0.25800002,1.8270001,2.693,0.0,0.0,Linear_1S,dynamic
117.0,2.786,2.6190002,3.0000002,-0.21400002,0.66,0.21400002,0.693,0.21400002,0.55,0.18300001,0.18300001,0.071,0.231,1.9860001,4.5290003,1.0,1.0,BYM_1S,dynamic
117.0,2.2570002,2.255,3.0000002,-0.74300003,0.22100002,0.74300003,0.77500004,0.74300003,0.74300003,0.24800001,0.24800001,0.24800001,0.25800002,1.8270001,2.693,0.0,0.0,Linear_1S,stoch
117.0,2.786,2.6190002,3.0000002,-0.21400002,0.66,0.21400002,0.693,0.21400002,0.55,0.18300001,0.18300001,0.071,0.231,1.9860001,4.5290003,1.0,1.0,BYM_1S,stoch
172.0,2.0960002,2.0930002,3.0000002,-0.90400004,0.21200001,0.90400004,0.92800003,0.90400004,0.90400004,0.30100003,0.30100003,0.30100003,0.30900002,1.6960001,2.525,0.0,0.0,Linear_oracle,dynamic
172.0,3.282,3.0240002,3.0000002,0.282,1.115,0.282,1.1500001,0.282,0.77900004,0.26000002,0.26000002,0.094000004,0.38300002,1.9800001,6.0920005,1.0,1.0,BYM_oracle,dynamic
172.0,2.0960002,2.0930002,3.0000002,-0.90400004,0.21200001,0.90400004,0.92800003,0.90400004,0.90400004,0.30100003,0.30100003,0.30100003,0.30900002,1.6960001,2.525,0.0,0.0,Linear_oracle,stoch
172.0,3.282,3.0240002,3.0000002,0.282,1.115,0.282,1.1500001,0.282,0.77900004,0.26000002,0.26000002,0.094000004,0.38300002,1.9800001,6.0920005,1.0,1.0,BYM_oracle,stoch
