idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
29.0,0.64400005,0.64400005,0.646,-0.002,0.018000001,0.018000001,0.039,0.015000001,0.021000002,0.023000002,0.035,0.001,0.002,0.60700005,0.68,1.0,1.0,Linear_oracle,dynamic
29.0,0.63900006,0.64000005,0.646,-0.007,0.020000001,0.021000002,0.18300001,0.017,0.089,0.026,0.165,0.001,0.066,0.59900004,0.679,1.0,0.91200006,GP_oracle,dynamic
29.0,2.634,2.634,2.6460001,-0.012,0.076000005,0.07700001,0.087000005,0.062000003,0.064,0.023000002,0.023000002,0.001,0.001,2.482,2.7840002,1.0,1.0,Linear_oracle,stoch
29.0,2.5370002,2.539,2.6460001,-0.109000005,0.080000006,0.135,0.47900003,0.115,0.22500001,0.043,0.080000006,0.003,0.013,2.377,2.6920002,1.0,0.74200004,GP_oracle,stoch
29.0,0.476,0.476,0.646,-0.17,0.038000003,0.17500001,0.31800002,0.171,0.24300002,0.264,1519.5941,0.07300001,29738708.0,0.4,0.549,0.0,0.24200001,Linear_observed,dynamic
29.0,0.22700001,0.22800002,0.646,-0.41900003,0.060000002,0.423,0.563,0.41900003,0.467,0.648,1768.5151,0.42900002,51168736.0,0.108,0.342,0.0,0.27400002,GP_observed,dynamic
29.0,1.7420001,1.7420001,2.6460001,-0.90400004,0.125,0.91300005,1.164,0.90400004,0.93900007,0.342,0.32200003,0.119,0.12900001,1.4920001,1.9840001,0.0,0.16000001,Linear_observed,stoch
29.0,2.068,2.069,2.6460001,-0.578,0.147,0.596,1.416,0.578,1.1400001,0.21800001,0.42800003,0.051000003,0.25100002,1.779,2.3490002,0.0,0.24400002,GP_observed,stoch
29.0,0.60700005,0.606,0.646,-0.039,0.040000003,0.056,0.296,0.047000002,0.231,0.07300001,2384.771,0.008,89289330.0,0.531,0.69000006,1.0,0.92200005,Linear_3S,dynamic
29.0,2.243,2.243,2.6460001,-0.40300003,0.116000004,0.41900003,0.67300004,0.40300003,0.53000003,0.15200001,0.19100001,0.025,0.052,2.012,2.4720001,0.0,0.69200003,Linear_3S,stoch
29.0,0.58000004,0.57900006,0.646,-0.066,0.053000003,0.085,0.44900003,0.072000004,0.312,0.112,1916.0001,0.017,90534776.0,0.47800002,0.68700004,1.0,0.97200006,GP_3S,dynamic
