idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
12.0,0.60800004,0.60800004,0.646,-0.038000003,0.017,0.042000003,0.066,0.039,0.039,0.060000002,0.066,0.004,0.006,0.57500005,0.64100003,0.0,0.998,Linear_oracle,dynamic
12.0,0.596,0.596,0.646,-0.05,0.020000001,0.054,0.125,0.051000003,0.07300001,0.079,0.134,0.007,0.036000002,0.55700004,0.634,0.0,0.97,GP_oracle,dynamic
12.0,2.486,2.4850001,2.6460001,-0.16000001,0.07,0.17500001,0.187,0.16100001,0.16100001,0.061000004,0.060000002,0.004,0.004,2.3470001,2.6250002,0.0,0.026,Linear_oracle,stoch
12.0,2.4480002,2.447,2.6460001,-0.19800001,0.07700001,0.21300001,0.374,0.19900002,0.21900001,0.075,0.07300001,0.006,0.009000001,2.2970002,2.5990002,0.0,0.68200004,GP_oracle,stoch
12.0,0.485,0.485,0.646,-0.16100001,0.036000002,0.165,0.31100002,0.16100001,0.23500001,0.24900001,1724.0801,0.065000005,37127260.0,0.416,0.55700004,0.0,0.246,Linear_observed,dynamic
12.0,0.27600002,0.275,0.646,-0.37,0.056,0.37500003,0.508,0.37100002,0.41400003,0.573,1108.686,0.33600003,21856892.0,0.164,0.38500002,0.0,0.33200002,GP_observed,dynamic
12.0,1.771,1.771,2.6460001,-0.87500006,0.120000005,0.88400006,1.138,0.87600005,0.91600007,0.33100003,0.31500003,0.112,0.124000005,1.5350001,2.01,0.0,0.16600001,Linear_observed,stoch
12.0,2.056,2.0570002,2.6460001,-0.59000003,0.133,0.605,1.3820001,0.59000003,1.1500001,0.223,0.43600002,0.052,0.25300002,1.794,2.3160002,0.0,0.18400002,GP_observed,stoch
12.0,0.558,0.55600005,0.646,-0.08800001,0.038000003,0.097,0.291,0.089,0.22500001,0.13800001,2023.019,0.022000002,63633776.0,0.48600003,0.63600004,0.0,0.86,Linear_3S,dynamic
12.0,2.194,2.194,2.6460001,-0.45200002,0.115,0.467,0.702,0.45200002,0.55700004,0.171,0.2,0.031000001,0.055000003,1.9670001,2.423,0.0,0.638,Linear_3S,stoch
12.0,0.551,0.549,0.646,-0.095000006,0.048,0.10700001,0.38500002,0.097,0.277,0.15,1911.3961,0.027,74038984.0,0.46100003,0.64900005,1.0,0.952,GP_3S,dynamic
12.0,2.1030002,2.102,2.6460001,-0.54300004,0.13900001,0.56100005,0.93900007,0.54300004,0.703,0.20500001,0.25500003,0.045,0.093,1.8330001,2.3790002,0.0,0.92,GP_3S,stoch
