idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
26.0,0.643,0.643,0.646,-0.003,0.018000001,0.018000001,0.052,0.014,0.026,0.022000002,0.036000002,0.001,0.002,0.609,0.67700005,1.0,1.0,Linear_oracle,dynamic
26.0,0.64900005,0.64900005,0.646,0.003,0.019000001,0.019000001,0.16600001,0.015000001,0.089,0.023000002,0.164,0.001,0.059000004,0.61200005,0.68500006,1.0,0.73200005,GP_oracle,dynamic
26.0,2.6350002,2.634,2.6460001,-0.011000001,0.07300001,0.074,0.083000004,0.059000004,0.063,0.022000002,0.024,0.001,0.001,2.4940002,2.7800002,1.0,1.0,Linear_oracle,stoch
26.0,2.5860002,2.5870001,2.6460001,-0.060000002,0.078,0.098000005,0.508,0.079,0.24300002,0.030000001,0.085,0.001,0.015000001,2.4350002,2.736,1.0,0.67,GP_oracle,stoch
26.0,0.45100003,0.45100003,0.646,-0.19500001,0.043,0.2,0.328,0.19600001,0.24900001,0.303,1435.321,0.096,27485824.0,0.367,0.53300005,0.0,0.256,Linear_observed,dynamic
26.0,0.266,0.266,0.646,-0.38000003,0.064,0.386,0.57600003,0.38000003,0.46,0.588,1712.202,0.356,51162120.0,0.141,0.38900003,0.0,0.36400002,GP_observed,dynamic
26.0,1.616,1.6170001,2.6460001,-1.0300001,0.134,1.0380001,1.2620001,1.0300001,1.047,0.38900003,0.36200002,0.15400001,0.156,1.355,1.8770001,0.0,0.11800001,Linear_observed,stoch
26.0,1.9280001,1.927,2.6460001,-0.71800005,0.147,0.73300004,1.4000001,0.71900004,1.1450001,0.272,0.42900002,0.07700001,0.24900001,1.644,2.2220001,0.0,0.25800002,GP_observed,stoch
26.0,0.57600003,0.57600003,0.646,-0.07,0.038000003,0.079,0.29200003,0.071,0.22600001,0.11000001,2140.7961,0.015000001,70914380.0,0.505,0.65300006,1.0,0.89800006,Linear_3S,dynamic
26.0,2.2350001,2.2340002,2.6460001,-0.411,0.12200001,0.42900002,0.68100005,0.41200003,0.54,0.156,0.19600001,0.026,0.054,1.9990001,2.4750001,0.0,0.70600003,Linear_3S,stoch
26.0,0.549,0.54800004,0.646,-0.097,0.046000004,0.108,0.39000002,0.098000005,0.28,0.15200001,1743.374,0.028,64463230.0,0.45900002,0.64000005,0.0,0.95000005,GP_3S,dynamic
26.0,2.052,2.052,2.6460001,-0.59400004,0.14,0.61,0.94200003,0.59400004,0.73800004,0.22500001,0.27100003,0.053000003,0.101,1.7770001,2.3270001,0.0,0.91800004,GP_3S,stoch
26.0,0.721,0.721,0.646,0.075,0.028,0.080000006,0.24300002,0.074,0.19900002,0.115,3213.268,0.015000001,104529656.0,0.666,0.776,0.0,0.192,Linear_1S,dynamic
26.0,0.73,0.73,0.646,0.08400001,0.038000003,0.09200001,0.30400002,0.08400001,0.23400001,0.13000001,3309.6091,0.020000001,117724870.0,0.656,0.80500007,0.0,0.44000003,GP_1S,dynamic
26.0,2.789,2.7900002,2.6460001,0.143,0.108,0.179,0.42000002,0.15200001,0.337,0.057000004,0.142,0.0050000004,0.035,2.578,3.0000002,1.0,0.358,Linear_1S,stoch
26.0,2.7440002,2.7450001,2.6460001,0.098000005,0.14500001,0.17500001,0.61800003,0.141,0.418,0.053000003,0.162,0.004,0.045,2.4580002,3.032,1.0,0.62600005,GP_1S,stoch
81.0,0.63100004,0.63100004,0.646,-0.015000001,0.018000001,0.023000002,0.039,0.019000001,0.024,0.030000001,0.043,0.001,0.003,0.596,0.666,1.0,1.0,Linear_oracle,dynamic
81.0,0.623,0.623,0.646,-0.023000002,0.019000001,0.030000001,0.143,0.025,0.062000003,0.039,0.11400001,0.002,0.043,0.58500004,0.66,1.0,0.98200005,GP_oracle,dynamic
81.0,2.582,2.581,2.6460001,-0.064,0.074,0.098000005,0.109000005,0.080000006,0.082,0.030000001,0.030000001,0.001,0.001,2.4350002,2.7280002,1.0,1.0,Linear_oracle,stoch
81.0,2.515,2.516,2.6460001,-0.13100001,0.078,0.15300001,0.551,0.134,0.18800001,0.051000003,0.057000004,0.003,0.012,2.3600001,2.6680002,1.0,0.95600003,GP_oracle,stoch
81.0,0.44700003,0.44700003,0.646,-0.19900002,0.034,0.202,0.33200002,0.2,0.25300002,0.30900002,1230.4851,0.098000005,19300740.0,0.38000003,0.513,0.0,0.22600001,Linear_observed,dynamic
81.0,0.337,0.337,0.646,-0.30900002,0.058000002,0.31500003,0.47000003,0.31,0.37100002,0.47900003,1374.7091,0.23700002,34313640.0,0.223,0.44900003,0.0,0.44200003,GP_observed,dynamic
81.0,1.6500001,1.651,2.6460001,-0.99600005,0.112,1.0020001,1.233,0.99600005,1.014,0.37600002,0.349,0.143,0.14600001,1.4300001,1.8720001,0.0,0.11000001,Linear_observed,stoch
81.0,1.748,1.7470001,2.6460001,-0.89800006,0.12200001,0.90700006,1.3620001,0.89900005,1.087,0.34,0.395,0.117000006,0.20700002,1.5090001,1.9840001,0.0,0.24000001,GP_observed,stoch
81.0,0.57600003,0.57500005,0.646,-0.07,0.037,0.079,0.284,0.071,0.22100002,0.11000001,2193.5132,0.015000001,68777340.0,0.507,0.651,1.0,0.82800007,Linear_3S,dynamic
81.0,2.1880002,2.187,2.6460001,-0.45800003,0.112,0.47200003,0.726,0.45800003,0.572,0.17300001,0.20300001,0.032,0.057000004,1.9690001,2.4090002,0.0,0.58000004,Linear_3S,stoch
81.0,0.53800005,0.537,0.646,-0.108,0.049000002,0.119,0.43,0.109000005,0.29000002,0.16900001,1962.4211,0.034,74301920.0,0.44400004,0.63900006,0.0,0.94000006,GP_3S,dynamic
81.0,2.025,2.0240002,2.6460001,-0.62100005,0.142,0.637,1.036,0.62100005,0.744,0.23500001,0.26000002,0.058000002,0.098000005,1.7500001,2.305,0.0,0.85200006,GP_3S,stoch
81.0,0.735,0.735,0.646,0.089,0.031000001,0.094000004,0.254,0.08800001,0.20700002,0.13700001,3482.6052,0.021000002,125026376.0,0.674,0.795,0.0,0.2,Linear_1S,dynamic
81.0,0.76600003,0.76600003,0.646,0.120000005,0.05,0.12900001,0.39800003,0.120000005,0.28,0.185,4388.1064,0.040000003,204302290.0,0.666,0.86200005,0.0,0.48200002,GP_1S,dynamic
81.0,2.778,2.778,2.6460001,0.132,0.115,0.17500001,0.44500002,0.14600001,0.35200003,0.055000003,0.149,0.004,0.040000003,2.5540001,3.0040002,1.0,0.42400002,Linear_1S,stoch
81.0,2.9150002,2.9160001,2.6460001,0.26900002,0.16600001,0.316,0.9990001,0.27600002,0.65800005,0.104,0.259,0.014,0.116000004,2.5900002,3.2430003,1.0,0.432,GP_1S,stoch
136.0,0.65000004,0.65000004,0.646,0.004,0.015000001,0.016,0.034,0.012,0.018000001,0.019000001,0.030000001,0.001,0.002,0.62,0.68,1.0,1.0,Linear_oracle,dynamic
136.0,0.63600004,0.63600004,0.646,-0.010000001,0.016,0.019000001,0.10300001,0.015000001,0.054,0.023000002,0.106000006,0.001,0.027,0.606,0.66700006,1.0,1.0,GP_oracle,dynamic
136.0,2.6620002,2.6620002,2.6460001,0.016,0.063,0.065000005,0.07300001,0.052,0.054,0.020000001,0.020000001,0.001,0.001,2.539,2.7870002,1.0,1.0,Linear_oracle,stoch
136.0,2.558,2.558,2.6460001,-0.08800001,0.07,0.112,0.27400002,0.095000006,0.15200001,0.036000002,0.059000004,0.002,0.007,2.42,2.6950002,1.0,0.998,GP_oracle,stoch
136.0,0.49400002,0.49300003,0.646,-0.15200001,0.037,0.157,0.312,0.15300001,0.23700002,0.23600002,1593.5161,0.059000004,31841518.0,0.42200002,0.565,0.0,0.252,Linear_observed,dynamic
136.0,0.363,0.36400002,0.646,-0.28300002,0.066,0.291,0.492,0.28300002,0.38500002,0.43800002,2012.4901,0.202,66915444.0,0.23400001,0.48900002,0.0,0.47400004,GP_observed,dynamic
136.0,1.7770001,1.7760001,2.6460001,-0.869,0.117000006,0.878,1.1350001,0.87000006,0.90800005,0.32900003,0.31,0.11000001,0.12100001,1.5480001,2.0040002,0.0,0.15,Linear_observed,stoch
136.0,1.8340001,1.8340001,2.6460001,-0.81200004,0.12100001,0.82100004,1.233,0.81200004,0.96800005,0.307,0.34600002,0.096,0.164,1.6010001,2.0770001,0.0,0.31,GP_observed,stoch
136.0,0.6,0.59900004,0.646,-0.046000004,0.041,0.062000003,0.29200003,0.052,0.22700001,0.081,2279.6062,0.009000001,81313576.0,0.522,0.684,1.0,0.906,Linear_3S,dynamic
