idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
1,0.637,0.637,0.646,-0.009000001,0.019000001,0.021000002,0.060000002,0.017,0.036000002,0.026,0.061000004,0.001,0.006,0.6,0.674,1,1,Linear_oracle,dynamic
1,0.62600005,0.62600005,0.646,-0.020000001,0.022000002,0.030000001,0.16700001,0.024,0.075,0.038000003,0.136,0.002,0.051000003,0.583,0.669,1,0.99600005,GP_oracle,dynamic
1,2.601,2.601,2.6460001,-0.045,0.078,0.09,0.11000001,0.07300001,0.079,0.027,0.028,0.001,0.001,2.4480002,2.7540002,1,1,Linear_oracle,stoch
1,2.532,2.532,2.6460001,-0.11400001,0.086,0.143,0.46800002,0.12200001,0.17,0.046000004,0.053000003,0.003,0.009000001,2.3620002,2.7,1,0.994,GP_oracle,stoch
1,0.44400004,0.44300002,0.646,-0.202,0.039,0.20600002,0.33800003,0.20300001,0.259,0.314,1073.2941,0.102000006,15620539,0.367,0.51900005,0,0.23400001,Linear_observed,dynamic
1,0.33800003,0.33800003,0.646,-0.30800003,0.058000002,0.314,0.467,0.30800003,0.36900002,0.47700003,1209.1631,0.23600002,25835880,0.223,0.45200002,0,0.45600003,GP_observed,dynamic
1,1.6480001,1.6470001,2.6460001,-0.998,0.12900001,1.006,1.2390001,0.998,1.0170001,0.377,0.349,0.14500001,0.147,1.394,1.9010001,0,0.12200001,Linear_observed,stoch
1,1.9110001,1.9120001,2.6460001,-0.735,0.15100001,0.75000006,1.363,0.735,1.088,0.27800003,0.4,0.080000006,0.21400002,1.6120001,2.2050002,0,0.282,GP_observed,stoch
1,0.569,0.56700003,0.646,-0.07700001,0.037,0.086,0.289,0.078,0.224,0.12100001,1981.9701,0.018000001,58317250,0.499,0.646,0,0.81000006,Linear_3S,dynamic
1,2.22,2.219,2.6460001,-0.42600003,0.11800001,0.44200003,0.69000006,0.42600003,0.541,0.16100001,0.193,0.028,0.052,1.9930001,2.4540002,0,0.634,Linear_3S,stoch
1,0.537,0.535,0.646,-0.109000005,0.05,0.12100001,0.411,0.11100001,0.286,0.171,1627.681,0.035,56882004,0.44200003,0.638,0,0.93600005,GP_3S,dynamic
1,2.052,2.051,2.6460001,-0.59400004,0.14400001,0.611,0.97300005,0.59400004,0.72400004,0.224,0.25800002,0.053000003,0.094000004,1.7720001,2.3390002,0,0.906,GP_3S,stoch
1,0.71000004,0.70900005,0.646,0.064,0.029000001,0.07,0.24900001,0.064,0.2,0.098000005,3064.884,0.012,94630810,0.65300006,0.767,0,0.21400002,Linear_1S,dynamic
1,0.703,0.70400006,0.646,0.057000004,0.042000003,0.071,0.328,0.060000002,0.238,0.093,3064.0222,0.012,100810824,0.62100005,0.78400004,1,0.46600002,GP_1S,dynamic
1,2.772,2.7700002,2.6460001,0.126,0.113000005,0.16900001,0.41900003,0.14,0.333,0.053000003,0.14,0.004,0.036000002,2.551,2.9940002,1,0.404,Linear_1S,stoch
1,2.6780002,2.6790001,2.6460001,0.032,0.149,0.15300001,0.66800004,0.12200001,0.41700003,0.046000004,0.158,0.003,0.046000004,2.388,2.97,1,0.67800003,GP_1S,stoch
56,0.665,0.665,0.646,0.019000001,0.019000001,0.026,0.046000004,0.022000002,0.030000001,0.034,0.059000004,0.002,0.006,0.629,0.702,1,1,Linear_oracle,dynamic
56,0.648,0.648,0.646,0.002,0.020000001,0.020000001,0.22100002,0.016,0.097,0.025,0.179,0.001,0.08400001,0.609,0.68600005,1,0.81000006,GP_oracle,dynamic
56,2.7270002,2.7270002,2.6460001,0.081,0.079,0.113000005,0.12900001,0.093,0.095000006,0.035,0.034,0.002,0.002,2.5760002,2.8830001,1,1,Linear_oracle,stoch
56,2.6290002,2.6290002,2.6460001,-0.017,0.082,0.083000004,0.69100004,0.066,0.25800002,0.025,0.076000005,0.001,0.019000001,2.47,2.788,1,0.92200005,GP_oracle,stoch
56,0.47200003,0.47100002,0.646,-0.17400001,0.035,0.178,0.31500003,0.17500001,0.23700002,0.27,1544.8251,0.076000005,30207154,0.404,0.541,0,0.25,Linear_observed,dynamic
56,0.31300002,0.31300002,0.646,-0.333,0.061000004,0.33900002,0.476,0.33400002,0.381,0.51600003,1491.784,0.275,39401348,0.193,0.43300003,0,0.39000002,GP_observed,dynamic
56,1.7260001,1.725,2.6460001,-0.92,0.11800001,0.92800003,1.1700001,0.92,0.94900006,0.34800002,0.326,0.123,0.13100001,1.4990001,1.9560001,0,0.14600001,Linear_observed,stoch
56,1.825,1.8240001,2.6460001,-0.82100004,0.119,0.83000004,1.2750001,0.82100004,1.056,0.31,0.38900003,0.098000005,0.19700001,1.5940001,2.058,0,0.256,GP_observed,stoch
56,0.57500005,0.574,0.646,-0.071,0.040000003,0.082,0.29000002,0.07300001,0.224,0.112,2016.6781,0.016,67263380,0.50100005,0.65500003,1,0.892,Linear_3S,dynamic
56,2.207,2.204,2.6460001,-0.439,0.119,0.455,0.69500005,0.439,0.54800004,0.16600001,0.19600001,0.030000001,0.054,1.9800001,2.4420002,0,0.652,Linear_3S,stoch
56,0.53900003,0.53900003,0.646,-0.10700001,0.044000003,0.116000004,0.39400002,0.108,0.275,0.16600001,1726.775,0.032,68793020,0.45400003,0.62700003,0,0.95000005,GP_3S,dynamic
56,2.033,2.033,2.6460001,-0.61300004,0.13100001,0.62700003,0.95300007,0.61300004,0.716,0.23200001,0.254,0.056,0.09,1.774,2.289,0,0.836,GP_3S,stoch
56,0.73800004,0.73800004,0.646,0.09200001,0.029000001,0.096,0.245,0.09200001,0.202,0.142,3205.1982,0.022000002,108345700,0.68200004,0.795,0,0.192,Linear_1S,dynamic
56,0.717,0.71800005,0.646,0.071,0.035,0.079,0.34100002,0.072000004,0.24700001,0.11100001,3311.6152,0.015000001,127887520,0.648,0.78400004,0,0.402,GP_1S,dynamic
56,2.8200002,2.8190002,2.6460001,0.17400001,0.11000001,0.20600002,0.43,0.179,0.344,0.068,0.14500001,0.006,0.037,2.608,3.0340002,1,0.37,Linear_1S,stoch
56,2.709,2.71,2.6460001,0.063,0.13800001,0.15200001,0.80700004,0.12100001,0.48200002,0.046000004,0.177,0.003,0.058000002,2.4380002,2.979,1,0.558,GP_1S,stoch
111,0.64400005,0.64500004,0.646,-0.002,0.018000001,0.018000001,0.065000005,0.015000001,0.033,0.023000002,0.047000002,0.001,0.004,0.60800004,0.68100005,1,1,Linear_oracle,dynamic
111,0.634,0.634,0.646,-0.012,0.020000001,0.023000002,0.155,0.019000001,0.080000006,0.029000001,0.14500001,0.001,0.046000004,0.596,0.67200005,1,0.864,GP_oracle,dynamic
111,2.644,2.6450002,2.6460001,-0.002,0.07700001,0.07700001,0.091000006,0.061000004,0.068,0.023000002,0.025,0.001,0.001,2.4950001,2.795,1,1,Linear_oracle,stoch
111,2.545,2.545,2.6460001,-0.101,0.079,0.128,0.40300003,0.109000005,0.19700001,0.041,0.072000004,0.002,0.011000001,2.391,2.6990001,1,0.73800004,GP_oracle,stoch
111,0.46500003,0.46500003,0.646,-0.18100001,0.039,0.185,0.321,0.18100001,0.24400002,0.28100002,1686.926,0.082,35547668,0.38900003,0.54,0,0.26200002,Linear_observed,dynamic
111,0.286,0.286,0.646,-0.36,0.061000004,0.365,0.503,0.36,0.407,0.55700004,1696.879,0.319,51368708,0.16800001,0.407,0,0.39400002,GP_observed,dynamic
111,1.7010001,1.7030001,2.6460001,-0.94500005,0.12900001,0.95400006,1.195,0.94600004,0.975,0.35700002,0.33600003,0.13000001,0.13800001,1.447,1.9520001,0,0.13800001,Linear_observed,stoch
111,1.9750001,1.973,2.6460001,-0.671,0.157,0.689,1.2930001,0.671,1.031,0.254,0.38200003,0.068,0.202,1.672,2.282,0,0.34600002,GP_observed,stoch
111,0.577,0.57600003,0.646,-0.069000006,0.044000003,0.082,0.29700002,0.072000004,0.231,0.11100001,2367.3481,0.016,82117680,0.49400002,0.66700006,1,0.86600006,Linear_3S,dynamic
111,2.18,2.181,2.6460001,-0.46600002,0.135,0.48600003,0.72700006,0.467,0.57900006,0.17600001,0.209,0.034,0.060000002,1.9130001,2.4420002,0,0.64400005,Linear_3S,stoch
111,0.532,0.532,0.646,-0.11400001,0.051000003,0.125,0.45400003,0.11400001,0.307,0.177,2042.628,0.037,90357330,0.43500003,0.63500005,0,0.95600003,GP_3S,dynamic
111,1.9800001,1.9800001,2.6460001,-0.666,0.135,0.679,1.0450001,0.666,0.79,0.252,0.28300002,0.066,0.11100001,1.7190001,2.2470002,0,0.88000005,GP_3S,stoch
111,0.768,0.768,0.646,0.12200001,0.032,0.125,0.27400002,0.12100001,0.224,0.18800001,3934.6763,0.038000003,157312860,0.70500004,0.82900006,0,0.2,Linear_1S,dynamic
111,0.71900004,0.71900004,0.646,0.07300001,0.045,0.085,0.36100003,0.075,0.257,0.116000004,3814.2622,0.017,158653550,0.63000005,0.80700004,1,0.492,GP_1S,dynamic
111,2.8790002,2.88,2.6460001,0.23300001,0.117000006,0.261,0.47700003,0.23500001,0.381,0.089,0.16100001,0.010000001,0.046000004,2.6480002,3.1050003,0,0.358,Linear_1S,stoch
111,2.6620002,2.661,2.6460001,0.016,0.158,0.15900001,0.74300003,0.126,0.45600003,0.048,0.17,0.004,0.053000003,2.357,2.9770002,1,0.64400005,GP_1S,stoch
166,0.647,0.647,0.646,0.001,0.017,0.017,0.036000002,0.014,0.019000001,0.021000002,0.031000001,0.001,0.002,0.614,0.68,1,1,Linear_oracle,dynamic
166,0.64100003,0.64100003,0.646,-0.005,0.017,0.018000001,0.17500001,0.015000001,0.072000004,0.023000002,0.128,0.001,0.047000002,0.606,0.67600006,1,0.97800004,GP_oracle,dynamic
166,2.6520002,2.6520002,2.6460001,0.006,0.071,0.071,0.078,0.056,0.058000002,0.021000002,0.021000002,0.001,0.001,2.512,2.789,1,1,Linear_oracle,stoch
166,2.6000001,2.5990002,2.6460001,-0.046000004,0.07300001,0.086,0.53800005,0.07,0.187,0.026,0.056,0.001,0.011000001,2.456,2.7450001,1,0.96000004,GP_oracle,stoch
166,0.49500003,0.49500003,0.646,-0.15100001,0.038000003,0.156,0.30900002,0.15100001,0.23500001,0.23400001,1576.347,0.058000002,32398130,0.42000002,0.568,0,0.254,Linear_observed,dynamic
166,0.31100002,0.31100002,0.646,-0.335,0.056,0.34,0.50100005,0.33600003,0.4,0.52000004,1479.0891,0.277,37751160,0.19800001,0.41900003,0,0.37800002,GP_observed,dynamic
