idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
16.0,0.65800005,0.65800005,0.646,0.012,0.016,0.020000001,0.036000002,0.016,0.020000001,0.025,0.035,0.001,0.002,0.625,0.69000006,1.0,1.0,Linear_oracle,dynamic
16.0,0.666,0.666,0.646,0.020000001,0.018000001,0.027,0.106000006,0.023000002,0.066,0.035,0.13800001,0.002,0.036000002,0.63100004,0.702,1.0,0.882,GP_oracle,dynamic
16.0,2.6950002,2.6940002,2.6460001,0.049000002,0.068,0.08400001,0.09200001,0.068,0.069000006,0.026,0.025,0.001,0.001,2.559,2.8270001,1.0,1.0,Linear_oracle,stoch
16.0,2.687,2.687,2.6460001,0.041,0.074,0.08400001,0.284,0.068,0.18100001,0.026,0.065000005,0.001,0.007,2.5400002,2.8330002,1.0,0.89000005,GP_oracle,stoch
16.0,0.535,0.53400004,0.646,-0.11100001,0.039,0.11800001,0.296,0.112,0.22800002,0.17300001,2003.7491,0.034,50282132.0,0.45600003,0.61200005,0.0,0.25800002,Linear_observed,dynamic
16.0,0.42100003,0.42100003,0.646,-0.22500001,0.058000002,0.23300001,0.448,0.22500001,0.34600002,0.349,1987.1951,0.13000001,68284240.0,0.307,0.53400004,0.0,0.49800003,GP_observed,dynamic
16.0,1.9070001,1.9060001,2.6460001,-0.739,0.126,0.75000006,1.044,0.74,0.81900007,0.279,0.282,0.080000006,0.105000004,1.6530001,2.1560001,0.0,0.2,Linear_observed,stoch
16.0,2.0500002,2.0500002,2.6460001,-0.596,0.141,0.61300004,1.2260001,0.596,0.98200005,0.22500001,0.36100003,0.054,0.18200001,1.7760001,2.3260002,0.0,0.298,GP_observed,stoch
16.0,0.59300005,0.591,0.646,-0.053000003,0.039,0.066,0.28800002,0.057000004,0.224,0.089,2202.146,0.011000001,76061520.0,0.52000004,0.674,1.0,0.924,Linear_3S,dynamic
16.0,2.2940001,2.2900002,2.6460001,-0.35200003,0.119,0.372,0.64900005,0.35200003,0.509,0.133,0.186,0.020000001,0.05,2.068,2.5330002,0.0,0.758,Linear_3S,stoch
16.0,0.574,0.573,0.646,-0.072000004,0.044000003,0.085,0.35900003,0.075,0.264,0.116000004,1964.477,0.017,77701940.0,0.49,0.66400003,1.0,0.96800005,GP_3S,dynamic
16.0,2.1590002,2.158,2.6460001,-0.48700002,0.128,0.504,0.841,0.48700002,0.648,0.18400002,0.23600002,0.036000002,0.080000006,1.909,2.413,0.0,0.92800003,GP_3S,stoch
16.0,0.73800004,0.73800004,0.646,0.09200001,0.025,0.095000006,0.24400002,0.09200001,0.201,0.142,3310.527,0.022000002,112421040.0,0.689,0.78700006,0.0,0.162,Linear_1S,dynamic
16.0,0.77400005,0.77400005,0.646,0.128,0.037,0.133,0.30800003,0.128,0.245,0.19800001,3968.632,0.043,168223150.0,0.702,0.846,0.0,0.45200002,GP_1S,dynamic
16.0,2.8470001,2.848,2.6460001,0.201,0.096,0.223,0.441,0.202,0.358,0.076000005,0.15200001,0.007,0.040000003,2.6580002,3.0360003,0.0,0.3,Linear_1S,stoch
16.0,2.9650002,2.966,2.6460001,0.319,0.13800001,0.347,0.698,0.32000002,0.53400004,0.12100001,0.22000001,0.017,0.078,2.69,3.2310002,0.0,0.44200003,GP_1S,stoch
71.0,0.61800003,0.61800003,0.646,-0.028,0.017,0.033,0.049000002,0.029000001,0.033,0.045,0.065000005,0.003,0.006,0.58400005,0.65300006,1.0,1.0,Linear_oracle,dynamic
71.0,0.60800004,0.609,0.646,-0.038000003,0.020000001,0.043,0.133,0.038000003,0.07300001,0.059000004,0.141,0.004,0.041,0.57000005,0.647,1.0,0.998,GP_oracle,dynamic
71.0,2.5270002,2.5270002,2.6460001,-0.119,0.07300001,0.14,0.155,0.12200001,0.123,0.046000004,0.044000003,0.003,0.003,2.384,2.6710002,1.0,1.0,Linear_oracle,stoch
71.0,2.4770002,2.4770002,2.6460001,-0.16900001,0.078,0.186,0.39900002,0.17,0.193,0.064,0.063,0.0050000004,0.009000001,2.3230002,2.628,0.0,0.99200004,GP_oracle,stoch
71.0,0.49600002,0.49600002,0.646,-0.15,0.040000003,0.156,0.30800003,0.15100001,0.23300001,0.23300001,1621.7471,0.058000002,33376756.0,0.416,0.57500005,0.0,0.29200003,Linear_observed,dynamic
71.0,0.326,0.326,0.646,-0.32000002,0.063,0.326,0.492,0.32000002,0.39200002,0.49500003,1634.9811,0.25500003,45129496.0,0.202,0.45100003,0.0,0.44000003,GP_observed,dynamic
71.0,1.7910001,1.7910001,2.6460001,-0.855,0.13000001,0.86500007,1.1240001,0.855,0.901,0.323,0.30900002,0.10700001,0.12100001,1.534,2.052,0.0,0.178,Linear_observed,stoch
71.0,1.9650002,1.9650002,2.6460001,-0.68100005,0.14500001,0.69600004,1.292,0.68100005,1.014,0.257,0.37300003,0.069000006,0.194,1.6830001,2.249,0.0,0.31800002,GP_observed,stoch
71.0,0.55700004,0.555,0.646,-0.089,0.036000002,0.097,0.296,0.09,0.22700001,0.13900001,1905.3401,0.022000002,61042056.0,0.49,0.63100004,0.0,0.882,Linear_3S,dynamic
71.0,2.1650002,2.164,2.6460001,-0.48100004,0.11400001,0.49400002,0.72900003,0.48100004,0.58100003,0.18200001,0.20700002,0.035,0.059000004,1.9470001,2.3930001,0.0,0.606,Linear_3S,stoch
71.0,0.52900004,0.528,0.646,-0.117000006,0.039,0.124000005,0.35700002,0.11800001,0.26200002,0.18200001,1637.676,0.037,59498772.0,0.45600003,0.60800004,0.0,0.92600006,GP_3S,dynamic
71.0,2.0070002,2.0070002,2.6460001,-0.63900006,0.120000005,0.65000004,0.91700006,0.63900006,0.72700006,0.24100001,0.26200002,0.060000002,0.09200001,1.7720001,2.2440002,0.0,0.76600003,GP_3S,stoch
71.0,0.693,0.693,0.646,0.047000002,0.025,0.053000003,0.23600002,0.047000002,0.18800001,0.07300001,2896.131,0.007,89372744.0,0.643,0.74300003,1.0,0.19800001,Linear_1S,dynamic
71.0,0.69000006,0.69000006,0.646,0.044000003,0.032,0.054,0.27,0.046000004,0.21100001,0.071,2950.954,0.007,94213384.0,0.628,0.753,1.0,0.446,GP_1S,dynamic
71.0,2.697,2.697,2.6460001,0.051000003,0.09900001,0.11100001,0.397,0.089,0.317,0.034,0.13100001,0.002,0.030000001,2.502,2.89,1.0,0.384,Linear_1S,stoch
71.0,2.6490002,2.647,2.6460001,0.003,0.126,0.126,0.58100003,0.1,0.38700002,0.038000003,0.149,0.002,0.040000003,2.404,2.8930001,1.0,0.59800005,GP_1S,stoch
