idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
30.0,0.65400004,0.65400004,0.646,0.008,0.017,0.019000001,0.053000003,0.015000001,0.031000001,0.023000002,0.053000003,0.001,0.004,0.62,0.688,1.0,1.0,Linear_oracle,dynamic
30.0,0.647,0.647,0.646,0.001,0.018000001,0.018000001,0.136,0.014,0.067,0.022000002,0.12200001,0.001,0.036000002,0.61300004,0.68200004,1.0,0.99200004,GP_oracle,dynamic
30.0,2.683,2.683,2.6460001,0.037,0.072000004,0.081,0.097,0.065000005,0.07,0.024,0.025,0.001,0.001,2.542,2.8230002,1.0,1.0,Linear_oracle,stoch
30.0,2.617,2.617,2.6460001,-0.029000001,0.075,0.080000006,0.42200002,0.064,0.171,0.024,0.056,0.001,0.008,2.4720001,2.7640002,1.0,0.97800004,GP_oracle,stoch
30.0,0.45400003,0.453,0.646,-0.192,0.036000002,0.19600001,0.32700002,0.193,0.24700001,0.298,1429.098,0.09200001,26531046.0,0.38200003,0.52500004,0.0,0.21800001,Linear_observed,dynamic
30.0,0.342,0.34100002,0.646,-0.30400002,0.067,0.312,0.45100003,0.305,0.35300002,0.47200003,1362.1271,0.23300001,33455164.0,0.21100001,0.476,0.0,0.49400002,GP_observed,dynamic
30.0,1.6430001,1.644,2.6460001,-1.003,0.117000006,1.01,1.2370001,1.003,1.021,0.379,0.35200003,0.14600001,0.149,1.4100001,1.8740001,0.0,0.112,Linear_observed,stoch
30.0,1.687,1.6850001,2.6460001,-0.95900005,0.123,0.96700007,1.3260001,0.95900005,1.115,0.363,0.411,0.134,0.215,1.4490001,1.932,0.0,0.22800002,GP_observed,stoch
30.0,0.57000005,0.569,0.646,-0.076000005,0.038000003,0.085,0.29700002,0.07700001,0.22800002,0.119,2082.0542,0.017,72849190.0,0.497,0.648,1.0,0.90800005,Linear_3S,dynamic
30.0,2.088,2.088,2.6460001,-0.558,0.11100001,0.569,0.781,0.558,0.62600005,0.21100001,0.22200002,0.046000004,0.066,1.868,2.3070002,0.0,0.56200004,Linear_3S,stoch
30.0,0.531,0.53000003,0.646,-0.115,0.045,0.124000005,0.40500003,0.116000004,0.284,0.179,1638.2981,0.037,66720452.0,0.446,0.62100005,0.0,0.96400005,GP_3S,dynamic
