idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
22.0,0.47500002,0.47300002,0.69200003,-0.21700001,0.066,0.381,0.39800003,0.21700001,0.21800001,0.31300002,0.27600002,0.55,0.57500005,0.351,0.61,0.0,0.1,Linear_oracle,dynamic
22.0,0.595,0.55200005,0.69200003,-0.097,0.18100001,0.126,0.41700003,0.098000005,0.186,0.24400002,0.25,0.18300001,0.60200006,0.379,1.074,1.0,1.0,BYM_oracle,dynamic
22.0,1.7980001,1.792,2.6200001,-0.822,0.24700001,0.85400003,0.896,0.822,0.822,0.314,0.31500003,0.326,0.342,1.33,2.306,0.0,0.0,Linear_oracle,stoch
22.0,2.2540002,2.0930002,2.6200001,-0.36600003,0.688,0.402,0.82000005,0.36600003,0.64500004,0.24400002,0.246,0.15400001,0.31300002,1.437,4.084,1.0,1.0,BYM_oracle,stoch
22.0,0.416,0.41500002,0.69200003,-0.27600002,0.075,0.485,0.49800003,0.344,0.349,0.39900002,1617.1211,0.70000005,0.72,0.272,0.56600004,0.0,0.296,Linear_observed,dynamic
22.0,0.78900003,0.697,0.69200003,0.097,0.37100002,0.54300004,0.94500005,0.36200002,0.441,0.38500002,2769.8892,0.78400004,1.365,0.344,1.743,1.0,0.708,BYM_observed,dynamic
22.0,1.531,1.5250001,2.6200001,-1.0890001,0.266,1.312,1.343,1.1040001,1.1220001,0.416,0.39900002,0.50100005,0.513,1.018,2.066,0.0,0.25,Linear_observed,stoch
22.0,2.917,2.5770001,2.6200001,0.29700002,1.3720001,0.84700006,1.641,0.67,1.169,0.37500003,0.47400004,0.323,0.62600005,1.2870001,6.4220004,1.0,0.99000007,BYM_observed,stoch
22.0,0.37800002,0.37600002,0.69200003,-0.314,0.075,0.517,0.54200006,0.351,0.37300003,0.45400003,1239.874,0.74700004,0.78300005,0.23700002,0.532,0.0,0.638,Linear_3S,dynamic
22.0,1.4000001,1.394,2.6200001,-1.22,0.26700002,1.342,1.3850001,1.2210001,1.2270001,0.46600002,0.448,0.512,0.52900004,0.89400005,1.9430001,0.0,0.13800001,Linear_3S,stoch
