idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
20.0,0.51600003,0.514,0.69200003,-0.17600001,0.071,0.381,0.4,0.17600001,0.186,0.256,0.18800001,0.551,0.578,0.38300002,0.66,0.0,0.896,Linear_oracle,dynamic
20.0,0.57600003,0.564,0.69200003,-0.116000004,0.104,0.264,0.328,0.116000004,0.15200001,0.19500001,0.16700001,0.38200003,0.47400004,0.41000003,0.813,1.0,1.0,BYM_oracle,dynamic
20.0,1.9490001,1.9430001,2.6200001,-0.671,0.266,0.683,0.744,0.67200005,0.675,0.257,0.26500002,0.261,0.284,1.4510001,2.49,0.0,0.08800001,Linear_oracle,stoch
20.0,2.1790001,2.134,2.6200001,-0.441,0.39200002,0.44700003,0.61300004,0.441,0.518,0.19600001,0.202,0.171,0.23400001,1.554,3.0760002,1.0,1.0,BYM_oracle,stoch
20.0,0.22200002,0.22200002,0.69200003,-0.47000003,0.079,0.66,0.671,0.47500002,0.48000002,0.679,474.872,0.95400006,0.97,0.068,0.37800002,0.0,0.24400002,Linear_observed,dynamic
20.0,0.323,0.155,0.69200003,-0.36900002,0.36,0.90900004,1.024,0.49100003,0.66400003,0.712,2448.768,1.3130001,1.4790001,0.043,0.94000006,1.0,0.77800006,BYM_observed,dynamic
20.0,0.846,0.845,2.6200001,-1.774,0.28300002,1.927,1.95,1.774,1.7750001,0.67700005,0.65400004,0.735,0.744,0.294,1.399,0.0,0.024,Linear_observed,stoch
20.0,1.1500001,0.568,2.6200001,-1.47,1.245,1.6520001,2.174,1.473,1.9860001,0.68700004,0.76100004,0.63100004,0.83000004,0.185,3.279,1.0,0.66,BYM_observed,stoch
20.0,0.34500003,0.34100002,0.69200003,-0.347,0.07700001,0.564,0.58500004,0.37600002,0.393,0.50100005,1051.135,0.81500006,0.845,0.20400001,0.509,0.0,0.58400005,Linear_3S,dynamic
20.0,1.314,1.3000001,2.6200001,-1.3060001,0.289,1.429,1.473,1.3060001,1.3110001,0.49800003,0.48100004,0.545,0.56200004,0.78300005,1.9230001,0.0,0.124000005,Linear_3S,stoch
20.0,0.342,0.35700002,0.69200003,-0.35000002,0.14600001,0.53000003,0.59900004,0.372,0.39800003,0.508,975.68506,0.76500005,0.86500007,-0.010000001,0.6,0.0,0.688,BYM_3S,dynamic
20.0,1.307,1.3620001,2.6200001,-1.3130001,0.554,1.447,1.567,1.3130001,1.335,0.504,0.48900002,0.55200005,0.59800005,-0.022000002,2.283,0.0,0.342,BYM_3S,stoch
20.0,0.47900003,0.476,0.69200003,-0.21300001,0.087000005,0.48200002,0.49800003,0.30900002,0.31800002,0.30800003,2007.4601,0.69600004,0.71900004,0.317,0.65800005,0.0,0.43,Linear_1S,dynamic
20.0,0.57100004,0.544,0.69200003,-0.12100001,0.157,0.30900002,0.453,0.231,0.28800002,0.245,2139.907,0.446,0.65400004,0.344,0.97200006,1.0,0.64000005,BYM_1S,dynamic
20.0,1.815,1.8040001,2.6200001,-0.80500007,0.32700002,0.93000007,0.994,0.809,0.83300006,0.30800003,0.30200002,0.35500002,0.379,1.2040001,2.4870002,0.0,0.36600003,Linear_1S,stoch
20.0,2.167,2.061,2.6200001,-0.453,0.59400004,0.642,0.88900006,0.512,0.707,0.24400002,0.26200002,0.245,0.33900002,1.309,3.69,1.0,0.994,BYM_1S,stoch
idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
20.0,0.518,0.51600003,0.69200003,-0.17400001,0.071,0.379,0.39800003,0.17400001,0.18400002,0.25300002,0.185,0.54800004,0.57500005,0.38300002,0.66300005,0.0,0.896,Linear_oracle,dynamic
20.0,0.574,0.563,0.69200003,-0.11800001,0.101,0.26900002,0.328,0.119,0.15200001,0.19600001,0.16800001,0.38900003,0.47500002,0.41000003,0.80600005,1.0,1.0,BYM_oracle,dynamic
20.0,1.9560001,1.9510001,2.6200001,-0.66400003,0.266,0.675,0.73600006,0.66400003,0.66800004,0.254,0.26200002,0.25800002,0.28100002,1.45,2.5010002,0.0,0.096,Linear_oracle,stoch
