idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
5,0.656,0.656,0.646,0.010000001,0.019000001,0.021000002,0.038000003,0.017,0.021000002,0.026,0.037,0.001,0.002,0.62100005,0.694,1,1,Linear_oracle,dynamic
5,0.64000005,0.64000005,0.646,-0.006,0.020000001,0.021000002,0.13700001,0.017,0.062000003,0.026,0.112,0.001,0.032,0.6,0.68,1,0.998,GP_oracle,dynamic
5,2.6880002,2.687,2.6460001,0.042000003,0.078,0.08800001,0.097,0.07,0.072000004,0.027,0.026,0.001,0.001,2.5400002,2.8460002,1,1,Linear_oracle,stoch
5,2.5960002,2.5960002,2.6460001,-0.05,0.083000004,0.097,0.4,0.078,0.15100001,0.029000001,0.049000002,0.001,0.007,2.4320002,2.759,1,0.994,GP_oracle,stoch
5,0.49,0.49,0.646,-0.156,0.037,0.16000001,0.31500003,0.156,0.24100001,0.24100001,1597.061,0.062000003,32770884,0.418,0.564,0,0.23,Linear_observed,dynamic
5,0.342,0.342,0.646,-0.30400002,0.058000002,0.30900002,0.47700003,0.30400002,0.38200003,0.47000003,1430.2301,0.22900002,38511892,0.22800002,0.45400003,0,0.40600002,GP_observed,dynamic
5,1.7960001,1.794,2.6460001,-0.85,0.123,0.859,1.1190001,0.85,0.89500004,0.321,0.30600002,0.105000004,0.11800001,1.557,2.0400002,0,0.16600001,Linear_observed,stoch
5,2.016,2.016,2.6460001,-0.63000005,0.15,0.648,1.3180001,0.63000005,1.026,0.238,0.377,0.060000002,0.2,1.7190001,2.311,0,0.324,GP_observed,stoch
5,0.587,0.586,0.646,-0.059000004,0.041,0.072000004,0.28500003,0.062000003,0.22200002,0.097,2133.832,0.012,67168200,0.509,0.671,1,0.86,Linear_3S,dynamic
5,2.237,2.237,2.6460001,-0.409,0.13100001,0.42900002,0.689,0.409,0.54200006,0.155,0.19500001,0.026,0.054,1.9800001,2.493,0,0.67,Linear_3S,stoch
5,0.54800004,0.54700005,0.646,-0.098000005,0.049000002,0.11000001,0.40600002,0.1,0.28300002,0.15400001,1907.9281,0.029000001,76177896,0.453,0.64500004,0,0.95800006,GP_3S,dynamic
5,2.043,2.0440001,2.6460001,-0.60300004,0.14,0.619,0.98800004,0.60300004,0.72800004,0.22800002,0.259,0.055000003,0.096,1.7680001,2.3170002,0,0.86800003,GP_3S,stoch
