idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
6,0.651,0.651,0.646,0.005,0.016,0.017,0.036000002,0.013,0.018000001,0.021000002,0.028,0.001,0.001,0.619,0.683,1,1,Linear_oracle,dynamic
6,0.65800005,0.65800005,0.646,0.012,0.017,0.021000002,0.09900001,0.017,0.056,0.026,0.11000001,0.001,0.026,0.624,0.69200003,1,0.99600005,GP_oracle,dynamic
6,2.6650002,2.6650002,2.6460001,0.019000001,0.067,0.07,0.076000005,0.055000003,0.057000004,0.021000002,0.021000002,0.001,0.001,2.5340002,2.7960002,1,1,Linear_oracle,stoch
6,2.6690001,2.6690001,2.6460001,0.023000002,0.074,0.07700001,0.31,0.062000003,0.15100001,0.023000002,0.05,0.001,0.005,2.522,2.815,1,0.98,GP_oracle,stoch
6,0.45800003,0.45900002,0.646,-0.18800001,0.035,0.19100001,0.32700002,0.18800001,0.25,0.291,1384.805,0.08800001,24289950,0.38900003,0.528,0,0.246,Linear_observed,dynamic
6,0.32900003,0.32900003,0.646,-0.317,0.060000002,0.323,0.50200003,0.317,0.39900002,0.49,1956.608,0.24900001,65725360,0.21300001,0.45000002,0,0.38200003,GP_observed,dynamic
6,1.705,1.7070001,2.6460001,-0.94100004,0.12100001,0.94900006,1.189,0.94100004,0.96900004,0.356,0.33200002,0.12900001,0.135,1.4660001,1.945,0,0.13000001,Linear_observed,stoch
6,1.7650001,1.764,2.6460001,-0.88100004,0.12100001,0.89000005,1.3310001,0.882,1.077,0.333,0.395,0.113000005,0.208,1.5270001,2.0010002,0,0.27,GP_observed,stoch
6,0.59900004,0.59800005,0.646,-0.047000002,0.038000003,0.061000004,0.28500003,0.052,0.22200002,0.080000006,2264.37,0.009000001,77673300,0.528,0.67600006,1,0.89400005,Linear_3S,dynamic
6,2.2350001,2.2340002,2.6460001,-0.411,0.109000005,0.425,0.68700004,0.411,0.54,0.155,0.193,0.026,0.053000003,2.026,2.456,0,0.638,Linear_3S,stoch
6,0.564,0.563,0.646,-0.082,0.049000002,0.096,0.384,0.085,0.27600002,0.13100001,1843.7961,0.022000002,72413750,0.47100002,0.66400003,1,0.96400005,GP_3S,dynamic
6,2.0570002,2.056,2.6460001,-0.58900005,0.13700001,0.605,0.906,0.59000003,0.712,0.223,0.25800002,0.052,0.09200001,1.7900001,2.328,0,0.86200005,GP_3S,stoch
6,0.76400006,0.763,0.646,0.11800001,0.029000001,0.12100001,0.256,0.117000006,0.21000001,0.18100001,3548.4902,0.035,130428520,0.70600003,0.822,0,0.192,Linear_1S,dynamic
6,0.78300005,0.78300005,0.646,0.13700001,0.042000003,0.143,0.33100003,0.13700001,0.259,0.21100001,3811.2083,0.049000002,168893010,0.70100003,0.86600006,0,0.43600002,GP_1S,dynamic
6,2.822,2.821,2.6460001,0.17600001,0.105000004,0.20500001,0.44500002,0.18,0.36100003,0.068,0.155,0.006,0.043,2.617,3.032,1,0.35000002,Linear_1S,stoch
6,2.7810001,2.782,2.6460001,0.135,0.15300001,0.20400001,0.68600005,0.16700001,0.48100004,0.063,0.187,0.006,0.059000004,2.473,3.0770001,1,0.53400004,GP_1S,stoch
61,0.648,0.648,0.646,0.002,0.016,0.016,0.037,0.013,0.019000001,0.020000001,0.029000001,0.001,0.001,0.61600006,0.67800003,1,1,Linear_oracle,dynamic
61,0.647,0.647,0.646,0.001,0.017,0.017,0.101,0.014,0.053000003,0.021000002,0.094000004,0.001,0.019000001,0.61300004,0.68,1,1,GP_oracle,dynamic
