idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
4.0,0.656,0.656,0.646,0.010000001,0.016,0.018000001,0.037,0.015000001,0.019000001,0.023000002,0.029000001,0.001,0.001,0.624,0.68700004,1.0,1.0,Linear_oracle,dynamic
4.0,0.656,0.656,0.646,0.010000001,0.017,0.020000001,0.157,0.016,0.083000004,0.024,0.156,0.001,0.051000003,0.623,0.689,1.0,0.82600003,GP_oracle,dynamic
4.0,2.684,2.6850002,2.6460001,0.038000003,0.066,0.076000005,0.083000004,0.061000004,0.063,0.023000002,0.023000002,0.001,0.001,2.555,2.8130002,1.0,1.0,Linear_oracle,stoch
4.0,2.6320002,2.631,2.6460001,-0.014,0.075,0.076000005,0.39100003,0.061000004,0.20600002,0.023000002,0.072000004,0.001,0.010000001,2.486,2.778,1.0,0.90000004,GP_oracle,stoch
4.0,0.47800002,0.47800002,0.646,-0.16800001,0.035,0.172,0.319,0.16900001,0.24300002,0.261,1476.8041,0.071,27072408.0,0.409,0.546,0.0,0.22200002,Linear_observed,dynamic
4.0,0.393,0.393,0.646,-0.25300002,0.07,0.263,0.42600003,0.25300002,0.33600003,0.39200002,1710.1421,0.165,52411176.0,0.257,0.528,0.0,0.55200005,GP_observed,dynamic
4.0,1.751,1.7500001,2.6460001,-0.89500004,0.117000006,0.90300006,1.1520001,0.89500004,0.92800003,0.33800003,0.317,0.116000004,0.125,1.5230001,1.9790001,0.0,0.142,Linear_observed,stoch
4.0,1.7360001,1.7350001,2.6460001,-0.91,0.124000005,0.91800004,1.202,0.91,0.97700006,0.344,0.34600002,0.120000005,0.15400001,1.491,1.9810001,0.0,0.28800002,GP_observed,stoch
4.0,0.582,0.58100003,0.646,-0.064,0.038000003,0.074,0.293,0.066,0.22800002,0.102000006,2194.111,0.013,72612230.0,0.512,0.65900004,1.0,0.88400006,Linear_3S,dynamic
4.0,2.2280002,2.2250001,2.6460001,-0.418,0.120000005,0.43500003,0.689,0.418,0.54200006,0.158,0.194,0.027,0.053000003,2.002,2.467,0.0,0.65400004,Linear_3S,stoch
4.0,0.536,0.535,0.646,-0.11000001,0.041,0.11800001,0.36400002,0.11100001,0.266,0.171,1705.6141,0.033,57312080.0,0.45800003,0.61800003,0.0,0.92,GP_3S,dynamic
4.0,2.016,2.016,2.6460001,-0.63000005,0.135,0.64500004,0.89900005,0.63000005,0.71300006,0.238,0.256,0.059000004,0.089,1.751,2.279,0.0,0.71800005,GP_3S,stoch
4.0,0.72400004,0.72300005,0.646,0.078,0.028,0.082,0.252,0.078,0.20600002,0.120000005,3346.4421,0.016,114895090.0,0.671,0.77900004,0.0,0.156,Linear_1S,dynamic
4.0,0.75500005,0.75500005,0.646,0.109000005,0.041,0.116000004,0.31800002,0.109000005,0.25100002,0.16800001,3815.5442,0.032,157255000.0,0.67300004,0.836,0.0,0.44400004,GP_1S,dynamic
4.0,2.7580001,2.7570002,2.6460001,0.112,0.104,0.15300001,0.41900003,0.126,0.33600003,0.048,0.141,0.003,0.035,2.5600002,2.963,1.0,0.354,Linear_1S,stoch
4.0,2.7900002,2.7900002,2.6460001,0.14400001,0.172,0.224,0.63900006,0.18200001,0.453,0.069000006,0.18,0.007,0.057000004,2.4480002,3.127,1.0,0.63600004,GP_1S,stoch
59.0,0.65400004,0.65400004,0.646,0.008,0.017,0.019000001,0.047000002,0.015000001,0.022000002,0.024,0.031000001,0.001,0.002,0.62100005,0.688,1.0,1.0,Linear_oracle,dynamic
59.0,0.64900005,0.64900005,0.646,0.003,0.018000001,0.018000001,0.12900001,0.014,0.063,0.022000002,0.11400001,0.001,0.032,0.614,0.684,1.0,0.998,GP_oracle,dynamic
