idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
43.0,4.9610004,4.9610004,4.9440002,0.017,0.066,0.069000006,0.055000003,0.011000001,4.8310003,5.092,1.0,Linear_oracle,dynamic
43.0,4.9700003,4.967,4.9440002,0.026,0.08400001,0.08800001,0.07,0.014,4.814,5.142,1.0,GP_oracle,dynamic
43.0,5.7570004,5.756,5.7320004,0.025,0.078,0.082,0.065000005,0.011000001,5.604,5.9100003,1.0,Linear_oracle,stoch
43.0,5.7510004,5.7440004,5.7320004,0.019000001,0.11100001,0.113000005,0.089,0.016,5.5540004,5.984,1.0,GP_oracle,stoch
43.0,4.1270003,4.1260004,4.9440002,-0.81700003,0.094000004,0.822,0.81700003,0.165,3.943,4.314,0.0,Linear_observed,dynamic
43.0,4.1150002,4.1150002,4.9440002,-0.82900006,0.094000004,0.83400005,0.82800007,0.16800001,3.933,4.3,0.0,GP_observed,dynamic
43.0,5.017,5.017,5.7320004,-0.71500003,0.113000005,0.72300005,0.71400005,0.125,4.796,5.2370005,0.0,Linear_observed,stoch
43.0,5.6710005,5.67,5.7320004,-0.061000004,0.148,0.16000001,0.128,0.022000002,5.386,5.965,1.0,GP_observed,stoch
43.0,4.822,4.8230004,4.9440002,-0.12200001,0.094000004,0.15300001,0.13000001,0.026,4.638,5.0070004,1.0,Linear_3S,dynamic
43.0,4.657,4.6590004,4.9440002,-0.287,0.10700001,0.30600002,0.287,0.058000002,4.4430003,4.8640003,0.0,GP_3S,dynamic
43.0,5.5130005,5.5160003,5.7320004,-0.21900001,0.11000001,0.245,0.22000001,0.038000003,5.2970004,5.7250004,0.0,Linear_3S,stoch
43.0,5.2640004,5.2700005,5.7320004,-0.46800002,0.147,0.49,0.46800002,0.082,4.9570003,5.5340004,0.0,GP_3S,stoch
43.0,4.921,4.921,4.9440002,-0.023000002,0.075,0.078,0.062000003,0.013,4.774,5.0660005,1.0,Linear_1S,dynamic
