idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
19.0,5.163,5.164,5.235,-0.072000004,0.082,0.109000005,0.089,0.017,5.0,5.322,1.0,Linear_oracle,dynamic
19.0,5.076,5.078,5.235,-0.15900001,0.09,0.18300001,0.16100001,0.031000001,4.8950005,5.247,1.0,GP_oracle,dynamic
19.0,5.846,5.846,5.938,-0.09200001,0.097,0.134,0.109000005,0.018000001,5.6530004,6.031,1.0,Linear_oracle,stoch
19.0,5.6600003,5.6660004,5.938,-0.27800003,0.128,0.30600002,0.279,0.047000002,5.3820004,5.8900003,0.0,GP_oracle,stoch
19.0,4.1940002,4.195,5.235,-1.041,0.095000006,1.0450001,1.041,0.19900002,4.007,4.3820004,0.0,Linear_observed,dynamic
19.0,4.3120003,4.3120003,5.235,-0.92300004,0.093,0.92800003,0.92300004,0.17600001,4.1340003,4.4940004,0.0,GP_observed,dynamic
19.0,4.978,4.978,5.938,-0.96000004,0.156,0.97200006,0.96000004,0.162,4.671,5.289,0.0,Linear_observed,stoch
19.0,6.1210003,6.111,5.938,0.18300001,0.374,0.41700003,0.33,0.056,5.4090004,6.8750005,1.0,GP_observed,stoch
19.0,4.9480004,4.951,5.235,-0.287,0.116000004,0.31,0.28800002,0.055000003,4.722,5.1710005,0.0,Linear_3S,dynamic
19.0,4.6870003,4.6930003,5.235,-0.54800004,0.16700001,0.573,0.549,0.105000004,4.34,4.993,0.0,GP_3S,dynamic
19.0,5.538,5.5420003,5.938,-0.4,0.13700001,0.423,0.4,0.067,5.2720003,5.7990003,0.0,Linear_3S,stoch
19.0,5.1740003,5.183,5.938,-0.76400006,0.21700001,0.794,0.76400006,0.12900001,4.7260003,5.577,0.0,GP_3S,stoch
19.0,5.149,5.149,5.235,-0.086,0.095000006,0.128,0.105000004,0.020000001,4.9610004,5.339,1.0,Linear_1S,dynamic
19.0,4.985,4.992,5.235,-0.25,0.13000001,0.282,0.25100002,0.048,4.697,5.2180004,0.0,GP_1S,dynamic
19.0,5.8180003,5.8160005,5.938,-0.120000005,0.11400001,0.16600001,0.13800001,0.023000002,5.59,6.044,1.0,Linear_1S,stoch
19.0,5.539,5.5590005,5.938,-0.39900002,0.19000001,0.44200003,0.4,0.067,5.0860004,5.854,0.0,GP_1S,stoch
