idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
15.0,4.853,4.853,4.874,-0.021000002,0.066,0.069000006,0.055000003,0.011000001,4.7240005,4.984,1.0,Linear_oracle,dynamic
15.0,4.84,4.839,4.874,-0.034,0.069000006,0.07700001,0.061000004,0.013,4.7060003,4.9740005,1.0,GP_oracle,dynamic
15.0,5.688,5.688,5.716,-0.028,0.075,0.080000006,0.064,0.011000001,5.5410004,5.8370004,1.0,Linear_oracle,stoch
15.0,5.6410003,5.6410003,5.716,-0.075,0.085,0.11400001,0.093,0.016,5.472,5.806,1.0,GP_oracle,stoch
15.0,4.2200003,4.2190003,4.874,-0.65400004,0.101,0.661,0.65300006,0.134,4.024,4.421,0.0,Linear_observed,dynamic
15.0,4.2130003,4.2120004,4.874,-0.661,0.10300001,0.669,0.661,0.136,4.0140004,4.4150004,0.0,GP_observed,dynamic
15.0,5.274,5.2730002,5.716,-0.44200003,0.11800001,0.45800003,0.44300002,0.07700001,5.043,5.506,0.0,Linear_observed,stoch
15.0,5.6740003,5.6740003,5.716,-0.042000003,0.15200001,0.158,0.125,0.022000002,5.3780003,5.977,1.0,GP_observed,stoch
15.0,4.8160005,4.815,4.874,-0.058000002,0.093,0.109000005,0.08800001,0.018000001,4.6340003,5.0020003,1.0,Linear_3S,dynamic
15.0,4.7050004,4.7050004,4.874,-0.16900001,0.095000006,0.193,0.172,0.035,4.5210004,4.892,1.0,GP_3S,dynamic
15.0,5.552,5.5540004,5.716,-0.164,0.106000006,0.19500001,0.16900001,0.030000001,5.3420005,5.7580004,1.0,Linear_3S,stoch
15.0,5.315,5.3190002,5.716,-0.40100002,0.133,0.423,0.40100002,0.07,5.043,5.5620003,0.0,GP_3S,stoch
15.0,4.8780003,4.8780003,4.874,0.004,0.075,0.075,0.060000002,0.012,4.7310004,5.025,1.0,Linear_1S,dynamic
15.0,4.841,4.841,4.874,-0.033,0.079,0.086,0.068,0.014,4.6860003,4.9960003,1.0,GP_1S,dynamic
15.0,5.7050004,5.7050004,5.716,-0.011000001,0.086,0.087000005,0.069000006,0.012,5.5360003,5.873,1.0,Linear_1S,stoch
15.0,5.6140003,5.616,5.716,-0.102000006,0.104,0.14600001,0.119,0.021000002,5.4030004,5.813,1.0,GP_1S,stoch
48.0,4.5730004,4.5730004,4.6070004,-0.034,0.069000006,0.07700001,0.061000004,0.013,4.439,4.7070003,1.0,Linear_oracle,dynamic
48.0,4.5410004,4.5410004,4.6070004,-0.066,0.072000004,0.097,0.080000006,0.017,4.4,4.681,1.0,GP_oracle,dynamic
48.0,5.379,5.379,5.4210005,-0.042000003,0.081,0.091000006,0.07300001,0.013,5.221,5.5360003,1.0,Linear_oracle,stoch
48.0,5.309,5.309,5.4210005,-0.112,0.089,0.14400001,0.12100001,0.022000002,5.131,5.4830003,1.0,GP_oracle,stoch
48.0,3.9040003,3.9040003,4.6070004,-0.703,0.09200001,0.708,0.702,0.15200001,3.7220001,4.086,0.0,Linear_observed,dynamic
48.0,3.8930001,3.8920002,4.6070004,-0.71400005,0.095000006,0.72,0.71300006,0.155,3.7080002,4.0800004,0.0,GP_observed,dynamic
48.0,4.7860003,4.787,5.4210005,-0.63500005,0.119,0.646,0.63500005,0.117000006,4.5480003,5.018,0.0,Linear_observed,stoch
48.0,5.439,5.44,5.4210005,0.018000001,0.185,0.186,0.148,0.027,5.0740004,5.7960005,1.0,GP_observed,stoch
48.0,4.428,4.428,4.6070004,-0.179,0.091000006,0.201,0.18100001,0.039,4.2510004,4.6060004,0.0,Linear_3S,dynamic
48.0,4.288,4.2900004,4.6070004,-0.319,0.106000006,0.33600003,0.319,0.069000006,4.076,4.4900002,0.0,GP_3S,dynamic
48.0,5.1540003,5.157,5.4210005,-0.26700002,0.108,0.289,0.268,0.049000002,4.9430003,5.359,0.0,Linear_3S,stoch
48.0,4.9020004,4.9110003,5.4210005,-0.51900005,0.16000001,0.54300004,0.52000004,0.096,4.563,5.1870003,0.0,GP_3S,stoch
48.0,4.5150003,4.5150003,4.6070004,-0.09200001,0.075,0.11800001,0.1,0.022000002,4.3690004,4.6610003,1.0,Linear_1S,dynamic
48.0,4.473,4.474,4.6070004,-0.134,0.082,0.157,0.13700001,0.030000001,4.3110003,4.6340003,1.0,GP_1S,dynamic
48.0,5.335,5.335,5.4210005,-0.086,0.09,0.125,0.102000006,0.019000001,5.1580005,5.51,1.0,Linear_1S,stoch
48.0,5.2520003,5.255,5.4210005,-0.16900001,0.112,0.20300001,0.17500001,0.032,5.0210004,5.4630003,1.0,GP_1S,stoch
81.0,5.076,5.077,5.051,0.025,0.080000006,0.08400001,0.067,0.013,4.918,5.2330003,1.0,Linear_oracle,dynamic
81.0,5.0340004,5.0350003,5.051,-0.017,0.09200001,0.094000004,0.074,0.015000001,4.853,5.216,1.0,GP_oracle,dynamic
81.0,5.5420003,5.5420003,5.5210004,0.021000002,0.08800001,0.09,0.072000004,0.013,5.368,5.715,1.0,Linear_oracle,stoch
81.0,5.4490004,5.451,5.5210004,-0.072000004,0.10700001,0.12900001,0.102000006,0.019000001,5.2310004,5.655,1.0,GP_oracle,stoch
81.0,3.9600003,3.9600003,5.051,-1.0910001,0.091000006,1.095,1.0910001,0.216,3.7810001,4.137,0.0,Linear_observed,dynamic
81.0,3.8830001,3.8830001,5.051,-1.1680001,0.08800001,1.171,1.1680001,0.231,3.7080002,4.058,0.0,GP_observed,dynamic
81.0,4.7970004,4.7970004,5.5210004,-0.72400004,0.13100001,0.73600006,0.725,0.13100001,4.5360003,5.05,0.0,Linear_observed,stoch
81.0,5.721,5.7190003,5.5210004,0.2,0.202,0.284,0.23300001,0.042000003,5.335,6.122,1.0,GP_observed,stoch
81.0,4.9040003,4.9040003,5.051,-0.147,0.113000005,0.186,0.157,0.031000001,4.684,5.122,1.0,Linear_3S,dynamic
81.0,4.6470003,4.6540003,5.051,-0.404,0.15300001,0.432,0.404,0.080000006,4.3310003,4.932,0.0,GP_3S,dynamic
81.0,5.314,5.315,5.5210004,-0.20700002,0.124000005,0.24200001,0.21200001,0.038000003,5.0740004,5.5490003,1.0,Linear_3S,stoch
81.0,5.0010004,5.011,5.5210004,-0.52000004,0.18100001,0.551,0.52000004,0.094000004,4.6190004,5.3320003,0.0,GP_3S,stoch
81.0,5.0740004,5.0740004,5.051,0.023000002,0.09,0.093,0.074,0.015000001,4.8980002,5.2510004,1.0,Linear_1S,dynamic
81.0,4.92,4.9230003,5.051,-0.13100001,0.12200001,0.179,0.147,0.029000001,4.671,5.1520004,1.0,GP_1S,dynamic
81.0,5.519,5.519,5.5210004,-0.002,0.09900001,0.09900001,0.079,0.014,5.3230004,5.714,1.0,Linear_1S,stoch
81.0,5.3120003,5.3180003,5.5210004,-0.209,0.14500001,0.25500003,0.21700001,0.039,5.004,5.5800004,1.0,GP_1S,stoch
114.0,5.057,5.057,5.0230002,0.034,0.072000004,0.079,0.064,0.013,4.9170003,5.1990004,1.0,Linear_oracle,dynamic
114.0,5.0340004,5.0340004,5.0230002,0.011000001,0.07700001,0.078,0.062000003,0.012,4.885,5.188,1.0,GP_oracle,dynamic
114.0,5.769,5.7700005,5.7180004,0.051000003,0.081,0.096,0.078,0.014,5.61,5.9300003,1.0,Linear_oracle,stoch
114.0,5.716,5.715,5.7180004,-0.002,0.09200001,0.09200001,0.07300001,0.013,5.539,5.8980002,1.0,GP_oracle,stoch
114.0,4.208,4.2070003,5.0230002,-0.81500006,0.1,0.82100004,0.81500006,0.162,4.01,4.406,0.0,Linear_observed,dynamic
114.0,4.1870003,4.188,5.0230002,-0.836,0.098000005,0.841,0.836,0.16600001,3.9940002,4.3780003,0.0,GP_observed,dynamic
114.0,5.2570004,5.2570004,5.7180004,-0.46100003,0.12900001,0.47900003,0.46100003,0.081,5.004,5.511,0.0,Linear_observed,stoch
114.0,5.8110003,5.8120003,5.7180004,0.093,0.15,0.177,0.142,0.025,5.5160003,6.104,1.0,GP_observed,stoch
114.0,4.9610004,4.96,5.0230002,-0.062000003,0.101,0.119,0.096,0.019000001,4.763,5.1600003,1.0,Linear_3S,dynamic
114.0,4.7380004,4.7390003,5.0230002,-0.28500003,0.119,0.30900002,0.286,0.057000004,4.504,4.9680004,0.0,GP_3S,dynamic
114.0,5.5810003,5.583,5.7180004,-0.13700001,0.11400001,0.179,0.149,0.026,5.359,5.8,1.0,Linear_3S,stoch
114.0,5.2660003,5.2720003,5.7180004,-0.45200002,0.158,0.47900003,0.453,0.079,4.9410005,5.5590005,0.0,GP_3S,stoch
