idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
45.0,4.676,4.676,4.6010003,0.075,0.064,0.098000005,0.082,0.018000001,4.551,4.802,1.0,Linear_oracle,dynamic
45.0,4.6340003,4.6340003,4.6010003,0.033,0.068,0.076000005,0.060000002,0.013,4.5020003,4.767,1.0,GP_oracle,dynamic
45.0,6.004,6.0030003,5.852,0.15200001,0.083000004,0.17300001,0.15400001,0.026,5.8420005,6.1670003,1.0,Linear_oracle,stoch
45.0,5.9020004,5.9020004,5.852,0.05,0.096,0.108,0.086,0.015000001,5.7130003,6.09,1.0,GP_oracle,stoch
45.0,4.004,4.004,4.6010003,-0.597,0.097,0.605,0.597,0.13000001,3.8130002,4.196,0.0,Linear_observed,dynamic
45.0,4.0290003,4.0290003,4.6010003,-0.572,0.098000005,0.58000004,0.572,0.124000005,3.8350003,4.221,0.0,GP_observed,dynamic
45.0,5.117,5.118,5.852,-0.735,0.120000005,0.74500006,0.735,0.126,4.8780003,5.3450003,0.0,Linear_observed,stoch
45.0,5.8550005,5.853,5.852,0.003,0.179,0.179,0.143,0.024,5.5090003,6.203,1.0,GP_observed,stoch
45.0,4.638,4.637,4.6010003,0.037,0.095000006,0.102000006,0.081,0.018000001,4.454,4.827,1.0,Linear_3S,dynamic
45.0,4.452,4.452,4.6010003,-0.149,0.108,0.18400002,0.157,0.034,4.2400002,4.664,1.0,GP_3S,dynamic
45.0,5.7430005,5.747,5.852,-0.109000005,0.12200001,0.164,0.133,0.023000002,5.505,5.978,1.0,Linear_3S,stoch
45.0,5.4040003,5.4100003,5.852,-0.448,0.17500001,0.48100004,0.448,0.07700001,5.038,5.728,0.0,GP_3S,stoch
45.0,4.723,4.723,4.6010003,0.12200001,0.07300001,0.142,0.125,0.027,4.5800004,4.8650002,1.0,Linear_1S,dynamic
45.0,4.6410003,4.6410003,4.6010003,0.040000003,0.08800001,0.097,0.07700001,0.017,4.465,4.8120003,1.0,GP_1S,dynamic
45.0,5.9930005,5.9930005,5.852,0.141,0.097,0.171,0.148,0.025,5.8,6.183,1.0,Linear_1S,stoch
45.0,5.874,5.872,5.852,0.022000002,0.141,0.143,0.11100001,0.019000001,5.5940003,6.1610003,1.0,GP_1S,stoch
78.0,4.717,4.716,4.7840004,-0.067,0.071,0.098000005,0.081,0.017,4.577,4.8570004,1.0,Linear_oracle,dynamic
78.0,4.649,4.649,4.7840004,-0.135,0.078,0.156,0.13800001,0.029000001,4.4950004,4.7990003,1.0,GP_oracle,dynamic
78.0,5.768,5.767,5.8350005,-0.067,0.089,0.112,0.09,0.015000001,5.5920005,5.9420004,1.0,Linear_oracle,stoch
78.0,5.583,5.5930004,5.8350005,-0.252,0.133,0.28500003,0.25300002,0.043,5.3050003,5.82,0.0,GP_oracle,stoch
