idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
32.0,5.0610003,5.0620003,5.103,-0.042000003,0.075,0.086,0.069000006,0.013,4.9160004,5.2060003,1.0,Linear_oracle,dynamic
32.0,5.0220003,5.0210004,5.103,-0.081,0.08400001,0.117000006,0.097,0.019000001,4.8620005,5.1930003,1.0,GP_oracle,dynamic
32.0,5.7910004,5.7910004,5.8250003,-0.034,0.08800001,0.094000004,0.075,0.013,5.618,5.9610004,1.0,Linear_oracle,stoch
32.0,5.7070003,5.7040005,5.8250003,-0.11800001,0.10700001,0.16000001,0.135,0.023000002,5.506,5.932,1.0,GP_oracle,stoch
32.0,4.2530003,4.2530003,5.103,-0.85,0.093,0.855,0.85,0.16700001,4.071,4.434,0.0,Linear_observed,dynamic
32.0,4.23,4.23,5.103,-0.873,0.09200001,0.878,0.873,0.171,4.0490003,4.4100003,0.0,GP_observed,dynamic
32.0,5.2840004,5.2840004,5.8250003,-0.541,0.13800001,0.559,0.541,0.093,5.0090003,5.552,0.0,Linear_observed,stoch
32.0,5.966,5.964,5.8250003,0.141,0.24700001,0.284,0.22700001,0.039,5.4830003,6.466,1.0,GP_observed,stoch
32.0,4.8980002,4.8980002,5.103,-0.20500001,0.105000004,0.231,0.208,0.041,4.6930003,5.103,0.0,Linear_3S,dynamic
32.0,4.6920004,4.696,5.103,-0.411,0.134,0.43300003,0.41200003,0.081,4.4170003,4.9410005,0.0,GP_3S,dynamic
32.0,5.5490003,5.5530005,5.8250003,-0.27600002,0.12200001,0.30200002,0.277,0.048,5.3120003,5.782,0.0,Linear_3S,stoch
32.0,5.247,5.255,5.8250003,-0.578,0.18,0.606,0.57900006,0.09900001,4.8630004,5.572,0.0,GP_3S,stoch
32.0,5.0480003,5.0480003,5.103,-0.055000003,0.083000004,0.09900001,0.080000006,0.016,4.886,5.2110004,1.0,Linear_1S,dynamic
