idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
25.0,4.821,4.821,4.808,0.013,0.071,0.072000004,0.058000002,0.012,4.682,4.9610004,1.0,Linear_oracle,dynamic
25.0,4.7860003,4.7860003,4.808,-0.022000002,0.075,0.078,0.062000003,0.013,4.6410003,4.933,1.0,GP_oracle,dynamic
25.0,5.636,5.637,5.622,0.014,0.083000004,0.08400001,0.067,0.012,5.472,5.7980003,1.0,Linear_oracle,stoch
25.0,5.5270004,5.5290003,5.622,-0.095000006,0.097,0.136,0.11100001,0.020000001,5.328,5.7120004,1.0,GP_oracle,stoch
25.0,4.01,4.01,4.808,-0.79800004,0.101,0.804,0.79700005,0.16600001,3.8130002,4.21,0.0,Linear_observed,dynamic
25.0,4.0270004,4.0270004,4.808,-0.781,0.106000006,0.78800005,0.781,0.162,3.8220003,4.2330003,0.0,GP_observed,dynamic
25.0,4.866,4.866,5.622,-0.75600004,0.123,0.767,0.757,0.135,4.6210003,5.103,0.0,Linear_observed,stoch
25.0,5.618,5.618,5.622,-0.004,0.21800001,0.21800001,0.17300001,0.031000001,5.196,6.0490003,1.0,GP_observed,stoch
25.0,4.6800003,4.6800003,4.808,-0.128,0.101,0.163,0.13700001,0.029000001,4.4830003,4.8780003,1.0,Linear_3S,dynamic
25.0,4.5480003,4.5490003,4.808,-0.26000002,0.109000005,0.282,0.261,0.054,4.3320003,4.7590003,0.0,GP_3S,dynamic
25.0,5.42,5.4230003,5.622,-0.202,0.120000005,0.23500001,0.20600002,0.037,5.1870003,5.6470003,1.0,Linear_3S,stoch
25.0,5.168,5.1730003,5.622,-0.45400003,0.156,0.48100004,0.455,0.081,4.8440003,5.4560003,0.0,GP_3S,stoch
25.0,4.7850003,4.7850003,4.808,-0.023000002,0.082,0.085,0.068,0.014,4.624,4.946,1.0,Linear_1S,dynamic
25.0,4.7000003,4.7000003,4.808,-0.108,0.09,0.14,0.11800001,0.025,4.525,4.8780003,1.0,GP_1S,dynamic
25.0,5.6120005,5.6130004,5.622,-0.010000001,0.09900001,0.09900001,0.079,0.014,5.418,5.806,1.0,Linear_1S,stoch
25.0,5.426,5.4300003,5.622,-0.19600001,0.126,0.23300001,0.202,0.036000002,5.168,5.664,1.0,GP_1S,stoch
58.0,5.0030003,5.0030003,4.9820004,0.021000002,0.068,0.071,0.057000004,0.011000001,4.868,5.135,1.0,Linear_oracle,dynamic
58.0,4.9880004,4.9880004,4.9820004,0.006,0.07700001,0.078,0.062000003,0.012,4.8380003,5.142,1.0,GP_oracle,dynamic
58.0,5.84,5.84,5.828,0.012,0.082,0.083000004,0.066,0.011000001,5.677,6.0000005,1.0,Linear_oracle,stoch
58.0,5.7440004,5.7500005,5.828,-0.08400001,0.113000005,0.141,0.11100001,0.019000001,5.5000005,5.9500003,1.0,GP_oracle,stoch
58.0,4.2000003,4.2000003,4.9820004,-0.78200006,0.09,0.78700006,0.78200006,0.157,4.024,4.3780003,0.0,Linear_observed,dynamic
58.0,4.132,4.1330004,4.9820004,-0.85,0.089,0.855,0.85,0.171,3.9580002,4.307,0.0,GP_observed,dynamic
58.0,5.2710004,5.2720003,5.828,-0.55700004,0.13100001,0.572,0.55600005,0.095000006,5.013,5.5280004,0.0,Linear_observed,stoch
58.0,5.828,5.8250003,5.828,0.0,0.20400001,0.20400001,0.163,0.028,5.4340005,6.228,1.0,GP_observed,stoch
58.0,4.8190002,4.8190002,4.9820004,-0.163,0.096,0.18900001,0.16700001,0.033,4.6330004,5.006,1.0,Linear_3S,dynamic
58.0,4.624,4.6270003,4.9820004,-0.358,0.12100001,0.37800002,0.358,0.072000004,4.381,4.854,0.0,GP_3S,dynamic
58.0,5.558,5.5620003,5.828,-0.27,0.117000006,0.294,0.27,0.046000004,5.3320003,5.7790003,0.0,Linear_3S,stoch
58.0,5.282,5.2900004,5.828,-0.546,0.16800001,0.57100004,0.546,0.094000004,4.9280005,5.5860004,0.0,GP_3S,stoch
58.0,4.927,4.927,4.9820004,-0.055000003,0.079,0.096,0.078,0.016,4.7700005,5.0790005,1.0,Linear_1S,dynamic
58.0,4.8760004,4.875,4.9820004,-0.106000006,0.094000004,0.142,0.11800001,0.024,4.6930003,5.063,1.0,GP_1S,dynamic
58.0,5.754,5.755,5.828,-0.074,0.097,0.12100001,0.098000005,0.017,5.5620003,5.9420004,1.0,Linear_1S,stoch
58.0,5.6580005,5.6590004,5.828,-0.17,0.126,0.21200001,0.18100001,0.031000001,5.406,5.9080005,1.0,GP_1S,stoch
91.0,4.6080003,4.609,4.591,0.017,0.07,0.072000004,0.058000002,0.013,4.4690003,4.7450004,1.0,Linear_oracle,dynamic
91.0,4.5480003,4.5490003,4.591,-0.043,0.079,0.09,0.071,0.016,4.3890004,4.6980004,1.0,GP_oracle,dynamic
91.0,5.328,5.3290005,5.309,0.019000001,0.082,0.085,0.067,0.013,5.163,5.4880004,1.0,Linear_oracle,stoch
91.0,5.2190003,5.2250004,5.309,-0.09,0.104,0.13700001,0.109000005,0.020000001,4.9960003,5.405,1.0,GP_oracle,stoch
91.0,3.8170002,3.8160002,4.591,-0.77400005,0.089,0.77900004,0.77400005,0.16900001,3.6410003,3.9930003,0.0,Linear_observed,dynamic
91.0,3.8060002,3.8060002,4.591,-0.785,0.08400001,0.79,0.785,0.171,3.6390002,3.9710002,0.0,GP_observed,dynamic
