idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
16.0,5.1190004,5.1190004,5.1910005,-0.072000004,0.069000006,0.1,0.082,0.016,4.9820004,5.254,1.0,Linear_oracle,dynamic
16.0,5.096,5.097,5.1910005,-0.095000006,0.072000004,0.119,0.101,0.019000001,4.953,5.2370005,1.0,GP_oracle,dynamic
16.0,5.886,5.886,5.984,-0.098000005,0.079,0.125,0.106000006,0.018000001,5.7310004,6.0410004,1.0,Linear_oracle,stoch
16.0,5.8,5.802,5.984,-0.18400002,0.09,0.20500001,0.185,0.031000001,5.6140003,5.971,0.0,GP_oracle,stoch
16.0,4.3560004,4.3560004,5.1910005,-0.83500004,0.098000005,0.84000003,0.83400005,0.16100001,4.165,4.545,0.0,Linear_observed,dynamic
16.0,4.385,4.385,5.1910005,-0.80600005,0.1,0.81200004,0.80600005,0.155,4.188,4.5800004,0.0,GP_observed,dynamic
16.0,5.308,5.307,5.984,-0.67600006,0.120000005,0.68700004,0.67600006,0.113000005,5.0750003,5.543,0.0,Linear_observed,stoch
16.0,5.7910004,5.7910004,5.984,-0.193,0.17300001,0.26000002,0.216,0.036000002,5.4480004,6.1280003,1.0,GP_observed,stoch
16.0,5.019,5.019,5.1910005,-0.172,0.095000006,0.19600001,0.17400001,0.034,4.835,5.2060003,1.0,Linear_3S,dynamic
16.0,4.873,4.873,5.1910005,-0.31800002,0.105000004,0.33400002,0.317,0.061000004,4.6660004,5.0790005,0.0,GP_3S,dynamic
16.0,5.761,5.7640004,5.984,-0.223,0.109000005,0.24800001,0.224,0.037,5.5490003,5.9680004,0.0,Linear_3S,stoch
16.0,5.4800005,5.485,5.984,-0.504,0.156,0.528,0.504,0.08400001,5.156,5.7660003,0.0,GP_3S,stoch
16.0,5.1120005,5.1120005,5.1910005,-0.079,0.075,0.109000005,0.09,0.017,4.9630003,5.2580004,1.0,Linear_1S,dynamic
16.0,5.0940003,5.092,5.1910005,-0.097,0.087000005,0.13000001,0.109000005,0.021000002,4.927,5.267,1.0,GP_1S,dynamic
16.0,5.933,5.9340005,5.984,-0.051000003,0.08800001,0.101,0.081,0.014,5.7590003,6.1060004,1.0,Linear_1S,stoch
16.0,5.84,5.8440003,5.984,-0.14400001,0.124000005,0.19000001,0.157,0.026,5.5820003,6.0750003,1.0,GP_1S,stoch
49.0,5.063,5.063,5.0660005,-0.003,0.072000004,0.072000004,0.057000004,0.011000001,4.921,5.202,1.0,Linear_oracle,dynamic
49.0,5.0010004,5.0010004,5.0660005,-0.065000005,0.07700001,0.101,0.082,0.016,4.848,5.1540003,1.0,GP_oracle,dynamic
49.0,5.657,5.6580005,5.676,-0.019000001,0.082,0.08400001,0.067,0.012,5.4950004,5.8170004,1.0,Linear_oracle,stoch
49.0,5.518,5.5200005,5.676,-0.158,0.09900001,0.187,0.162,0.029000001,5.313,5.708,1.0,GP_oracle,stoch
49.0,4.2730002,4.2730002,5.0660005,-0.79300004,0.085,0.79800004,0.79300004,0.157,4.1070004,4.4370003,0.0,Linear_observed,dynamic
49.0,4.2590003,4.2580004,5.0660005,-0.80700004,0.086,0.81100005,0.80700004,0.15900001,4.091,4.427,0.0,GP_observed,dynamic
49.0,5.3030005,5.3030005,5.676,-0.37300003,0.134,0.397,0.37300003,0.066,5.0400004,5.5660005,0.0,Linear_observed,stoch
49.0,5.734,5.7200003,5.676,0.058000002,0.307,0.312,0.246,0.043,5.1540003,6.366,1.0,GP_observed,stoch
49.0,4.9030004,4.905,5.0660005,-0.163,0.1,0.19100001,0.16700001,0.033,4.7050004,5.097,1.0,Linear_3S,dynamic
49.0,4.776,4.78,5.0660005,-0.29000002,0.120000005,0.314,0.29000002,0.057000004,4.5290003,5.0020003,0.0,GP_3S,dynamic
49.0,5.426,5.4300003,5.676,-0.25,0.113000005,0.275,0.25100002,0.044000003,5.202,5.642,0.0,Linear_3S,stoch
49.0,5.2200003,5.227,5.676,-0.45600003,0.16100001,0.48400003,0.45600003,0.080000006,4.8840003,5.512,0.0,GP_3S,stoch
49.0,5.057,5.057,5.0660005,-0.009000001,0.082,0.082,0.066,0.013,4.8980002,5.216,1.0,Linear_1S,dynamic
49.0,4.973,4.9760003,5.0660005,-0.093,0.09200001,0.13000001,0.106000006,0.021000002,4.7850003,5.144,1.0,GP_1S,dynamic
49.0,5.642,5.642,5.676,-0.034,0.094000004,0.1,0.080000006,0.014,5.4570003,5.826,1.0,Linear_1S,stoch
49.0,5.484,5.491,5.676,-0.192,0.12100001,0.22800002,0.19600001,0.035,5.2180004,5.6990004,1.0,GP_1S,stoch
82.0,5.269,5.2700005,5.4020004,-0.133,0.074,0.15200001,0.135,0.025,5.124,5.4110003,1.0,Linear_oracle,dynamic
82.0,5.197,5.1980004,5.4020004,-0.20500001,0.081,0.22000001,0.20500001,0.038000003,5.0340004,5.354,0.0,GP_oracle,dynamic
82.0,5.8890004,5.8900003,6.0550003,-0.16600001,0.086,0.187,0.16700001,0.028,5.7190003,6.056,1.0,Linear_oracle,stoch
82.0,5.782,5.7850003,6.0550003,-0.273,0.09900001,0.29000002,0.273,0.045,5.5810003,5.9690003,0.0,GP_oracle,stoch
82.0,4.487,4.487,5.4020004,-0.915,0.087000005,0.919,0.915,0.16900001,4.313,4.658,0.0,Linear_observed,dynamic
82.0,4.464,4.4630003,5.4020004,-0.938,0.087000005,0.94200003,0.938,0.17400001,4.294,4.636,0.0,GP_observed,dynamic
82.0,5.2720003,5.2720003,6.0550003,-0.78300005,0.117000006,0.79200006,0.78300005,0.12900001,5.0410004,5.5000005,0.0,Linear_observed,stoch
82.0,5.6330004,5.631,6.0550003,-0.42200002,0.15400001,0.44900003,0.423,0.07,5.3360004,5.939,0.0,GP_observed,stoch
82.0,5.1260004,5.1270003,5.4020004,-0.27600002,0.102000006,0.294,0.27600002,0.051000003,4.927,5.326,0.0,Linear_3S,dynamic
82.0,4.9240003,4.926,5.4020004,-0.47800002,0.125,0.49400002,0.47800002,0.08800001,4.669,5.1610003,0.0,GP_3S,dynamic
82.0,5.657,5.6610003,6.0550003,-0.39800003,0.117000006,0.41500002,0.39800003,0.066,5.4300003,5.881,0.0,Linear_3S,stoch
82.0,5.433,5.438,6.0550003,-0.62200004,0.149,0.64000005,0.62200004,0.10300001,5.1210003,5.71,0.0,GP_3S,stoch
82.0,5.2500005,5.2510004,5.4020004,-0.15200001,0.083000004,0.17300001,0.15400001,0.028,5.0860004,5.4100003,1.0,Linear_1S,dynamic
82.0,5.0690002,5.072,5.4020004,-0.333,0.108,0.35000002,0.33200002,0.062000003,4.852,5.274,0.0,GP_1S,dynamic
82.0,5.841,5.841,6.0550003,-0.21400002,0.097,0.23500001,0.215,0.036000002,5.6510005,6.0290003,0.0,Linear_1S,stoch
82.0,5.6340003,5.6380005,6.0550003,-0.42100003,0.128,0.44000003,0.42100003,0.069000006,5.374,5.873,0.0,GP_1S,stoch
115.0,4.9490004,4.9490004,4.899,0.05,0.079,0.093,0.075,0.015000001,4.793,5.102,1.0,Linear_oracle,dynamic
115.0,4.873,4.875,4.899,-0.026,0.091000006,0.094000004,0.075,0.015000001,4.6940002,5.05,1.0,GP_oracle,dynamic
115.0,5.7920003,5.7920003,5.708,0.08400001,0.095000006,0.127,0.104,0.018000001,5.603,5.978,1.0,Linear_oracle,stoch
115.0,5.657,5.6610003,5.708,-0.051000003,0.116000004,0.127,0.09900001,0.017,5.4170003,5.874,1.0,GP_oracle,stoch
115.0,3.686,3.6850002,4.899,-1.213,0.093,1.217,1.213,0.24800001,3.5030003,3.8710003,0.0,Linear_observed,dynamic
