idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
4.0,5.0790005,5.0800004,5.136,-0.057000004,0.087000005,0.104,0.08400001,0.016,4.907,5.247,1.0,Linear_oracle,dynamic
4.0,5.019,5.019,5.136,-0.117000006,0.1,0.15400001,0.12900001,0.025,4.8230004,5.2130003,1.0,GP_oracle,dynamic
4.0,5.53,5.53,5.5950003,-0.065000005,0.095000006,0.116000004,0.093,0.017,5.341,5.7130003,1.0,Linear_oracle,stoch
4.0,5.3980002,5.401,5.5950003,-0.19700001,0.11800001,0.23,0.201,0.036000002,5.1530004,5.623,1.0,GP_oracle,stoch
4.0,3.828,3.828,5.136,-1.3080001,0.095000006,1.3110001,1.3080001,0.25500003,3.6420002,4.0150003,0.0,Linear_observed,dynamic
4.0,3.785,3.785,5.136,-1.3510001,0.095000006,1.3540001,1.35,0.263,3.5980003,3.9750001,0.0,GP_observed,dynamic
4.0,4.605,4.605,5.5950003,-0.99000007,0.13800001,1.0,0.99000007,0.177,4.333,4.8780003,0.0,Linear_observed,stoch
4.0,5.3640003,5.359,5.5950003,-0.231,0.27400002,0.358,0.294,0.053000003,4.848,5.92,1.0,GP_observed,stoch
4.0,4.8950005,4.8970003,5.136,-0.24100001,0.12100001,0.27,0.24300002,0.047000002,4.6590004,5.1270003,0.0,Linear_3S,dynamic
4.0,4.6280003,4.6330004,5.136,-0.508,0.162,0.53300005,0.508,0.09900001,4.2990003,4.931,0.0,GP_3S,dynamic
4.0,5.3380003,5.341,5.5950003,-0.257,0.132,0.29000002,0.259,0.046000004,5.0790005,5.5880003,0.0,Linear_3S,stoch
4.0,4.98,4.9880004,5.5950003,-0.615,0.194,0.64500004,0.615,0.11000001,4.5820003,5.34,0.0,GP_3S,stoch
4.0,5.103,5.104,5.136,-0.033,0.097,0.10300001,0.082,0.016,4.9090004,5.2900004,1.0,Linear_1S,dynamic
4.0,4.951,4.953,5.136,-0.185,0.132,0.22700001,0.19500001,0.038000003,4.6860003,5.21,1.0,GP_1S,dynamic
4.0,5.5880003,5.589,5.5950003,-0.007,0.108,0.108,0.086,0.015000001,5.372,5.7970004,1.0,Linear_1S,stoch
4.0,5.354,5.361,5.5950003,-0.24100001,0.16100001,0.289,0.24900001,0.045,5.019,5.6600003,1.0,GP_1S,stoch
37.0,4.768,4.768,4.795,-0.027,0.065000005,0.07,0.056,0.012,4.6410003,4.8970003,1.0,Linear_oracle,dynamic
37.0,4.7060003,4.7070003,4.795,-0.089,0.074,0.116000004,0.097,0.020000001,4.5600004,4.848,1.0,GP_oracle,dynamic
37.0,5.767,5.767,5.7910004,-0.024,0.079,0.082,0.066,0.011000001,5.611,5.9220004,1.0,Linear_oracle,stoch
37.0,5.6450005,5.65,5.7910004,-0.14600001,0.1,0.177,0.15100001,0.026,5.433,5.828,1.0,GP_oracle,stoch
37.0,4.2400002,4.2390003,4.795,-0.555,0.09200001,0.563,0.555,0.116000004,4.0620003,4.42,0.0,Linear_observed,dynamic
37.0,4.229,4.229,4.795,-0.56600004,0.093,0.574,0.56600004,0.11800001,4.046,4.412,0.0,GP_observed,dynamic
37.0,5.1710005,5.1710005,5.7910004,-0.62,0.11800001,0.63100004,0.62,0.10700001,4.938,5.401,0.0,Linear_observed,stoch
37.0,5.8230004,5.8220005,5.7910004,0.032,0.185,0.18800001,0.15,0.026,5.464,6.19,1.0,GP_observed,stoch
37.0,4.714,4.714,4.795,-0.081,0.091000006,0.12200001,0.09900001,0.021000002,4.5360003,4.894,1.0,Linear_3S,dynamic
37.0,4.571,4.571,4.795,-0.224,0.106000006,0.24800001,0.22500001,0.047000002,4.362,4.7780004,0.0,GP_3S,dynamic
37.0,5.552,5.556,5.7910004,-0.23900001,0.109000005,0.26200002,0.23900001,0.041,5.334,5.76,0.0,Linear_3S,stoch
37.0,5.282,5.2850003,5.7910004,-0.509,0.149,0.531,0.509,0.08800001,4.9750004,5.5600004,0.0,GP_3S,stoch
37.0,4.788,4.788,4.795,-0.007,0.072000004,0.072000004,0.058000002,0.012,4.6460004,4.9280005,1.0,Linear_1S,dynamic
37.0,4.6920004,4.6940002,4.795,-0.10300001,0.087000005,0.134,0.112,0.023000002,4.52,4.8560004,1.0,GP_1S,dynamic
37.0,5.76,5.7590003,5.7910004,-0.031000001,0.09,0.095000006,0.076000005,0.013,5.583,5.9350004,1.0,Linear_1S,stoch
37.0,5.5740004,5.5790005,5.7910004,-0.21700001,0.12100001,0.24800001,0.21900001,0.038000003,5.321,5.7920003,1.0,GP_1S,stoch
70.0,5.3,5.301,5.3110003,-0.011000001,0.078,0.079,0.063,0.012,5.1450005,5.453,1.0,Linear_oracle,dynamic
70.0,5.227,5.227,5.3110003,-0.08400001,0.083000004,0.119,0.098000005,0.018000001,5.0600004,5.387,1.0,GP_oracle,dynamic
70.0,5.815,5.8160005,5.827,-0.012,0.087000005,0.08800001,0.07,0.012,5.644,5.984,1.0,Linear_oracle,stoch
70.0,5.6970005,5.6990004,5.827,-0.13000001,0.1,0.164,0.13800001,0.024,5.4890003,5.8840003,1.0,GP_oracle,stoch
