idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
34.0,4.9300003,4.931,4.9150004,0.015000001,0.072000004,0.07300001,0.058000002,0.012,4.789,5.0690002,1.0,Linear_oracle,dynamic
34.0,4.86,4.861,4.9150004,-0.055000003,0.07700001,0.095000006,0.076000005,0.015000001,4.708,5.0080004,1.0,GP_oracle,dynamic
34.0,5.7920003,5.793,5.769,0.023000002,0.089,0.09200001,0.07300001,0.013,5.6150002,5.966,1.0,Linear_oracle,stoch
34.0,5.63,5.6340003,5.769,-0.13900001,0.109000005,0.177,0.148,0.026,5.4020004,5.8320003,1.0,GP_oracle,stoch
34.0,4.0150003,4.0150003,4.9150004,-0.90000004,0.087000005,0.90400004,0.90000004,0.18300001,3.841,4.1860003,0.0,Linear_observed,dynamic
34.0,3.959,3.959,4.9150004,-0.95600003,0.08800001,0.96000004,0.95600003,0.194,3.788,4.1330004,0.0,GP_observed,dynamic
34.0,4.8240004,4.8240004,5.769,-0.94500005,0.120000005,0.95300007,0.94500005,0.164,4.5880003,5.0600004,0.0,Linear_observed,stoch
34.0,5.493,5.4880004,5.769,-0.27600002,0.254,0.37600002,0.31500003,0.055000003,5.0090003,6.0070004,1.0,GP_observed,stoch
34.0,4.695,4.696,4.9150004,-0.22000001,0.102000006,0.24300002,0.22200002,0.045,4.4960003,4.8910003,0.0,Linear_3S,dynamic
34.0,4.531,4.5350003,4.9150004,-0.384,0.13000001,0.40600002,0.38500002,0.078,4.2640004,4.774,0.0,GP_3S,dynamic
34.0,5.4090004,5.413,5.769,-0.36,0.12900001,0.38200003,0.36,0.062000003,5.1600003,5.65,0.0,Linear_3S,stoch
34.0,5.144,5.1520004,5.769,-0.625,0.18800001,0.65300006,0.62600005,0.108,4.7520003,5.4880004,0.0,GP_3S,stoch
34.0,4.8650002,4.8650002,4.9150004,-0.05,0.083000004,0.097,0.078,0.016,4.7000003,5.0270004,1.0,Linear_1S,dynamic
34.0,4.7730002,4.775,4.9150004,-0.142,0.09900001,0.17400001,0.148,0.030000001,4.5690002,4.9610004,1.0,GP_1S,dynamic
34.0,5.6970005,5.6970005,5.769,-0.072000004,0.10700001,0.12900001,0.104,0.018000001,5.485,5.9040003,1.0,Linear_1S,stoch
34.0,5.492,5.504,5.769,-0.277,0.15100001,0.316,0.279,0.048,5.1520004,5.754,0.0,GP_1S,stoch
67.0,5.512,5.511,5.4500003,0.062000003,0.071,0.094000004,0.07700001,0.014,5.372,5.6530004,1.0,Linear_oracle,dynamic
67.0,5.4350004,5.4370003,5.4500003,-0.015000001,0.083000004,0.08400001,0.066,0.012,5.2710004,5.5930004,1.0,GP_oracle,dynamic
67.0,6.116,6.1150002,6.031,0.085,0.082,0.11800001,0.097,0.016,5.9550004,6.2770004,1.0,Linear_oracle,stoch
67.0,5.9880004,5.9940004,6.031,-0.043,0.11100001,0.119,0.093,0.015000001,5.7510004,6.1920004,1.0,GP_oracle,stoch
67.0,4.6660004,4.6670003,5.4500003,-0.78400004,0.08800001,0.78900003,0.78400004,0.14400001,4.493,4.8380003,0.0,Linear_observed,dynamic
67.0,4.6480002,4.6470003,5.4500003,-0.80200005,0.086,0.80700004,0.80300003,0.147,4.479,4.8170004,0.0,GP_observed,dynamic
67.0,5.55,5.551,6.031,-0.48100004,0.12100001,0.49600002,0.48100004,0.080000006,5.3100004,5.7900004,0.0,Linear_observed,stoch
67.0,6.063,6.0610003,6.031,0.032,0.22100002,0.223,0.178,0.030000001,5.635,6.497,1.0,GP_observed,stoch
67.0,5.346,5.3490005,5.4500003,-0.104,0.104,0.147,0.120000005,0.022000002,5.136,5.545,1.0,Linear_3S,dynamic
67.0,5.1260004,5.1280003,5.4500003,-0.324,0.13700001,0.35200003,0.32500002,0.060000002,4.8510003,5.386,0.0,GP_3S,dynamic
67.0,5.879,5.8830004,6.031,-0.15200001,0.11800001,0.193,0.162,0.027,5.6390004,6.1010003,1.0,Linear_3S,stoch
67.0,5.5860004,5.59,6.031,-0.44500002,0.172,0.47700003,0.44500002,0.074,5.235,5.9100003,0.0,GP_3S,stoch
67.0,5.5280004,5.5270004,5.4500003,0.078,0.082,0.113000005,0.093,0.017,5.367,5.689,1.0,Linear_1S,dynamic
67.0,5.3770003,5.381,5.4500003,-0.07300001,0.106000006,0.12900001,0.102000006,0.019000001,5.164,5.578,1.0,GP_1S,dynamic
67.0,6.1470003,6.1480002,6.031,0.116000004,0.096,0.15100001,0.127,0.021000002,5.958,6.3360004,1.0,Linear_1S,stoch
67.0,5.9230003,5.9300003,6.031,-0.108,0.13900001,0.17600001,0.13900001,0.023000002,5.6320004,6.1790004,1.0,GP_1S,stoch
100.0,5.222,5.222,5.189,0.033,0.080000006,0.086,0.069000006,0.013,5.064,5.379,1.0,Linear_oracle,dynamic
100.0,5.195,5.195,5.189,0.006,0.08800001,0.089,0.071,0.014,5.0230002,5.3700004,1.0,GP_oracle,dynamic
100.0,5.7060003,5.7060003,5.6670003,0.039,0.08800001,0.096,0.07700001,0.014,5.53,5.8770003,1.0,Linear_oracle,stoch
100.0,5.618,5.6200004,5.6670003,-0.049000002,0.102000006,0.113000005,0.09,0.016,5.4150004,5.8160005,1.0,GP_oracle,stoch
100.0,4.0030003,4.0020003,5.189,-1.1860001,0.093,1.189,1.1860001,0.22800002,3.821,4.1870003,0.0,Linear_observed,dynamic
100.0,3.9440002,3.943,5.189,-1.245,0.093,1.248,1.245,0.24000001,3.7640002,4.125,0.0,GP_observed,dynamic
100.0,4.885,4.8840003,5.6670003,-0.78200006,0.123,0.79200006,0.78300005,0.13800001,4.6460004,5.1270003,0.0,Linear_observed,stoch
100.0,5.551,5.551,5.6670003,-0.116000004,0.179,0.21300001,0.172,0.030000001,5.203,5.8980002,1.0,GP_observed,stoch
100.0,4.9740005,4.9750004,5.189,-0.215,0.11000001,0.24100001,0.216,0.042000003,4.762,5.1860003,0.0,Linear_3S,dynamic
100.0,4.754,4.7570004,5.189,-0.43500003,0.142,0.45800003,0.43500003,0.08400001,4.465,5.0230002,0.0,GP_3S,dynamic
100.0,5.453,5.4570003,5.6670003,-0.21400002,0.123,0.24700001,0.21700001,0.038000003,5.2170005,5.6850004,1.0,Linear_3S,stoch
100.0,5.169,5.176,5.6670003,-0.49800003,0.17400001,0.528,0.499,0.08800001,4.806,5.491,0.0,GP_3S,stoch
100.0,5.13,5.131,5.189,-0.059000004,0.089,0.10700001,0.086,0.017,4.952,5.302,1.0,Linear_1S,dynamic
100.0,5.089,5.084,5.189,-0.1,0.136,0.16900001,0.13800001,0.027,4.834,5.38,1.0,GP_1S,dynamic
100.0,5.6520004,5.6520004,5.6670003,-0.015000001,0.101,0.102000006,0.081,0.014,5.452,5.8430004,1.0,Linear_1S,stoch
100.0,5.5480003,5.545,5.6670003,-0.119,0.16100001,0.2,0.162,0.029000001,5.2320004,5.8830004,1.0,GP_1S,stoch
133.0,5.0540004,5.0540004,5.1710005,-0.117000006,0.071,0.13700001,0.120000005,0.023000002,4.9160004,5.1910005,1.0,Linear_oracle,dynamic
133.0,5.0350003,5.0330005,5.1710005,-0.136,0.083000004,0.15900001,0.14,0.027,4.8760004,5.202,1.0,GP_oracle,dynamic
133.0,5.8440003,5.8440003,5.9700003,-0.126,0.08400001,0.15100001,0.13000001,0.022000002,5.6790004,6.004,1.0,Linear_oracle,stoch
133.0,5.7710004,5.7700005,5.9700003,-0.19900002,0.106000006,0.22600001,0.202,0.034,5.5660005,5.984,1.0,GP_oracle,stoch
133.0,4.2190003,4.2180004,5.1710005,-0.952,0.091000006,0.95600003,0.952,0.18400002,4.0410004,4.399,0.0,Linear_observed,dynamic
133.0,4.195,4.1940002,5.1710005,-0.9760001,0.094000004,0.98,0.9760001,0.18900001,4.01,4.381,0.0,GP_observed,dynamic
133.0,5.3650002,5.3650002,5.9700003,-0.605,0.13100001,0.619,0.605,0.101,5.1080003,5.6210003,0.0,Linear_observed,stoch
133.0,5.9890003,5.986,5.9700003,0.019000001,0.25800002,0.25800002,0.20600002,0.035,5.493,6.504,1.0,GP_observed,stoch
133.0,4.868,4.868,5.1710005,-0.303,0.1,0.319,0.303,0.059000004,4.6720004,5.065,0.0,Linear_3S,dynamic
133.0,4.702,4.703,5.1710005,-0.469,0.120000005,0.48400003,0.469,0.091000006,4.466,4.932,0.0,GP_3S,dynamic
133.0,5.597,5.602,5.9700003,-0.37300003,0.12100001,0.39200002,0.372,0.062000003,5.36,5.827,0.0,Linear_3S,stoch
133.0,5.3420005,5.348,5.9700003,-0.628,0.165,0.64900005,0.62700003,0.105000004,5.006,5.649,0.0,GP_3S,stoch
