idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
38.0,4.853,4.854,4.952,-0.09900001,0.065000005,0.119,0.10300001,0.021000002,4.7240005,4.98,1.0,Linear_oracle,dynamic
38.0,4.833,4.833,4.952,-0.119,0.071,0.13800001,0.12200001,0.025,4.695,4.973,1.0,GP_oracle,dynamic
38.0,5.6340003,5.6340003,5.7500005,-0.116000004,0.076000005,0.13900001,0.12100001,0.021000002,5.484,5.781,1.0,Linear_oracle,stoch
38.0,5.558,5.558,5.7500005,-0.192,0.09200001,0.21300001,0.194,0.034,5.379,5.741,0.0,GP_oracle,stoch
38.0,4.109,4.109,4.952,-0.84300005,0.093,0.84800005,0.84300005,0.17,3.926,4.295,0.0,Linear_observed,dynamic
38.0,4.1010003,4.1010003,4.952,-0.851,0.096,0.85700005,0.85200006,0.172,3.913,4.287,0.0,GP_observed,dynamic
38.0,5.111,5.111,5.7500005,-0.63900006,0.11400001,0.64900005,0.63900006,0.11100001,4.8890004,5.335,0.0,Linear_observed,stoch
38.0,5.5010004,5.497,5.7500005,-0.24900001,0.19100001,0.314,0.268,0.047000002,5.1330004,5.8830004,1.0,GP_observed,stoch
38.0,4.7320004,4.7320004,4.952,-0.22000001,0.091000006,0.23900001,0.22100002,0.045,4.55,4.9110003,0.0,Linear_3S,dynamic
38.0,4.5940003,4.5940003,4.952,-0.358,0.1,0.372,0.358,0.072000004,4.399,4.788,0.0,GP_3S,dynamic
38.0,5.353,5.3560004,5.7500005,-0.397,0.105000004,0.411,0.397,0.069000006,5.144,5.5540004,0.0,Linear_3S,stoch
38.0,5.1080003,5.1130004,5.7500005,-0.642,0.13700001,0.656,0.642,0.112,4.8300004,5.3640003,0.0,GP_3S,stoch
38.0,4.8180003,4.8180003,4.952,-0.134,0.074,0.15400001,0.13700001,0.028,4.67,4.9630003,1.0,Linear_1S,dynamic
38.0,4.7640004,4.7640004,4.952,-0.18800001,0.083000004,0.20600002,0.18900001,0.038000003,4.602,4.927,0.0,GP_1S,dynamic
38.0,5.51,5.51,5.7500005,-0.24000001,0.086,0.256,0.24100001,0.042000003,5.34,5.677,0.0,Linear_1S,stoch
38.0,5.3970003,5.3980002,5.7500005,-0.35300002,0.109000005,0.37,0.354,0.062000003,5.1790004,5.6050005,0.0,GP_1S,stoch
