idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
17.0,4.5290003,4.5290003,4.518,0.011000001,0.074,0.075,0.060000002,0.013,4.3820004,4.6740003,1.0,Linear_oracle,dynamic
17.0,4.5290003,4.5280004,4.518,0.011000001,0.081,0.081,0.065000005,0.014,4.372,4.689,1.0,GP_oracle,dynamic
17.0,5.649,5.65,5.6210003,0.028,0.094000004,0.098000005,0.078,0.014,5.464,5.833,1.0,Linear_oracle,stoch
17.0,5.5610003,5.563,5.6210003,-0.060000002,0.10700001,0.123,0.097,0.017,5.346,5.768,1.0,GP_oracle,stoch
17.0,3.4610002,3.4610002,4.518,-1.057,0.101,1.0610001,1.057,0.23400001,3.2660003,3.6610003,0.0,Linear_observed,dynamic
17.0,3.486,3.486,4.518,-1.0320001,0.109000005,1.0380001,1.0320001,0.22800002,3.2700002,3.6980002,0.0,GP_observed,dynamic
17.0,4.578,4.578,5.6210003,-1.0430001,0.141,1.0530001,1.044,0.186,4.2990003,4.852,0.0,Linear_observed,stoch
17.0,5.563,5.557,5.6210003,-0.058000002,0.31,0.316,0.25300002,0.045,4.9620004,6.1870003,1.0,GP_observed,stoch
17.0,4.427,4.427,4.518,-0.091000006,0.104,0.13900001,0.113000005,0.025,4.223,4.631,1.0,Linear_3S,dynamic
17.0,4.2190003,4.223,4.518,-0.29900002,0.14,0.33,0.3,0.066,3.9310002,4.48,0.0,GP_3S,dynamic
17.0,5.4340005,5.438,5.6210003,-0.187,0.134,0.23,0.19600001,0.035,5.1730003,5.69,1.0,Linear_3S,stoch
17.0,5.071,5.0880003,5.6210003,-0.55,0.223,0.59400004,0.551,0.098000005,4.5880003,5.4620004,0.0,GP_3S,stoch
17.0,4.5600004,4.5610003,4.518,0.042000003,0.085,0.095000006,0.076000005,0.017,4.3910003,4.727,1.0,Linear_1S,dynamic
17.0,4.6000004,4.6000004,4.518,0.082,0.123,0.148,0.11800001,0.026,4.361,4.8430004,1.0,GP_1S,dynamic
17.0,5.6670003,5.6670003,5.6210003,0.046000004,0.109000005,0.11800001,0.095000006,0.017,5.4480004,5.88,1.0,Linear_1S,stoch
17.0,5.564,5.583,5.6210003,-0.057000004,0.19700001,0.20600002,0.15,0.027,5.084,5.9,1.0,GP_1S,stoch
50.0,4.5410004,4.5410004,4.564,-0.023000002,0.069000006,0.07300001,0.058000002,0.013,4.4040003,4.6740003,1.0,Linear_oracle,dynamic
50.0,4.505,4.504,4.564,-0.059000004,0.071,0.09200001,0.075,0.016,4.3650002,4.643,1.0,GP_oracle,dynamic
50.0,5.6210003,5.623,5.6400003,-0.019000001,0.081,0.083000004,0.066,0.012,5.46,5.7770004,1.0,Linear_oracle,stoch
50.0,5.5270004,5.5280004,5.6400003,-0.113000005,0.091000006,0.14500001,0.12200001,0.022000002,5.3450003,5.703,1.0,GP_oracle,stoch
50.0,4.1130004,4.1130004,4.564,-0.45100003,0.096,0.46100003,0.45000002,0.09900001,3.9240003,4.302,0.0,Linear_observed,dynamic
50.0,4.092,4.092,4.564,-0.47200003,0.09,0.48000002,0.47200003,0.10300001,3.9150002,4.2710004,0.0,GP_observed,dynamic
50.0,5.401,5.401,5.6400003,-0.23900001,0.127,0.27100003,0.24200001,0.043,5.15,5.649,1.0,Linear_observed,stoch
50.0,6.19,6.189,5.6400003,0.55,0.16700001,0.57500005,0.55,0.098000005,5.867,6.518,0.0,GP_observed,stoch
50.0,4.5270004,4.526,4.564,-0.037,0.095000006,0.102000006,0.081,0.018000001,4.342,4.717,1.0,Linear_3S,dynamic
50.0,4.4100003,4.4090004,4.564,-0.15400001,0.096,0.18200001,0.15900001,0.035,4.224,4.6000004,1.0,GP_3S,dynamic
50.0,5.458,5.4610004,5.6400003,-0.18200001,0.115,0.215,0.187,0.033,5.23,5.6790004,1.0,Linear_3S,stoch
50.0,5.1010003,5.1060004,5.6400003,-0.53900003,0.157,0.56100005,0.53900003,0.096,4.783,5.394,0.0,GP_3S,stoch
50.0,4.5750003,4.576,4.564,0.011000001,0.07700001,0.078,0.062000003,0.014,4.4220004,4.727,1.0,Linear_1S,dynamic
50.0,4.511,4.51,4.564,-0.053000003,0.08400001,0.1,0.080000006,0.018000001,4.346,4.6740003,1.0,GP_1S,dynamic
50.0,5.6340003,5.635,5.6400003,-0.006,0.094000004,0.095000006,0.075,0.013,5.447,5.8180003,1.0,Linear_1S,stoch
50.0,5.4230003,5.426,5.6400003,-0.21700001,0.132,0.254,0.22200002,0.039,5.15,5.669,1.0,GP_1S,stoch
