idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
33.0,5.373,5.373,5.381,-0.008,0.08400001,0.085,0.068,0.013,5.208,5.538,1.0,Linear_oracle,dynamic
33.0,5.313,5.315,5.381,-0.068,0.096,0.11800001,0.094000004,0.018000001,5.116,5.498,1.0,GP_oracle,dynamic
33.0,5.7580004,5.7580004,5.78,-0.022000002,0.09200001,0.094000004,0.075,0.013,5.578,5.9370003,1.0,Linear_oracle,stoch
33.0,5.6270003,5.6340003,5.78,-0.15300001,0.11800001,0.193,0.16100001,0.028,5.3710003,5.84,1.0,GP_oracle,stoch
33.0,4.221,4.2200003,5.381,-1.1600001,0.094000004,1.164,1.1600001,0.216,4.0350003,4.406,0.0,Linear_observed,dynamic
33.0,4.229,4.228,5.381,-1.1520001,0.09,1.156,1.153,0.21400002,4.052,4.4040003,0.0,GP_observed,dynamic
33.0,4.9150004,4.9150004,5.78,-0.86500007,0.13000001,0.87500006,0.86500007,0.15,4.6600003,5.169,0.0,Linear_observed,stoch
33.0,5.602,5.602,5.78,-0.178,0.21700001,0.28,0.22800002,0.039,5.182,6.031,1.0,GP_observed,stoch
33.0,5.092,5.0950003,5.381,-0.289,0.117000006,0.312,0.289,0.054,4.8630004,5.3170004,0.0,Linear_3S,dynamic
33.0,4.852,4.859,5.381,-0.52900004,0.156,0.55200005,0.52900004,0.098000005,4.53,5.138,0.0,GP_3S,dynamic
33.0,5.472,5.477,5.78,-0.30800003,0.128,0.33400002,0.30800003,0.053000003,5.223,5.715,0.0,Linear_3S,stoch
33.0,5.144,5.1530004,5.78,-0.63600004,0.187,0.66300005,0.63600004,0.11000001,4.7520003,5.484,0.0,GP_3S,stoch
33.0,5.294,5.294,5.381,-0.087000005,0.093,0.128,0.105000004,0.019000001,5.111,5.473,1.0,Linear_1S,dynamic
33.0,5.2450004,5.2460003,5.381,-0.136,0.125,0.185,0.15300001,0.029000001,4.999,5.492,1.0,GP_1S,dynamic
33.0,5.7190003,5.7190003,5.78,-0.061000004,0.10300001,0.120000005,0.096,0.017,5.5150003,5.919,1.0,Linear_1S,stoch
33.0,5.5860004,5.591,5.78,-0.194,0.149,0.245,0.20700002,0.036000002,5.2790003,5.867,1.0,GP_1S,stoch
66.0,5.1930003,5.1930003,5.155,0.038000003,0.064,0.074,0.059000004,0.012,5.0660005,5.3160005,1.0,Linear_oracle,dynamic
66.0,5.1660004,5.1670003,5.155,0.011000001,0.066,0.066,0.053000003,0.010000001,5.038,5.293,1.0,GP_oracle,dynamic
