idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
8.0,4.3910003,4.3910003,4.4240003,-0.033,0.07700001,0.083000004,0.067,0.015000001,4.242,4.543,1.0,Linear_oracle,dynamic
8.0,4.314,4.3180003,4.4240003,-0.11000001,0.094000004,0.14400001,0.119,0.027,4.117,4.4900002,1.0,GP_oracle,dynamic
8.0,5.0800004,5.0800004,5.124,-0.044000003,0.091000006,0.101,0.081,0.016,4.901,5.2580004,1.0,Linear_oracle,stoch
8.0,4.9410005,4.953,5.124,-0.18300001,0.13100001,0.22500001,0.18800001,0.037,4.6400003,5.1670003,1.0,GP_oracle,stoch
8.0,3.473,3.473,4.4240003,-0.95100003,0.086,0.95400006,0.95000005,0.215,3.305,3.6430001,0.0,Linear_observed,dynamic
8.0,3.476,3.4770002,4.4240003,-0.9480001,0.085,0.95100003,0.947,0.21400002,3.3090003,3.6430001,0.0,GP_observed,dynamic
8.0,4.3360004,4.3360004,5.124,-0.78800005,0.126,0.79800004,0.78800005,0.15400001,4.085,4.578,0.0,Linear_observed,stoch
8.0,5.6250005,5.6250005,5.124,0.50100005,0.23,0.551,0.503,0.098000005,5.177,6.077,0.0,GP_observed,stoch
8.0,4.243,4.2450004,4.4240003,-0.18100001,0.104,0.208,0.18300001,0.041,4.0420003,4.445,1.0,Linear_3S,dynamic
8.0,3.9600003,3.966,4.4240003,-0.46400002,0.142,0.485,0.46300003,0.105000004,3.6640003,4.224,0.0,GP_3S,dynamic
8.0,4.8230004,4.826,5.124,-0.30100003,0.123,0.32500002,0.30100003,0.059000004,4.5860004,5.0540004,0.0,Linear_3S,stoch
8.0,4.46,4.472,5.124,-0.66400003,0.19000001,0.69000006,0.66400003,0.13000001,4.056,4.802,0.0,GP_3S,stoch
8.0,4.4100003,4.4100003,4.4240003,-0.014,0.086,0.087000005,0.069000006,0.016,4.2400002,4.576,1.0,Linear_1S,dynamic
8.0,4.216,4.222,4.4240003,-0.208,0.124000005,0.24200001,0.21100001,0.048,3.9520001,4.4420004,1.0,GP_1S,dynamic
8.0,5.059,5.059,5.124,-0.065000005,0.102000006,0.12100001,0.097,0.019000001,4.8580003,5.2570004,1.0,Linear_1S,stoch
8.0,4.7790003,4.796,5.124,-0.34500003,0.17300001,0.386,0.34600002,0.068,4.3780003,5.0730004,0.0,GP_1S,stoch
41.0,5.109,5.1080003,5.052,0.057000004,0.071,0.091000006,0.07300001,0.015000001,4.9690003,5.247,1.0,Linear_oracle,dynamic
41.0,5.085,5.085,5.052,0.033,0.076000005,0.082,0.066,0.013,4.9350004,5.23,1.0,GP_oracle,dynamic
41.0,5.556,5.556,5.4870005,0.069000006,0.076000005,0.10300001,0.08400001,0.015000001,5.4080005,5.7050004,1.0,Linear_oracle,stoch
41.0,5.4630003,5.465,5.4870005,-0.024,0.09,0.093,0.07300001,0.013,5.2790003,5.6320004,1.0,GP_oracle,stoch
41.0,4.339,4.3380003,5.052,-0.71300006,0.093,0.72,0.71400005,0.141,4.156,4.5220003,0.0,Linear_observed,dynamic
41.0,4.281,4.281,5.052,-0.771,0.091000006,0.777,0.771,0.15300001,4.103,4.459,0.0,GP_observed,dynamic
41.0,5.2330003,5.234,5.4870005,-0.254,0.119,0.28,0.25500003,0.047000002,4.997,5.466,0.0,Linear_observed,stoch
41.0,5.8440003,5.8440003,5.4870005,0.35700002,0.15300001,0.38900003,0.358,0.065000005,5.539,6.1460004,0.0,GP_observed,stoch
41.0,5.0030003,5.0030003,5.052,-0.049000002,0.1,0.112,0.089,0.018000001,4.8040004,5.1990004,1.0,Linear_3S,dynamic
41.0,4.8230004,4.8250003,5.052,-0.22900002,0.11400001,0.256,0.231,0.046000004,4.596,5.043,0.0,GP_3S,dynamic
41.0,5.4,5.4020004,5.4870005,-0.087000005,0.105000004,0.136,0.11000001,0.020000001,5.1930003,5.603,1.0,Linear_3S,stoch
41.0,5.1280003,5.1330004,5.4870005,-0.35900003,0.13800001,0.384,0.358,0.065000005,4.847,5.387,0.0,GP_3S,stoch
41.0,5.1330004,5.1330004,5.052,0.081,0.080000006,0.113000005,0.094000004,0.019000001,4.9750004,5.288,1.0,Linear_1S,dynamic
41.0,5.1260004,5.124,5.052,0.074,0.102000006,0.126,0.101,0.020000001,4.932,5.333,1.0,GP_1S,dynamic
41.0,5.5660005,5.565,5.4870005,0.079,0.086,0.117000006,0.096,0.017,5.3960004,5.734,1.0,Linear_1S,stoch
41.0,5.497,5.493,5.4870005,0.010000001,0.123,0.124000005,0.097,0.018000001,5.2640004,5.754,1.0,GP_1S,stoch
74.0,5.1870003,5.1860003,5.15,0.037,0.066,0.076000005,0.060000002,0.012,5.056,5.3160005,1.0,Linear_oracle,dynamic
74.0,5.162,5.1610003,5.15,0.012,0.07,0.071,0.056,0.011000001,5.026,5.3,1.0,GP_oracle,dynamic
74.0,5.611,5.61,5.572,0.039,0.071,0.081,0.065000005,0.012,5.4700003,5.749,1.0,Linear_oracle,stoch
74.0,5.5540004,5.5540004,5.572,-0.018000001,0.079,0.081,0.065000005,0.012,5.399,5.7110004,1.0,GP_oracle,stoch
74.0,4.5020003,4.5020003,5.15,-0.648,0.09,0.65400004,0.648,0.126,4.3250003,4.6780005,0.0,Linear_observed,dynamic
74.0,4.4750004,4.4750004,5.15,-0.675,0.091000006,0.68100005,0.675,0.13100001,4.2970004,4.6540003,0.0,GP_observed,dynamic
74.0,5.236,5.236,5.572,-0.33600003,0.112,0.354,0.33600003,0.060000002,5.019,5.4560003,0.0,Linear_observed,stoch
74.0,5.6410003,5.642,5.572,0.069000006,0.147,0.162,0.13000001,0.023000002,5.352,5.9290004,1.0,GP_observed,stoch
74.0,5.012,5.013,5.15,-0.13800001,0.09200001,0.16600001,0.143,0.028,4.829,5.1920004,1.0,Linear_3S,dynamic
74.0,4.8890004,4.8900003,5.15,-0.261,0.1,0.279,0.261,0.051000003,4.691,5.083,0.0,GP_3S,dynamic
74.0,5.414,5.4170003,5.572,-0.158,0.097,0.185,0.162,0.029000001,5.2180004,5.603,1.0,Linear_3S,stoch
74.0,5.2200003,5.2240005,5.572,-0.35200003,0.12200001,0.37300003,0.35200003,0.063,4.9700003,5.4500003,0.0,GP_3S,stoch
74.0,5.1140003,5.1140003,5.15,-0.036000002,0.074,0.083000004,0.066,0.013,4.967,5.2580004,1.0,Linear_1S,dynamic
74.0,5.0490003,5.0490003,5.15,-0.101,0.082,0.13000001,0.11000001,0.021000002,4.886,5.2070003,1.0,GP_1S,dynamic
74.0,5.5620003,5.5620003,5.572,-0.010000001,0.081,0.082,0.065000005,0.012,5.4030004,5.7180004,1.0,Linear_1S,stoch
74.0,5.4480004,5.451,5.572,-0.124000005,0.098000005,0.158,0.132,0.024,5.249,5.6320004,1.0,GP_1S,stoch
107.0,4.9690003,4.9690003,4.9110003,0.058000002,0.07300001,0.094000004,0.076000005,0.015000001,4.8240004,5.1130004,1.0,Linear_oracle,dynamic
107.0,4.9300003,4.931,4.9110003,0.019000001,0.080000006,0.082,0.066,0.013,4.7710004,5.085,1.0,GP_oracle,dynamic
107.0,5.8640003,5.8650002,5.7780004,0.086,0.08800001,0.123,0.102000006,0.018000001,5.6910005,6.038,1.0,Linear_oracle,stoch
107.0,5.7370005,5.7440004,5.7780004,-0.041,0.112,0.119,0.09200001,0.016,5.491,5.94,1.0,GP_oracle,stoch
107.0,3.9950001,3.9940002,4.9110003,-0.91600007,0.095000006,0.92100006,0.91600007,0.187,3.8090003,4.181,0.0,Linear_observed,dynamic
107.0,3.9090002,3.9090002,4.9110003,-1.0020001,0.096,1.006,1.001,0.20400001,3.7240002,4.098,0.0,GP_observed,dynamic
107.0,5.222,5.222,5.7780004,-0.55600005,0.136,0.572,0.55600005,0.096,4.9560003,5.4890003,0.0,Linear_observed,stoch
107.0,5.906,5.906,5.7780004,0.128,0.2,0.238,0.192,0.033,5.511,6.2980003,1.0,GP_observed,stoch
