idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
12.0,5.025,5.024,5.0670004,-0.042000003,0.066,0.078,0.063,0.012,4.8960004,5.1530004,1.0,Linear_oracle,dynamic
12.0,4.992,4.993,5.0670004,-0.075,0.07,0.10300001,0.086,0.017,4.8510003,5.129,1.0,GP_oracle,dynamic
12.0,5.7240005,5.7240005,5.7590003,-0.035,0.075,0.083000004,0.066,0.011000001,5.578,5.8700004,1.0,Linear_oracle,stoch
12.0,5.631,5.6340003,5.7590003,-0.128,0.08800001,0.156,0.134,0.023000002,5.447,5.7980003,1.0,GP_oracle,stoch
12.0,4.2400002,4.2400002,5.0670004,-0.827,0.09,0.832,0.827,0.163,4.0620003,4.419,0.0,Linear_observed,dynamic
12.0,4.2200003,4.2200003,5.0670004,-0.84700006,0.09,0.85300004,0.84800005,0.16700001,4.044,4.3960004,0.0,GP_observed,dynamic
12.0,5.2630005,5.2630005,5.7590003,-0.49600002,0.124000005,0.512,0.49600002,0.086,5.019,5.505,0.0,Linear_observed,stoch
12.0,6.162,6.1610003,5.7590003,0.40300003,0.24100001,0.47000003,0.41200003,0.072000004,5.7000003,6.6400003,1.0,GP_observed,stoch
12.0,4.921,4.921,5.0670004,-0.14600001,0.095000006,0.17400001,0.15100001,0.030000001,4.734,5.1070004,1.0,Linear_3S,dynamic
12.0,4.7330003,4.734,5.0670004,-0.33400002,0.11100001,0.35300002,0.335,0.066,4.512,4.946,0.0,GP_3S,dynamic
12.0,5.57,5.5730004,5.7590003,-0.18900001,0.109000005,0.21800001,0.192,0.033,5.355,5.78,1.0,Linear_3S,stoch
12.0,5.269,5.275,5.7590003,-0.49,0.15400001,0.514,0.49,0.085,4.9480004,5.5550003,0.0,GP_3S,stoch
12.0,5.043,5.044,5.0670004,-0.024,0.075,0.079,0.062000003,0.012,4.8960004,5.1910005,1.0,Linear_1S,dynamic
12.0,4.9940004,4.9950004,5.0670004,-0.07300001,0.08800001,0.115,0.093,0.018000001,4.82,5.1670003,1.0,GP_1S,dynamic
12.0,5.7700005,5.7700005,5.7590003,0.011000001,0.087000005,0.08800001,0.07,0.012,5.5990005,5.9410005,1.0,Linear_1S,stoch
12.0,5.657,5.6580005,5.7590003,-0.102000006,0.117000006,0.155,0.126,0.022000002,5.4210005,5.886,1.0,GP_1S,stoch
45.0,4.676,4.676,4.6010003,0.075,0.064,0.098000005,0.082,0.018000001,4.551,4.802,1.0,Linear_oracle,dynamic
45.0,4.6340003,4.6340003,4.6010003,0.033,0.068,0.076000005,0.060000002,0.013,4.5020003,4.767,1.0,GP_oracle,dynamic
45.0,6.004,6.0030003,5.852,0.15200001,0.083000004,0.17300001,0.15400001,0.026,5.8420005,6.1670003,1.0,Linear_oracle,stoch
45.0,5.9020004,5.9020004,5.852,0.05,0.096,0.108,0.086,0.015000001,5.7130003,6.09,1.0,GP_oracle,stoch
45.0,4.004,4.004,4.6010003,-0.597,0.097,0.605,0.597,0.13000001,3.8130002,4.196,0.0,Linear_observed,dynamic
45.0,4.0290003,4.0290003,4.6010003,-0.572,0.098000005,0.58000004,0.572,0.124000005,3.8350003,4.221,0.0,GP_observed,dynamic
45.0,5.117,5.118,5.852,-0.735,0.120000005,0.74500006,0.735,0.126,4.8780003,5.3450003,0.0,Linear_observed,stoch
45.0,5.8550005,5.853,5.852,0.003,0.179,0.179,0.143,0.024,5.5090003,6.203,1.0,GP_observed,stoch
45.0,4.6390004,4.6390004,4.6010003,0.038000003,0.095000006,0.102000006,0.082,0.018000001,4.454,4.828,1.0,Linear_3S,dynamic
45.0,4.452,4.452,4.6010003,-0.149,0.109000005,0.18400002,0.157,0.034,4.2390003,4.6650004,1.0,GP_3S,dynamic
45.0,5.7440004,5.747,5.852,-0.108,0.123,0.164,0.133,0.023000002,5.505,5.9800005,1.0,Linear_3S,stoch
45.0,5.406,5.412,5.852,-0.446,0.17500001,0.47900003,0.446,0.076000005,5.0410004,5.7300005,0.0,GP_3S,stoch
45.0,4.723,4.723,4.6010003,0.12200001,0.07300001,0.142,0.125,0.027,4.5800004,4.8650002,1.0,Linear_1S,dynamic
45.0,4.6410003,4.6410003,4.6010003,0.040000003,0.08800001,0.097,0.07700001,0.017,4.465,4.8120003,1.0,GP_1S,dynamic
