idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
42.0,4.4610004,4.4610004,4.498,-0.037,0.065000005,0.075,0.060000002,0.013,4.333,4.589,1.0,Linear_oracle,dynamic
42.0,4.433,4.433,4.498,-0.065000005,0.066,0.093,0.07700001,0.017,4.3050003,4.5610003,1.0,GP_oracle,dynamic
42.0,5.806,5.807,5.874,-0.068,0.083000004,0.10700001,0.087000005,0.015000001,5.642,5.966,1.0,Linear_oracle,stoch
42.0,5.6910005,5.6940002,5.874,-0.18300001,0.098000005,0.20700002,0.185,0.031000001,5.492,5.8770003,1.0,GP_oracle,stoch
42.0,3.8530002,3.8530002,4.498,-0.64500004,0.101,0.65300006,0.64500004,0.143,3.6560001,4.052,0.0,Linear_observed,dynamic
42.0,3.8830001,3.8820002,4.498,-0.615,0.102000006,0.624,0.61600006,0.13700001,3.683,4.083,0.0,GP_observed,dynamic
42.0,5.2180004,5.2180004,5.874,-0.656,0.124000005,0.66800004,0.656,0.112,4.971,5.46,0.0,Linear_observed,stoch
42.0,6.0080004,6.0020003,5.874,0.134,0.24800001,0.282,0.22500001,0.038000003,5.537,6.5060005,1.0,GP_observed,stoch
42.0,4.44,4.439,4.498,-0.058000002,0.09,0.10700001,0.087000005,0.019000001,4.2650003,4.6200004,1.0,Linear_3S,dynamic
42.0,4.3450003,4.3450003,4.498,-0.15300001,0.091000006,0.178,0.157,0.035,4.17,4.525,1.0,GP_3S,dynamic
42.0,5.6650004,5.669,5.874,-0.209,0.12100001,0.24200001,0.21200001,0.036000002,5.4280005,5.893,1.0,Linear_3S,stoch
42.0,5.3320003,5.3380003,5.874,-0.54200006,0.18,0.57100004,0.54200006,0.09200001,4.958,5.664,0.0,GP_3S,stoch
42.0,4.5,4.5,4.498,0.002,0.072000004,0.072000004,0.058000002,0.013,4.3580003,4.644,1.0,Linear_1S,dynamic
42.0,4.4370003,4.4370003,4.498,-0.061000004,0.07700001,0.09900001,0.080000006,0.018000001,4.2840004,4.5880003,1.0,GP_1S,dynamic
42.0,5.894,5.894,5.874,0.020000001,0.09900001,0.101,0.080000006,0.014,5.701,6.089,1.0,Linear_1S,stoch
42.0,5.6400003,5.6510005,5.874,-0.23400001,0.15400001,0.28100002,0.23900001,0.041,5.3040004,5.9100003,1.0,GP_1S,stoch
75.0,4.8780003,4.8780003,4.866,0.012,0.074,0.075,0.060000002,0.012,4.734,5.0220003,1.0,Linear_oracle,dynamic
75.0,4.8160005,4.8170004,4.866,-0.05,0.08400001,0.098000005,0.078,0.016,4.651,4.9810004,1.0,GP_oracle,dynamic
75.0,5.4680004,5.4680004,5.4490004,0.019000001,0.083000004,0.086,0.068,0.013,5.3030005,5.631,1.0,Linear_oracle,stoch
75.0,5.3570004,5.359,5.4490004,-0.09200001,0.10300001,0.13800001,0.11100001,0.020000001,5.1450005,5.552,1.0,GP_oracle,stoch
75.0,3.8560002,3.8550003,4.866,-1.01,0.093,1.014,1.0090001,0.20700002,3.676,4.037,0.0,Linear_observed,dynamic
75.0,3.8450003,3.8460002,4.866,-1.021,0.09,1.024,1.0200001,0.21000001,3.6710002,4.02,0.0,GP_observed,dynamic
75.0,4.8310003,4.8310003,5.4490004,-0.61800003,0.134,0.633,0.61800003,0.113000005,4.566,5.096,0.0,Linear_observed,stoch
75.0,5.919,5.9170003,5.4490004,0.47000003,0.238,0.526,0.47300002,0.087000005,5.4560003,6.386,0.0,GP_observed,stoch
75.0,4.75,4.75,4.866,-0.116000004,0.10700001,0.157,0.13000001,0.027,4.5420003,4.9570003,1.0,Linear_3S,dynamic
75.0,4.453,4.459,4.866,-0.41300002,0.148,0.43800002,0.41300002,0.085,4.15,4.728,0.0,GP_3S,dynamic
75.0,5.3040004,5.306,5.4490004,-0.14500001,0.12100001,0.18900001,0.158,0.029000001,5.0690002,5.5360003,1.0,Linear_3S,stoch
75.0,4.9290004,4.94,5.4490004,-0.52000004,0.192,0.554,0.52000004,0.095000006,4.524,5.2780004,0.0,GP_3S,stoch
75.0,4.9220004,4.9220004,4.866,0.056,0.083000004,0.101,0.081,0.017,4.7590003,5.0860004,1.0,Linear_1S,dynamic
75.0,4.841,4.8370004,4.866,-0.025,0.13000001,0.132,0.104,0.021000002,4.596,5.1150002,1.0,GP_1S,dynamic
75.0,5.537,5.537,5.4490004,0.08800001,0.095000006,0.12900001,0.106000006,0.019000001,5.3500004,5.722,1.0,Linear_1S,stoch
75.0,5.401,5.3980002,5.4490004,-0.048,0.165,0.172,0.134,0.025,5.0810003,5.747,1.0,GP_1S,stoch
108.0,4.873,4.873,4.8230004,0.05,0.072000004,0.08800001,0.071,0.015000001,4.7310004,5.0140004,1.0,Linear_oracle,dynamic
108.0,4.892,4.8910003,4.8230004,0.069000006,0.079,0.105000004,0.086,0.018000001,4.737,5.0470004,1.0,GP_oracle,dynamic
108.0,5.585,5.585,5.5270004,0.058000002,0.082,0.101,0.081,0.015000001,5.4220004,5.7450004,1.0,Linear_oracle,stoch
108.0,5.543,5.543,5.5270004,0.016,0.098000005,0.09900001,0.078,0.014,5.3510003,5.7330003,1.0,GP_oracle,stoch
108.0,3.8450003,3.8450003,4.8230004,-0.97800004,0.095000006,0.98200005,0.97700006,0.20300001,3.6610003,4.0340004,0.0,Linear_observed,dynamic
108.0,3.8390002,3.8400002,4.8230004,-0.984,0.097,0.98800004,0.98300004,0.20400001,3.65,4.0280004,0.0,GP_observed,dynamic
108.0,4.9170003,4.9170003,5.5270004,-0.61,0.119,0.62200004,0.61,0.11000001,4.682,5.1480002,0.0,Linear_observed,stoch
108.0,5.5740004,5.5730004,5.5270004,0.047000002,0.163,0.17,0.136,0.025,5.256,5.8960004,1.0,GP_observed,stoch
108.0,4.7700005,4.7700005,4.8230004,-0.053000003,0.101,0.11400001,0.091000006,0.019000001,4.571,4.9680004,1.0,Linear_3S,dynamic
108.0,4.6150002,4.618,4.8230004,-0.208,0.115,0.23700002,0.21000001,0.044000003,4.3840003,4.833,1.0,GP_3S,dynamic
108.0,5.38,5.3830004,5.5270004,-0.147,0.115,0.187,0.157,0.028,5.155,5.6000004,1.0,Linear_3S,stoch
108.0,5.1390004,5.1460004,5.5270004,-0.388,0.15100001,0.41700003,0.38900003,0.07,4.822,5.4150004,0.0,GP_3S,stoch
108.0,4.892,4.892,4.8230004,0.069000006,0.083000004,0.108,0.08800001,0.018000001,4.728,5.052,1.0,Linear_1S,dynamic
108.0,4.807,4.808,4.8230004,-0.016,0.095000006,0.096,0.076000005,0.016,4.6200004,4.991,1.0,GP_1S,dynamic
108.0,5.556,5.556,5.5270004,0.029000001,0.095000006,0.1,0.080000006,0.014,5.366,5.742,1.0,Linear_1S,stoch
108.0,5.4020004,5.407,5.5270004,-0.125,0.12200001,0.17500001,0.142,0.026,5.144,5.6280003,1.0,GP_1S,stoch
141.0,5.1010003,5.1010003,5.052,0.049000002,0.074,0.089,0.072000004,0.014,4.9540005,5.247,1.0,Linear_oracle,dynamic
141.0,4.9820004,4.984,5.052,-0.07,0.089,0.11400001,0.091000006,0.018000001,4.796,5.15,1.0,GP_oracle,dynamic
141.0,5.8160005,5.8160005,5.7510004,0.065000005,0.08800001,0.11000001,0.089,0.015000001,5.6380005,5.9880004,1.0,Linear_oracle,stoch
141.0,5.6520004,5.6580005,5.7510004,-0.09900001,0.115,0.15200001,0.12100001,0.021000002,5.405,5.861,1.0,GP_oracle,stoch
