idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
24.0,0.768,0.767,0.739,0.029000001,0.021000002,0.035,0.030000001,0.041,0.726,0.809,1.0,Linear_oracle,dynamic
24.0,0.776,0.77400005,0.739,0.037,0.032,0.049000002,0.040000003,0.054,0.71900004,0.84200007,1.0,GP_oracle,dynamic
24.0,3.6620002,3.6610003,3.5200002,0.142,0.104,0.177,0.15100001,0.043,3.4570003,3.8680003,1.0,Linear_oracle,stoch
24.0,3.6550002,3.653,3.5200002,0.135,0.178,0.224,0.18100001,0.051000003,3.3090003,4.011,1.0,GP_oracle,stoch
24.0,0.587,0.587,0.739,-0.15200001,0.046000004,0.15900001,0.15200001,0.20500001,0.49600002,0.67800003,0.0,Linear_observed,dynamic
24.0,0.4,0.40100002,0.739,-0.33900002,0.067,0.34500003,0.33900002,0.45800003,0.268,0.532,0.0,GP_observed,dynamic
24.0,2.318,2.3170002,3.5200002,-1.202,0.178,1.215,1.202,0.342,1.9640001,2.6690001,0.0,Linear_observed,stoch
24.0,2.1100001,2.1130002,3.5200002,-1.4100001,0.178,1.4200001,1.409,0.4,1.7550001,2.46,0.0,GP_observed,stoch
24.0,0.679,0.679,0.739,-0.060000002,0.037,0.07,0.062000003,0.08400001,0.609,0.753,1.0,Linear_3S,dynamic
24.0,0.54200006,0.544,0.739,-0.19700001,0.054,0.20400001,0.19700001,0.26700002,0.43300003,0.643,0.0,GP_3S,dynamic
24.0,3.2380002,3.242,3.5200002,-0.282,0.16900001,0.328,0.28800002,0.082,2.9110003,3.5730002,1.0,Linear_3S,stoch
24.0,2.2310002,2.2310002,3.5200002,-1.289,0.31800002,1.327,1.2880001,0.36600003,1.605,2.861,0.0,GP_3S,stoch
24.0,0.753,0.753,0.739,0.014,0.026,0.030000001,0.024,0.032,0.70100003,0.804,1.0,Linear_1S,dynamic
24.0,0.74,0.739,0.739,0.001,0.05,0.05,0.039,0.053000003,0.64500004,0.845,1.0,GP_1S,dynamic
24.0,3.624,3.624,3.5200002,0.104,0.134,0.17,0.13800001,0.039,3.3600001,3.8830001,1.0,Linear_1S,stoch
24.0,3.4780002,3.482,3.5200002,-0.042000003,0.351,0.354,0.279,0.079,2.7610002,4.151,1.0,GP_1S,stoch
57.0,0.9110001,0.9110001,0.9250001,-0.014,0.031000001,0.034,0.027,0.029000001,0.851,0.9710001,1.0,Linear_oracle,dynamic
57.0,0.89300007,0.89300007,0.9250001,-0.032,0.044000003,0.054,0.044000003,0.048,0.808,0.98,1.0,GP_oracle,dynamic
57.0,3.5460002,3.5470002,3.6060002,-0.060000002,0.115,0.12900001,0.104,0.029000001,3.321,3.772,1.0,Linear_oracle,stoch
57.0,3.407,3.407,3.6060002,-0.19900002,0.177,0.26700002,0.223,0.062000003,3.058,3.7530003,1.0,GP_oracle,stoch
57.0,0.67800003,0.67800003,0.9250001,-0.24700001,0.053000003,0.252,0.24700001,0.26700002,0.574,0.781,0.0,Linear_observed,dynamic
57.0,0.49800003,0.49800003,0.9250001,-0.42700002,0.074,0.43300003,0.42700002,0.462,0.354,0.643,0.0,GP_observed,dynamic
57.0,2.7640002,2.765,3.6060002,-0.84200007,0.20600002,0.86700004,0.84200007,0.23400001,2.3590002,3.1680002,0.0,Linear_observed,stoch
57.0,2.6320002,2.634,3.6060002,-0.97400004,0.22000001,0.9990001,0.97400004,0.27,2.1950002,3.0560002,0.0,GP_observed,stoch
57.0,0.74100006,0.74,0.9250001,-0.18400002,0.047000002,0.19000001,0.18400002,0.19900002,0.651,0.83500004,0.0,Linear_3S,dynamic
57.0,0.615,0.615,0.9250001,-0.31,0.056,0.31500003,0.31,0.335,0.50100005,0.72400004,0.0,GP_3S,dynamic
57.0,2.996,2.9970002,3.6060002,-0.61,0.16700001,0.633,0.611,0.16900001,2.6750002,3.3240001,0.0,Linear_3S,stoch
57.0,2.4480002,2.4490001,3.6060002,-1.1580001,0.223,1.179,1.1580001,0.321,2.009,2.8850002,0.0,GP_3S,stoch
57.0,0.83400005,0.83400005,0.9250001,-0.091000006,0.034,0.097,0.091000006,0.09900001,0.76600003,0.90000004,0.0,Linear_1S,dynamic
57.0,0.73700005,0.73800004,0.9250001,-0.18800001,0.052,0.19500001,0.187,0.20300001,0.632,0.837,0.0,GP_1S,dynamic
57.0,3.3520002,3.3530002,3.6060002,-0.254,0.132,0.286,0.257,0.071,3.0900002,3.6130002,1.0,Linear_1S,stoch
57.0,2.9020002,2.907,3.6060002,-0.70400006,0.21800001,0.73700005,0.70400006,0.19500001,2.4620001,3.3140001,0.0,GP_1S,stoch
90.0,1.189,1.189,1.159,0.030000001,0.037,0.048,0.039,0.034,1.118,1.263,1.0,Linear_oracle,dynamic
90.0,1.131,1.1340001,1.159,-0.028,0.049000002,0.056,0.043,0.037,1.023,1.2190001,1.0,GP_oracle,dynamic
90.0,3.6690001,3.667,3.5750003,0.094000004,0.115,0.149,0.120000005,0.034,3.446,3.897,1.0,Linear_oracle,stoch
90.0,3.545,3.5470002,3.5750003,-0.030000001,0.135,0.13900001,0.11000001,0.031000001,3.2700002,3.8060002,1.0,GP_oracle,stoch
