idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
9.0,0.75200003,0.75200003,0.75200003,0.0,0.024,0.024,0.019000001,0.026,0.70400006,0.8,1.0,Linear_oracle,dynamic
9.0,0.72400004,0.72300005,0.75200003,-0.028,0.034,0.044000003,0.036000002,0.048,0.65900004,0.79300004,1.0,GP_oracle,dynamic
9.0,3.3000002,3.2990003,3.2990003,0.001,0.113000005,0.113000005,0.09,0.027,3.0770001,3.5210001,1.0,Linear_oracle,stoch
9.0,3.1850002,3.1850002,3.2990003,-0.11400001,0.147,0.186,0.15100001,0.046000004,2.8980002,3.476,1.0,GP_oracle,stoch
9.0,0.56,0.559,0.75200003,-0.192,0.051000003,0.19900002,0.192,0.25500003,0.45900002,0.66,0.0,Linear_observed,dynamic
9.0,0.37100002,0.372,0.75200003,-0.381,0.065000005,0.386,0.38000003,0.50600004,0.24400002,0.499,0.0,GP_observed,dynamic
9.0,2.012,2.0110002,3.2990003,-1.2870001,0.17300001,1.299,1.2880001,0.39000002,1.6730001,2.352,0.0,Linear_observed,stoch
9.0,2.253,2.2510002,3.2990003,-1.046,0.208,1.067,1.047,0.317,1.8490001,2.664,0.0,GP_observed,stoch
9.0,0.70000005,0.70000005,0.75200003,-0.052,0.041,0.066,0.056,0.074,0.62100005,0.78200006,1.0,Linear_3S,dynamic
9.0,0.537,0.541,0.75200003,-0.215,0.072000004,0.22700001,0.215,0.286,0.386,0.666,0.0,GP_3S,dynamic
9.0,3.0030003,3.0070002,3.2990003,-0.296,0.172,0.34300002,0.30200002,0.09200001,2.6650002,3.3400002,1.0,Linear_3S,stoch
9.0,2.391,2.3950002,3.2990003,-0.90800005,0.24400002,0.94000006,0.90800005,0.275,1.9050001,2.8600001,0.0,GP_3S,stoch
9.0,0.78400004,0.78400004,0.75200003,0.032,0.030000001,0.045,0.037,0.049000002,0.725,0.84400004,1.0,Linear_1S,dynamic
9.0,0.77000004,0.76900005,0.75200003,0.018000001,0.060000002,0.063,0.049000002,0.066,0.652,0.89300007,1.0,GP_1S,dynamic
9.0,3.3960001,3.3950002,3.2990003,0.097,0.13800001,0.16800001,0.136,0.041,3.1250002,3.6640003,1.0,Linear_1S,stoch
9.0,3.357,3.357,3.2990003,0.058000002,0.256,0.263,0.209,0.063,2.848,3.8600001,1.0,GP_1S,stoch
42.0,0.734,0.734,0.74,-0.006,0.024,0.025,0.020000001,0.027,0.68600005,0.78200006,1.0,Linear_oracle,dynamic
42.0,0.694,0.694,0.74,-0.046000004,0.034,0.057000004,0.049000002,0.066,0.62700003,0.762,1.0,GP_oracle,dynamic
42.0,3.5390003,3.538,3.5630002,-0.024,0.11800001,0.12100001,0.097,0.027,3.3060002,3.7730002,1.0,Linear_oracle,stoch
42.0,3.2800002,3.282,3.5630002,-0.28300002,0.17600001,0.33400002,0.291,0.082,2.93,3.617,1.0,GP_oracle,stoch
42.0,0.55300003,0.55300003,0.74,-0.187,0.044000003,0.192,0.187,0.252,0.46600002,0.64100003,0.0,Linear_observed,dynamic
42.0,0.45600003,0.45600003,0.74,-0.284,0.07,0.29200003,0.284,0.38300002,0.319,0.592,0.0,GP_observed,dynamic
42.0,2.516,2.516,3.5630002,-1.047,0.201,1.067,1.0480001,0.294,2.121,2.913,0.0,Linear_observed,stoch
42.0,3.14,3.1380002,3.5630002,-0.423,0.28,0.508,0.44000003,0.123,2.591,3.693,1.0,GP_observed,stoch
42.0,0.623,0.623,0.74,-0.117000006,0.037,0.123,0.117000006,0.158,0.55200005,0.698,0.0,Linear_3S,dynamic
42.0,0.535,0.536,0.74,-0.20500001,0.044000003,0.209,0.20400001,0.27600002,0.44500002,0.62,0.0,GP_3S,dynamic
42.0,3.1450002,3.1480002,3.5630002,-0.418,0.179,0.455,0.42000002,0.11800001,2.799,3.5000002,0.0,Linear_3S,stoch
42.0,2.592,2.594,3.5630002,-0.9710001,0.22500001,0.99700004,0.97200006,0.273,2.14,3.0260003,0.0,GP_3S,stoch
42.0,0.703,0.703,0.74,-0.037,0.027,0.046000004,0.039,0.053000003,0.65000004,0.75500005,1.0,Linear_1S,dynamic
42.0,0.65300006,0.65300006,0.74,-0.087000005,0.041,0.096,0.087000005,0.11800001,0.573,0.73700005,0.0,GP_1S,dynamic
42.0,3.5730002,3.5730002,3.5630002,0.010000001,0.141,0.141,0.113000005,0.032,3.2960002,3.8520002,1.0,Linear_1S,stoch
42.0,3.223,3.2280002,3.5630002,-0.34,0.22200002,0.40600002,0.351,0.098000005,2.776,3.6440003,1.0,GP_1S,stoch
75.0,0.88400006,0.88400006,0.859,0.025,0.027,0.037,0.030000001,0.035,0.83100003,0.93700004,1.0,Linear_oracle,dynamic
75.0,0.851,0.85,0.859,-0.008,0.043,0.043,0.033,0.039,0.76500005,0.938,1.0,GP_oracle,dynamic
75.0,3.5490003,3.548,3.44,0.109000005,0.113000005,0.156,0.128,0.037,3.3260002,3.7710001,1.0,Linear_oracle,stoch
75.0,3.4700003,3.4700003,3.44,0.030000001,0.13800001,0.141,0.113000005,0.033,3.2010002,3.7370002,1.0,GP_oracle,stoch
75.0,0.66400003,0.66300005,0.859,-0.19500001,0.061000004,0.20500001,0.19500001,0.22800002,0.54300004,0.785,0.0,Linear_observed,dynamic
75.0,0.58100003,0.582,0.859,-0.27800003,0.059000004,0.284,0.27800003,0.323,0.46600002,0.69900006,0.0,GP_observed,dynamic
75.0,2.2510002,2.2510002,3.44,-1.189,0.2,1.2060001,1.189,0.34600002,1.858,2.6460001,0.0,Linear_observed,stoch
75.0,2.572,2.571,3.44,-0.86800003,0.23,0.89800006,0.86800003,0.252,2.127,3.028,0.0,GP_observed,stoch
75.0,0.77500004,0.77500004,0.859,-0.08400001,0.046000004,0.096,0.085,0.09900001,0.688,0.86700004,1.0,Linear_3S,dynamic
75.0,0.68100005,0.68700004,0.859,-0.178,0.069000006,0.19100001,0.178,0.20700002,0.527,0.804,0.0,GP_3S,dynamic
75.0,3.0760002,3.0800002,3.44,-0.36400002,0.18,0.40600002,0.367,0.10700001,2.726,3.43,0.0,Linear_3S,stoch
75.0,2.5830002,2.5870001,3.44,-0.85700005,0.24400002,0.89100003,0.85700005,0.24900001,2.0930002,3.0500002,0.0,GP_3S,stoch
75.0,0.87500006,0.87500006,0.859,0.016,0.035,0.039,0.031000001,0.036000002,0.80500007,0.943,1.0,Linear_1S,dynamic
75.0,0.89100003,0.88100004,0.859,0.032,0.087000005,0.093,0.069000006,0.081,0.74200004,1.09,1.0,GP_1S,dynamic
75.0,3.5000002,3.5010002,3.44,0.060000002,0.148,0.15900001,0.128,0.037,3.206,3.7900002,1.0,Linear_1S,stoch
75.0,3.5870001,3.584,3.44,0.147,0.27800003,0.314,0.25,0.07300001,3.051,4.143,1.0,GP_1S,stoch
108.0,0.77000004,0.77000004,0.739,0.031000001,0.024,0.039,0.033,0.045,0.72300005,0.81700003,1.0,Linear_oracle,dynamic
108.0,0.754,0.753,0.739,0.015000001,0.029000001,0.032,0.025,0.034,0.70000005,0.81500006,1.0,GP_oracle,dynamic
108.0,3.6950002,3.6950002,3.558,0.13700001,0.119,0.18200001,0.15200001,0.043,3.459,3.9320002,1.0,Linear_oracle,stoch
108.0,3.535,3.535,3.558,-0.023000002,0.16700001,0.16900001,0.134,0.038000003,3.2070003,3.864,1.0,GP_oracle,stoch
108.0,0.60300004,0.60300004,0.739,-0.136,0.052,0.14600001,0.13700001,0.185,0.499,0.70400006,0.0,Linear_observed,dynamic
108.0,0.476,0.47700003,0.739,-0.263,0.064,0.27,0.263,0.35500002,0.351,0.6,0.0,GP_observed,dynamic
108.0,2.453,2.4540002,3.558,-1.105,0.2,1.123,1.105,0.31100002,2.059,2.841,0.0,Linear_observed,stoch
108.0,2.9160001,2.917,3.558,-0.642,0.279,0.70000005,0.64400005,0.18100001,2.3700001,3.4600003,0.0,GP_observed,stoch
108.0,0.684,0.684,0.739,-0.055000003,0.040000003,0.068,0.058000002,0.079,0.60800004,0.76400006,1.0,Linear_3S,dynamic
108.0,0.592,0.595,0.739,-0.147,0.057000004,0.158,0.147,0.2,0.469,0.69500005,0.0,GP_3S,dynamic
108.0,3.2200003,3.2220001,3.558,-0.33800003,0.185,0.38500002,0.342,0.096,2.8620002,3.578,1.0,Linear_3S,stoch
108.0,2.513,2.515,3.558,-1.0450001,0.291,1.085,1.0450001,0.294,1.9300001,3.0790002,0.0,GP_3S,stoch
108.0,0.767,0.767,0.739,0.028,0.031000001,0.042000003,0.034,0.046000004,0.707,0.82800007,1.0,Linear_1S,dynamic
108.0,0.776,0.768,0.739,0.037,0.062000003,0.072000004,0.054,0.07300001,0.67200005,0.92300004,1.0,GP_1S,dynamic
108.0,3.6360002,3.6360002,3.558,0.078,0.15200001,0.171,0.13700001,0.039,3.3370001,3.9340003,1.0,Linear_1S,stoch
108.0,3.558,3.555,3.558,-0.0,0.316,0.316,0.24900001,0.07,2.9340003,4.196,1.0,GP_1S,stoch
141.0,0.85600007,0.85600007,0.855,0.001,0.024,0.024,0.020000001,0.023000002,0.808,0.90400004,1.0,Linear_oracle,dynamic
141.0,0.813,0.81500006,0.855,-0.042000003,0.034,0.054,0.045,0.052,0.74,0.874,1.0,GP_oracle,dynamic
141.0,3.6180003,3.617,3.6130002,0.0050000004,0.108,0.108,0.086,0.024,3.4050002,3.8300002,1.0,Linear_oracle,stoch
141.0,3.443,3.4450002,3.6130002,-0.17,0.14600001,0.224,0.187,0.052,3.15,3.7230003,1.0,GP_oracle,stoch
141.0,0.753,0.754,0.855,-0.102000006,0.062000003,0.120000005,0.105000004,0.123,0.629,0.87600005,1.0,Linear_observed,dynamic
141.0,0.572,0.572,0.855,-0.28300002,0.066,0.291,0.28300002,0.33100003,0.441,0.703,0.0,GP_observed,dynamic
