idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
12.0,1.2270001,1.2260001,1.1880001,0.039,0.042000003,0.057000004,0.047000002,0.040000003,1.144,1.309,1.0,Linear_oracle,dynamic
12.0,1.184,1.184,1.1880001,-0.004,0.049000002,0.049000002,0.039,0.033,1.088,1.2830001,1.0,GP_oracle,dynamic
12.0,3.7700002,3.7690003,3.653,0.117000006,0.12900001,0.17400001,0.143,0.039,3.5170002,4.0210004,1.0,Linear_oracle,stoch
12.0,3.5530002,3.5590003,3.653,-0.1,0.18200001,0.208,0.164,0.045,3.1850002,3.9,1.0,GP_oracle,stoch
12.0,0.85800004,0.85800004,1.1880001,-0.33,0.07,0.337,0.33,0.27800003,0.72200006,0.99600005,0.0,Linear_observed,dynamic
12.0,0.63100004,0.63100004,1.1880001,-0.55700004,0.093,0.565,0.55700004,0.469,0.448,0.813,0.0,GP_observed,dynamic
12.0,2.5,2.5,3.653,-1.153,0.194,1.169,1.153,0.316,2.1190002,2.8850002,0.0,Linear_observed,stoch
12.0,2.6350002,2.6330001,3.653,-1.018,0.23300001,1.044,1.018,0.279,2.1780002,3.094,0.0,GP_observed,stoch
12.0,1.0300001,1.029,1.1880001,-0.158,0.064,0.171,0.15900001,0.133,0.906,1.1570001,0.0,Linear_3S,dynamic
12.0,0.873,0.87700003,1.1880001,-0.31500003,0.08400001,0.326,0.31500003,0.26500002,0.69600004,1.028,0.0,GP_3S,dynamic
12.0,3.2080002,3.209,3.653,-0.44500002,0.19000001,0.48400003,0.446,0.12200001,2.8390002,3.5760002,0.0,Linear_3S,stoch
12.0,2.499,2.505,3.653,-1.154,0.277,1.187,1.154,0.316,1.9340001,3.028,0.0,GP_3S,stoch
12.0,1.189,1.189,1.1880001,0.001,0.049000002,0.049000002,0.039,0.033,1.093,1.286,1.0,Linear_1S,dynamic
12.0,1.115,1.115,1.1880001,-0.07300001,0.07,0.101,0.083000004,0.07,0.975,1.25,1.0,GP_1S,dynamic
12.0,3.6990001,3.7000003,3.653,0.046000004,0.15200001,0.15900001,0.127,0.035,3.4010003,4.0010004,1.0,Linear_1S,stoch
12.0,3.2860003,3.2970002,3.653,-0.367,0.26500002,0.45200002,0.38300002,0.105000004,2.7370002,3.7790003,1.0,GP_1S,stoch
45.0,0.906,0.906,0.85800004,0.048,0.032,0.058000002,0.05,0.059000004,0.84400004,0.96900004,1.0,Linear_oracle,dynamic
45.0,0.80100006,0.81600004,0.85800004,-0.057000004,0.07700001,0.096,0.072000004,0.08400001,0.637,0.915,1.0,GP_oracle,dynamic
45.0,3.683,3.6820002,3.4880002,0.19500001,0.128,0.23300001,0.202,0.058000002,3.4310002,3.933,1.0,Linear_oracle,stoch
45.0,3.4050002,3.4150002,3.4880002,-0.083000004,0.18200001,0.2,0.157,0.045,3.029,3.739,1.0,GP_oracle,stoch
45.0,0.74500006,0.74600005,0.85800004,-0.113000005,0.054,0.125,0.113000005,0.132,0.638,0.84900004,0.0,Linear_observed,dynamic
45.0,0.665,0.665,0.85800004,-0.193,0.052,0.2,0.193,0.22500001,0.56200004,0.767,0.0,GP_observed,dynamic
45.0,2.9580002,2.96,3.4880002,-0.53000003,0.20700002,0.569,0.531,0.15200001,2.5470002,3.3580003,0.0,Linear_observed,stoch
45.0,3.4780002,3.4750001,3.4880002,-0.010000001,0.37100002,0.37100002,0.29500002,0.085,2.7670002,4.211,1.0,GP_observed,stoch
45.0,0.809,0.809,0.85800004,-0.049000002,0.053000003,0.072000004,0.060000002,0.069000006,0.707,0.91600007,1.0,Linear_3S,dynamic
45.0,0.71300006,0.721,0.85800004,-0.14500001,0.083000004,0.16700001,0.147,0.171,0.52900004,0.85800004,0.0,GP_3S,dynamic
45.0,3.203,3.2050002,3.4880002,-0.28500003,0.192,0.344,0.29700002,0.085,2.8330002,3.581,1.0,Linear_3S,stoch
45.0,2.7250001,2.7270002,3.4880002,-0.763,0.23600002,0.799,0.763,0.21900001,2.262,3.183,0.0,GP_3S,stoch
