idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
6.0,1.0380001,1.0380001,1.034,0.004,0.033,0.033,0.027,0.026,0.97300005,1.102,1.0,Linear_oracle,dynamic
6.0,1.0150001,1.0150001,1.034,-0.019000001,0.038000003,0.043,0.034,0.033,0.94200003,1.092,1.0,GP_oracle,dynamic
6.0,3.683,3.683,3.6680002,0.015000001,0.116000004,0.117000006,0.093,0.025,3.4550002,3.91,1.0,Linear_oracle,stoch
6.0,3.38,3.3830001,3.6680002,-0.28800002,0.16600001,0.33200002,0.293,0.080000006,3.048,3.6970003,1.0,GP_oracle,stoch
6.0,0.88000005,0.87900007,1.034,-0.15400001,0.07,0.16900001,0.155,0.15,0.74,1.0200001,0.0,Linear_observed,dynamic
6.0,0.77800006,0.77900004,1.034,-0.256,0.07300001,0.26500002,0.25500003,0.24700001,0.637,0.92,0.0,GP_observed,dynamic
6.0,2.8890002,2.8890002,3.6680002,-0.77900004,0.21700001,0.809,0.77900004,0.21200001,2.4580002,3.3200002,0.0,Linear_observed,stoch
6.0,2.9640002,2.9570003,3.6680002,-0.70400006,0.27400002,0.75500005,0.70500004,0.192,2.4390001,3.5170002,0.0,GP_observed,stoch
6.0,0.91800004,0.91800004,1.034,-0.116000004,0.052,0.127,0.116000004,0.112,0.818,1.021,0.0,Linear_3S,dynamic
6.0,0.82400006,0.82800007,1.034,-0.21000001,0.071,0.22100002,0.21000001,0.20300001,0.671,0.95300007,0.0,GP_3S,dynamic
6.0,3.265,3.2680001,3.6680002,-0.40300003,0.17,0.43800002,0.404,0.11000001,2.9350002,3.5990002,0.0,Linear_3S,stoch
6.0,2.584,2.585,3.6680002,-1.0840001,0.24900001,1.1120001,1.0840001,0.296,2.092,3.072,0.0,GP_3S,stoch
6.0,1.0300001,1.0300001,1.034,-0.004,0.039,0.039,0.031000001,0.030000001,0.95300007,1.1060001,1.0,Linear_1S,dynamic
6.0,1.001,1.001,1.034,-0.033,0.052,0.061000004,0.048,0.047000002,0.89500004,1.1,1.0,GP_1S,dynamic
6.0,3.657,3.6580002,3.6680002,-0.011000001,0.136,0.136,0.109000005,0.030000001,3.387,3.9240003,1.0,Linear_1S,stoch
6.0,3.4160001,3.423,3.6680002,-0.252,0.246,0.35200003,0.28800002,0.078,2.917,3.8810003,1.0,GP_1S,stoch
39.0,0.96000004,0.96000004,0.94100004,0.019000001,0.026,0.033,0.026,0.028,0.90900004,1.0120001,1.0,Linear_oracle,dynamic
39.0,0.93900007,0.94000006,0.94100004,-0.002,0.031000001,0.031000001,0.024,0.026,0.87700003,1.0020001,1.0,GP_oracle,dynamic
39.0,3.7180002,3.716,3.63,0.08800001,0.10300001,0.136,0.11000001,0.030000001,3.515,3.92,1.0,Linear_oracle,stoch
39.0,3.561,3.5620003,3.63,-0.069000006,0.133,0.15,0.120000005,0.033,3.2960002,3.818,1.0,GP_oracle,stoch
39.0,0.71500003,0.71500003,0.94100004,-0.22600001,0.051000003,0.231,0.22500001,0.24000001,0.614,0.81600004,0.0,Linear_observed,dynamic
39.0,0.446,0.446,0.94100004,-0.49500003,0.067,0.499,0.49500003,0.526,0.31500003,0.578,0.0,GP_observed,dynamic
39.0,2.466,2.466,3.63,-1.164,0.17300001,1.177,1.164,0.321,2.1230001,2.805,0.0,Linear_observed,stoch
39.0,2.8690002,2.868,3.63,-0.76100004,0.19700001,0.786,0.76100004,0.21000001,2.4850001,3.256,0.0,GP_observed,stoch
39.0,0.83100003,0.83100003,0.94100004,-0.11000001,0.045,0.119,0.11000001,0.117000006,0.74500006,0.919,0.0,Linear_3S,dynamic
39.0,0.725,0.72800004,0.94100004,-0.216,0.067,0.22600001,0.215,0.22900002,0.586,0.84900004,0.0,GP_3S,dynamic
39.0,3.219,3.223,3.63,-0.411,0.16100001,0.441,0.411,0.113000005,2.9080002,3.5340002,0.0,Linear_3S,stoch
39.0,2.5170002,2.516,3.63,-1.113,0.21000001,1.1320001,1.1120001,0.30600002,2.1100001,2.9340003,0.0,GP_3S,stoch
39.0,0.92,0.92,0.94100004,-0.021000002,0.031000001,0.037,0.030000001,0.032,0.859,0.98200005,1.0,Linear_1S,dynamic
39.0,0.859,0.86500007,0.94100004,-0.082,0.05,0.096,0.082,0.08800001,0.74200004,0.94400007,1.0,GP_1S,dynamic
39.0,3.5850003,3.5850003,3.63,-0.045,0.125,0.133,0.106000006,0.029000001,3.3390002,3.8320003,1.0,Linear_1S,stoch
39.0,3.13,3.1330001,3.63,-0.5,0.209,0.54200006,0.5,0.13800001,2.7080002,3.532,0.0,GP_1S,stoch
72.0,1.376,1.376,1.3180001,0.058000002,0.049000002,0.075,0.063,0.048,1.2800001,1.4710001,1.0,Linear_oracle,dynamic
72.0,1.271,1.2720001,1.3180001,-0.047000002,0.068,0.083000004,0.066,0.05,1.133,1.4020001,1.0,GP_oracle,dynamic
72.0,3.7010002,3.7010002,3.5470002,0.15400001,0.128,0.2,0.16800001,0.047000002,3.4470003,3.9520001,1.0,Linear_oracle,stoch
72.0,3.3850002,3.387,3.5470002,-0.162,0.17,0.23500001,0.19100001,0.054,3.0410001,3.7120001,1.0,GP_oracle,stoch
72.0,1.1040001,1.1040001,1.3180001,-0.21400002,0.089,0.23200001,0.215,0.163,0.93100005,1.2800001,0.0,Linear_observed,dynamic
72.0,0.69900006,0.69900006,1.3180001,-0.619,0.117000006,0.63000005,0.619,0.47000003,0.47200003,0.92800003,0.0,GP_observed,dynamic
72.0,2.8490002,2.8490002,3.5470002,-0.698,0.216,0.73,0.697,0.19700001,2.4310002,3.2760003,0.0,Linear_observed,stoch
72.0,3.4520001,3.4490001,3.5470002,-0.095000006,0.30900002,0.323,0.257,0.07300001,2.8560002,4.078,1.0,GP_observed,stoch
72.0,1.273,1.273,1.3180001,-0.045,0.079,0.091000006,0.074,0.056,1.12,1.429,1.0,Linear_3S,dynamic
72.0,0.86800003,0.873,1.3180001,-0.45000002,0.149,0.47400004,0.45000002,0.34100002,0.56200004,1.149,0.0,GP_3S,dynamic
72.0,3.3090003,3.311,3.5470002,-0.238,0.193,0.30600002,0.25800002,0.07300001,2.937,3.6870003,1.0,Linear_3S,stoch
72.0,2.4150002,2.4180002,3.5470002,-1.1320001,0.30800003,1.1730001,1.131,0.319,1.8010001,3.0130002,0.0,GP_3S,stoch
72.0,1.4640001,1.463,1.3180001,0.14600001,0.063,0.15900001,0.14600001,0.11100001,1.338,1.588,0.0,Linear_1S,dynamic
72.0,1.424,1.416,1.3180001,0.106000006,0.16700001,0.19800001,0.15400001,0.117000006,1.1170001,1.7870001,1.0,GP_1S,dynamic
72.0,3.7770002,3.7770002,3.5470002,0.23,0.158,0.279,0.24000001,0.068,3.4640002,4.086,1.0,Linear_1S,stoch
72.0,3.5560002,3.555,3.5470002,0.009000001,0.335,0.335,0.263,0.074,2.894,4.2250004,1.0,GP_1S,stoch
105.0,1.389,1.389,1.406,-0.017,0.048,0.051000003,0.041,0.029000001,1.294,1.4840001,1.0,Linear_oracle,dynamic
105.0,1.3670001,1.368,1.406,-0.039,0.059000004,0.071,0.056,0.040000003,1.2490001,1.4840001,1.0,GP_oracle,dynamic
105.0,3.525,3.525,3.5790002,-0.054,0.116000004,0.127,0.102000006,0.029000001,3.3000002,3.752,1.0,Linear_oracle,stoch
105.0,3.38,3.3830001,3.5790002,-0.19900002,0.147,0.24700001,0.21000001,0.059000004,3.0830002,3.6610003,1.0,GP_oracle,stoch
105.0,0.76500005,0.76600003,1.406,-0.64100003,0.074,0.64500004,0.64100003,0.45600003,0.61800003,0.90800005,0.0,Linear_observed,dynamic
105.0,0.606,0.606,1.406,-0.8,0.12200001,0.809,0.8,0.569,0.37,0.845,0.0,GP_observed,dynamic
105.0,2.121,2.1220002,3.5790002,-1.4580001,0.18300001,1.47,1.4580001,0.407,1.7570001,2.4770002,0.0,Linear_observed,stoch
105.0,2.6660001,2.6650002,3.5790002,-0.91300005,0.25800002,0.94900006,0.91300005,0.25500003,2.161,3.1790001,0.0,GP_observed,stoch
105.0,1.2310001,1.2320001,1.406,-0.17500001,0.079,0.19100001,0.17500001,0.125,1.079,1.388,0.0,Linear_3S,dynamic
105.0,0.95600003,0.95800006,1.406,-0.45000002,0.117000006,0.46500003,0.45000002,0.32000002,0.72,1.1800001,0.0,GP_3S,dynamic
105.0,3.1610003,3.164,3.5790002,-0.418,0.18300001,0.45600003,0.41900003,0.117000006,2.809,3.5240002,0.0,Linear_3S,stoch
105.0,2.398,2.397,3.5790002,-1.1810001,0.254,1.2080001,1.1810001,0.33,1.8970001,2.8990002,0.0,GP_3S,stoch
105.0,1.4230001,1.422,1.406,0.017,0.062000003,0.064,0.051000003,0.037,1.302,1.5460001,1.0,Linear_1S,dynamic
105.0,1.414,1.4150001,1.406,0.008,0.11800001,0.11800001,0.093,0.066,1.174,1.6450001,1.0,GP_1S,dynamic
105.0,3.607,3.6060002,3.5790002,0.028,0.147,0.15,0.120000005,0.033,3.3160002,3.8980002,1.0,Linear_1S,stoch
105.0,3.364,3.3700001,3.5790002,-0.215,0.279,0.35200003,0.282,0.079,2.795,3.9010003,1.0,GP_1S,stoch
138.0,0.837,0.836,0.83900005,-0.002,0.030000001,0.030000001,0.024,0.028,0.77800006,0.89400005,1.0,Linear_oracle,dynamic
138.0,0.79800004,0.79800004,0.83900005,-0.041,0.034,0.053000003,0.045,0.053000003,0.72900003,0.86500007,1.0,GP_oracle,dynamic
138.0,3.4830003,3.4830003,3.4940002,-0.011000001,0.123,0.124000005,0.09900001,0.028,3.239,3.7230003,1.0,Linear_oracle,stoch
138.0,3.0730002,3.078,3.4940002,-0.42100003,0.172,0.455,0.42200002,0.12100001,2.73,3.4010003,0.0,GP_oracle,stoch
138.0,0.57500005,0.57500005,0.83900005,-0.264,0.056,0.27,0.26500002,0.31500003,0.46500003,0.684,0.0,Linear_observed,dynamic
138.0,0.372,0.372,0.83900005,-0.467,0.069000006,0.47200003,0.467,0.55600005,0.23700002,0.50600004,0.0,GP_observed,dynamic
138.0,2.243,2.243,3.4940002,-1.251,0.20600002,1.269,1.2520001,0.358,1.8390001,2.6490002,0.0,Linear_observed,stoch
138.0,2.5110002,2.506,3.4940002,-0.98300004,0.254,1.016,0.98300004,0.28100002,2.0170002,3.0180001,0.0,GP_observed,stoch
138.0,0.73700005,0.73700005,0.83900005,-0.102000006,0.05,0.11400001,0.10300001,0.123,0.64100003,0.836,0.0,Linear_3S,dynamic
138.0,0.61300004,0.615,0.83900005,-0.22600001,0.063,0.23500001,0.22600001,0.27,0.485,0.73200005,0.0,GP_3S,dynamic
138.0,3.0270002,3.029,3.4940002,-0.467,0.19900002,0.508,0.46800002,0.134,2.644,3.4140003,0.0,Linear_3S,stoch
138.0,2.104,2.105,3.4940002,-1.3900001,0.246,1.4120001,1.3900001,0.39800003,1.6190001,2.5900002,0.0,GP_3S,stoch
