idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
25.0,1.264,1.264,1.245,0.019000001,0.042000003,0.046000004,0.037,0.030000001,1.1810001,1.3470001,1.0,Linear_oracle,dynamic
25.0,1.1730001,1.1730001,1.245,-0.072000004,0.054,0.09,0.07700001,0.062000003,1.065,1.2780001,1.0,GP_oracle,dynamic
25.0,3.6550002,3.6560001,3.604,0.051000003,0.12100001,0.13100001,0.105000004,0.029000001,3.4180002,3.8930001,1.0,Linear_oracle,stoch
25.0,3.2500002,3.2510002,3.604,-0.354,0.19500001,0.404,0.36,0.1,2.8620002,3.6290002,1.0,GP_oracle,stoch
25.0,0.82500005,0.82600003,1.245,-0.42000002,0.076000005,0.42600003,0.42000002,0.337,0.67700005,0.97400004,0.0,Linear_observed,dynamic
25.0,0.674,0.674,1.245,-0.57100004,0.1,0.58000004,0.57100004,0.45900002,0.47800002,0.873,0.0,GP_observed,dynamic
25.0,2.249,2.249,3.604,-1.355,0.18800001,1.368,1.355,0.37600002,1.8780001,2.6190002,0.0,Linear_observed,stoch
25.0,2.7210002,2.7220001,3.604,-0.883,0.25500003,0.919,0.883,0.245,2.217,3.2170002,0.0,GP_observed,stoch
25.0,1.07,1.069,1.245,-0.17500001,0.064,0.186,0.17500001,0.141,0.9480001,1.1960001,0.0,Linear_3S,dynamic
25.0,0.90500003,0.90800005,1.245,-0.34,0.083000004,0.35000002,0.34,0.273,0.73200005,1.0580001,0.0,GP_3S,dynamic
25.0,3.1490002,3.1480002,3.604,-0.455,0.18200001,0.49,0.45600003,0.126,2.801,3.5040002,0.0,Linear_3S,stoch
25.0,2.5040002,2.506,3.604,-1.1,0.27100003,1.1320001,1.0990001,0.305,1.9640001,3.0370002,0.0,GP_3S,stoch
25.0,1.2720001,1.2720001,1.245,0.027,0.049000002,0.056,0.045,0.036000002,1.1750001,1.368,1.0,Linear_1S,dynamic
25.0,1.139,1.139,1.245,-0.106000006,0.078,0.132,0.113000005,0.091000006,0.9850001,1.2930001,1.0,GP_1S,dynamic
