idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
7.0,0.83000004,0.83000004,0.83800006,-0.008,0.027,0.028,0.022000002,0.027,0.777,0.883,1.0,Linear_oracle,dynamic
7.0,0.81100005,0.81200004,0.83800006,-0.027,0.036000002,0.045,0.036000002,0.043,0.73800004,0.88100004,1.0,GP_oracle,dynamic
7.0,3.397,3.397,3.4380002,-0.041,0.11100001,0.119,0.095000006,0.028,3.177,3.6180003,1.0,Linear_oracle,stoch
7.0,3.3240001,3.3260002,3.4380002,-0.11400001,0.14600001,0.185,0.149,0.043,3.032,3.6060002,1.0,GP_oracle,stoch
7.0,0.66700006,0.66700006,0.83800006,-0.171,0.047000002,0.177,0.171,0.20400001,0.57500005,0.758,0.0,Linear_observed,dynamic
7.0,0.523,0.522,0.83800006,-0.31500003,0.078,0.32500002,0.31500003,0.37600002,0.36900002,0.675,0.0,GP_observed,dynamic
7.0,2.5210001,2.5200002,3.4380002,-0.91700006,0.17300001,0.933,0.91700006,0.26700002,2.1780002,2.857,0.0,Linear_observed,stoch
7.0,3.1790001,3.1740003,3.4380002,-0.259,0.27600002,0.379,0.314,0.091000006,2.647,3.7350001,1.0,GP_observed,stoch
7.0,0.74600005,0.74600005,0.83800006,-0.09200001,0.044000003,0.102000006,0.093,0.11100001,0.66200006,0.83300006,0.0,Linear_3S,dynamic
7.0,0.606,0.60700005,0.83800006,-0.23200001,0.059000004,0.24000001,0.23200001,0.277,0.48700002,0.71800005,0.0,GP_3S,dynamic
7.0,3.0500002,3.052,3.4380002,-0.388,0.172,0.42400002,0.39000002,0.113000005,2.716,3.3880002,0.0,Linear_3S,stoch
7.0,2.5100002,2.5100002,3.4380002,-0.92800003,0.20500001,0.95000005,0.92800003,0.27,2.1090002,2.913,0.0,GP_3S,stoch
7.0,0.83900005,0.83900005,0.83800006,0.001,0.032,0.032,0.026,0.031000001,0.776,0.90300006,1.0,Linear_1S,dynamic
7.0,0.75100005,0.753,0.83800006,-0.087000005,0.052,0.102000006,0.089,0.106000006,0.64400005,0.84900004,1.0,GP_1S,dynamic
7.0,3.4440002,3.443,3.4380002,0.006,0.136,0.136,0.109000005,0.032,3.1790001,3.7100003,1.0,Linear_1S,stoch
