idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
18.0,1.179,1.1780001,1.1600001,0.019000001,0.042000003,0.046000004,0.037,0.032,1.0960001,1.261,1.0,Linear_oracle,dynamic
18.0,1.098,1.1010001,1.1600001,-0.062000003,0.060000002,0.086,0.07,0.060000002,0.97400004,1.21,1.0,GP_oracle,dynamic
18.0,3.551,3.5500002,3.492,0.059000004,0.124000005,0.13700001,0.11000001,0.031000001,3.3090003,3.7920003,1.0,Linear_oracle,stoch
18.0,3.2,3.203,3.492,-0.29200003,0.19900002,0.35300002,0.30200002,0.087000005,2.8030002,3.578,1.0,GP_oracle,stoch
18.0,0.739,0.739,1.1600001,-0.42100003,0.059000004,0.42600003,0.42200002,0.363,0.62100005,0.855,0.0,Linear_observed,dynamic
18.0,0.59400004,0.59300005,1.1600001,-0.56600004,0.07700001,0.572,0.56700003,0.48800004,0.44300002,0.74500006,0.0,GP_observed,dynamic
18.0,2.176,2.176,3.492,-1.3160001,0.158,1.325,1.3160001,0.377,1.8620001,2.483,0.0,Linear_observed,stoch
18.0,2.312,2.312,3.492,-1.1800001,0.177,1.1930001,1.179,0.33800003,1.963,2.6660001,0.0,GP_observed,stoch
18.0,1.044,1.044,1.1600001,-0.116000004,0.067,0.134,0.11800001,0.102000006,0.915,1.1750001,1.0,Linear_3S,dynamic
18.0,0.79700005,0.8,1.1600001,-0.363,0.104,0.37800002,0.36400002,0.31300002,0.58500004,0.99100006,0.0,GP_3S,dynamic
18.0,3.1060002,3.108,3.492,-0.386,0.186,0.42800003,0.38700002,0.11100001,2.746,3.4640002,0.0,Linear_3S,stoch
18.0,2.312,2.3130002,3.492,-1.1800001,0.298,1.217,1.1800001,0.33800003,1.723,2.8960001,0.0,GP_3S,stoch
18.0,1.223,1.223,1.1600001,0.063,0.053000003,0.082,0.069000006,0.059000004,1.1190001,1.3260001,1.0,Linear_1S,dynamic
18.0,1.144,1.146,1.1600001,-0.016,0.098000005,0.09900001,0.078,0.067,0.94400007,1.33,1.0,GP_1S,dynamic
18.0,3.6080003,3.6090002,3.492,0.116000004,0.15100001,0.19100001,0.155,0.044000003,3.3130002,3.9010003,1.0,Linear_1S,stoch
18.0,3.223,3.236,3.492,-0.26900002,0.333,0.42800003,0.34100002,0.098000005,2.538,3.841,1.0,GP_1S,stoch
51.0,0.9620001,0.9620001,0.95300007,0.009000001,0.030000001,0.032,0.025,0.027,0.90300006,1.0220001,1.0,Linear_oracle,dynamic
51.0,0.93100005,0.933,0.95300007,-0.022000002,0.037,0.043,0.034,0.036000002,0.851,0.998,1.0,GP_oracle,dynamic
51.0,3.732,3.7310002,3.693,0.039,0.120000005,0.126,0.101,0.027,3.4950001,3.966,1.0,Linear_oracle,stoch
51.0,3.4380002,3.4410002,3.693,-0.25500003,0.163,0.303,0.263,0.071,3.111,3.7510002,1.0,GP_oracle,stoch
51.0,0.772,0.772,0.95300007,-0.18100001,0.061000004,0.192,0.18200001,0.19100001,0.651,0.89000005,0.0,Linear_observed,dynamic
51.0,0.63500005,0.63500005,0.95300007,-0.31800002,0.071,0.326,0.31800002,0.33400002,0.49400002,0.77300006,0.0,GP_observed,dynamic
51.0,2.6100001,2.611,3.693,-1.0830001,0.19700001,1.1010001,1.0830001,0.293,2.219,2.996,0.0,Linear_observed,stoch
51.0,2.92,2.913,3.693,-0.77300006,0.27600002,0.82100004,0.77400005,0.21000001,2.3950002,3.4780002,0.0,GP_observed,stoch
51.0,0.85600007,0.855,0.95300007,-0.097,0.047000002,0.108,0.09900001,0.10300001,0.767,0.94900006,0.0,Linear_3S,dynamic
51.0,0.81100005,0.813,0.95300007,-0.142,0.056,0.15300001,0.143,0.15,0.69600004,0.91700006,0.0,GP_3S,dynamic
51.0,3.301,3.3040001,3.693,-0.39200002,0.17,0.42700002,0.393,0.106000006,2.9740002,3.6360002,0.0,Linear_3S,stoch
51.0,2.7700002,2.7700002,3.693,-0.92300004,0.194,0.943,0.92300004,0.25,2.391,3.1520002,0.0,GP_3S,stoch
51.0,0.94500005,0.94500005,0.95300007,-0.008,0.034,0.035,0.028,0.029000001,0.878,1.011,1.0,Linear_1S,dynamic
51.0,0.8880001,0.89400005,0.95300007,-0.065000005,0.051000003,0.083000004,0.068,0.072000004,0.776,0.9760001,1.0,GP_1S,dynamic
51.0,3.657,3.6550002,3.693,-0.036000002,0.134,0.13900001,0.11100001,0.030000001,3.3930001,3.9190001,1.0,Linear_1S,stoch
51.0,3.186,3.1880002,3.693,-0.507,0.19800001,0.545,0.508,0.13700001,2.7960002,3.571,0.0,GP_1S,stoch
84.0,0.832,0.832,0.86500007,-0.033,0.031000001,0.045,0.037,0.043,0.772,0.89300007,1.0,Linear_oracle,dynamic
84.0,0.753,0.75100005,0.86500007,-0.112,0.051000003,0.123,0.11400001,0.132,0.65500003,0.86200005,0.0,GP_oracle,dynamic
84.0,3.5360003,3.5360003,3.6850002,-0.149,0.13800001,0.20300001,0.16900001,0.046000004,3.2630002,3.8070002,1.0,Linear_oracle,stoch
84.0,3.3170002,3.3170002,3.6850002,-0.36800003,0.16000001,0.402,0.37,0.1,3.0000002,3.6310003,0.0,GP_oracle,stoch
84.0,0.65300006,0.65300006,0.86500007,-0.21200001,0.059000004,0.22000001,0.21200001,0.245,0.53800005,0.76900005,0.0,Linear_observed,dynamic
84.0,0.609,0.61,0.86500007,-0.256,0.058000002,0.263,0.256,0.296,0.49400002,0.72200006,0.0,GP_observed,dynamic
84.0,2.3890002,2.388,3.6850002,-1.296,0.21300001,1.3130001,1.296,0.35200003,1.9750001,2.8060002,0.0,Linear_observed,stoch
84.0,2.8600001,2.8490002,3.6850002,-0.82500005,0.37,0.90500003,0.83000004,0.22500001,2.158,3.6160002,0.0,GP_observed,stoch
84.0,0.70600003,0.70600003,0.86500007,-0.15900001,0.047000002,0.16600001,0.15900001,0.18400002,0.61700004,0.8,0.0,Linear_3S,dynamic
84.0,0.61300004,0.619,0.86500007,-0.252,0.075,0.263,0.252,0.291,0.44900003,0.74500006,0.0,GP_3S,dynamic
84.0,2.966,2.9670002,3.6850002,-0.71900004,0.20300001,0.74700004,0.71900004,0.19500001,2.5740001,3.3600001,0.0,Linear_3S,stoch
84.0,2.565,2.5670002,3.6850002,-1.12,0.24100001,1.146,1.121,0.30400002,2.089,3.032,0.0,GP_3S,stoch
84.0,0.808,0.808,0.86500007,-0.057000004,0.040000003,0.07,0.060000002,0.069000006,0.73,0.88500005,1.0,Linear_1S,dynamic
84.0,0.71800005,0.72300005,0.86500007,-0.147,0.066,0.16100001,0.148,0.171,0.565,0.83100003,0.0,GP_1S,dynamic
84.0,3.4380002,3.4390001,3.6850002,-0.24700001,0.18100001,0.307,0.26200002,0.071,3.0820003,3.7910001,1.0,Linear_1S,stoch
84.0,3.1660001,3.173,3.6850002,-0.51900005,0.22600001,0.56600004,0.52000004,0.141,2.7040002,3.5990002,0.0,GP_1S,stoch
117.0,1.2360001,1.2360001,1.248,-0.012,0.042000003,0.044000003,0.035,0.028,1.153,1.32,1.0,Linear_oracle,dynamic
117.0,1.2040001,1.2,1.248,-0.044000003,0.059000004,0.07300001,0.061000004,0.049000002,1.0990001,1.332,1.0,GP_oracle,dynamic
117.0,3.6330001,3.6320002,3.6660001,-0.033,0.125,0.13000001,0.104,0.028,3.3860002,3.88,1.0,Linear_oracle,stoch
117.0,3.473,3.4740002,3.6660001,-0.193,0.17400001,0.26000002,0.216,0.059000004,3.1230001,3.811,1.0,GP_oracle,stoch
117.0,1.212,1.212,1.248,-0.036000002,0.085,0.093,0.074,0.059000004,1.044,1.381,1.0,Linear_observed,dynamic
117.0,1.1570001,1.1570001,1.248,-0.091000006,0.083000004,0.123,0.102000006,0.082,0.99500006,1.3180001,1.0,GP_observed,dynamic
117.0,3.0960002,3.0970001,3.6660001,-0.57000005,0.20500001,0.605,0.57000005,0.155,2.6920002,3.502,0.0,Linear_observed,stoch
117.0,3.1200001,3.1190002,3.6660001,-0.546,0.22600001,0.59000003,0.54700005,0.149,2.673,3.565,0.0,GP_observed,stoch
117.0,1.092,1.0910001,1.248,-0.156,0.07,0.171,0.157,0.126,0.95800006,1.2290001,0.0,Linear_3S,dynamic
117.0,0.9250001,0.93000007,1.248,-0.323,0.098000005,0.33800003,0.323,0.259,0.72,1.103,0.0,GP_3S,dynamic
117.0,3.167,3.167,3.6660001,-0.499,0.19500001,0.535,0.499,0.136,2.7910001,3.545,0.0,Linear_3S,stoch
117.0,2.496,2.5,3.6660001,-1.1700001,0.296,1.2060001,1.1700001,0.319,1.9100001,3.068,0.0,GP_3S,stoch
117.0,1.2700001,1.2700001,1.248,0.022000002,0.056,0.060000002,0.048,0.038000003,1.1600001,1.3820001,1.0,Linear_1S,dynamic
117.0,1.205,1.207,1.248,-0.043,0.087000005,0.097,0.076000005,0.061000004,1.0270001,1.3720001,1.0,GP_1S,dynamic
117.0,3.6890001,3.6890001,3.6660001,0.023000002,0.163,0.165,0.13100001,0.036000002,3.367,4.017,1.0,Linear_1S,stoch
117.0,3.3760002,3.3910003,3.6660001,-0.29000002,0.324,0.43400002,0.34800002,0.095000006,2.7020001,3.9700003,1.0,GP_1S,stoch
150.0,0.91300005,0.91200006,0.9250001,-0.012,0.030000001,0.033,0.026,0.028,0.85300004,0.97200006,1.0,Linear_oracle,dynamic
150.0,0.87500006,0.874,0.9250001,-0.05,0.038000003,0.063,0.054,0.058000002,0.8,0.952,1.0,GP_oracle,dynamic
150.0,3.469,3.4680002,3.5160003,-0.047000002,0.116000004,0.125,0.101,0.029000001,3.2400002,3.6950002,1.0,Linear_oracle,stoch
150.0,3.2730002,3.272,3.5160003,-0.24300002,0.164,0.293,0.254,0.072000004,2.9520001,3.6020002,1.0,GP_oracle,stoch
150.0,0.623,0.62200004,0.9250001,-0.30200002,0.052,0.307,0.303,0.32700002,0.52000004,0.726,0.0,Linear_observed,dynamic
150.0,0.411,0.41000003,0.9250001,-0.514,0.087000005,0.522,0.51500005,0.55600005,0.24000001,0.583,0.0,GP_observed,dynamic
150.0,2.237,2.236,3.5160003,-1.279,0.18300001,1.292,1.279,0.36400002,1.8770001,2.601,0.0,Linear_observed,stoch
150.0,2.3130002,2.312,3.5160003,-1.2030001,0.2,1.22,1.2030001,0.342,1.9280001,2.7080002,0.0,GP_observed,stoch
150.0,0.823,0.823,0.9250001,-0.102000006,0.05,0.11400001,0.10300001,0.11100001,0.72700006,0.92300004,0.0,Linear_3S,dynamic
150.0,0.65400004,0.656,0.9250001,-0.27100003,0.074,0.28100002,0.27100003,0.293,0.50200003,0.79200006,0.0,GP_3S,dynamic
150.0,3.0590003,3.061,3.5160003,-0.45700002,0.17500001,0.49,0.45800003,0.13000001,2.7210002,3.4020002,0.0,Linear_3S,stoch
150.0,2.296,2.2970002,3.5160003,-1.22,0.294,1.2550001,1.22,0.347,1.7110001,2.8700001,0.0,GP_3S,stoch
150.0,0.94100004,0.94100004,0.9250001,0.016,0.038000003,0.041,0.033,0.035,0.86600006,1.0150001,1.0,Linear_1S,dynamic
