idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
19.0,0.873,0.873,0.88000005,-0.007,0.029000001,0.030000001,0.024,0.027,0.81700003,0.93100005,1.0,Linear_oracle,dynamic
19.0,0.81100005,0.81200004,0.88000005,-0.069000006,0.043,0.082,0.071,0.081,0.72300005,0.896,1.0,GP_oracle,dynamic
19.0,3.6950002,3.6940002,3.7280002,-0.033,0.125,0.13000001,0.10300001,0.028,3.4480002,3.9440002,1.0,Linear_oracle,stoch
19.0,3.5340002,3.5390003,3.7280002,-0.194,0.185,0.26700002,0.21900001,0.059000004,3.154,3.89,1.0,GP_oracle,stoch
19.0,0.81200004,0.81200004,0.88000005,-0.068,0.059000004,0.09,0.075,0.086,0.69600004,0.929,1.0,Linear_observed,dynamic
19.0,0.73200005,0.73200005,0.88000005,-0.148,0.058000002,0.15900001,0.148,0.16800001,0.61800003,0.845,0.0,GP_observed,dynamic
19.0,2.867,2.867,3.7280002,-0.86100006,0.19600001,0.883,0.86100006,0.231,2.48,3.252,0.0,Linear_observed,stoch
19.0,2.8820002,2.8790002,3.7280002,-0.846,0.21300001,0.87200004,0.845,0.22700001,2.466,3.3040001,0.0,GP_observed,stoch
19.0,0.731,0.731,0.88000005,-0.149,0.047000002,0.156,0.149,0.16900001,0.642,0.823,0.0,Linear_3S,dynamic
19.0,0.56,0.563,0.88000005,-0.32000002,0.08400001,0.33100003,0.32000002,0.36400002,0.388,0.71400005,0.0,GP_3S,dynamic
19.0,3.0210001,3.022,3.7280002,-0.707,0.19100001,0.73200005,0.70600003,0.18900001,2.653,3.3880002,0.0,Linear_3S,stoch
19.0,2.341,2.3430002,3.7280002,-1.3870001,0.307,1.4200001,1.3870001,0.372,1.7370001,2.937,0.0,GP_3S,stoch
19.0,0.83300006,0.83400005,0.88000005,-0.047000002,0.037,0.060000002,0.051000003,0.057000004,0.76000005,0.90700006,1.0,Linear_1S,dynamic
19.0,0.73,0.739,0.88000005,-0.15,0.075,0.16800001,0.15,0.171,0.563,0.855,0.0,GP_1S,dynamic
19.0,3.4650002,3.4650002,3.7280002,-0.263,0.16000001,0.30800003,0.27,0.072000004,3.1510003,3.7810001,1.0,Linear_1S,stoch
19.0,3.1090002,3.1320002,3.7280002,-0.619,0.32500002,0.69900006,0.62200004,0.16700001,2.42,3.69,0.0,GP_1S,stoch
52.0,1.1240001,1.1240001,1.1,0.024,0.036000002,0.043,0.035,0.032,1.054,1.195,1.0,Linear_oracle,dynamic
52.0,1.08,1.0810001,1.1,-0.020000001,0.042000003,0.046000004,0.037,0.033,0.99700004,1.161,1.0,GP_oracle,dynamic
52.0,3.5540001,3.5520003,3.4780002,0.076000005,0.113000005,0.136,0.109000005,0.031000001,3.334,3.7770002,1.0,Linear_oracle,stoch
52.0,3.357,3.3590002,3.4780002,-0.12100001,0.135,0.18200001,0.148,0.043,3.085,3.6180003,1.0,GP_oracle,stoch
52.0,0.82900006,0.82900006,1.1,-0.27100003,0.071,0.28,0.27100003,0.246,0.689,0.96800005,0.0,Linear_observed,dynamic
52.0,0.523,0.52400005,1.1,-0.577,0.082,0.582,0.57600003,0.52400005,0.363,0.684,0.0,GP_observed,dynamic
52.0,2.4160001,2.4160001,3.4780002,-1.062,0.194,1.079,1.062,0.305,2.0300002,2.798,0.0,Linear_observed,stoch
52.0,3.3230002,3.3230002,3.4780002,-0.155,0.26200002,0.30400002,0.245,0.07,2.822,3.8390002,1.0,GP_observed,stoch
52.0,1.024,1.0250001,1.1,-0.076000005,0.058000002,0.095000006,0.081,0.074,0.91200006,1.138,1.0,Linear_3S,dynamic
52.0,0.83400005,0.841,1.1,-0.266,0.095000006,0.282,0.266,0.24200001,0.633,1.0020001,0.0,GP_3S,dynamic
52.0,3.1920002,3.196,3.4780002,-0.286,0.17,0.33200002,0.29200003,0.08400001,2.8620002,3.5260003,1.0,Linear_3S,stoch
52.0,2.565,2.568,3.4780002,-0.91300005,0.223,0.94000006,0.91300005,0.26200002,2.1230001,2.9970002,0.0,GP_3S,stoch
52.0,1.153,1.153,1.1,0.053000003,0.043,0.068,0.057000004,0.052,1.067,1.2370001,1.0,Linear_1S,dynamic
52.0,1.077,1.08,1.1,-0.023000002,0.07,0.074,0.056,0.051000003,0.924,1.205,1.0,GP_1S,dynamic
52.0,3.5900002,3.5900002,3.4780002,0.112,0.133,0.17400001,0.142,0.041,3.325,3.851,1.0,Linear_1S,stoch
52.0,3.285,3.2910001,3.4780002,-0.193,0.215,0.289,0.23300001,0.067,2.8420002,3.696,1.0,GP_1S,stoch
85.0,0.89800006,0.89900005,0.97400004,-0.076000005,0.032,0.082,0.076000005,0.078,0.836,0.961,0.0,Linear_oracle,dynamic
85.0,0.88900006,0.88600004,0.97400004,-0.085,0.05,0.09900001,0.08800001,0.09,0.79600006,0.99300003,1.0,GP_oracle,dynamic
85.0,3.3930001,3.394,3.6810002,-0.28800002,0.12100001,0.31300002,0.289,0.078,3.157,3.6320002,0.0,Linear_oracle,stoch
85.0,3.2450001,3.2430003,3.6810002,-0.43600002,0.22500001,0.49100003,0.44300002,0.120000005,2.802,3.706,1.0,GP_oracle,stoch
85.0,0.545,0.544,0.97400004,-0.42900002,0.05,0.43300003,0.43,0.441,0.44500002,0.64500004,0.0,Linear_observed,dynamic
85.0,0.423,0.42200002,0.97400004,-0.551,0.108,0.56200004,0.551,0.56600004,0.216,0.63600004,0.0,GP_observed,dynamic
85.0,1.955,1.9540001,3.6810002,-1.7260001,0.17500001,1.7350001,1.7260001,0.469,1.6110001,2.3040001,0.0,Linear_observed,stoch
85.0,2.0640001,2.062,3.6810002,-1.6170001,0.22000001,1.6320001,1.6170001,0.439,1.641,2.5070002,0.0,GP_observed,stoch
85.0,0.767,0.76600003,0.97400004,-0.20700002,0.051000003,0.21400002,0.208,0.21300001,0.67,0.864,0.0,Linear_3S,dynamic
85.0,0.60300004,0.606,0.97400004,-0.37100002,0.08400001,0.381,0.372,0.381,0.43,0.76000005,0.0,GP_3S,dynamic
85.0,2.88,2.88,3.6810002,-0.80100006,0.18400002,0.823,0.80200005,0.21800001,2.528,3.2270002,0.0,Linear_3S,stoch
85.0,2.028,2.038,3.6810002,-1.6530001,0.38500002,1.697,1.6530001,0.44900003,1.2570001,2.7610002,0.0,GP_3S,stoch
85.0,0.88400006,0.88500005,0.97400004,-0.09,0.041,0.09900001,0.09,0.093,0.80300003,0.96500003,0.0,Linear_1S,dynamic
85.0,0.82800007,0.83300006,0.97400004,-0.14600001,0.09,0.172,0.149,0.15300001,0.63900006,0.99500006,1.0,GP_1S,dynamic
85.0,3.3260002,3.3270001,3.6810002,-0.35500002,0.157,0.388,0.356,0.097,3.019,3.6310003,0.0,Linear_1S,stoch
85.0,2.864,2.901,3.6810002,-0.81700003,0.446,0.93100005,0.823,0.224,1.9130001,3.6450002,0.0,GP_1S,stoch
118.0,0.896,0.896,0.966,-0.07,0.031000001,0.07700001,0.07,0.07300001,0.83300006,0.95800006,0.0,Linear_oracle,dynamic
118.0,0.814,0.81600004,0.966,-0.15200001,0.043,0.157,0.15100001,0.157,0.72400004,0.89500004,0.0,GP_oracle,dynamic
118.0,3.426,3.427,3.6980002,-0.272,0.124000005,0.29900002,0.273,0.074,3.1790001,3.67,0.0,Linear_oracle,stoch
118.0,3.0080001,3.0110002,3.6980002,-0.69000006,0.18300001,0.71400005,0.69000006,0.187,2.6350002,3.357,0.0,GP_oracle,stoch
118.0,0.68,0.68100005,0.966,-0.286,0.058000002,0.291,0.28500003,0.29500002,0.56700003,0.794,0.0,Linear_observed,dynamic
118.0,0.48200002,0.48200002,0.966,-0.48400003,0.07,0.48900002,0.483,0.50100005,0.34500003,0.62100005,0.0,GP_observed,dynamic
118.0,2.334,2.334,3.6980002,-1.3640001,0.194,1.378,1.365,0.36900002,1.9560001,2.7140002,0.0,Linear_observed,stoch
118.0,2.436,2.4350002,3.6980002,-1.2620001,0.223,1.2820001,1.2620001,0.34100002,2.0040002,2.884,0.0,GP_observed,stoch
118.0,0.79300004,0.79300004,0.966,-0.17300001,0.048,0.179,0.17300001,0.179,0.702,0.8880001,0.0,Linear_3S,dynamic
118.0,0.59000003,0.592,0.966,-0.37600002,0.083000004,0.38500002,0.37600002,0.38900003,0.42000002,0.74300003,0.0,GP_3S,dynamic
118.0,2.9810002,2.982,3.6980002,-0.717,0.17500001,0.73800004,0.717,0.194,2.644,3.3260002,0.0,Linear_3S,stoch
118.0,2.269,2.2700002,3.6980002,-1.429,0.23500001,1.4480001,1.429,0.386,1.8030001,2.7310002,0.0,GP_3S,stoch
118.0,0.89500004,0.89500004,0.966,-0.071,0.038000003,0.080000006,0.072000004,0.074,0.81900007,0.96800005,1.0,Linear_1S,dynamic
118.0,0.71400005,0.72300005,0.966,-0.252,0.08400001,0.26500002,0.25100002,0.26000002,0.52900004,0.85700005,0.0,GP_1S,dynamic
118.0,3.3760002,3.377,3.6980002,-0.32200003,0.14600001,0.354,0.323,0.087000005,3.085,3.6620002,0.0,Linear_1S,stoch
118.0,2.6650002,2.6680002,3.6980002,-1.033,0.26000002,1.0660001,1.033,0.279,2.151,3.16,0.0,GP_1S,stoch
151.0,1.1270001,1.1270001,1.1350001,-0.008,0.033,0.033,0.027,0.024,1.064,1.1910001,1.0,Linear_oracle,dynamic
151.0,1.0580001,1.059,1.1350001,-0.07700001,0.045,0.089,0.078,0.069000006,0.96700007,1.146,1.0,GP_oracle,dynamic
151.0,3.7930002,3.7930002,3.8200002,-0.027,0.11000001,0.113000005,0.09,0.024,3.578,4.0090003,1.0,Linear_oracle,stoch
151.0,3.4410002,3.4450002,3.8200002,-0.379,0.18900001,0.42400002,0.381,0.1,3.061,3.7990003,0.0,GP_oracle,stoch
151.0,0.929,0.929,1.1350001,-0.20600002,0.064,0.215,0.20600002,0.18100001,0.80300003,1.0550001,0.0,Linear_observed,dynamic
151.0,0.483,0.483,1.1350001,-0.652,0.097,0.65900004,0.652,0.574,0.294,0.67200005,0.0,GP_observed,dynamic
151.0,2.798,2.7970002,3.8200002,-1.0220001,0.18100001,1.0380001,1.0220001,0.268,2.4410002,3.1560001,0.0,Linear_observed,stoch
151.0,2.4980001,2.4970002,3.8200002,-1.322,0.187,1.335,1.322,0.34600002,2.131,2.8660002,0.0,GP_observed,stoch
151.0,1.011,1.011,1.1350001,-0.124000005,0.055000003,0.136,0.125,0.11000001,0.90500003,1.118,0.0,Linear_3S,dynamic
151.0,0.79200006,0.794,1.1350001,-0.34300002,0.078,0.35200003,0.34300002,0.30200002,0.634,0.93900007,0.0,GP_3S,dynamic
151.0,3.4490001,3.45,3.8200002,-0.37100002,0.18,0.41200003,0.37300003,0.098000005,3.1020002,3.7990003,0.0,Linear_3S,stoch
151.0,2.4720001,2.473,3.8200002,-1.348,0.321,1.386,1.348,0.35300002,1.8370001,3.098,0.0,GP_3S,stoch
151.0,1.1290001,1.1290001,1.1350001,-0.006,0.040000003,0.041,0.032,0.029000001,1.049,1.2080001,1.0,Linear_1S,dynamic
151.0,1.0150001,1.016,1.1350001,-0.120000005,0.07300001,0.141,0.123,0.108,0.86600006,1.1520001,1.0,GP_1S,dynamic
151.0,3.8630002,3.8630002,3.8200002,0.043,0.13900001,0.14500001,0.116000004,0.030000001,3.5850003,4.1330004,1.0,Linear_1S,stoch
151.0,3.2840002,3.2900002,3.8200002,-0.536,0.319,0.623,0.545,0.143,2.6260002,3.8840003,1.0,GP_1S,stoch
184.0,0.70600003,0.70600003,0.69100004,0.015000001,0.021000002,0.026,0.021000002,0.030000001,0.665,0.74700004,1.0,Linear_oracle,dynamic
