idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
2.0,0.836,0.836,0.83900005,-0.003,0.030000001,0.031000001,0.024,0.029000001,0.776,0.896,1.0,Linear_oracle,dynamic
2.0,0.78200006,0.78300005,0.83900005,-0.057000004,0.038000003,0.068,0.059000004,0.07,0.70400006,0.851,1.0,GP_oracle,dynamic
2.0,3.6000001,3.6000001,3.6090002,-0.009000001,0.132,0.133,0.106000006,0.029000001,3.3390002,3.8630002,1.0,Linear_oracle,stoch
2.0,3.1350002,3.1380002,3.6090002,-0.47400004,0.21300001,0.52000004,0.476,0.132,2.7040002,3.5400002,0.0,GP_oracle,stoch
2.0,0.61800003,0.61800003,0.83900005,-0.22100002,0.05,0.22600001,0.22100002,0.263,0.52000004,0.71500003,0.0,Linear_observed,dynamic
2.0,0.51900005,0.51900005,0.83900005,-0.32000002,0.057000004,0.324,0.319,0.381,0.407,0.63100004,0.0,GP_observed,dynamic
2.0,2.3920002,2.394,3.6090002,-1.217,0.18300001,1.2310001,1.217,0.337,2.0310001,2.752,0.0,Linear_observed,stoch
2.0,2.298,2.299,3.6090002,-1.3110001,0.19700001,1.3260001,1.3110001,0.363,1.9110001,2.686,0.0,GP_observed,stoch
2.0,0.694,0.693,0.83900005,-0.14500001,0.046000004,0.15200001,0.14500001,0.172,0.60700005,0.78800005,0.0,Linear_3S,dynamic
2.0,0.595,0.59800005,0.83900005,-0.24400002,0.062000003,0.25100002,0.24400002,0.29000002,0.467,0.71000004,0.0,GP_3S,dynamic
2.0,3.0170002,3.0170002,3.6090002,-0.592,0.18200001,0.62,0.59300005,0.164,2.6660001,3.3760002,0.0,Linear_3S,stoch
2.0,2.3300002,2.334,3.6090002,-1.279,0.24300002,1.302,1.279,0.354,1.8410001,2.8000002,0.0,GP_3S,stoch
2.0,0.79,0.79,0.83900005,-0.049000002,0.033,0.059000004,0.051000003,0.060000002,0.72400004,0.855,1.0,Linear_1S,dynamic
2.0,0.69900006,0.70600003,0.83900005,-0.14,0.057000004,0.15100001,0.14,0.16700001,0.57100004,0.794,0.0,GP_1S,dynamic
2.0,3.443,3.4420002,3.6090002,-0.16600001,0.148,0.223,0.186,0.051000003,3.1490002,3.7310002,1.0,Linear_1S,stoch
2.0,2.799,2.802,3.6090002,-0.81000006,0.25500003,0.84900004,0.81000006,0.224,2.2940001,3.285,0.0,GP_1S,stoch
35.0,1.039,1.039,1.021,0.018000001,0.035,0.040000003,0.032,0.031000001,0.97,1.107,1.0,Linear_oracle,dynamic
35.0,1.018,1.018,1.021,-0.003,0.038000003,0.038000003,0.030000001,0.030000001,0.943,1.093,1.0,GP_oracle,dynamic
35.0,3.6350002,3.6350002,3.5720003,0.063,0.12200001,0.13700001,0.11000001,0.031000001,3.3950002,3.8730001,1.0,Linear_oracle,stoch
35.0,3.3680003,3.3750002,3.5720003,-0.20400001,0.18800001,0.277,0.22700001,0.064,2.9850001,3.7230003,1.0,GP_oracle,stoch
35.0,0.78400004,0.78400004,1.021,-0.23700002,0.064,0.246,0.23700002,0.23200001,0.65800005,0.91,0.0,Linear_observed,dynamic
35.0,0.578,0.578,1.021,-0.44300002,0.067,0.44900003,0.44300002,0.43400002,0.44300002,0.70900005,0.0,GP_observed,dynamic
35.0,2.578,2.5790002,3.5720003,-0.994,0.2,1.014,0.994,0.27800003,2.186,2.97,0.0,Linear_observed,stoch
35.0,2.802,2.801,3.5720003,-0.77000004,0.22600001,0.80300003,0.77000004,0.216,2.358,3.2480001,0.0,GP_observed,stoch
35.0,0.89100003,0.89100003,1.021,-0.13000001,0.054,0.141,0.13000001,0.128,0.78700006,0.9990001,0.0,Linear_3S,dynamic
35.0,0.78300005,0.785,1.021,-0.238,0.066,0.24700001,0.238,0.23300001,0.647,0.90700006,0.0,GP_3S,dynamic
35.0,3.1650002,3.1680002,3.5720003,-0.407,0.179,0.44400004,0.40800002,0.11400001,2.821,3.5170002,0.0,Linear_3S,stoch
