idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
15.0,0.841,0.84000003,0.83800006,0.003,0.025,0.025,0.020000001,0.024,0.79200006,0.89000005,1.0,Linear_oracle,dynamic
15.0,0.818,0.81700003,0.83800006,-0.020000001,0.032,0.038000003,0.031000001,0.037,0.757,0.88400006,1.0,GP_oracle,dynamic
15.0,3.6490002,3.6480002,3.637,0.012,0.11000001,0.11100001,0.08800001,0.024,3.4350002,3.867,1.0,Linear_oracle,stoch
15.0,3.4900002,3.4900002,3.637,-0.147,0.15200001,0.21100001,0.17400001,0.048,3.196,3.785,1.0,GP_oracle,stoch
15.0,0.77900004,0.77900004,0.83800006,-0.059000004,0.055000003,0.081,0.067,0.080000006,0.669,0.887,1.0,Linear_observed,dynamic
15.0,0.483,0.48400003,0.83800006,-0.35500002,0.065000005,0.36,0.354,0.423,0.35500002,0.60800004,0.0,GP_observed,dynamic
15.0,2.9740002,2.9740002,3.637,-0.66300005,0.202,0.693,0.66300005,0.18200001,2.5730002,3.367,0.0,Linear_observed,stoch
15.0,2.8930001,2.8920002,3.637,-0.744,0.19500001,0.76900005,0.744,0.20500001,2.513,3.2730002,0.0,GP_observed,stoch
15.0,0.82500005,0.82500005,0.83800006,-0.013,0.046000004,0.048,0.038000003,0.046000004,0.73700005,0.91600007,1.0,Linear_3S,dynamic
15.0,0.65300006,0.657,0.83800006,-0.185,0.074,0.19800001,0.18400002,0.22000001,0.50100005,0.78700006,0.0,GP_3S,dynamic
15.0,3.4870002,3.4900002,3.637,-0.15,0.18,0.23500001,0.19100001,0.053000003,3.14,3.8420002,1.0,Linear_3S,stoch
15.0,2.785,2.788,3.637,-0.85200006,0.25800002,0.89100003,0.85300004,0.23400001,2.2680001,3.2870002,0.0,GP_3S,stoch
15.0,0.92100006,0.92100006,0.83800006,0.083000004,0.032,0.089,0.08400001,0.1,0.85700005,0.98600006,0.0,Linear_1S,dynamic
