idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
10.0,1.294,1.294,1.248,0.046000004,0.051000003,0.068,0.056,0.045,1.194,1.394,1.0,Linear_oracle,dynamic
10.0,1.141,1.144,1.248,-0.10700001,0.072000004,0.12900001,0.11000001,0.08800001,0.99300003,1.273,1.0,GP_oracle,dynamic
10.0,3.9110003,3.9090002,3.7680001,0.143,0.14500001,0.20400001,0.16800001,0.044000003,3.624,4.196,1.0,Linear_oracle,stoch
10.0,3.3300002,3.331,3.7680001,-0.43800002,0.21200001,0.48600003,0.44000003,0.117000006,2.913,3.7340002,0.0,GP_oracle,stoch
10.0,0.70500004,0.70500004,1.248,-0.54300004,0.060000002,0.54700005,0.544,0.43600002,0.586,0.823,0.0,Linear_observed,dynamic
10.0,0.55,0.55,1.248,-0.698,0.081,0.703,0.69900006,0.56,0.39200002,0.70600003,0.0,GP_observed,dynamic
10.0,2.2680001,2.2680001,3.7680001,-1.5000001,0.17600001,1.5100001,1.5000001,0.39800003,1.9180001,2.615,0.0,Linear_observed,stoch
10.0,2.503,2.4940002,3.7680001,-1.2650001,0.296,1.299,1.2650001,0.33600003,1.9530001,3.1120002,0.0,GP_observed,stoch
10.0,1.016,1.016,1.248,-0.23200001,0.075,0.24400002,0.23200001,0.186,0.87100005,1.164,0.0,Linear_3S,dynamic
10.0,0.82900006,0.83300006,1.248,-0.41900003,0.10300001,0.432,0.41900003,0.33600003,0.61600006,1.019,0.0,GP_3S,dynamic
10.0,3.1250002,3.1250002,3.7680001,-0.643,0.21100001,0.67700005,0.643,0.171,2.7170002,3.535,0.0,Linear_3S,stoch
10.0,2.536,2.5370002,3.7680001,-1.2320001,0.263,1.2600001,1.2320001,0.32700002,2.016,3.0490003,0.0,GP_3S,stoch
10.0,1.223,1.223,1.248,-0.025,0.063,0.068,0.054,0.044000003,1.0990001,1.3470001,1.0,Linear_1S,dynamic
10.0,1.042,1.051,1.248,-0.20600002,0.104,0.231,0.20700002,0.16600001,0.81900007,1.2260001,0.0,GP_1S,dynamic
10.0,3.709,3.7080002,3.7680001,-0.059000004,0.18,0.19000001,0.15200001,0.040000003,3.3550003,4.065,1.0,Linear_1S,stoch
10.0,3.091,3.104,3.7680001,-0.67700005,0.294,0.73800004,0.67800003,0.18,2.4950001,3.627,0.0,GP_1S,stoch
43.0,1.24,1.24,1.182,0.058000002,0.041,0.071,0.061000004,0.051000003,1.1600001,1.319,1.0,Linear_oracle,dynamic
43.0,1.2090001,1.2090001,1.182,0.027,0.048,0.055000003,0.044000003,0.037,1.1170001,1.3080001,1.0,GP_oracle,dynamic
43.0,3.6810002,3.6810002,3.5100002,0.171,0.119,0.209,0.179,0.051000003,3.446,3.9140003,1.0,Linear_oracle,stoch
43.0,3.5240002,3.5270002,3.5100002,0.014,0.15400001,0.15400001,0.123,0.035,3.219,3.8220003,1.0,GP_oracle,stoch
43.0,0.87500006,0.87500006,1.182,-0.307,0.081,0.31800002,0.307,0.26000002,0.71300006,1.034,0.0,Linear_observed,dynamic
43.0,0.689,0.689,1.182,-0.49300003,0.085,0.5,0.49300003,0.41700003,0.521,0.85700005,0.0,GP_observed,dynamic
43.0,2.437,2.437,3.5100002,-1.0730001,0.208,1.093,1.0730001,0.30600002,2.019,2.845,0.0,Linear_observed,stoch
43.0,2.707,2.703,3.5100002,-0.80300003,0.268,0.846,0.80300003,0.22900002,2.186,3.2380002,0.0,GP_observed,stoch
43.0,1.039,1.0400001,1.182,-0.143,0.062000003,0.155,0.143,0.12100001,0.92100006,1.161,0.0,Linear_3S,dynamic
43.0,0.94400007,0.9480001,1.182,-0.238,0.07700001,0.25100002,0.23900001,0.202,0.776,1.082,0.0,GP_3S,dynamic
43.0,3.052,3.055,3.5100002,-0.45800003,0.16800001,0.48700002,0.45700002,0.13000001,2.7250001,3.3780003,0.0,Linear_3S,stoch
43.0,2.64,2.6430001,3.5100002,-0.87000006,0.21300001,0.89500004,0.87000006,0.24800001,2.213,3.052,0.0,GP_3S,stoch
43.0,1.171,1.171,1.182,-0.011000001,0.047000002,0.049000002,0.039,0.033,1.0780001,1.263,1.0,Linear_1S,dynamic
43.0,1.1270001,1.128,1.182,-0.055000003,0.058000002,0.080000006,0.065000005,0.055000003,1.01,1.2390001,1.0,GP_1S,dynamic
43.0,3.4280002,3.4290001,3.5100002,-0.082,0.136,0.15900001,0.128,0.036000002,3.1580002,3.6920002,1.0,Linear_1S,stoch
43.0,3.2350001,3.2370002,3.5100002,-0.275,0.19900002,0.33900002,0.289,0.082,2.834,3.617,1.0,GP_1S,stoch
76.0,1.187,1.187,1.184,0.003,0.036000002,0.036000002,0.029000001,0.024,1.115,1.258,1.0,Linear_oracle,dynamic
76.0,1.141,1.1420001,1.184,-0.043,0.049000002,0.065000005,0.053000003,0.044000003,1.041,1.233,1.0,GP_oracle,dynamic
76.0,3.522,3.522,3.5070002,0.015000001,0.104,0.105000004,0.08400001,0.024,3.3170002,3.7270002,1.0,Linear_oracle,stoch
76.0,3.2930002,3.2940001,3.5070002,-0.21400002,0.149,0.261,0.224,0.064,2.999,3.584,1.0,GP_oracle,stoch
76.0,0.91800004,0.91800004,1.184,-0.266,0.068,0.275,0.266,0.22500001,0.78400004,1.051,0.0,Linear_observed,dynamic
76.0,0.59900004,0.6,1.184,-0.58500004,0.08800001,0.591,0.58500004,0.49400002,0.42800003,0.77000004,0.0,GP_observed,dynamic
76.0,2.743,2.7450001,3.5070002,-0.76400006,0.19000001,0.78700006,0.76400006,0.21800001,2.3690002,3.1160002,0.0,Linear_observed,stoch
76.0,3.0080001,3.005,3.5070002,-0.499,0.2,0.537,0.499,0.142,2.624,3.4,0.0,GP_observed,stoch
76.0,1.0320001,1.0320001,1.184,-0.15200001,0.055000003,0.162,0.15200001,0.12900001,0.9250001,1.1400001,0.0,Linear_3S,dynamic
76.0,0.88000005,0.882,1.184,-0.30400002,0.069000006,0.312,0.30400002,0.257,0.74,1.01,0.0,GP_3S,dynamic
76.0,3.2380002,3.242,3.5070002,-0.26900002,0.16000001,0.312,0.275,0.078,2.93,3.5530002,1.0,Linear_3S,stoch
76.0,2.5870001,2.5870001,3.5070002,-0.92,0.20400001,0.943,0.92,0.26200002,2.1850002,2.9900002,0.0,GP_3S,stoch
76.0,1.1500001,1.1500001,1.184,-0.034,0.040000003,0.053000003,0.043,0.037,1.0710001,1.228,1.0,Linear_1S,dynamic
76.0,1.042,1.0430001,1.184,-0.142,0.057000004,0.15300001,0.142,0.120000005,0.92700005,1.1500001,0.0,GP_1S,dynamic
76.0,3.5980003,3.5980003,3.5070002,0.091000006,0.124000005,0.15400001,0.124000005,0.035,3.3550003,3.8390002,1.0,Linear_1S,stoch
76.0,3.0300002,3.032,3.5070002,-0.47700003,0.20500001,0.52000004,0.47800002,0.136,2.6220002,3.4320002,0.0,GP_1S,stoch
109.0,0.86600006,0.86600006,0.88100004,-0.015000001,0.029000001,0.033,0.027,0.030000001,0.808,0.92300004,1.0,Linear_oracle,dynamic
109.0,0.808,0.808,0.88100004,-0.07300001,0.041,0.08400001,0.074,0.08400001,0.72800004,0.8880001,1.0,GP_oracle,dynamic
109.0,3.2910001,3.2910001,3.351,-0.060000002,0.109000005,0.124000005,0.1,0.030000001,3.0770001,3.505,1.0,Linear_oracle,stoch
109.0,3.0080001,3.0100002,3.351,-0.34300002,0.16900001,0.38200003,0.34500003,0.10300001,2.664,3.3300002,0.0,GP_oracle,stoch
109.0,0.541,0.541,0.88100004,-0.34,0.044000003,0.344,0.34100002,0.386,0.45200002,0.628,0.0,Linear_observed,dynamic
109.0,0.35500002,0.354,0.88100004,-0.526,0.102000006,0.536,0.526,0.597,0.16000001,0.555,0.0,GP_observed,dynamic
109.0,2.072,2.0740001,3.351,-1.279,0.16000001,1.2880001,1.2780001,0.381,1.7520001,2.384,0.0,Linear_observed,stoch
109.0,2.025,2.026,3.351,-1.3260001,0.171,1.337,1.3260001,0.39600003,1.692,2.361,0.0,GP_observed,stoch
109.0,0.748,0.748,0.88100004,-0.133,0.047000002,0.142,0.134,0.15100001,0.65800005,0.841,0.0,Linear_3S,dynamic
109.0,0.55300003,0.554,0.88100004,-0.328,0.074,0.337,0.32900003,0.37300003,0.404,0.69500005,0.0,GP_3S,dynamic
109.0,2.818,2.8190002,3.351,-0.53300005,0.16100001,0.55600005,0.532,0.15900001,2.5100002,3.1360002,0.0,Linear_3S,stoch
109.0,2.038,2.038,3.351,-1.3130001,0.28500003,1.343,1.312,0.39200002,1.475,2.605,0.0,GP_3S,stoch
109.0,0.85600007,0.85600007,0.88100004,-0.025,0.036000002,0.044000003,0.036000002,0.040000003,0.78400004,0.92700005,1.0,Linear_1S,dynamic
109.0,0.78200006,0.78400004,0.88100004,-0.09900001,0.074,0.124000005,0.105000004,0.119,0.63100004,0.92100006,1.0,GP_1S,dynamic
109.0,3.2040002,3.2050002,3.351,-0.147,0.13000001,0.19600001,0.164,0.049000002,2.947,3.4620001,1.0,Linear_1S,stoch
109.0,2.8360002,2.8500001,3.351,-0.51500005,0.30200002,0.597,0.522,0.156,2.2020001,3.3920002,1.0,GP_1S,stoch
142.0,0.85600007,0.85600007,0.864,-0.008,0.028,0.029000001,0.023000002,0.027,0.8,0.9110001,1.0,Linear_oracle,dynamic
142.0,0.82600003,0.82600003,0.864,-0.038000003,0.031000001,0.049000002,0.042000003,0.048,0.763,0.88600004,1.0,GP_oracle,dynamic
142.0,3.6390002,3.6380002,3.6690001,-0.030000001,0.123,0.126,0.101,0.027,3.3960001,3.8810003,1.0,Linear_oracle,stoch
142.0,3.469,3.4720001,3.6690001,-0.2,0.185,0.273,0.22500001,0.061000004,3.0960002,3.8240001,1.0,GP_oracle,stoch
142.0,0.629,0.629,0.864,-0.23500001,0.053000003,0.24100001,0.23500001,0.272,0.52400005,0.73200005,0.0,Linear_observed,dynamic
142.0,0.536,0.536,0.864,-0.328,0.066,0.33400002,0.328,0.379,0.40600002,0.666,0.0,GP_observed,dynamic
142.0,2.3140001,2.315,3.6690001,-1.355,0.18400002,1.368,1.355,0.36900002,1.95,2.674,0.0,Linear_observed,stoch
142.0,2.552,2.5530002,3.6690001,-1.1170001,0.21000001,1.1370001,1.1170001,0.305,2.1360002,2.963,0.0,GP_observed,stoch
142.0,0.763,0.762,0.864,-0.101,0.046000004,0.11100001,0.101,0.117000006,0.67600006,0.85200006,0.0,Linear_3S,dynamic
