idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
20.0,0.67,0.67,0.698,-0.028,0.022000002,0.036000002,0.030000001,0.044000003,0.62600005,0.71300006,1.0,Linear_oracle,dynamic
20.0,0.65300006,0.65000004,0.698,-0.045,0.037,0.058000002,0.05,0.072000004,0.586,0.735,1.0,GP_oracle,dynamic
20.0,3.473,3.473,3.6520002,-0.179,0.126,0.21900001,0.18800001,0.051000003,3.2250001,3.7210002,1.0,Linear_oracle,stoch
20.0,3.2840002,3.2770002,3.6520002,-0.36800003,0.187,0.41300002,0.37300003,0.102000006,2.933,3.6710002,1.0,GP_oracle,stoch
20.0,0.485,0.485,0.698,-0.21300001,0.039,0.216,0.21200001,0.30400002,0.40800002,0.56200004,0.0,Linear_observed,dynamic
20.0,0.36100003,0.36100003,0.698,-0.337,0.045,0.34,0.337,0.483,0.273,0.448,0.0,GP_observed,dynamic
20.0,2.0500002,2.0500002,3.6520002,-1.6020001,0.16700001,1.6110001,1.6020001,0.439,1.72,2.375,0.0,Linear_observed,stoch
20.0,2.243,2.2410002,3.6520002,-1.409,0.178,1.4200001,1.409,0.386,1.8960001,2.5970001,0.0,GP_observed,stoch
20.0,0.56200004,0.56100005,0.698,-0.136,0.031000001,0.14,0.136,0.19500001,0.503,0.625,0.0,Linear_3S,dynamic
20.0,0.514,0.51600003,0.698,-0.18400002,0.041,0.18900001,0.18400002,0.264,0.423,0.58900005,0.0,GP_3S,dynamic
20.0,2.947,2.9480002,3.6520002,-0.70500004,0.17300001,0.726,0.70500004,0.193,2.6160002,3.2860003,0.0,Linear_3S,stoch
20.0,2.4350002,2.4390001,3.6520002,-1.217,0.252,1.243,1.217,0.333,1.927,2.917,0.0,GP_3S,stoch
20.0,0.62100005,0.62100005,0.698,-0.07700001,0.024,0.080000006,0.07700001,0.11000001,0.574,0.669,0.0,Linear_1S,dynamic
20.0,0.596,0.592,0.698,-0.102000006,0.039,0.109000005,0.10300001,0.147,0.53000003,0.689,0.0,GP_1S,dynamic
20.0,3.3290002,3.3300002,3.6520002,-0.323,0.14500001,0.35300002,0.324,0.089,3.042,3.617,0.0,Linear_1S,stoch
20.0,3.1020002,3.1050003,3.6520002,-0.55,0.24900001,0.60300004,0.55300003,0.15100001,2.6100001,3.591,0.0,GP_1S,stoch
53.0,1.176,1.176,1.1810001,-0.0050000004,0.041,0.041,0.033,0.028,1.0960001,1.2570001,1.0,Linear_oracle,dynamic
53.0,1.115,1.1220001,1.1810001,-0.066,0.061000004,0.09,0.071,0.060000002,0.97200006,1.218,1.0,GP_oracle,dynamic
53.0,3.6050003,3.6050003,3.624,-0.019000001,0.123,0.125,0.1,0.028,3.3650002,3.851,1.0,Linear_oracle,stoch
53.0,3.4080002,3.41,3.624,-0.216,0.158,0.268,0.22800002,0.063,3.0920002,3.7100003,1.0,GP_oracle,stoch
53.0,0.832,0.83300006,1.1810001,-0.349,0.071,0.356,0.349,0.29500002,0.69200003,0.9710001,0.0,Linear_observed,dynamic
53.0,0.60800004,0.609,1.1810001,-0.573,0.078,0.578,0.572,0.485,0.45600003,0.76000005,0.0,GP_observed,dynamic
53.0,2.414,2.4160001,3.624,-1.21,0.194,1.2260001,1.2110001,0.33400002,2.029,2.7930002,0.0,Linear_observed,stoch
53.0,2.706,2.703,3.624,-0.91800004,0.21300001,0.943,0.91800004,0.25300002,2.288,3.127,0.0,GP_observed,stoch
53.0,1.0810001,1.0810001,1.1810001,-0.1,0.065000005,0.119,0.104,0.08800001,0.95500004,1.21,1.0,Linear_3S,dynamic
53.0,0.88400006,0.88900006,1.1810001,-0.29700002,0.10300001,0.314,0.29700002,0.25100002,0.66800004,1.0710001,0.0,GP_3S,dynamic
53.0,3.341,3.3460002,3.624,-0.28300002,0.18800001,0.34,0.294,0.081,2.9770002,3.7120001,1.0,Linear_3S,stoch
53.0,2.535,2.5340002,3.624,-1.0890001,0.26000002,1.12,1.0890001,0.3,2.0310001,3.048,0.0,GP_3S,stoch
53.0,1.217,1.217,1.1810001,0.036000002,0.049000002,0.061000004,0.049000002,0.042000003,1.1190001,1.314,1.0,Linear_1S,dynamic
53.0,1.159,1.161,1.1810001,-0.022000002,0.089,0.091000006,0.069000006,0.059000004,0.9760001,1.337,1.0,GP_1S,dynamic
53.0,3.755,3.755,3.624,0.13100001,0.15,0.19900002,0.163,0.045,3.4570003,4.051,1.0,Linear_1S,stoch
53.0,3.45,3.4610002,3.624,-0.17400001,0.27800003,0.328,0.26000002,0.072000004,2.884,3.9750001,1.0,GP_1S,stoch
86.0,0.878,0.878,0.864,0.014,0.031000001,0.034,0.027,0.032,0.81700003,0.94000006,1.0,Linear_oracle,dynamic
