idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
1.0,1.1860001,1.1860001,1.2040001,-0.018000001,0.036000002,0.041,0.033,0.027,1.1140001,1.2570001,1.0,Linear_oracle,dynamic
1.0,1.1780001,1.177,1.2040001,-0.026,0.046000004,0.053000003,0.042000003,0.035,1.09,1.271,1.0,GP_oracle,dynamic
1.0,3.6970003,3.6970003,3.7510002,-0.054,0.112,0.124000005,0.09900001,0.026,3.476,3.9170003,1.0,Linear_oracle,stoch
1.0,3.5490003,3.5520003,3.7510002,-0.202,0.16600001,0.261,0.21900001,0.058000002,3.223,3.8780003,1.0,GP_oracle,stoch
1.0,0.85300004,0.85300004,1.2040001,-0.351,0.066,0.35700002,0.351,0.29200003,0.72200006,0.98200005,0.0,Linear_observed,dynamic
1.0,0.51500005,0.514,1.2040001,-0.689,0.095000006,0.69600004,0.69000006,0.573,0.328,0.703,0.0,GP_observed,dynamic
1.0,2.654,2.654,3.7510002,-1.097,0.19800001,1.115,1.097,0.29200003,2.262,3.0400002,0.0,Linear_observed,stoch
1.0,2.9570003,2.9570003,3.7510002,-0.794,0.231,0.827,0.794,0.21200001,2.506,3.417,0.0,GP_observed,stoch
1.0,1.041,1.041,1.2040001,-0.163,0.059000004,0.17400001,0.164,0.136,0.92800003,1.1570001,0.0,Linear_3S,dynamic
1.0,0.89100003,0.89300007,1.2040001,-0.31300002,0.078,0.323,0.31300002,0.26000002,0.735,1.0400001,0.0,GP_3S,dynamic
1.0,3.3650002,3.367,3.7510002,-0.386,0.178,0.425,0.388,0.10300001,3.0200002,3.7150002,0.0,Linear_3S,stoch
1.0,2.601,2.604,3.7510002,-1.1500001,0.294,1.1860001,1.149,0.30600002,2.019,3.1750002,0.0,GP_3S,stoch
1.0,1.174,1.174,1.2040001,-0.030000001,0.044000003,0.054,0.044000003,0.036000002,1.0860001,1.2600001,1.0,Linear_1S,dynamic
1.0,1.2290001,1.2260001,1.2040001,0.025,0.085,0.089,0.07,0.058000002,1.07,1.409,1.0,GP_1S,dynamic
1.0,3.7890003,3.7910001,3.7510002,0.038000003,0.143,0.148,0.11800001,0.032,3.5080001,4.0670004,1.0,Linear_1S,stoch
